age,sex,race,marital,education,country,typeEmployer,occupation,income
24, Male, White, Divorced, 11th, United-States, Private,Guard#1,50000+.
34, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
23, Female, White, Married-civ-spouse, Doctorate, United-States, Self-emp-inc,Craftsman#3,-50000
37, Male, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
49, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Specialist#1,-50000
36, Female, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
60, Female, White, Never-married, Some-college, United-States, Local-gov,Carrier#5,50000+.
59, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Guard#1,50000+.
49, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
24, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
49, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
25, Male, White, Married-civ-spouse, 9th, United-States, Self-emp-inc,Housekeeper#1,-50000
36, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
43, Female, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Operator#2,-50000
59, Male, White, Widowed, HS-grad, United-States, Private,Carrier#5,-50000
24, Female, White, Divorced, Some-college, United-States, Private,Carrier#5,-50000
43, Male, White, Divorced, HS-grad, United-States, Private,Carrier#5,-50000
42, Male, White, Married-civ-spouse, Bachelors, Mexico, Private,Craftsman#3,50000+.
42, Male, White, Married-civ-spouse, Masters, United-States, Self-emp-not-inc,Craftsman#3,-50000
43, Male, White, Separated, HS-grad, United-States, Private,Cleaner#3,50000+.
39, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
48, Male, White, Married-civ-spouse, Masters, United-States, Private,Cleaner#3,-50000
44, Female, Black, Never-married, HS-grad, Mexico, Private,Craftsman#3,50000+.
64, Male, White, Never-married, HS-grad, Germany, Private,Housekeeper#1,50000+.
55, Female, White, Married-civ-spouse, 11th, United-States, Private,Cleaner#3,-50000
50, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Craftsman#3,-50000
54, Female, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,-50000
33, Female, Black, Never-married, HS-grad, United-States, Private,Guard#1,50000+.
37, Male, White, Married-civ-spouse, Masters, United-States, Local-gov,Salesperson#1,50000+.
61, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
50, Male, White, Divorced, Bachelors, United-States, Private,Carrier#5,50000+.
54, Female, White, Widowed, Doctorate, United-States, Self-emp-not-inc,Executive#1,-50000
60, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
17, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Guard#1,-50000
29, Female, White, Separated, Some-college, United-States, Private,Craftsman#3,-50000
47, Male, White, Separated, HS-grad, United-States, State-gov,Housekeeper#1,-50000
27, Female, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
31, Male, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
21, Female, White, Married-civ-spouse, Prof-school, United-States, Private,Housekeeper#1,-50000
22, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
19, Male, Black, Never-married, HS-grad, Mexico, Private,Guard#1,-50000
32, Male, Asian-Pac-Islander, Never-married, HS-grad, United-States, Private,Cleaner#3,50000+.
50, Female, Asian-Pac-Islander, Never-married, HS-grad, United-States, Self-emp-inc,Cleaner#3,-50000
34, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Clerk#1,-50000
27, Male, White, Divorced, HS-grad, United-States, Private,Executive#1,-50000
36, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Operator#2,-50000
34, Female, White, Married-civ-spouse, HS-grad, Philippines, Private,Cleaner#3,50000+.
42, Male, White, Married-civ-spouse, Masters, United-States, Private,Carrier#5,-50000
84, Male, White, Widowed, Bachelors, United-States, Private,Craftsman#3,-50000
46, Male, White, Never-married, Bachelors, United-States, Private,Craftsman#3,50000+.
61, Male, White, Married-civ-spouse, Bachelors, United-States, Federal-gov,Cleaner#3,-50000
37, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
48, Male, White, Married-civ-spouse, Bachelors, Mexico, Private,Carrier#5,50000+.
38, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Clerk#1,-50000
20, Male, White, Married-civ-spouse, Some-college, United-States, Federal-gov,Carrier#5,-50000
36, Male, Asian-Pac-Islander, Never-married, Assoc-acdm, Scotland, Private,Executive#1,-50000
59, Male, White, Married-civ-spouse, Masters, United-States, Private,Cleaner#3,-50000
36, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
62, Female, Black, Never-married, HS-grad, United-States, Private,Cleaner#3,50000+.
57, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,50000+.
24, Male, White, Divorced, Doctorate, United-States, Local-gov,Carrier#5,-50000
32, Female, White, Married-civ-spouse, HS-grad, United-States, State-gov,Executive#1,-50000
56, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
29, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
51, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
38, Male, White, Never-married, Prof-school, Mexico, Private,Carrier#5,-50000
59, Male, White, Married-civ-spouse, 9th, Italy, Private,Clerk#1,-50000
81, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
32, Male, White, Separated, HS-grad, United-States, Self-emp-not-inc,Salesperson#1,-50000
30, Male, White, Never-married, Some-college, Mexico, Private,Guard#1,-50000
41, Male, Asian-Pac-Islander, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
21, Male, White, Widowed, Masters, United-States, Private,Executive#1,-50000
50, Male, White, Divorced, Bachelors, United-States, Private,Craftsman#3,-50000
49, Male, White, Divorced, HS-grad, United-States, Federal-gov,Carrier#5,-50000
36, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
45, Male, White, Never-married, Some-college, United-States, Self-emp-not-inc,Clerk#1,-50000
57, Female, White, Widowed, HS-grad, United-States, Local-gov,Craftsman#3,50000+.
29, Female, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
74, Female, White, Never-married, Some-college, United-States, Private,Clerk#1,50000+.
36, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
66, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,50000+.
31, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
36, Female, White, Married-civ-spouse, HS-grad, Mexico, Private,Clerk#1,-50000
47, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Clerk#1,50000+.
48, Male, White, Never-married, 12th, United-States, Private,Craftsman#3,-50000
30, Female, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
37, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,-50000
32, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Executive#1,50000+.
31, Female, White, Never-married, Bachelors, United-States, Private,Guard#1,-50000
27, Female, White, Never-married, Some-college, United-States, Private,Clerk#1,-50000
31, Female, White, Never-married, Bachelors, United-States, Private,Craftsman#3,50000+.
30, Female, White, Separated, Some-college, United-States, Private,Cleaner#3,-50000
36, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
42, Female, White, Married-civ-spouse, Some-college, United-States, Local-gov,Clerk#1,-50000
46, Male, White, Never-married, Assoc-voc, United-States, Federal-gov,Carrier#5,-50000
48, Female, White, Never-married, Bachelors, United-States, State-gov,Guard#1,50000+.
48, Male, White, Divorced, Some-college, United-States, Private,Executive#1,-50000
28, Female, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
43, Male, White, Never-married, 10th, United-States, Private,Guard#1,-50000
25, Male, White, Never-married, Bachelors, United-States, Private,Executive#1,-50000
23, Female, White, Never-married, 7th-8th, United-States, Private,Clerk#1,-50000
38, Female, White, Divorced, Some-college, United-States, State-gov,Salesperson#1,-50000
21, Male, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
40, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,50000+.
23, Female, White, Divorced, HS-grad, United-States, Private,Cleaner#3,-50000
50, Male, White, Married-civ-spouse, Prof-school, United-States, Self-emp-inc,Clerk#1,-50000
51, Male, White, Widowed, Masters, United-States, Local-gov,Cleaner#3,-50000
31, Female, White, Married-civ-spouse, 12th, United-States, Private,Clerk#1,-50000
24, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Carrier#5,-50000
33, Male, Asian-Pac-Islander, Never-married, Prof-school, United-States, Private,Clerk#1,50000+.
47, Female, Black, Never-married, Some-college, United-States, Local-gov,Craftsman#3,50000+.
36, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
59, Male, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
40, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Salesperson#1,50000+.
30, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,50000+.
25, Male, White, Never-married, Assoc-voc, United-States, Private,Cleaner#3,-50000
19, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
34, Male, Asian-Pac-Islander, Married-civ-spouse, 11th, United-States, Private,Executive#1,-50000
22, Male, White, Never-married, Bachelors, United-States, Private,Guard#1,50000+.
37, Male, White, Married-civ-spouse, HS-grad, United-States, State-gov,Cleaner#3,-50000
66, Male, White, Divorced, Some-college, United-States, Private,Cleaner#3,50000+.
47, Male, White, Divorced, Bachelors, United-States, Private,Craftsman#3,-50000
31, Female, White, Widowed, Some-college, United-States, Private,Guard#1,50000+.
43, Male, White, Married-civ-spouse, 7th-8th, South, Private,Operator#2,50000+.
23, Female, White, Widowed, HS-grad, United-States, Private,Carrier#5,-50000
44, Female, Black, Never-married, HS-grad, Jamaica, Private,Carrier#5,50000+.
58, Male, White, Married-civ-spouse, Some-college, United-States, Local-gov,Cleaner#3,-50000
49, Male, White, Married-civ-spouse, 11th, United-States, Private,Clerk#1,-50000
39, Female, Amer-Indian-Eskimo, Married-civ-spouse, HS-grad, Italy, Private,Executive#1,-50000
54, Male, Black, Married-civ-spouse, Assoc-voc, United-States, Private,Cleaner#3,-50000
50, Male, White, Never-married, Some-college, United-States, Private,Housekeeper#1,50000+.
20, Male, Black, Never-married, Masters, United-States, Private,Craftsman#3,-50000
23, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
20, Male, Asian-Pac-Islander, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
20, Male, White, Married-civ-spouse, Masters, United-States, Private,Executive#1,-50000
54, Female, White, Never-married, 9th, United-States, Private,Executive#1,-50000
43, Male, White, Widowed, HS-grad, United-States, Self-emp-not-inc,Craftsman#3,-50000
72, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
22, Female, White, Married-civ-spouse, HS-grad, Jamaica, Private,Cleaner#3,-50000
49, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
46, Male, White, Married-civ-spouse, 11th, United-States, Private,Cleaner#3,50000+.
37, Female, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,-50000
30, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,50000+.
36, Female, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
51, Male, White, Divorced, Bachelors, United-States, Private,Executive#1,50000+.
22, Male, White, Never-married, Assoc-voc, United-States, Private,Guard#1,-50000
27, Male, Black, Divorced, Some-college, United-States, Self-emp-not-inc,Executive#1,-50000
24, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
19, Male, White, Divorced, HS-grad, United-States, Private,Guard#1,-50000
23, Male, Black, Married-civ-spouse, 7th-8th, United-States, Private,Executive#1,50000+.
57, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
39, Male, White, Married-civ-spouse, 10th, United-States, State-gov,Guard#1,-50000
18, Female, White, Never-married, Bachelors, United-States, Private,Cleaner#3,50000+.
43, Male, White, Divorced, Some-college, United-States, Private,Salesperson#1,50000+.
59, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
82, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,50000+.
55, Male, White, Never-married, 10th, Mexico, Private,Cleaner#3,-50000
24, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,50000+.
69, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Salesperson#1,50000+.
29, Male, White, Never-married, 10th, United-States, Private,Craftsman#3,-50000
47, Female, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
33, Male, White, Married-civ-spouse, Some-college, Canada, Private,Clerk#1,-50000
41, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,50000+.
26, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,50000+.
24, Male, White, Never-married, Some-college, United-States, Local-gov,Clerk#1,50000+.
33, Male, White, Married-civ-spouse, Masters, United-States, Self-emp-inc,Carrier#5,50000+.
24, Male, White, Married-civ-spouse, Some-college, United-States, Private,Skilled_Worker#1,-50000
69, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
50, Male, White, Married-civ-spouse, Masters, United-States, Private,Craftsman#3,-50000
29, Male, White, Widowed, Some-college, United-States, Private,Clerk#1,50000+.
37, Male, White, Divorced, Some-college, United-States, Private,Clerk#1,50000+.
20, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,50000+.
37, Male, White, Separated, Some-college, United-States, Private,Guard#1,-50000
32, Male, White, Never-married, 7th-8th, United-States, Private,Clerk#1,50000+.
27, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
30, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
61, Male, White, Widowed, HS-grad, United-States, Private,Guard#1,50000+.
70, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
49, Male, White, Divorced, Some-college, United-States, Private,Housekeeper#1,50000+.
63, Male, Black, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
50, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
45, Male, White, Never-married, HS-grad, United-States, State-gov,Craftsman#3,-50000
28, Male, Other, Divorced, Bachelors, United-States, Private,Clerk#1,-50000
51, Male, White, Never-married, Doctorate, United-States, Private,Clerk#1,-50000
62, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,50000+.
45, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
66, Female, Black, Never-married, Bachelors, United-States, Self-emp-inc,Executive#1,-50000
40, Male, White, Married-civ-spouse, Assoc-acdm, China, Self-emp-inc,Carrier#5,-50000
43, Female, White, Never-married, Bachelors, United-States, Private,Executive#1,-50000
57, Male, White, Never-married, Some-college, United-States, Private,Clerk#1,50000+.
48, Male, White, Never-married, Bachelors, Dominican-Republic, Private,Executive#1,-50000
29, Female, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Guard#1,-50000
28, Female, Asian-Pac-Islander, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
41, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Cleaner#3,-50000
20, Male, White, Never-married, Some-college, United-States, Self-emp-inc,Cleaner#3,-50000
44, Male, White, Never-married, HS-grad, United-States, Private,Guard#1,-50000
25, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
46, Male, White, Married-civ-spouse, Assoc-voc, Mexico, Local-gov,Executive#1,-50000
27, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Housekeeper#1,-50000
40, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
57, Male, White, Divorced, Bachelors, Philippines, Private,Guard#1,-50000
36, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
23, Male, White, Married-civ-spouse, 10th, Guatemala, Private,Operator#2,-50000
35, Male, White, Divorced, 11th, United-States, Private,Salesperson#1,-50000
47, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
37, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
41, Female, Black, Never-married, Some-college, United-States, Private,Cleaner#3,50000+.
73, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
38, Female, White, Married-spouse-absent, Some-college, United-States, Self-emp-not-inc,Executive#1,50000+.
46, Male, White, Never-married, HS-grad, United-States, Local-gov,Cleaner#3,50000+.
30, Male, White, Never-married, 11th, United-States, Private,Craftsman#3,-50000
37, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
28, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Executive#1,-50000
56, Male, White, Married-civ-spouse, Masters, United-States, Federal-gov,Craftsman#3,-50000
43, Male, Black, Married-civ-spouse, Assoc-voc, Germany, Self-emp-not-inc,Carrier#5,-50000
48, Male, White, Never-married, Masters, United-States, Private,Housekeeper#1,-50000
51, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
30, Female, White, Divorced, Bachelors, United-States, Private,Carrier#5,-50000
52, Male, White, Divorced, Bachelors, United-States, Private,Clerk#1,-50000
50, Male, Asian-Pac-Islander, Married-civ-spouse, Masters, United-States, Local-gov,Craftsman#3,-50000
27, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
26, Male, White, Never-married, 5th-6th, United-States, Private,Cleaner#3,50000+.
25, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
26, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
23, Male, White, Never-married, 10th, United-States, Local-gov,Executive#1,50000+.
24, Female, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,50000+.
35, Male, White, Never-married, 5th-6th, United-States, Private,Cleaner#3,50000+.
17, Female, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Operator#2,-50000
20, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,50000+.
27, Female, White, Never-married, HS-grad, United-States, Local-gov,Clerk#1,-50000
48, Male, White, Divorced, HS-grad, United-States, Private,Guard#1,-50000
54, Male, Amer-Indian-Eskimo, Married-civ-spouse, HS-grad, United-States, Local-gov,Executive#1,-50000
46, Female, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
48, Female, Other, Never-married, HS-grad, Philippines, Self-emp-not-inc,Cleaner#3,-50000
30, Male, White, Married-civ-spouse, Masters, United-States, Private,Carrier#5,-50000
33, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Skilled_Worker#1,-50000
