gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,50,fifties,architect,office,bicycling,park,71250,>50K<=100K,low
male,48,forties,copilot,sky,baseball,ballpark,131080,>100K,high
female,23,twenties,demonstrator,university,baseball,ballpark,33209,<=50K,low
female,53,fifties,criminologist,courtroom,auto_racing,racing_circuit,68777,>50K<=100K,high
female,63,sixties,choreographer,theatre,american_football,ballpark,40250,<=50K,medium
male,60,sixties,dishwasher,restaurant,baseball,ballpark,20880,<=50K,low
female,40,forties,massager,massage_parlor,volleyball,volleyball_court,51250,>50K<=100K,low
male,49,forties,magician,circus,baseball,ballpark,44800,<=50K,high
female,52,fifties,choreographer,theatre,jump_rope,park,40250,<=50K,low
male,28,twenties,general_practitioner,hospital,darts,pub,102600,>100K,low
male,67,sixties,magician,theatre,american_football,football_field,48000,<=50K,medium
male,65,sixties,mime,street,american_football,ballpark,38100,<=50K,high
male,36,thirties,architect,office,bicycling,park,57570,>50K<=100K,low
male,75,seventies,demonstrator,university,american_football,football_field,33209,<=50K,medium
male,42,forties,beekeeper,farm,american_football,football_field,32100,<=50K,high
male,21,twenties,beekeeper,countryside,rock_climbing,wall_rock,24300,<=50K,high
female,21,twenties,graphic_designer,office,american_football,football_field,34960,<=50K,medium
male,41,forties,physicist,science_lab,auto_racing,racing_circuit,104060,>100K,high
male,72,seventies,electrician,office,bicycling,street,56580,>50K<=100K,high
male,69,sixties,copilot,airport,american_football,ballpark,175160,>100K,high
female,42,forties,chemist,school,hunting,forest,61740,>50K<=100K,low
female,68,sixties,tap_dancer,theatre,baseball,ballpark,39550,<=50K,low
female,24,twenties,pharmacist,pharmacy,water-skiing,sea,106400,>100K,low
male,41,forties,baseball_coach,court,hurling,ballpark,44840,<=50K,low
male,43,forties,criminologist,courtroom,billiards,bar,68777,>50K<=100K,low
male,43,forties,demonstrator,university,american_football,ballpark,33209,<=50K,medium
female,65,sixties,divorce_lawyer,courtroom,basketball,basketball_court,103490,>100K,low
female,46,forties,cardiologist,surgery,auto_racing,racing_circuit,250880,>100K,high
male,21,twenties,electrician,office,ice_hockey,skating_rink,35420,<=50K,high
male,33,thirties,architect,architecture,american_football,football_field,57570,>50K<=100K,high
female,36,thirties,choreographer,theatre,auto_racing,racing_circuit,41300,<=50K,high
male,39,thirties,miner,mine,bicycling,street,58240,>50K<=100K,high
male,46,forties,civil_engineer,office,american_football,football_field,77470,>50K<=100K,high
female,72,seventies,clinical_psychologist,hospital,horse_racing,hippodrome,91250,>50K<=100K,medium
male,42,forties,beekeeper,farm,american_football,football_field,32100,<=50K,high
female,24,twenties,basketball_coach,gym,billiards,pub,31160,<=50K,low
female,69,sixties,journalist,office,jump_rope,park,60900,>50K<=100K,high
male,34,thirties,magician,theatre,dancing,ballroom,44000,<=50K,low
male,53,fifties,chiropractor,surgery,basketball,basketball_court,72390,>50K<=100K,low
male,50,fifties,music_teacher,school,jump_rope,street,48790,<=50K,low
female,50,fifties,esthetician,beauty_salon,auto_racing,racing_circuit,37200,<=50K,high
female,44,forties,journalist,office,bicycling,park,53550,>50K<=100K,high
male,65,sixties,miner,mine,american_football,football_field,50440,>50K<=100K,high
female,69,sixties,divorce_lawyer,courtroom,bicycling,park,103490,>100K,low
male,57,fifties,window_cleaner,heights,bicycling,park,38100,<=50K,high
male,64,sixties,beekeeper,farm,judo,gym,39900,<=50K,high
female,70,seventies,dentist,hospital,auto_racing,racing_circuit,157480,>100K,high
female,44,forties,movie_actor,location,jump_rope,street,90780,>50K<=100K,high
male,46,forties,agriculturist,farm,auto_racing,racing_circuit,32100,<=50K,high
male,28,twenties,math_teacher,school,hurling,ballpark,47000,<=50K,low
male,69,sixties,civil_engineer,office,american_football,ballpark,90280,>50K<=100K,high
male,48,forties,lecturer,university,bicycling,street,49220,<=50K,low
male,59,fifties,civil_engineer,office,american_football,football_field,77470,>50K<=100K,high
female,47,forties,dentist,surgery,hurling,ballpark,146050,>100K,low
female,66,sixties,esthetician,beauty_salon,baseball,ballpark,40800,<=50K,low
male,41,forties,general_practitioner,hospital,ice_hockey,skating_rink,148500,>100K,medium
female,75,seventies,choreographer,theatre,american_football,ballpark,40250,<=50K,medium
female,66,sixties,chemist,school,auto_racing,racing_circuit,73500,>50K<=100K,high
male,58,fifties,cardiologist,hospital,ice_hockey,skating_rink,250880,>100K,medium
female,63,sixties,journalist,office,auto_racing,racing_circuit,60900,>50K<=100K,high
male,44,forties,baseball_coach,gym,ice_hockey,skating_rink,44840,<=50K,medium
female,54,fifties,massager,massage_parlor,wrestling,wrestling_ring,51250,>50K<=100K,medium
female,32,thirties,esthetician,beauty_salon,auto_racing,racing_circuit,34500,<=50K,high
male,53,fifties,journalist,office,baseball,ballpark,53550,>50K<=100K,high
female,40,forties,journalist,office,auto_racing,racing_circuit,53550,>50K<=100K,high
male,38,thirties,choreographer,theatre,basketball,basketball_court,41300,<=50K,low
female,50,fifties,optometrist,surgery,american_football,football_field,107800,>100K,medium
female,35,thirties,esthetician,beauty_salon,auto_racing,racing_circuit,34500,<=50K,high
male,72,seventies,architect,architecture,roller_skating,skating_rink,88350,>50K<=100K,high
female,57,fifties,massager,massage_parlor,rock_climbing,wall_rock,51250,>50K<=100K,low
female,53,fifties,composer,house,hurling,ballpark,53411,>50K<=100K,low
male,36,thirties,dishwasher,restaurant,auto_racing,racing_circuit,19260,<=50K,high
female,57,fifties,demonstrator,university,marbles,street,33209,<=50K,low
male,39,thirties,composer,house,american_football,football_field,50868,>50K<=100K,medium
male,72,seventies,physicist,science_lab,american_football,football_field,122980,>100K,medium
male,30,thirties,miner,mine,american_football,football_field,58240,>50K<=100K,high
male,62,sixties,general_practitioner,hospital,american_football,ballpark,175500,>100K,medium
male,28,twenties,electrician,office,bicycling,park,35420,<=50K,high
male,62,sixties,electrician,office,bicycling,park,56580,>50K<=100K,high
male,58,fifties,optometrist,hospital,american_football,ballpark,107800,>100K,medium
male,26,twenties,chemist,school,roller_skating,skating_rink,44590,<=50K,low
male,29,twenties,graphic_designer,office,basketball,basketball_court,34960,<=50K,low
female,23,twenties,chiropractor,hospital,basketball,basketball_court,50160,>50K<=100K,low
female,70,seventies,clinical_psychologist,hospital,american_football,ballpark,91250,>50K<=100K,medium
female,51,fifties,architect,office,wrestling,wrestling_ring,71250,>50K<=100K,medium
male,69,sixties,mime,circus,auto_racing,racing_circuit,38100,<=50K,high
female,57,fifties,choreographer,theatre,marbles,park,40250,<=50K,low
female,52,fifties,ballet_dancer,theatre,bicycling,street,40250,<=50K,low
female,74,seventies,pharmacist,pharmacy,american_football,football_field,117600,>100K,medium
male,35,thirties,general_practitioner,hospital,auto_racing,racing_circuit,139050,>100K,high
male,28,twenties,mime,theatre,american_football,ballpark,27300,<=50K,medium
female,23,twenties,esthetician,beauty_salon,basketball,basketball_court,28200,<=50K,low
male,65,sixties,general_practitioner,hospital,baseball,ballpark,175500,>100K,low
male,26,twenties,movie_actor,location,bicycling,street,71200,>50K<=100K,high
female,74,seventies,esthetician,beauty_salon,baseball,ballpark,40800,<=50K,low
female,73,seventies,beekeeper,countryside,basketball,basketball_court,39900,<=50K,high
male,74,seventies,journalist,office,basketball,basketball_court,60900,>50K<=100K,high
female,45,forties,associate_professor,university,basketball,basketball_court,72420,>50K<=100K,low
female,39,thirties,sculptor,studio,judo,gym,40180,<=50K,low
male,50,fifties,dentist,hospital,american_football,ballpark,146050,>100K,medium
male,30,thirties,dentist,hospital,roller_skating,skating_rink,134620,>100K,low
female,24,twenties,choreographer,theatre,auto_racing,racing_circuit,34650,<=50K,high
male,51,fifties,electrician,house,bicycling,street,50140,>50K<=100K,high
female,67,sixties,decorator,house,hunting,jungle,59850,>50K<=100K,low
male,60,sixties,chiropractor,hospital,basketball,basketball_court,86070,>50K<=100K,low
male,63,sixties,electrician,house,auto_racing,racing_circuit,56580,>50K<=100K,high
male,40,forties,civil_engineer,office,american_football,football_field,77470,>50K<=100K,high
male,74,seventies,pharmacist,pharmacy,basketball,basketball_court,117600,>100K,low
male,67,sixties,civil_engineer,office,american_football,football_field,90280,>50K<=100K,high
male,43,forties,associate_professor,university,bicycling,park,72420,>50K<=100K,low
male,30,thirties,advocate,courtroom,baseball,ballpark,96800,>50K<=100K,low
female,72,seventies,decorator,office,basketball,basketball_court,59850,>50K<=100K,low
male,52,fifties,civil_engineer,office,rock_climbing,wall_rock,77470,>50K<=100K,high
female,31,thirties,general_practitioner,hospital,auto_racing,racing_circuit,139050,>100K,high
male,46,forties,copilot,airport,american_football,football_field,131080,>100K,high
male,66,sixties,pediatrician,surgery,american_football,football_field,157760,>100K,medium
male,47,forties,chiropractor,hospital,american_football,football_field,72390,>50K<=100K,medium
male,52,fifties,chemist,school,ice_hockey,skating_rink,61740,>50K<=100K,medium
male,25,twenties,chiropractor,hospital,baseball,ballpark,50160,>50K<=100K,low
female,59,fifties,esthetician,beauty_salon,auto_racing,racing_circuit,37200,<=50K,high
female,74,seventies,decorator,office,auto_racing,racing_circuit,59850,>50K<=100K,high
female,21,twenties,demonstrator,university,baseball,ballpark,33209,<=50K,low
male,63,sixties,software_engineer,office,baseball,ballpark,103360,>100K,low
female,35,thirties,dentist,hospital,auto_racing,racing_circuit,134620,>100K,high
female,26,twenties,choreographer,theatre,auto_racing,racing_circuit,34650,<=50K,high
male,41,forties,electrician,street,ice_skating,skating_rink,50140,>50K<=100K,high
female,57,fifties,divorce_lawyer,office,american_football,football_field,93220,>50K<=100K,medium
male,66,sixties,lecturer,university,american_football,football_field,52900,>50K<=100K,medium
male,34,thirties,basketball_coach,court,american_football,ballpark,38380,<=50K,medium
female,42,forties,journalist,office,american_football,ballpark,53550,>50K<=100K,high
male,61,sixties,chemist,science_lab,american_football,football_field,73500,>50K<=100K,medium
male,53,fifties,lecturer,university,baseball,ballpark,49220,<=50K,low
female,45,forties,clinical_psychologist,hospital,bicycling,street,84680,>50K<=100K,low
female,71,seventies,massager,massage_parlor,auto_racing,racing_circuit,77900,>50K<=100K,high
male,63,sixties,miner,mine,auto_racing,racing_circuit,50440,>50K<=100K,high
female,42,forties,clinical_psychologist,hospital,baseball,ballpark,84680,>50K<=100K,low
female,69,sixties,esthetician,beauty_salon,american_football,ballpark,40800,<=50K,medium
female,73,seventies,esthetician,beauty_salon,auto_racing,racing_circuit,40800,<=50K,high
male,47,forties,general_practitioner,hospital,auto_racing,racing_circuit,148500,>100K,high
female,58,fifties,music_teacher,school,baseball,ballpark,48790,<=50K,low
male,24,twenties,breeder,countryside,roller_skating,skating_rink,24300,<=50K,high
male,25,twenties,civil_engineer,architecture,american_football,ballpark,54900,>50K<=100K,high
male,23,twenties,lecturer,university,american_football,football_field,44160,<=50K,medium
female,58,fifties,beekeeper,countryside,american_football,football_field,32100,<=50K,high
male,74,seventies,chemist,science_lab,auto_racing,racing_circuit,73500,>50K<=100K,high
male,41,forties,breeder,countryside,american_football,ballpark,32100,<=50K,high
female,24,twenties,criminologist,office,rugby,ballpark,38106,<=50K,medium
female,54,fifties,ballet_dancer,school,baseball,ballpark,40250,<=50K,low
male,71,seventies,beekeeper,countryside,hurling,ballpark,39900,<=50K,high
female,51,fifties,lecturer,university,hunting,forest,49220,<=50K,low
female,22,twenties,dishwasher,restaurant,american_football,ballpark,17640,<=50K,medium
male,28,twenties,composer,house,wrestling,wrestling_ring,45781,<=50K,medium
male,73,seventies,criminologist,courtroom,ice_skating,skating_rink,77142,>50K<=100K,low
male,50,fifties,copilot,airport,american_football,football_field,131080,>100K,high
male,51,fifties,magician,theatre,american_football,football_field,44800,<=50K,medium
female,22,twenties,music_teacher,school,american_football,football_field,40590,<=50K,medium
male,40,forties,composer,house,american_football,football_field,53411,>50K<=100K,medium
male,59,fifties,civil_engineer,office,rock_climbing,wall_rock,77470,>50K<=100K,high
female,60,sixties,journalist,office,baseball,ballpark,60900,>50K<=100K,high
male,60,sixties,math_teacher,school,roller_skating,skating_rink,47000,<=50K,low
male,31,thirties,composer,studio,ice_skating,skating_rink,50868,>50K<=100K,low
female,49,forties,agriculturist,countryside,jump_rope,street,32100,<=50K,medium
female,43,forties,civil_engineer,architecture,bicycling,park,77470,>50K<=100K,high
male,52,fifties,chemist,science_lab,bicycling,park,61740,>50K<=100K,low
male,24,twenties,criminologist,office,american_football,football_field,38106,<=50K,medium
male,60,sixties,breeder,countryside,auto_racing,racing_circuit,39900,<=50K,high
female,37,thirties,nurse,surgery,ice_hockey,skating_rink,59590,>50K<=100K,high
male,25,twenties,baseball_coach,court,marbles,street,31160,<=50K,low
female,68,sixties,ballet_dancer,school,horse_racing,hippodrome,39550,<=50K,medium
male,49,forties,electrician,street,ice_skating,skating_rink,50140,>50K<=100K,high
male,38,thirties,chemist,science_lab,hurling,ballpark,53410,>50K<=100K,low
male,33,thirties,copilot,sky,american_football,ballpark,91640,>50K<=100K,high
female,34,thirties,cardiologist,surgery,american_football,football_field,232960,>100K,medium
male,30,thirties,optometrist,hospital,basketball,basketball_court,99960,>50K<=100K,low
male,63,sixties,baseball_coach,gym,baseball,ballpark,51300,>50K<=100K,low
male,41,forties,general_practitioner,surgery,billiards,bar,148500,>100K,low
male,23,twenties,copilot,airport,basketball,basketball_court,54520,>50K<=100K,high
male,74,seventies,mime,street,auto_racing,racing_circuit,38100,<=50K,high
male,36,thirties,assistant_professor,university,judo,gym,61610,>50K<=100K,low
female,32,thirties,dishwasher,tavern,basketball,basketball_court,19260,<=50K,low
female,71,seventies,clinical_psychologist,surgery,baseball,ballpark,91250,>50K<=100K,low
female,68,sixties,esthetician,beauty_salon,bingo,casino,40800,<=50K,low
male,48,forties,mime,circus,auto_racing,racing_circuit,38100,<=50K,high
male,27,twenties,dishwasher,tavern,american_football,ballpark,17640,<=50K,medium
female,21,twenties,clinical_psychologist,hospital,judo,gym,63510,>50K<=100K,low
male,35,thirties,civil_engineer,architecture,ice_hockey,skating_rink,65270,>50K<=100K,high
male,30,thirties,general_practitioner,surgery,marbles,park,139050,>100K,low
male,45,forties,dishwasher,tavern,squash,squash_court,19260,<=50K,low
male,58,fifties,copilot,sky,baseball,ballpark,131080,>100K,high
male,41,forties,choreographer,theatre,baseball,ballpark,40250,<=50K,low
male,37,thirties,electrician,office,running,cinder_track,44620,<=50K,high
female,67,sixties,lecturer,university,basketball,basketball_court,52900,>50K<=100K,low
female,28,twenties,dentist,hospital,american_football,ballpark,114300,>100K,medium
female,35,thirties,optometrist,hospital,american_football,ballpark,99960,>50K<=100K,medium
female,24,twenties,civil_engineer,office,basketball,basketball_court,54900,>50K<=100K,high
male,30,thirties,composer,house,auto_racing,racing_circuit,50868,>50K<=100K,high
female,66,sixties,journalist,office,basketball,basketball_court,60900,>50K<=100K,high
female,62,sixties,criminologist,courtroom,auto_racing,racing_circuit,77142,>50K<=100K,high
male,21,twenties,cardiologist,hospital,baseball,ballpark,159040,>100K,low
male,75,seventies,criminologist,office,ice_skating,skating_rink,77142,>50K<=100K,low
female,54,fifties,clinical_psychologist,hospital,auto_racing,racing_circuit,84680,>50K<=100K,high
female,30,thirties,dentist,surgery,baseball,ballpark,134620,>100K,low
female,40,forties,choreographer,theatre,bicycling,park,40250,<=50K,low
female,54,fifties,composer,studio,baseball,ballpark,53411,>50K<=100K,low
female,46,forties,clinical_psychologist,hospital,ice_hockey,skating_rink,84680,>50K<=100K,medium
female,70,seventies,cardiologist,hospital,ice_skating,skating_rink,275520,>100K,low
male,54,fifties,chiropractor,hospital,horse_racing,hippodrome,72390,>50K<=100K,medium
female,39,thirties,civil_engineer,architecture,american_football,football_field,65270,>50K<=100K,high
female,62,sixties,clinical_psychologist,surgery,wrestling,wrestling_ring,91250,>50K<=100K,medium
female,37,thirties,dentist,hospital,american_football,ballpark,134620,>100K,medium
male,54,fifties,graphic_designer,office,auto_racing,racing_circuit,44460,<=50K,high
female,35,thirties,choreographer,theatre,basketball,basketball_court,41300,<=50K,low
male,65,sixties,agriculturist,farm,baseball,ballpark,39900,<=50K,high
female,64,sixties,opera_star,theatre,running,cinder_track,59280,>50K<=100K,low
female,44,forties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
male,42,forties,electrician,office,american_football,ballpark,50140,>50K<=100K,high
female,57,fifties,nurse,hospital,judo,gym,66670,>50K<=100K,high
male,47,forties,beekeeper,countryside,ice_hockey,skating_rink,32100,<=50K,high
male,71,seventies,criminologist,courtroom,american_football,football_field,77142,>50K<=100K,medium
female,34,thirties,composer,school,basketball,basketball_court,50868,>50K<=100K,low
female,64,sixties,chemist,school,baseball,ballpark,73500,>50K<=100K,low
male,66,sixties,chemist,science_lab,basketball,basketball_court,73500,>50K<=100K,low
male,51,fifties,general_practitioner,hospital,auto_racing,racing_circuit,148500,>100K,high
male,36,thirties,chemist,science_lab,baseball,ballpark,53410,>50K<=100K,low
female,31,thirties,graphic_designer,office,auto_racing,racing_circuit,40660,<=50K,high
male,26,twenties,math_teacher,school,basketball,basketball_court,47000,<=50K,low
female,22,twenties,esthetician,beauty_salon,american_football,ballpark,28200,<=50K,medium
male,68,sixties,breeder,countryside,hurling,ballpark,39900,<=50K,high
female,73,seventies,choreographer,theatre,basketball,basketball_court,40250,<=50K,low
male,63,sixties,criminologist,office,auto_racing,racing_circuit,77142,>50K<=100K,high
male,27,twenties,electrician,street,hunting,forest,35420,<=50K,high
female,38,thirties,choreographer,theatre,auto_racing,racing_circuit,41300,<=50K,high
female,32,thirties,divorce_lawyer,office,american_football,ballpark,90060,>50K<=100K,medium
female,70,seventies,associate_professor,university,auto_racing,racing_circuit,75260,>50K<=100K,high
male,30,thirties,chiropractor,hospital,american_football,ballpark,62130,>50K<=100K,medium
female,56,fifties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
male,39,thirties,composer,house,baseball,ballpark,50868,>50K<=100K,low
male,41,forties,basketball_coach,gym,wrestling,wrestling_ring,44840,<=50K,medium
male,48,forties,composer,studio,basketball,basketball_court,53411,>50K<=100K,low
female,27,twenties,graphic_designer,office,american_football,football_field,34960,<=50K,medium
male,49,forties,dishwasher,tavern,american_football,ballpark,19260,<=50K,medium
male,74,seventies,civil_engineer,architecture,american_football,ballpark,90280,>50K<=100K,high
female,72,seventies,divorce_lawyer,office,american_football,ballpark,103490,>100K,medium
female,68,sixties,decorator,office,water-skiing,sea,59850,>50K<=100K,low
female,39,thirties,esthetician,beauty_salon,basketball,basketball_court,34500,<=50K,low
female,29,twenties,lecturer,university,marbles,park,44160,<=50K,low
male,46,forties,graphic_designer,office,basketball,basketball_court,44460,<=50K,low
female,38,thirties,general_practitioner,surgery,american_football,football_field,139050,>100K,medium
female,66,sixties,criminologist,courtroom,baseball,ballpark,77142,>50K<=100K,low
female,68,sixties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
male,67,sixties,beekeeper,countryside,american_football,football_field,39900,<=50K,high
male,52,fifties,general_practitioner,hospital,auto_racing,racing_circuit,148500,>100K,high
female,60,sixties,massager,massage_parlor,hunting,forest,77900,>50K<=100K,low
female,74,seventies,nutritionist,surgery,rugby,ballpark,43600,<=50K,medium
male,37,thirties,criminologist,courtroom,volleyball,volleyball_court,56230,>50K<=100K,low
male,56,fifties,mime,theatre,auto_racing,racing_circuit,38100,<=50K,high
male,72,seventies,electrician,house,american_football,ballpark,56580,>50K<=100K,high
female,39,thirties,dishwasher,tavern,marbles,park,19260,<=50K,low
male,56,fifties,copilot,sky,hunting,forest,131080,>100K,high
female,37,thirties,ballet_dancer,school,marbles,park,41300,<=50K,low
male,29,twenties,magician,circus,auto_racing,racing_circuit,32000,<=50K,high
female,68,sixties,assistant_professor,university,wrestling,wrestling_ring,63440,>50K<=100K,medium
female,65,sixties,divorce_lawyer,office,american_football,ballpark,103490,>100K,medium
female,63,sixties,massager,massage_parlor,fishing,sea,77900,>50K<=100K,low
male,34,thirties,basketball_coach,gym,water-skiing,sea,38380,<=50K,low
male,70,seventies,dishwasher,tavern,surfing,sea,20880,<=50K,low
male,52,fifties,dentist,hospital,marbles,street,146050,>100K,low
male,25,twenties,dishwasher,restaurant,american_football,football_field,17640,<=50K,medium
female,62,sixties,veterinarian,farm,jump_rope,park,86140,>50K<=100K,high
male,54,fifties,chiropractor,surgery,hunting,jungle,72390,>50K<=100K,low
male,41,forties,magician,theatre,auto_racing,racing_circuit,44800,<=50K,high
female,67,sixties,choreographer,theatre,bicycling,street,40250,<=50K,low
female,60,sixties,math_teacher,school,american_football,football_field,47000,<=50K,medium
male,32,thirties,music_teacher,school,wrestling,wrestling_ring,45510,<=50K,medium
female,56,fifties,lecturer,university,horse_racing,hippodrome,49220,<=50K,medium
female,50,fifties,chiropractor,hospital,auto_racing,racing_circuit,72390,>50K<=100K,high
male,22,twenties,miner,mine,american_football,football_field,47320,<=50K,high
male,69,sixties,civil_engineer,architecture,ice_skating,skating_rink,90280,>50K<=100K,high
male,25,twenties,civil_engineer,architecture,american_football,football_field,54900,>50K<=100K,high
female,41,forties,clinical_psychologist,surgery,judo,gym,84680,>50K<=100K,low
male,44,forties,demonstrator,university,roller_skating,skating_rink,33209,<=50K,low
female,21,twenties,graphic_designer,office,jump_rope,park,34960,<=50K,low
male,41,forties,basketball_coach,gym,baseball,ballpark,44840,<=50K,low
male,35,thirties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
female,33,thirties,criminologist,office,ice_hockey,skating_rink,56230,>50K<=100K,medium
female,26,twenties,clinical_psychologist,surgery,basketball,basketball_court,63510,>50K<=100K,low
female,63,sixties,choreographer,theatre,bicycling,park,40250,<=50K,low
female,46,forties,criminologist,office,rugby,ballpark,68777,>50K<=100K,medium
female,39,thirties,decorator,office,american_football,ballpark,43650,<=50K,medium
male,21,twenties,breeder,countryside,american_football,ballpark,24300,<=50K,high
female,69,sixties,criminologist,office,auto_racing,racing_circuit,77142,>50K<=100K,high
male,68,sixties,associate_professor,university,ice_hockey,skating_rink,75260,>50K<=100K,medium
male,62,sixties,journalist,office,american_football,football_field,60900,>50K<=100K,high
male,30,thirties,math_teacher,school,american_football,ballpark,47000,<=50K,medium
male,40,forties,miner,mine,wrestling,wrestling_ring,50440,>50K<=100K,high
female,30,thirties,criminologist,courtroom,american_football,football_field,56230,>50K<=100K,medium
female,46,forties,journalist,office,auto_racing,racing_circuit,53550,>50K<=100K,high
male,75,seventies,nurse,surgery,wrestling,wrestling_ring,70800,>50K<=100K,high
male,47,forties,electrician,street,basketball,basketball_court,50140,>50K<=100K,high
male,72,seventies,copilot,sky,american_football,football_field,175160,>100K,high
female,55,fifties,choreographer,theatre,water-skiing,sea,40250,<=50K,low
male,53,fifties,basketball_coach,court,auto_racing,racing_circuit,44840,<=50K,high
male,66,sixties,breeder,farm,american_football,football_field,39900,<=50K,high
male,40,forties,breeder,countryside,ice_hockey,skating_rink,32100,<=50K,high
male,72,seventies,chiropractor,surgery,auto_racing,racing_circuit,86070,>50K<=100K,high
female,48,forties,divorce_lawyer,courtroom,baseball,ballpark,93220,>50K<=100K,low
male,38,thirties,civil_engineer,architecture,baseball,ballpark,65270,>50K<=100K,high
male,55,fifties,music_teacher,school,baseball,ballpark,48790,<=50K,low
female,70,seventies,choreographer,theatre,rock_climbing,wall_rock,40250,<=50K,low
male,71,seventies,mime,theatre,baseball,ballpark,38100,<=50K,low
female,49,forties,demonstrator,university,wrestling,wrestling_ring,33209,<=50K,medium
female,29,twenties,beekeeper,farm,auto_racing,racing_circuit,24300,<=50K,high
male,46,forties,dishwasher,tavern,billiards,bar,19260,<=50K,low
female,57,fifties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
male,34,thirties,beekeeper,countryside,auto_racing,racing_circuit,29100,<=50K,high
female,51,fifties,massager,massage_parlor,auto_racing,racing_circuit,51250,>50K<=100K,high
female,45,forties,math_teacher,school,bicycling,park,47000,<=50K,low
male,21,twenties,general_practitioner,surgery,rock_climbing,wall_rock,102600,>100K,low
male,62,sixties,miner,mine,basketball,basketball_court,50440,>50K<=100K,high
male,73,seventies,mime,theatre,basketball,basketball_court,38100,<=50K,low
male,68,sixties,math_teacher,school,american_football,football_field,47000,<=50K,medium
male,52,fifties,electrician,street,basketball,basketball_court,50140,>50K<=100K,high
female,65,sixties,divorce_lawyer,office,american_football,ballpark,103490,>100K,medium
male,34,thirties,copilot,airport,bicycling,park,91640,>50K<=100K,high
male,65,sixties,copilot,sky,auto_racing,racing_circuit,175160,>100K,high
female,70,seventies,choreographer,theatre,water-skiing,lake,40250,<=50K,low
male,46,forties,baseball_coach,gym,billiards,bar,44840,<=50K,low
male,24,twenties,copilot,sky,american_football,football_field,54520,>50K<=100K,high
male,69,sixties,physicist,science_lab,american_football,football_field,122980,>100K,medium
male,60,sixties,divorce_lawyer,courtroom,baseball,ballpark,103490,>100K,low
female,45,forties,ballet_dancer,theatre,auto_racing,racing_circuit,40250,<=50K,high
male,71,seventies,lecturer,university,ice_hockey,skating_rink,52900,>50K<=100K,medium
male,72,seventies,beekeeper,countryside,american_football,ballpark,39900,<=50K,high
male,50,fifties,demonstrator,university,wrestling,wrestling_ring,33209,<=50K,medium
male,41,forties,copilot,sky,rock_climbing,wall_rock,131080,>100K,high
