gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,33,thirties,dentist,surgery,wrestling,wrestling_ring,134620,>100K,medium
female,37,thirties,assistant_professor,university,golf,golf_course,61610,>50K<=100K,low
female,39,thirties,esthetician,beauty_salon,soccer,ballpark,34500,<=50K,low
female,44,forties,visiting_professor,university,hunting,jungle,63440,>50K<=100K,low
male,50,fifties,baseball_coach,court,ice_skating,skating_rink,44840,<=50K,low
female,52,fifties,associate_professor,university,jump_rope,park,72420,>50K<=100K,low
female,52,fifties,criminologist,courtroom,wrestling,wrestling_ring,68777,>50K<=100K,medium
female,29,twenties,opera_star,concert_hall,boat_racing,sea,44200,<=50K,high
male,27,twenties,cardiologist,surgery,chess,coffee_shop,159040,>100K,low
male,70,seventies,cardiologist,hospital,jump_rope,street,275520,>100K,low
male,56,fifties,criminologist,office,ice_skating,skating_rink,68777,>50K<=100K,low
male,43,forties,architect,office,bingo,casino,71250,>50K<=100K,low
male,33,thirties,software_engineer,office,bingo,casino,81320,>50K<=100K,low
female,61,sixties,criminologist,office,chess,coffee_shop,77142,>50K<=100K,low
female,27,twenties,street_cleaner,street,rugby,ballpark,20240,<=50K,high
female,21,twenties,esthetician,beauty_salon,rugby,ballpark,28200,<=50K,medium
male,21,twenties,graphic_designer,office,judo,gym,34960,<=50K,low
female,50,fifties,graphic_designer,office,surfing,sea,44460,<=50K,low
female,55,fifties,esthetician,beauty_salon,soccer,ballpark,37200,<=50K,low
female,33,thirties,pianist,concert_hall,marbles,park,41160,<=50K,low
female,68,sixties,pianist,concert_hall,hurling,ballpark,41160,<=50K,low
female,47,forties,street_cleaner,street,basketball,basketball_court,29480,<=50K,high
male,58,fifties,composer,studio,marbles,park,53411,>50K<=100K,low
female,44,forties,pharmacist,pharmacy,judo,gym,116480,>100K,low
female,44,forties,music_teacher,school,bingo,casino,48790,<=50K,low
male,50,fifties,beekeeper,farm,swimming,river,32100,<=50K,high
male,63,sixties,beekeeper,farm,scuba_diving,sea,39900,<=50K,high
male,65,sixties,pilot,airport,ice_hockey,skating_rink,175160,>100K,high
female,52,fifties,post_doc,university,surfing,sea,46870,<=50K,low
female,54,fifties,cardiologist,surgery,ice_skating,skating_rink,250880,>100K,low
female,32,thirties,beekeeper,countryside,rock_climbing,wall_rock,29100,<=50K,high
female,38,thirties,general_practitioner,surgery,bicycling,park,139050,>100K,low
female,61,sixties,criminologist,office,bowling,amusement_park,77142,>50K<=100K,low
female,63,sixties,criminologist,office,swimming,creek,77142,>50K<=100K,low
female,30,thirties,pediatrician,hospital,golf,golf_course,138720,>100K,low
female,31,thirties,pianist,theatre,running,cinder_track,41160,<=50K,low
male,40,forties,chiropractor,surgery,auto_racing,racing_circuit,72390,>50K<=100K,high
male,54,fifties,graphic_designer,office,auto_racing,racing_circuit,44460,<=50K,high
female,21,twenties,visiting_professor,office,hunting,jungle,60390,>50K<=100K,low
female,22,twenties,pharmacist,pharmacy,darts,bar,106400,>100K,low
male,39,thirties,visiting_professor,office,american_football,ballpark,61610,>50K<=100K,medium
male,52,fifties,pediatrician,surgery,darts,bar,145520,>100K,low
female,52,fifties,journalist,office,swimming,sea,53550,>50K<=100K,high
female,41,forties,pediatrician,surgery,ice_skating,skating_rink,145520,>100K,low
female,38,thirties,pharmacist,pharmacy,basketball,basketball_court,113120,>100K,low
male,49,forties,beekeeper,farm,auto_racing,racing_circuit,32100,<=50K,high
female,27,twenties,architect,architecture,ice_hockey,skating_rink,46170,<=50K,high
female,27,twenties,dishwasher,restaurant,ice_skating,skating_rink,17640,<=50K,low
male,29,twenties,beekeeper,farm,swimming,swimming_pool,24300,<=50K,high
female,61,sixties,architect,architecture,rock_climbing,wall_rock,88350,>50K<=100K,high
male,47,forties,graphic_designer,office,soccer,ballpark,44460,<=50K,low
female,41,forties,general_practitioner,surgery,roller_skating,skating_rink,148500,>100K,low
female,49,forties,tap_dancer,theatre,running,gym,40250,<=50K,low
female,51,fifties,advocate,office,volleyball,volleyball_court,118400,>100K,low
female,61,sixties,math_teacher,school,baseball,ballpark,47000,<=50K,low
male,55,fifties,baseball_coach,court,boat_racing,sea,44840,<=50K,high
female,38,thirties,agriculturist,farm,jump_rope,street,29100,<=50K,medium
male,38,thirties,surgeon,surgery,golf,golf_course,249600,>100K,low
male,59,fifties,civil_engineer,architecture,jump_rope,park,77470,>50K<=100K,high
male,52,fifties,lecturer,university,american_football,football_field,49220,<=50K,medium
male,30,thirties,magician,circus,rugby,ballpark,44000,<=50K,high
female,43,forties,associate_professor,university,darts,bar,72420,>50K<=100K,low
male,63,sixties,beekeeper,farm,water-skiing,sea,39900,<=50K,high
female,73,seventies,street_cleaner,street,fishing,sea,30360,<=50K,high
female,40,forties,tap_dancer,theatre,running,gym,40250,<=50K,low
male,51,fifties,cardiologist,hospital,wrestling,wrestling_ring,250880,>100K,medium
male,42,forties,post_doc,university,gymnastics,gym,46870,<=50K,medium
male,75,seventies,copilot,sky,snorkeling,sea,175160,>100K,high
male,53,fifties,post_doc,university,chess,coffee_shop,46870,<=50K,low
male,64,sixties,associate_professor,university,chess,coffee_shop,75260,>50K<=100K,low
male,65,sixties,journalist,office,marbles,park,60900,>50K<=100K,high
male,62,sixties,chiropractor,hospital,bingo,casino,86070,>50K<=100K,low
female,31,thirties,graphic_designer,office,volleyball,volleyball_court,40660,<=50K,low
female,75,seventies,tap_dancer,theatre,basketball,basketball_court,39550,<=50K,low
male,25,twenties,beekeeper,farm,baseball,ballpark,24300,<=50K,high
female,21,twenties,taster,restaurant,chess,cafeteria,58080,>50K<=100K,low
male,59,fifties,associate_professor,university,water-skiing,lake,72420,>50K<=100K,low
male,71,seventies,dishwasher,tavern,hurling,ballpark,20880,<=50K,low
male,51,fifties,chemist,school,swimming,sea,61740,>50K<=100K,low
female,32,thirties,composer,studio,running,cinder_track,50868,>50K<=100K,low
male,69,sixties,general_practitioner,surgery,water-skiing,lake,175500,>100K,low
female,53,fifties,composer,house,soccer,ballpark,53411,>50K<=100K,low
male,64,sixties,street_cleaner,street,marbles,park,30360,<=50K,high
male,53,fifties,copilot,sky,swimming,river,131080,>100K,high
female,75,seventies,esthetician,beauty_salon,tennis,tennis_court,40800,<=50K,low
male,37,thirties,beekeeper,farm,horse_racing,hippodrome,29100,<=50K,high
female,33,thirties,esthetician,beauty_salon,chess,coffee_shop,34500,<=50K,low
male,60,sixties,graphic_designer,office,baseball,ballpark,46740,<=50K,low
male,34,thirties,pianist,theatre,bowling,amusement_park,41160,<=50K,low
male,49,forties,divorce_lawyer,courtroom,baseball,ballpark,93220,>50K<=100K,low
male,47,forties,window_cleaner,heights,judo,gym,38100,<=50K,high
female,74,seventies,esthetician,beauty_salon,soccer,ballpark,40800,<=50K,low
female,66,sixties,general_practitioner,hospital,jump_rope,park,175500,>100K,low
male,22,twenties,veterinarian,hospital,horse_racing,hippodrome,67160,>50K<=100K,high
female,38,thirties,tamer,circus,jump_rope,street,40259,<=50K,high
female,46,forties,associate_professor,university,snorkeling,cave,72420,>50K<=100K,low
male,60,sixties,tamer,circus,gymnastics,gym,35275,<=50K,high
female,45,forties,journalist,office,horse_racing,hippodrome,53550,>50K<=100K,high
female,47,forties,pianist,concert_hall,golf,golf_course,41160,<=50K,low
male,70,seventies,optometrist,surgery,american_football,football_field,111720,>100K,medium
female,67,sixties,lecturer,university,marbles,park,52900,>50K<=100K,low
male,69,sixties,architect,office,dancing,ballroom,88350,>50K<=100K,low
male,47,forties,pediatrician,hospital,running,gym,145520,>100K,low
female,36,thirties,tap_dancer,theatre,bicycling,park,41300,<=50K,low
male,31,thirties,electrician,office,bowling,amusement_park,44620,<=50K,high
male,33,thirties,opera_star,concert_hall,bicycling,street,51480,>50K<=100K,low
male,49,forties,dishwasher,restaurant,bicycling,park,19260,<=50K,low
female,35,thirties,pediatrician,surgery,bowling,amusement_park,138720,>100K,low
female,32,thirties,math_teacher,school,baseball,ballpark,47000,<=50K,low
male,41,forties,post_doc,university,bingo,casino,46870,<=50K,low
male,38,thirties,dishwasher,tavern,surfing,sea,19260,<=50K,low
male,45,forties,mime,street,fishing,river,38100,<=50K,medium
male,74,seventies,physicist,science_lab,gymnastics,gym,122980,>100K,medium
male,68,sixties,general_practitioner,surgery,rugby,ballpark,175500,>100K,medium
female,44,forties,general_practitioner,hospital,boat_racing,sea,148500,>100K,high
female,66,sixties,veterinarian,hospital,soccer,ballpark,86140,>50K<=100K,high
male,72,seventies,journalist,office,table_tennis,gym,60900,>50K<=100K,high
female,62,sixties,massager,massage_parlor,chess,coffee_shop,77900,>50K<=100K,low
female,25,twenties,visiting_professor,office,chess,cafeteria,60390,>50K<=100K,low
female,52,fifties,esthetician,beauty_salon,bicycling,street,37200,<=50K,low
female,68,sixties,pianist,concert_hall,baseball,ballpark,41160,<=50K,low
male,73,seventies,taster,restaurant,squash,squash_court,75900,>50K<=100K,low
female,65,sixties,math_teacher,school,dancing,ballroom,47000,<=50K,low
male,75,seventies,copilot,airport,dominoes,bar,175160,>100K,high
female,44,forties,clinical_psychologist,surgery,boat_racing,sea,84680,>50K<=100K,high
female,35,thirties,sculptor,studio,horse_racing,hippodrome,40180,<=50K,medium
male,37,thirties,music_teacher,school,soccer,ballpark,45510,<=50K,low
male,36,thirties,beekeeper,farm,water-skiing,sea,29100,<=50K,high
male,23,twenties,pharmacist,pharmacy,chess,coffee_shop,106400,>100K,low
female,45,forties,math_teacher,school,judo,gym,47000,<=50K,low
male,62,sixties,dishwasher,restaurant,marbles,park,20880,<=50K,low
male,43,forties,beekeeper,countryside,baseball,ballpark,32100,<=50K,high
female,64,sixties,pediatrician,surgery,bicycling,street,157760,>100K,low
female,54,fifties,clinical_psychologist,surgery,scuba_diving,sea,84680,>50K<=100K,low
male,53,fifties,mime,circus,baseball,ballpark,38100,<=50K,high
female,59,fifties,taster,restaurant,water-skiing,lake,73920,>50K<=100K,low
male,57,fifties,music_teacher,school,darts,bar,48790,<=50K,low
female,61,sixties,optometrist,surgery,roller_skating,skating_rink,111720,>100K,low
male,59,fifties,window_cleaner,heights,snorkeling,sea,38100,<=50K,high
female,40,forties,massager,massage_parlor,swimming,river,51250,>50K<=100K,low
male,53,fifties,chemist,school,boat_racing,sea,61740,>50K<=100K,high
male,28,twenties,beekeeper,countryside,rock_climbing,wall_rock,24300,<=50K,high
female,27,twenties,clinical_psychologist,hospital,ice_hockey,skating_rink,63510,>50K<=100K,medium
male,24,twenties,lecturer,university,hurling,ballpark,44160,<=50K,low
female,64,sixties,esthetician,beauty_salon,roller_skating,skating_rink,40800,<=50K,low
male,73,seventies,taster,restaurant,scuba_diving,sea,75900,>50K<=100K,low
male,55,fifties,divorce_lawyer,courtroom,wrestling,wrestling_ring,93220,>50K<=100K,medium
male,48,forties,nutritionist,surgery,billiards,bar,42400,<=50K,low
female,29,twenties,tamer,circus,gymnastics,gym,34508,<=50K,high
male,67,sixties,window_cleaner,heights,volleyball,volleyball_court,38100,<=50K,high
male,48,forties,beekeeper,farm,boat_racing,sea,32100,<=50K,high
male,67,sixties,electrician,street,chess,cafeteria,56580,>50K<=100K,high
male,35,thirties,optometrist,surgery,boat_racing,sea,99960,>50K<=100K,high
male,75,seventies,general_practitioner,hospital,billiards,pub,175500,>100K,low
male,32,thirties,civil_engineer,architecture,auto_racing,racing_circuit,65270,>50K<=100K,high
female,29,twenties,visiting_professor,university,rock_climbing,wall_rock,60390,>50K<=100K,low
male,69,sixties,beekeeper,countryside,running,cinder_track,39900,<=50K,high
male,65,sixties,surgeon,surgery,gymnastics,gym,278400,>100K,medium
male,58,fifties,general_practitioner,surgery,gymnastics,gym,148500,>100K,medium
male,53,fifties,civil_engineer,office,baseball,ballpark,77470,>50K<=100K,high
female,61,sixties,copilot,airport,roller_skating,skating_rink,175160,>100K,high
male,66,sixties,miner,mine,dancing,ballroom,50440,>50K<=100K,high
female,39,thirties,decorator,office,squash,squash_court,43650,<=50K,low
male,54,fifties,associate_professor,university,chess,coffee_shop,72420,>50K<=100K,low
male,67,sixties,beekeeper,farm,darts,pub,39900,<=50K,high
male,58,fifties,miner,mine,rugby,ballpark,50440,>50K<=100K,high
male,25,twenties,veterinarian,hospital,marbles,street,67160,>50K<=100K,high
female,26,twenties,post_doc,university,hunting,jungle,42140,<=50K,low
male,64,sixties,dishwasher,tavern,surfing,sea,20880,<=50K,low
female,72,seventies,violinist,theatre,golf,golf_course,39480,<=50K,low
male,70,seventies,architect,architecture,dominoes,bar,88350,>50K<=100K,medium
female,63,sixties,nurse,hospital,basketball,basketball_court,70800,>50K<=100K,high
male,68,sixties,post_doc,university,dominoes,bar,59770,>50K<=100K,low
male,23,twenties,criminologist,courtroom,baseball,ballpark,38106,<=50K,low
female,69,sixties,graphic_designer,office,basketball,basketball_court,46740,<=50K,low
female,26,twenties,lecturer,university,fishing,lake,44160,<=50K,low
male,44,forties,pianist,theatre,water-skiing,sea,41160,<=50K,low
female,38,thirties,sculptor,studio,tennis,tennis_court,40180,<=50K,low
male,55,fifties,beekeeper,farm,american_football,ballpark,32100,<=50K,high
male,36,thirties,associate_professor,university,roller_skating,skating_rink,71710,>50K<=100K,low
male,58,fifties,software_engineer,office,bicycling,street,96520,>50K<=100K,low
female,57,fifties,advocate,courtroom,swimming,river,118400,>100K,low
male,69,sixties,surgeon,hospital,basketball,basketball_court,278400,>100K,low
male,56,fifties,cardiologist,hospital,fishing,river,250880,>100K,low
male,65,sixties,copilot,airport,scuba_diving,sea,175160,>100K,high
male,54,fifties,copilot,sky,fishing,lake,131080,>100K,high
male,37,thirties,baseball_coach,court,rugby,ballpark,38380,<=50K,medium
female,73,seventies,esthetician,beauty_salon,swimming,river,40800,<=50K,low
female,22,twenties,criminologist,office,bicycling,street,38106,<=50K,low
male,30,thirties,associate_professor,university,wrestling,wrestling_ring,71710,>50K<=100K,medium
female,22,twenties,lecturer,university,dominoes,pub,44160,<=50K,low
female,37,thirties,clinical_psychologist,surgery,bowling,amusement_park,73730,>50K<=100K,low
female,52,fifties,optometrist,hospital,soccer,ballpark,107800,>100K,low
female,27,twenties,esthetician,beauty_salon,running,cinder_track,28200,<=50K,low
male,75,seventies,pilot,airport,rock_climbing,wall_rock,175160,>100K,high
male,63,sixties,associate_professor,university,gymnastics,gym,75260,>50K<=100K,medium
female,34,thirties,massager,massage_parlor,golf,golf_course,44690,<=50K,low
female,42,forties,advocate,courtroom,tennis,tennis_court,118400,>100K,low
female,53,fifties,clinical_psychologist,surgery,baseball,ballpark,84680,>50K<=100K,low
female,30,thirties,clinical_psychologist,hospital,volleyball,volleyball_court,73730,>50K<=100K,low
female,61,sixties,nutritionist,surgery,squash,squash_court,43600,<=50K,low
female,64,sixties,visiting_professor,university,tennis,tennis_court,62220,>50K<=100K,low
male,27,twenties,civil_engineer,office,billiards,pub,54900,>50K<=100K,high
male,33,thirties,miner,mine,roller_skating,skating_rink,58240,>50K<=100K,high
male,46,forties,surgeon,hospital,horse_racing,hippodrome,254400,>100K,medium
male,63,sixties,pianist,concert_hall,roller_skating,skating_rink,41160,<=50K,low
male,71,seventies,visiting_professor,office,soccer,ballpark,62220,>50K<=100K,low
female,68,sixties,music_teacher,school,surfing,sea,51250,>50K<=100K,low
female,46,forties,architect,office,soccer,ballpark,71250,>50K<=100K,low
female,43,forties,esthetician,beauty_salon,tennis,tennis_court,37200,<=50K,low
female,38,thirties,esthetician,beauty_salon,snorkeling,cave,34500,<=50K,low
male,69,sixties,taster,restaurant,auto_racing,racing_circuit,75900,>50K<=100K,high
male,42,forties,optometrist,hospital,baseball,ballpark,107800,>100K,low
male,57,fifties,massager,massage_parlor,horse_racing,hippodrome,51250,>50K<=100K,medium
female,36,thirties,tap_dancer,theatre,dominoes,bar,41300,<=50K,low
female,33,thirties,pianist,theatre,darts,bar,41160,<=50K,low
male,38,thirties,movie_actor,location,marbles,street,89000,>50K<=100K,high
female,63,sixties,optometrist,hospital,basketball,basketball_court,111720,>100K,low
female,63,sixties,optometrist,hospital,running,cinder_track,111720,>100K,low
male,39,thirties,violinist,theatre,bowling,amusement_park,41160,<=50K,low
female,66,sixties,graphic_designer,office,tennis,tennis_court,46740,<=50K,low
male,54,fifties,beekeeper,countryside,boat_racing,sea,32100,<=50K,high
female,47,forties,pediatrician,surgery,fishing,lake,145520,>100K,low
female,37,thirties,veterinarian,hospital,dominoes,pub,78840,>50K<=100K,high
male,67,sixties,baseball_coach,gym,basketball,basketball_court,51300,>50K<=100K,low
male,68,sixties,pharmacist,pharmacy,snorkeling,sea,117600,>100K,low
male,38,thirties,chiropractor,surgery,boat_racing,sea,62130,>50K<=100K,high
female,41,forties,surgeon,hospital,table_tennis,gym,254400,>100K,low
male,72,seventies,visiting_professor,university,boxing,boxing_ring,62220,>50K<=100K,low
female,42,forties,post_doc,university,bowling,amusement_park,46870,<=50K,low
male,49,forties,electrician,house,rugby,ballpark,50140,>50K<=100K,high
female,32,thirties,music_teacher,school,swimming,lake,45510,<=50K,low
female,53,fifties,tap_dancer,theatre,tennis,tennis_court,40250,<=50K,low
male,37,thirties,chemist,school,boxing,boxing_ring,53410,>50K<=100K,low
female,41,forties,general_practitioner,surgery,basketball,basketball_court,148500,>100K,low
female,59,fifties,tap_dancer,theatre,rock_climbing,wall_rock,40250,<=50K,low
male,24,twenties,pianist,concert_hall,hunting,forest,51240,>50K<=100K,low
female,47,forties,nurse,surgery,auto_racing,racing_circuit,66670,>50K<=100K,high
female,49,forties,decorator,house,billiards,pub,50850,>50K<=100K,low
male,69,sixties,criminologist,office,baseball,ballpark,77142,>50K<=100K,low
male,33,thirties,composer,house,bicycling,street,50868,>50K<=100K,low
male,26,twenties,journalist,office,baseball,ballpark,30800,<=50K,high
female,50,fifties,pediatrician,surgery,rock_climbing,wall_rock,145520,>100K,low
male,33,thirties,associate_professor,university,squash,squash_court,71710,>50K<=100K,low
male,66,sixties,visiting_professor,office,gymnastics,gym,62220,>50K<=100K,medium
female,21,twenties,dentist,surgery,darts,bar,114300,>100K,low
female,57,fifties,associate_professor,university,squash,squash_court,72420,>50K<=100K,low
male,31,thirties,general_practitioner,hospital,ice_hockey,skating_rink,139050,>100K,medium
female,33,thirties,esthetician,beauty_salon,darts,pub,34500,<=50K,low
female,69,sixties,general_practitioner,hospital,bowling,amusement_park,175500,>100K,low
male,56,fifties,dentist,surgery,running,gym,146050,>100K,low
male,59,fifties,beekeeper,farm,roller_skating,skating_rink,32100,<=50K,high
female,38,thirties,veterinarian,hospital,gymnastics,gym,78840,>50K<=100K,high
female,49,forties,graphic_designer,office,hunting,forest,44460,<=50K,low
male,39,thirties,window_cleaner,heights,ice_skating,skating_rink,34500,<=50K,high
male,26,twenties,beekeeper,farm,fishing,river,24300,<=50K,high
female,34,thirties,architect,architecture,snorkeling,sea,57570,>50K<=100K,high
male,33,thirties,baseball_coach,gym,rock_climbing,wall_rock,38380,<=50K,low
female,64,sixties,chiropractor,hospital,dominoes,bar,86070,>50K<=100K,low
female,57,fifties,criminologist,office,marbles,park,68777,>50K<=100K,low
female,66,sixties,esthetician,beauty_salon,squash,squash_court,40800,<=50K,low
male,75,seventies,software_engineer,office,boxing,boxing_ring,103360,>100K,low
male,35,thirties,copilot,sky,darts,bar,91640,>50K<=100K,high
male,55,fifties,post_doc,university,marbles,street,46870,<=50K,low
male,41,forties,public_defender,office,wrestling,wrestling_ring,83740,>50K<=100K,medium
male,66,sixties,taster,restaurant,ice_hockey,skating_rink,75900,>50K<=100K,medium
female,40,forties,massager,massage_parlor,chess,cafeteria,51250,>50K<=100K,low
female,51,fifties,tap_dancer,theatre,golf,golf_course,40250,<=50K,low
female,38,thirties,taster,restaurant,scuba_diving,sea,69300,>50K<=100K,low
male,29,twenties,massager,massage_parlor,bowling,amusement_park,38130,<=50K,low
female,22,twenties,decorator,office,baseball,ballpark,40950,<=50K,low
male,56,fifties,math_teacher,school,american_football,ballpark,47000,<=50K,medium
male,63,sixties,street_cleaner,street,darts,bar,30360,<=50K,high
female,62,sixties,nutritionist,hospital,tennis,tennis_court,43600,<=50K,low
male,45,forties,composer,school,boat_racing,sea,53411,>50K<=100K,high
female,58,fifties,veterinarian,hospital,bowling,amusement_park,83220,>50K<=100K,high
female,47,forties,pianist,theatre,horse_racing,hippodrome,41160,<=50K,medium
male,75,seventies,miner,mine,boxing,boxing_ring,50440,>50K<=100K,high
female,57,fifties,tap_dancer,theatre,swimming,lake,40250,<=50K,low
female,60,sixties,nutritionist,surgery,ice_hockey,skating_rink,43600,<=50K,medium
female,30,thirties,nurse,hospital,golf,golf_course,59590,>50K<=100K,high
female,49,forties,general_practitioner,surgery,baseball,ballpark,148500,>100K,low
female,23,twenties,advocate,office,american_football,ballpark,65600,>50K<=100K,medium
male,73,seventies,violinist,theatre,soccer,ballpark,39480,<=50K,low
female,65,sixties,visiting_professor,office,dominoes,bar,62220,>50K<=100K,low
male,65,sixties,tamer,zoo,water-skiing,lake,35275,<=50K,high
male,52,fifties,pilot,sky,squash,squash_court,131080,>100K,high
male,70,seventies,pilot,airport,running,gym,175160,>100K,high
female,53,fifties,dentist,hospital,american_football,football_field,146050,>100K,medium
female,30,thirties,composer,house,dominoes,bar,50868,>50K<=100K,low
female,74,seventies,post_doc,university,baseball,ballpark,59770,>50K<=100K,low
female,50,fifties,journalist,office,marbles,park,53550,>50K<=100K,high
female,69,sixties,tap_dancer,theatre,bowling,amusement_park,39550,<=50K,low
female,54,fifties,window_cleaner,heights,bingo,casino,38100,<=50K,high
male,75,seventies,window_cleaner,heights,water-skiing,sea,38100,<=50K,high
male,73,seventies,journalist,office,table_tennis,gym,60900,>50K<=100K,high
female,63,sixties,optometrist,surgery,jump_rope,park,111720,>100K,low
female,42,forties,associate_professor,university,golf,golf_course,72420,>50K<=100K,low
male,32,thirties,movie_actor,location,rock_climbing,wall_rock,89000,>50K<=100K,high
male,62,sixties,journalist,office,squash,squash_court,60900,>50K<=100K,high
female,25,twenties,associate_professor,university,bowling,amusement_park,60350,>50K<=100K,low
male,22,twenties,journalist,office,water-skiing,sea,30800,<=50K,high
female,46,forties,clinical_psychologist,surgery,ice_hockey,skating_rink,84680,>50K<=100K,medium
male,64,sixties,post_doc,university,judo,gym,59770,>50K<=100K,low
male,27,twenties,violinist,theatre,auto_racing,racing_circuit,51240,>50K<=100K,high
male,56,fifties,pediatrician,hospital,dominoes,bar,145520,>100K,low
male,43,forties,baseball_coach,gym,scuba_diving,sea,44840,<=50K,low
female,50,fifties,violinist,theatre,volleyball,volleyball_court,40320,<=50K,low
male,44,forties,general_practitioner,hospital,american_football,ballpark,148500,>100K,medium
male,58,fifties,beekeeper,countryside,golf,golf_course,32100,<=50K,high
male,29,twenties,math_teacher,school,water-skiing,sea,47000,<=50K,low
female,33,thirties,dentist,surgery,american_football,ballpark,134620,>100K,medium
female,45,forties,general_practitioner,hospital,table_tennis,park,148500,>100K,low
female,25,twenties,esthetician,beauty_salon,soccer,ballpark,28200,<=50K,low
male,42,forties,chemist,school,surfing,sea,61740,>50K<=100K,low
male,34,thirties,chemist,school,wrestling,wrestling_ring,53410,>50K<=100K,medium
female,59,fifties,criminologist,office,table_tennis,gym,68777,>50K<=100K,low
male,56,fifties,composer,house,running,cinder_track,53411,>50K<=100K,low
male,75,seventies,post_doc,university,swimming,sea,59770,>50K<=100K,low
male,75,seventies,surgeon,hospital,hurling,ballpark,278400,>100K,low
male,33,thirties,electrician,office,roller_skating,skating_rink,44620,<=50K,high
female,62,sixties,pediatrician,hospital,wrestling,wrestling_ring,157760,>100K,medium
