gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,74,seventies,optometrist,hospital,baseball,ballpark,111720,>100K,low
female,71,seventies,music_teacher,school,american_football,ballpark,51250,>50K<=100K,medium
female,57,fifties,pediatrician,hospital,gymnastics,gym,145520,>100K,medium
male,22,twenties,movie_actor,location,dancing,ballroom,71200,>50K<=100K,high
male,44,forties,math_teacher,school,bicycling,street,47000,<=50K,low
male,50,fifties,divorce_lawyer,courtroom,american_football,ballpark,93220,>50K<=100K,medium
female,67,sixties,demonstrator,university,chess,cafeteria,33209,<=50K,low
female,32,thirties,general_practitioner,surgery,chess,cafeteria,139050,>100K,low
male,35,thirties,dishwasher,tavern,dancing,ballroom,19260,<=50K,low
male,28,twenties,movie_actor,location,billiards,bar,71200,>50K<=100K,high
male,64,sixties,dishwasher,tavern,billiards,pub,20880,<=50K,low
female,40,forties,massager,massage_parlor,auto_racing,racing_circuit,51250,>50K<=100K,high
male,29,twenties,miner,mine,auto_racing,racing_circuit,47320,<=50K,high
female,43,forties,nurse,hospital,horse_racing,hippodrome,66670,>50K<=100K,high
female,63,sixties,lecturer,university,auto_racing,racing_circuit,52900,>50K<=100K,high
male,36,thirties,opera_star,theatre,bicycling,street,51480,>50K<=100K,low
male,40,forties,lecturer,university,boat_racing,sea,49220,<=50K,high
male,35,thirties,pharmacist,pharmacy,boat_racing,sea,113120,>100K,high
male,70,seventies,mime,theatre,american_football,football_field,38100,<=50K,medium
female,49,forties,music_teacher,school,auto_racing,racing_circuit,48790,<=50K,high
female,73,seventies,clinical_psychologist,surgery,golf,golf_course,91250,>50K<=100K,low
female,37,thirties,nutritionist,surgery,boxing,boxing_ring,42000,<=50K,low
male,64,sixties,magician,theatre,american_football,ballpark,48000,<=50K,medium
female,64,sixties,dentist,hospital,basketball,basketball_court,157480,>100K,low
male,68,sixties,mime,circus,horse_racing,hippodrome,38100,<=50K,high
male,64,sixties,magician,circus,basketball,basketball_court,48000,<=50K,medium
female,21,twenties,movie_actor,location,horse_racing,hippodrome,71200,>50K<=100K,high
female,50,fifties,decorator,house,basketball,basketball_court,50850,>50K<=100K,low
male,57,fifties,copilot,sky,baseball,ballpark,131080,>100K,high
female,23,twenties,divorce_lawyer,courtroom,golf,golf_course,66360,>50K<=100K,low
female,39,thirties,clinical_psychologist,hospital,baseball,ballpark,73730,>50K<=100K,low
male,40,forties,miner,mine,auto_racing,racing_circuit,50440,>50K<=100K,high
male,23,twenties,math_teacher,school,baseball,ballpark,47000,<=50K,low
male,45,forties,copilot,sky,bicycling,street,131080,>100K,high
female,69,sixties,criminologist,courtroom,dominoes,pub,77142,>50K<=100K,low
female,28,twenties,decorator,office,judo,gym,40950,<=50K,low
female,51,fifties,demonstrator,university,bicycling,street,33209,<=50K,low
female,29,twenties,dentist,hospital,american_football,ballpark,114300,>100K,medium
male,65,sixties,composer,house,boxing,boxing_ring,53920,>50K<=100K,low
male,47,forties,magician,circus,american_football,football_field,44800,<=50K,high
female,60,sixties,decorator,office,bingo,casino,59850,>50K<=100K,low
female,74,seventies,journalist,office,horse_racing,hippodrome,60900,>50K<=100K,high
male,71,seventies,electrician,house,auto_racing,racing_circuit,56580,>50K<=100K,high
male,30,thirties,dishwasher,tavern,squash,squash_court,19260,<=50K,low
male,48,forties,music_teacher,school,boxing,boxing_ring,48790,<=50K,low
female,58,fifties,nurse,hospital,gymnastics,gym,66670,>50K<=100K,high
male,66,sixties,electrician,house,boat_racing,sea,56580,>50K<=100K,high
male,60,sixties,journalist,office,bowling,amusement_park,60900,>50K<=100K,high
female,38,thirties,magician,circus,american_football,ballpark,44000,<=50K,high
female,54,fifties,decorator,office,bowling,amusement_park,50850,>50K<=100K,low
male,26,twenties,mime,theatre,judo,gym,27300,<=50K,low
female,50,fifties,movie_actor,location,auto_racing,racing_circuit,90780,>50K<=100K,high
male,41,forties,advocate,office,baseball,ballpark,118400,>100K,low
male,38,thirties,dishwasher,restaurant,auto_racing,racing_circuit,19260,<=50K,high
female,23,twenties,movie_actor,location,bicycling,park,71200,>50K<=100K,high
male,24,twenties,nurse,hospital,bingo,casino,51330,>50K<=100K,high
male,43,forties,miner,mine,basketball,basketball_court,50440,>50K<=100K,high
male,64,sixties,math_teacher,school,hurling,ballpark,47000,<=50K,low
female,55,fifties,decorator,house,bingo,casino,50850,>50K<=100K,low
male,69,sixties,magician,circus,baseball,ballpark,48000,<=50K,high
male,64,sixties,electrician,office,bicycling,street,56580,>50K<=100K,high
male,40,forties,journalist,office,basketball,basketball_court,53550,>50K<=100K,high
female,63,sixties,decorator,office,gymnastics,gym,59850,>50K<=100K,medium
male,28,twenties,music_teacher,school,baseball,ballpark,40590,<=50K,low
male,51,fifties,opera_star,theatre,baseball,ballpark,54080,>50K<=100K,low
male,52,fifties,copilot,airport,bicycling,park,131080,>100K,high
male,44,forties,general_practitioner,surgery,dominoes,bar,148500,>100K,low
female,35,thirties,criminologist,office,bingo,casino,56230,>50K<=100K,low
male,24,twenties,math_teacher,school,chess,cafeteria,47000,<=50K,low
female,42,forties,pianist,concert_hall,american_football,football_field,41160,<=50K,medium
male,71,seventies,lecturer,university,baseball,ballpark,52900,>50K<=100K,low
male,29,twenties,music_teacher,school,boat_racing,sea,40590,<=50K,high
female,56,fifties,esthetician,beauty_salon,bicycling,park,37200,<=50K,low
female,34,thirties,civil_engineer,office,bingo,casino,65270,>50K<=100K,high
male,33,thirties,electrician,house,bingo,casino,44620,<=50K,high
female,54,fifties,demonstrator,university,bicycling,street,33209,<=50K,low
female,68,sixties,esthetician,beauty_salon,boxing,boxing_ring,40800,<=50K,low
male,64,sixties,clinical_psychologist,surgery,baseball,ballpark,91250,>50K<=100K,low
female,23,twenties,nutritionist,surgery,hurling,ballpark,38400,<=50K,low
female,29,twenties,decorator,house,baseball,ballpark,40950,<=50K,low
female,49,forties,magician,circus,boxing,boxing_ring,44800,<=50K,high
female,42,forties,movie_actor,location,boat_racing,sea,90780,>50K<=100K,high
male,70,seventies,general_practitioner,hospital,bowling,amusement_park,175500,>100K,low
male,57,fifties,divorce_lawyer,office,auto_racing,racing_circuit,93220,>50K<=100K,high
male,37,thirties,opera_star,concert_hall,dancing,ballroom,51480,>50K<=100K,low
female,72,seventies,nutritionist,surgery,judo,gym,43600,<=50K,low
male,37,thirties,miner,mine,baseball,ballpark,58240,>50K<=100K,high
female,31,thirties,divorce_lawyer,courtroom,boat_racing,sea,90060,>50K<=100K,high
female,61,sixties,decorator,office,basketball,basketball_court,59850,>50K<=100K,low
male,75,seventies,copilot,sky,fishing,lake,175160,>100K,high
female,40,forties,divorce_lawyer,courtroom,dominoes,pub,93220,>50K<=100K,low
female,41,forties,decorator,house,basketball,basketball_court,50850,>50K<=100K,low
male,47,forties,music_teacher,school,dancing,ballroom,48790,<=50K,low
male,48,forties,miner,mine,baseball,ballpark,50440,>50K<=100K,high
female,36,thirties,esthetician,beauty_salon,american_football,ballpark,34500,<=50K,medium
male,68,sixties,general_practitioner,surgery,golf,golf_course,175500,>100K,low
female,29,twenties,massager,massage_parlor,boxing,boxing_ring,38130,<=50K,low
female,58,fifties,divorce_lawyer,courtroom,boxing,boxing_ring,93220,>50K<=100K,low
male,72,seventies,pilot,sky,billiards,pub,175160,>100K,high
male,30,thirties,mime,circus,basketball,basketball_court,34500,<=50K,medium
female,32,thirties,esthetician,beauty_salon,fishing,lake,34500,<=50K,low
male,30,thirties,journalist,office,basketball,basketball_court,29750,<=50K,high
male,48,forties,mime,circus,bowling,amusement_park,38100,<=50K,medium
male,46,forties,chemist,school,billiards,pub,61740,>50K<=100K,low
male,60,sixties,movie_actor,location,golf,golf_course,66750,>50K<=100K,high
female,22,twenties,graphic_designer,office,dancing,ballroom,34960,<=50K,low
female,70,seventies,graphic_designer,office,bowling,amusement_park,46740,<=50K,low
male,70,seventies,graphic_designer,office,dancing,ballroom,46740,<=50K,low
female,22,twenties,math_teacher,school,basketball,basketball_court,47000,<=50K,low
female,46,forties,demonstrator,university,bowling,amusement_park,33209,<=50K,low
male,38,thirties,composer,studio,bowling,amusement_park,50868,>50K<=100K,low
male,61,sixties,general_practitioner,hospital,basketball,basketball_court,175500,>100K,low
male,25,twenties,journalist,office,billiards,pub,30800,<=50K,high
male,37,thirties,divorce_lawyer,courtroom,boxing,boxing_ring,90060,>50K<=100K,low
male,64,sixties,pilot,sky,bowling,amusement_park,175160,>100K,high
male,36,thirties,window_cleaner,heights,baseball,ballpark,34500,<=50K,high
female,55,fifties,graphic_designer,office,dancing,ballroom,44460,<=50K,low
male,34,thirties,composer,house,boat_racing,sea,50868,>50K<=100K,high
female,61,sixties,esthetician,beauty_salon,basketball,basketball_court,40800,<=50K,low
male,71,seventies,graphic_designer,office,boxing,boxing_ring,46740,<=50K,low
female,21,twenties,miner,mine,american_football,football_field,47320,<=50K,high
male,36,thirties,dentist,surgery,basketball,basketball_court,134620,>100K,low
male,63,sixties,lecturer,university,horse_racing,hippodrome,52900,>50K<=100K,medium
female,21,twenties,esthetician,beauty_salon,bicycling,street,28200,<=50K,low
female,57,fifties,music_teacher,school,ice_hockey,skating_rink,48790,<=50K,medium
female,55,fifties,lecturer,university,american_football,ballpark,49220,<=50K,medium
male,26,twenties,mime,circus,basketball,basketball_court,27300,<=50K,medium
male,47,forties,magician,circus,basketball,basketball_court,44800,<=50K,medium
male,71,seventies,dishwasher,tavern,dominoes,pub,20880,<=50K,low
female,42,forties,dishwasher,tavern,bicycling,street,19260,<=50K,low
male,70,seventies,movie_actor,location,american_football,ballpark,66750,>50K<=100K,high
male,33,thirties,pediatrician,hospital,basketball,basketball_court,138720,>100K,low
male,28,twenties,mime,circus,bingo,casino,27300,<=50K,medium
female,26,twenties,optometrist,hospital,fishing,sea,91140,>50K<=100K,low
male,47,forties,dentist,hospital,boxing,boxing_ring,146050,>100K,low
female,42,forties,lecturer,university,ice_skating,skating_rink,49220,<=50K,low
female,31,thirties,demonstrator,university,gymnastics,gym,33209,<=50K,medium
male,71,seventies,lecturer,university,basketball,basketball_court,52900,>50K<=100K,low
female,35,thirties,magician,theatre,american_football,football_field,44000,<=50K,medium
female,41,forties,journalist,office,auto_racing,racing_circuit,53550,>50K<=100K,high
female,54,fifties,demonstrator,university,american_football,ballpark,33209,<=50K,medium
male,74,seventies,choreographer,theatre,american_football,football_field,40250,<=50K,medium
male,68,sixties,journalist,office,auto_racing,racing_circuit,60900,>50K<=100K,high
female,45,forties,esthetician,beauty_salon,chess,coffee_shop,37200,<=50K,low
female,31,thirties,esthetician,beauty_salon,horse_racing,hippodrome,34500,<=50K,medium
female,70,seventies,lecturer,university,hurling,ballpark,52900,>50K<=100K,low
male,39,thirties,dishwasher,restaurant,basketball,basketball_court,19260,<=50K,low
female,29,twenties,clinical_psychologist,surgery,boxing,boxing_ring,63510,>50K<=100K,low
female,44,forties,general_practitioner,surgery,boat_racing,sea,148500,>100K,high
female,35,thirties,movie_actor,location,dancing,ballroom,89000,>50K<=100K,high
male,60,sixties,dentist,hospital,baseball,ballpark,157480,>100K,low
male,62,sixties,divorce_lawyer,courtroom,american_football,football_field,103490,>100K,medium
female,35,thirties,esthetician,beauty_salon,baseball,ballpark,34500,<=50K,low
male,21,twenties,electrician,house,boxing,boxing_ring,35420,<=50K,high
male,53,fifties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
male,37,thirties,copilot,sky,basketball,basketball_court,91640,>50K<=100K,high
male,73,seventies,opera_star,concert_hall,american_football,ballpark,59280,>50K<=100K,medium
male,53,fifties,composer,school,auto_racing,racing_circuit,53411,>50K<=100K,high
female,53,fifties,criminologist,courtroom,boat_racing,sea,68777,>50K<=100K,high
male,44,forties,electrician,office,bowling,amusement_park,50140,>50K<=100K,high
male,38,thirties,dishwasher,tavern,baseball,ballpark,19260,<=50K,low
male,59,fifties,pharmacist,pharmacy,american_football,football_field,116480,>100K,medium
male,38,thirties,miner,mine,american_football,football_field,58240,>50K<=100K,high
female,34,thirties,graphic_designer,office,basketball,basketball_court,40660,<=50K,low
male,39,thirties,miner,mine,boat_racing,sea,58240,>50K<=100K,high
male,66,sixties,general_practitioner,surgery,bicycling,street,175500,>100K,low
male,24,twenties,electrician,office,billiards,pub,35420,<=50K,high
male,63,sixties,mime,theatre,darts,pub,38100,<=50K,low
female,62,sixties,decorator,office,bingo,casino,59850,>50K<=100K,low
female,41,forties,esthetician,beauty_salon,american_football,ballpark,37200,<=50K,medium
female,58,fifties,criminologist,courtroom,auto_racing,racing_circuit,68777,>50K<=100K,high
male,43,forties,movie_actor,location,american_football,football_field,90780,>50K<=100K,high
male,65,sixties,dishwasher,restaurant,boat_racing,sea,20880,<=50K,high
male,37,thirties,lecturer,university,bowling,amusement_park,44620,<=50K,low
female,66,sixties,esthetician,beauty_salon,basketball,basketball_court,40800,<=50K,low
male,59,fifties,copilot,sky,billiards,pub,131080,>100K,high
female,69,sixties,nutritionist,hospital,baseball,ballpark,43600,<=50K,low
female,44,forties,nutritionist,hospital,basketball,basketball_court,42400,<=50K,low
male,70,seventies,copilot,sky,billiards,bar,175160,>100K,high
male,36,thirties,mime,theatre,chess,cafeteria,34500,<=50K,low
female,52,fifties,magician,circus,billiards,pub,44800,<=50K,medium
male,33,thirties,miner,mine,surfing,sea,58240,>50K<=100K,high
male,36,thirties,magician,circus,dominoes,bar,44000,<=50K,medium
male,69,sixties,dishwasher,restaurant,hunting,jungle,20880,<=50K,low
male,32,thirties,composer,school,auto_racing,racing_circuit,50868,>50K<=100K,high
female,26,twenties,esthetician,beauty_salon,american_football,football_field,28200,<=50K,medium
female,35,thirties,street_cleaner,street,golf,golf_course,24420,<=50K,high
female,28,twenties,mime,theatre,billiards,bar,27300,<=50K,low
male,59,fifties,lecturer,university,golf,golf_course,49220,<=50K,low
male,65,sixties,music_teacher,school,american_football,ballpark,51250,>50K<=100K,medium
female,49,forties,nutritionist,surgery,rugby,ballpark,42400,<=50K,medium
male,48,forties,dishwasher,restaurant,bingo,casino,19260,<=50K,low
female,39,thirties,nutritionist,surgery,golf,golf_course,42000,<=50K,low
female,35,thirties,dishwasher,restaurant,billiards,bar,19260,<=50K,low
female,71,seventies,general_practitioner,hospital,dominoes,pub,175500,>100K,low
female,43,forties,nutritionist,hospital,bingo,casino,42400,<=50K,low
female,74,seventies,lecturer,university,basketball,basketball_court,52900,>50K<=100K,low
male,33,thirties,movie_actor,location,chess,cafeteria,89000,>50K<=100K,high
female,51,fifties,clinical_psychologist,surgery,ice_skating,skating_rink,84680,>50K<=100K,low
male,24,twenties,math_teacher,school,hunting,jungle,47000,<=50K,low
female,75,seventies,massager,massage_parlor,boat_racing,sea,77900,>50K<=100K,high
male,34,thirties,dentist,surgery,bicycling,street,134620,>100K,low
male,60,sixties,massager,massage_parlor,baseball,ballpark,77900,>50K<=100K,low
female,26,twenties,composer,studio,ice_hockey,skating_rink,45781,<=50K,medium
male,43,forties,math_teacher,school,bowling,amusement_park,47000,<=50K,low
male,73,seventies,demonstrator,university,bicycling,street,33209,<=50K,low
male,49,forties,music_teacher,school,billiards,pub,48790,<=50K,low
female,50,fifties,general_practitioner,surgery,baseball,ballpark,148500,>100K,low
female,65,sixties,nurse,surgery,baseball,ballpark,70800,>50K<=100K,high
female,56,fifties,divorce_lawyer,office,basketball,basketball_court,93220,>50K<=100K,low
male,23,twenties,agriculturist,countryside,fishing,river,24300,<=50K,medium
female,32,thirties,esthetician,beauty_salon,auto_racing,racing_circuit,34500,<=50K,high
female,26,twenties,graphic_designer,office,billiards,bar,34960,<=50K,low
female,53,fifties,decorator,house,boxing,boxing_ring,50850,>50K<=100K,low
male,63,sixties,electrician,office,billiards,bar,56580,>50K<=100K,high
male,54,fifties,general_practitioner,hospital,golf,golf_course,148500,>100K,low
female,60,sixties,divorce_lawyer,office,billiards,pub,103490,>100K,low
male,35,thirties,mime,theatre,bicycling,park,34500,<=50K,low
female,40,forties,decorator,house,marbles,park,50850,>50K<=100K,low
female,28,twenties,general_practitioner,hospital,fishing,sea,102600,>100K,low
female,56,fifties,graphic_designer,office,auto_racing,racing_circuit,44460,<=50K,high
female,32,thirties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
female,68,sixties,music_teacher,school,bicycling,street,51250,>50K<=100K,low
female,35,thirties,movie_actor,location,basketball,basketball_court,89000,>50K<=100K,high
male,57,fifties,electrician,house,boxing,boxing_ring,50140,>50K<=100K,high
female,33,thirties,esthetician,beauty_salon,bingo,casino,34500,<=50K,low
female,49,forties,massager,massage_parlor,bicycling,park,51250,>50K<=100K,low
male,30,thirties,dishwasher,tavern,auto_racing,racing_circuit,19260,<=50K,high
female,27,twenties,math_teacher,school,hurling,ballpark,47000,<=50K,low
male,55,fifties,electrician,house,bicycling,park,50140,>50K<=100K,high
female,46,forties,pediatrician,hospital,judo,gym,145520,>100K,low
male,50,fifties,math_teacher,school,billiards,pub,47000,<=50K,low
male,48,forties,general_practitioner,hospital,bicycling,street,148500,>100K,low
female,35,thirties,general_practitioner,surgery,dancing,ballroom,139050,>100K,low
female,27,twenties,nutritionist,hospital,baseball,ballpark,38400,<=50K,low
female,59,fifties,esthetician,beauty_salon,bowling,amusement_park,37200,<=50K,low
female,51,fifties,nutritionist,surgery,golf,golf_course,42400,<=50K,low
male,22,twenties,electrician,house,bicycling,park,35420,<=50K,high
male,62,sixties,lecturer,university,basketball,basketball_court,52900,>50K<=100K,low
male,53,fifties,massager,massage_parlor,hurling,ballpark,51250,>50K<=100K,low
female,64,sixties,pharmacist,pharmacy,hunting,jungle,117600,>100K,low
female,63,sixties,divorce_lawyer,office,bicycling,street,103490,>100K,low
male,51,fifties,divorce_lawyer,courtroom,billiards,pub,93220,>50K<=100K,low
female,44,forties,nurse,surgery,billiards,bar,66670,>50K<=100K,high
female,35,thirties,magician,circus,american_football,football_field,44000,<=50K,high
female,56,fifties,magician,circus,darts,pub,44800,<=50K,medium
male,31,thirties,post_doc,university,boxing,boxing_ring,46010,<=50K,low
male,60,sixties,miner,mine,billiards,pub,50440,>50K<=100K,high
male,56,fifties,opera_star,concert_hall,basketball,basketball_court,54080,>50K<=100K,low
male,50,fifties,movie_actor,location,fishing,river,90780,>50K<=100K,high
male,61,sixties,pediatrician,hospital,bowling,amusement_park,157760,>100K,low
male,33,thirties,pediatrician,surgery,chess,coffee_shop,138720,>100K,low
male,48,forties,magician,theatre,gymnastics,gym,44800,<=50K,medium
male,60,sixties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
male,34,thirties,basketball_coach,gym,bowling,amusement_park,38380,<=50K,low
female,66,sixties,nurse,hospital,chess,coffee_shop,70800,>50K<=100K,high
male,24,twenties,dishwasher,tavern,basketball,basketball_court,17640,<=50K,low
male,26,twenties,mime,theatre,dominoes,bar,27300,<=50K,low
male,26,twenties,electrician,office,boat_racing,sea,35420,<=50K,high
female,31,thirties,massager,massage_parlor,ice_skating,skating_rink,44690,<=50K,low
female,69,sixties,nurse,hospital,baseball,ballpark,70800,>50K<=100K,high
female,63,sixties,esthetician,beauty_salon,darts,bar,40800,<=50K,low
female,57,fifties,esthetician,beauty_salon,basketball,basketball_court,37200,<=50K,low
male,26,twenties,pilot,airport,baseball,ballpark,54520,>50K<=100K,high
female,70,seventies,nutritionist,surgery,gymnastics,gym,43600,<=50K,medium
female,45,forties,optometrist,surgery,auto_racing,racing_circuit,107800,>100K,high
female,74,seventies,graphic_designer,office,boat_racing,sea,46740,<=50K,high
female,37,thirties,decorator,office,baseball,ballpark,43650,<=50K,low
male,70,seventies,miner,mine,dominoes,pub,50440,>50K<=100K,high
female,33,thirties,pediatrician,surgery,american_football,football_field,138720,>100K,medium
female,61,sixties,graphic_designer,office,hunting,forest,46740,<=50K,low
female,54,fifties,math_teacher,school,boat_racing,sea,47000,<=50K,high
male,38,thirties,clinical_psychologist,surgery,bowling,amusement_park,73730,>50K<=100K,low
male,54,fifties,civil_engineer,architecture,auto_racing,racing_circuit,77470,>50K<=100K,high
female,24,twenties,divorce_lawyer,office,hurling,ballpark,66360,>50K<=100K,low
female,30,thirties,nurse,hospital,dancing,ballroom,59590,>50K<=100K,high
male,33,thirties,basketball_coach,court,marbles,street,38380,<=50K,low
male,74,seventies,lecturer,university,ice_hockey,skating_rink,52900,>50K<=100K,medium
female,61,sixties,journalist,office,american_football,ballpark,60900,>50K<=100K,high
male,55,fifties,massager,massage_parlor,darts,pub,51250,>50K<=100K,low
male,33,thirties,composer,studio,basketball,basketball_court,50868,>50K<=100K,low
male,75,seventies,general_practitioner,hospital,gymnastics,gym,175500,>100K,medium
female,41,forties,massager,massage_parlor,billiards,bar,51250,>50K<=100K,low
female,67,sixties,music_teacher,school,hunting,forest,51250,>50K<=100K,low
female,30,thirties,movie_actor,location,jump_rope,park,89000,>50K<=100K,high
female,61,sixties,nurse,hospital,basketball,basketball_court,70800,>50K<=100K,high
female,73,seventies,nutritionist,hospital,horse_racing,hippodrome,43600,<=50K,medium
male,33,thirties,math_teacher,school,bowling,amusement_park,47000,<=50K,low
female,62,sixties,demonstrator,university,billiards,bar,33209,<=50K,low
female,46,forties,nutritionist,hospital,boxing,boxing_ring,42400,<=50K,low
male,21,twenties,journalist,office,bingo,casino,30800,<=50K,high
female,29,twenties,optometrist,hospital,bicycling,street,91140,>50K<=100K,low
male,57,fifties,dentist,hospital,boxing,boxing_ring,146050,>100K,low
male,70,seventies,window_cleaner,heights,bowling,amusement_park,38100,<=50K,high
male,22,twenties,civil_engineer,office,american_football,ballpark,54900,>50K<=100K,high
male,62,sixties,demonstrator,university,bingo,casino,33209,<=50K,low
male,48,forties,agriculturist,countryside,soccer,ballpark,32100,<=50K,high
male,43,forties,pharmacist,pharmacy,dominoes,bar,116480,>100K,low
female,62,sixties,dishwasher,restaurant,jump_rope,park,20880,<=50K,low
female,58,fifties,math_teacher,school,fishing,sea,47000,<=50K,low
male,51,fifties,lecturer,university,american_football,football_field,49220,<=50K,medium
male,24,twenties,mime,street,roller_skating,skating_rink,27300,<=50K,high
female,21,twenties,journalist,office,bingo,casino,30800,<=50K,high
male,66,sixties,dishwasher,restaurant,auto_racing,racing_circuit,20880,<=50K,high
male,61,sixties,associate_professor,university,golf,golf_course,75260,>50K<=100K,low
male,51,fifties,surgeon,hospital,auto_racing,racing_circuit,254400,>100K,high
female,44,forties,massager,massage_parlor,dancing,ballroom,51250,>50K<=100K,low
male,38,thirties,electrician,office,dominoes,bar,44620,<=50K,high
male,41,forties,dishwasher,restaurant,american_football,football_field,19260,<=50K,medium
male,34,thirties,copilot,airport,american_football,football_field,91640,>50K<=100K,high
male,24,twenties,dentist,surgery,boat_racing,sea,114300,>100K,high
female,46,forties,pediatrician,hospital,boxing,boxing_ring,145520,>100K,low
male,68,sixties,lecturer,university,gymnastics,gym,52900,>50K<=100K,medium
female,56,fifties,clinical_psychologist,surgery,ice_hockey,skating_rink,84680,>50K<=100K,medium
male,30,thirties,general_practitioner,surgery,bicycling,street,139050,>100K,low
female,34,thirties,divorce_lawyer,office,chess,coffee_shop,90060,>50K<=100K,low
female,21,twenties,demonstrator,university,bicycling,park,33209,<=50K,low
female,32,thirties,clinical_psychologist,surgery,darts,pub,73730,>50K<=100K,low
female,46,forties,pilot,airport,gymnastics,gym,131080,>100K,high
male,73,seventies,miner,mine,dominoes,bar,50440,>50K<=100K,high
female,23,twenties,lecturer,university,boxing,boxing_ring,44160,<=50K,low
male,45,forties,mime,circus,auto_racing,racing_circuit,38100,<=50K,high
male,60,sixties,graphic_designer,office,auto_racing,racing_circuit,46740,<=50K,high
male,71,seventies,movie_actor,location,dominoes,pub,66750,>50K<=100K,high
female,75,seventies,nutritionist,surgery,billiards,bar,43600,<=50K,low
female,47,forties,opera_star,theatre,baseball,ballpark,54080,>50K<=100K,low
male,71,seventies,music_teacher,school,ice_hockey,skating_rink,51250,>50K<=100K,medium
female,46,forties,esthetician,beauty_salon,boat_racing,sea,37200,<=50K,high
female,54,fifties,nutritionist,hospital,dancing,ballroom,42400,<=50K,low
male,68,sixties,composer,school,bingo,casino,53920,>50K<=100K,low
male,48,forties,magician,theatre,ice_skating,skating_rink,44800,<=50K,low
male,33,thirties,graphic_designer,office,bicycling,street,40660,<=50K,low
female,29,twenties,massager,massage_parlor,baseball,ballpark,38130,<=50K,low
female,63,sixties,lecturer,university,baseball,ballpark,52900,>50K<=100K,low
female,75,seventies,magician,theatre,american_football,ballpark,48000,<=50K,medium
male,69,sixties,optometrist,surgery,boat_racing,sea,111720,>100K,high
female,54,fifties,choreographer,theatre,auto_racing,racing_circuit,40250,<=50K,high
male,24,twenties,movie_actor,location,bicycling,street,71200,>50K<=100K,high
male,56,fifties,copilot,airport,baseball,ballpark,131080,>100K,high
female,60,sixties,music_teacher,school,dominoes,bar,51250,>50K<=100K,low
male,45,forties,electrician,street,american_football,football_field,50140,>50K<=100K,high
female,25,twenties,dishwasher,restaurant,hunting,forest,17640,<=50K,low
female,63,sixties,movie_actor,location,judo,gym,66750,>50K<=100K,high
male,61,sixties,lecturer,university,boxing,boxing_ring,52900,>50K<=100K,low
female,55,fifties,general_practitioner,hospital,bicycling,street,148500,>100K,low
female,62,sixties,journalist,office,auto_racing,racing_circuit,60900,>50K<=100K,high
male,35,thirties,divorce_lawyer,office,boxing,boxing_ring,90060,>50K<=100K,low
male,42,forties,math_teacher,school,bicycling,street,47000,<=50K,low
female,56,fifties,esthetician,beauty_salon,dancing,ballroom,37200,<=50K,low
female,57,fifties,graphic_designer,office,dancing,ballroom,44460,<=50K,low
