gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,59,fifties,basketball_coach,gym,auto_racing,racing_circuit,44840,<=50K,high
male,72,seventies,clinical_psychologist,hospital,auto_racing,racing_circuit,91250,>50K<=100K,high
male,63,sixties,beekeeper,countryside,auto_racing,racing_circuit,39900,<=50K,high
male,21,twenties,miner,mine,basketball,basketball_court,47320,<=50K,high
male,45,forties,composer,school,bowling,amusement_park,53411,>50K<=100K,low
male,38,thirties,demonstrator,university,boxing,boxing_ring,33209,<=50K,low
male,39,thirties,criminologist,office,american_football,football_field,56230,>50K<=100K,medium
male,45,forties,assistant_professor,university,american_football,football_field,62220,>50K<=100K,medium
female,28,twenties,dentist,hospital,baseball,ballpark,114300,>100K,low
female,35,thirties,chemist,science_lab,chess,coffee_shop,53410,>50K<=100K,low
female,64,sixties,esthetician,beauty_salon,american_football,football_field,40800,<=50K,medium
female,38,thirties,cardiologist,surgery,billiards,bar,232960,>100K,low
female,71,seventies,decorator,house,dancing,ballroom,59850,>50K<=100K,low
male,47,forties,composer,studio,basketball,basketball_court,53411,>50K<=100K,low
female,50,fifties,graphic_designer,office,baseball,ballpark,44460,<=50K,low
male,46,forties,movie_actor,location,basketball,basketball_court,90780,>50K<=100K,high
male,57,fifties,clinical_psychologist,surgery,dominoes,bar,84680,>50K<=100K,low
female,66,sixties,journalist,office,bingo,casino,60900,>50K<=100K,high
male,56,fifties,dishwasher,tavern,baseball,ballpark,19260,<=50K,low
female,36,thirties,lecturer,university,darts,pub,44620,<=50K,low
male,75,seventies,general_practitioner,surgery,bingo,casino,175500,>100K,low
female,54,fifties,math_teacher,school,american_football,football_field,47000,<=50K,medium
female,45,forties,massager,massage_parlor,auto_racing,racing_circuit,51250,>50K<=100K,high
male,28,twenties,baseball_coach,gym,billiards,bar,31160,<=50K,low
female,41,forties,lecturer,university,auto_racing,racing_circuit,49220,<=50K,high
male,60,sixties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
female,68,sixties,decorator,office,basketball,basketball_court,59850,>50K<=100K,low
female,64,sixties,demonstrator,university,bingo,casino,33209,<=50K,low
female,56,fifties,mime,theatre,american_football,football_field,38100,<=50K,medium
male,35,thirties,basketball_coach,court,dancing,ballroom,38380,<=50K,low
male,74,seventies,electrician,street,bowling,amusement_park,56580,>50K<=100K,high
female,33,thirties,esthetician,beauty_salon,bowling,amusement_park,34500,<=50K,low
female,58,fifties,esthetician,beauty_salon,auto_racing,racing_circuit,37200,<=50K,high
female,54,fifties,clinical_psychologist,hospital,running,cinder_track,84680,>50K<=100K,low
male,74,seventies,general_practitioner,hospital,auto_racing,racing_circuit,175500,>100K,high
female,66,sixties,choreographer,theatre,bicycling,park,40250,<=50K,low
female,68,sixties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
male,74,seventies,lecturer,university,bowling,amusement_park,52900,>50K<=100K,low
female,28,twenties,journalist,office,darts,pub,30800,<=50K,high
female,48,forties,criminologist,office,american_football,football_field,68777,>50K<=100K,medium
female,29,twenties,decorator,office,american_football,football_field,40950,<=50K,medium
female,60,sixties,graphic_designer,office,auto_racing,racing_circuit,46740,<=50K,high
male,25,twenties,mime,circus,american_football,ballpark,27300,<=50K,high
female,25,twenties,clinical_psychologist,hospital,boat_racing,sea,63510,>50K<=100K,high
male,28,twenties,demonstrator,university,darts,pub,33209,<=50K,low
male,39,thirties,cardiologist,hospital,bicycling,street,232960,>100K,low
male,38,thirties,civil_engineer,architecture,bingo,casino,65270,>50K<=100K,high
male,56,fifties,electrician,office,bingo,casino,50140,>50K<=100K,high
male,51,fifties,chiropractor,surgery,darts,pub,72390,>50K<=100K,low
male,49,forties,clinical_psychologist,surgery,baseball,ballpark,84680,>50K<=100K,low
female,40,forties,choreographer,theatre,bicycling,street,40250,<=50K,low
female,71,seventies,clinical_psychologist,surgery,bowling,amusement_park,91250,>50K<=100K,low
male,58,fifties,copilot,sky,dominoes,pub,131080,>100K,high
male,22,twenties,miner,mine,basketball,basketball_court,47320,<=50K,high
female,54,fifties,divorce_lawyer,courtroom,basketball,basketball_court,93220,>50K<=100K,low
female,36,thirties,demonstrator,university,american_football,ballpark,33209,<=50K,medium
male,56,fifties,chemist,science_lab,bowling,amusement_park,61740,>50K<=100K,low
female,44,forties,decorator,office,darts,pub,50850,>50K<=100K,low
female,35,thirties,demonstrator,university,chess,cafeteria,33209,<=50K,low
female,25,twenties,journalist,office,basketball,basketball_court,30800,<=50K,high
female,30,thirties,demonstrator,university,bingo,casino,33209,<=50K,low
female,40,forties,copilot,airport,basketball,basketball_court,131080,>100K,high
male,75,seventies,chiropractor,surgery,basketball,basketball_court,86070,>50K<=100K,low
female,66,sixties,general_practitioner,hospital,american_football,ballpark,175500,>100K,medium
female,64,sixties,demonstrator,university,baseball,ballpark,33209,<=50K,low
male,52,fifties,graphic_designer,office,chess,cafeteria,44460,<=50K,low
male,28,twenties,copilot,sky,darts,pub,54520,>50K<=100K,high
female,48,forties,composer,studio,boat_racing,sea,53411,>50K<=100K,high
female,28,twenties,clinical_psychologist,surgery,american_football,ballpark,63510,>50K<=100K,medium
male,51,fifties,optometrist,hospital,basketball,basketball_court,107800,>100K,low
female,74,seventies,clinical_psychologist,hospital,horse_racing,hippodrome,91250,>50K<=100K,medium
female,43,forties,chemist,school,basketball,basketball_court,61740,>50K<=100K,low
female,39,thirties,tamer,circus,bowling,amusement_park,40259,<=50K,high
male,50,fifties,electrician,street,basketball,basketball_court,50140,>50K<=100K,high
female,37,thirties,decorator,house,dancing,ballroom,43650,<=50K,low
female,62,sixties,criminologist,office,baseball,ballpark,77142,>50K<=100K,low
female,36,thirties,nutritionist,surgery,basketball,basketball_court,42000,<=50K,low
male,21,twenties,associate_professor,university,billiards,bar,60350,>50K<=100K,low
female,38,thirties,choreographer,theatre,billiards,pub,41300,<=50K,low
female,22,twenties,civil_engineer,architecture,boat_racing,sea,54900,>50K<=100K,high
female,58,fifties,graphic_designer,office,american_football,football_field,44460,<=50K,medium
male,49,forties,copilot,airport,american_football,football_field,131080,>100K,high
female,57,fifties,nurse,surgery,baseball,ballpark,66670,>50K<=100K,high
male,70,seventies,composer,house,boat_racing,sea,53920,>50K<=100K,high
female,31,thirties,journalist,office,bingo,casino,29750,<=50K,high
male,56,fifties,copilot,sky,boxing,boxing_ring,131080,>100K,high
female,37,thirties,criminologist,courtroom,boat_racing,sea,56230,>50K<=100K,high
male,49,forties,civil_engineer,architecture,american_football,ballpark,77470,>50K<=100K,high
male,40,forties,general_practitioner,hospital,bicycling,street,148500,>100K,low
female,45,forties,demonstrator,university,american_football,football_field,33209,<=50K,medium
male,65,sixties,baseball_coach,gym,jump_rope,street,51300,>50K<=100K,low
male,49,forties,composer,house,american_football,ballpark,53411,>50K<=100K,medium
female,43,forties,decorator,house,boat_racing,sea,50850,>50K<=100K,high
female,33,thirties,journalist,office,basketball,basketball_court,29750,<=50K,high
female,33,thirties,math_teacher,school,baseball,ballpark,47000,<=50K,low
female,42,forties,ballet_dancer,theatre,bingo,casino,40250,<=50K,low
male,63,sixties,dishwasher,tavern,boat_racing,sea,20880,<=50K,high
female,60,sixties,decorator,office,bicycling,street,59850,>50K<=100K,low
male,71,seventies,basketball_coach,gym,boat_racing,sea,51300,>50K<=100K,high
female,56,fifties,divorce_lawyer,office,boxing,boxing_ring,93220,>50K<=100K,low
male,30,thirties,general_practitioner,surgery,boxing,boxing_ring,139050,>100K,low
male,56,fifties,clinical_psychologist,hospital,bicycling,park,84680,>50K<=100K,low
male,65,sixties,general_practitioner,surgery,ice_hockey,skating_rink,175500,>100K,medium
female,66,sixties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
male,59,fifties,basketball_coach,court,bicycling,park,44840,<=50K,low
female,42,forties,cardiologist,hospital,american_football,football_field,250880,>100K,medium
female,50,fifties,esthetician,beauty_salon,bowling,amusement_park,37200,<=50K,low
male,36,thirties,copilot,airport,jump_rope,street,91640,>50K<=100K,high
male,41,forties,composer,studio,american_football,football_field,53411,>50K<=100K,medium
male,23,twenties,copilot,sky,baseball,ballpark,54520,>50K<=100K,high
male,55,fifties,mime,theatre,baseball,ballpark,38100,<=50K,low
female,43,forties,decorator,office,boat_racing,sea,50850,>50K<=100K,high
female,35,thirties,optometrist,surgery,bicycling,street,99960,>50K<=100K,low
female,45,forties,graphic_designer,office,bingo,casino,44460,<=50K,low
male,65,sixties,copilot,sky,billiards,pub,175160,>100K,high
male,50,fifties,magician,circus,basketball,basketball_court,44800,<=50K,medium
male,35,thirties,movie_actor,location,bicycling,street,89000,>50K<=100K,high
male,59,fifties,movie_actor,location,auto_racing,racing_circuit,90780,>50K<=100K,high
female,63,sixties,esthetician,beauty_salon,dancing,ballroom,40800,<=50K,low
male,63,sixties,graphic_designer,office,baseball,ballpark,46740,<=50K,low
female,38,thirties,choreographer,theatre,boat_racing,sea,41300,<=50K,high
female,38,thirties,math_teacher,school,boat_racing,sea,47000,<=50K,high
male,72,seventies,civil_engineer,office,baseball,ballpark,90280,>50K<=100K,high
male,28,twenties,lecturer,university,bicycling,street,44160,<=50K,low
male,70,seventies,civil_engineer,architecture,american_football,football_field,90280,>50K<=100K,high
male,55,fifties,pediatrician,hospital,american_football,football_field,145520,>100K,medium
female,37,thirties,graphic_designer,office,baseball,ballpark,40660,<=50K,low
male,67,sixties,composer,school,basketball,basketball_court,53920,>50K<=100K,low
male,49,forties,dishwasher,tavern,auto_racing,racing_circuit,19260,<=50K,high
male,64,sixties,mime,street,baseball,ballpark,38100,<=50K,high
female,21,twenties,general_practitioner,hospital,boxing,boxing_ring,102600,>100K,low
male,42,forties,chemist,school,bicycling,street,61740,>50K<=100K,low
female,51,fifties,graphic_designer,office,baseball,ballpark,44460,<=50K,low
male,71,seventies,dentist,surgery,basketball,basketball_court,157480,>100K,low
female,65,sixties,magician,circus,billiards,bar,48000,<=50K,medium
female,47,forties,journalist,office,bingo,casino,53550,>50K<=100K,high
male,42,forties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
male,54,fifties,miner,mine,fishing,sea,50440,>50K<=100K,high
male,49,forties,dentist,hospital,baseball,ballpark,146050,>100K,low
female,33,thirties,pediatrician,surgery,baseball,ballpark,138720,>100K,low
female,28,twenties,nutritionist,hospital,bingo,casino,38400,<=50K,low
female,69,sixties,optometrist,surgery,auto_racing,racing_circuit,111720,>100K,high
male,41,forties,composer,school,bicycling,park,53411,>50K<=100K,low
male,43,forties,music_teacher,school,darts,bar,48790,<=50K,low
female,21,twenties,baseball_coach,gym,basketball,basketball_court,31160,<=50K,low
male,42,forties,composer,studio,bingo,casino,53411,>50K<=100K,low
male,23,twenties,copilot,sky,bicycling,street,54520,>50K<=100K,high
female,30,thirties,esthetician,beauty_salon,bingo,casino,34500,<=50K,low
male,39,thirties,music_teacher,school,american_football,ballpark,45510,<=50K,medium
male,42,forties,dishwasher,tavern,auto_racing,racing_circuit,19260,<=50K,high
male,39,thirties,criminologist,courtroom,bingo,casino,56230,>50K<=100K,low
female,28,twenties,massager,massage_parlor,bowling,amusement_park,38130,<=50K,low
female,31,thirties,dentist,surgery,chess,coffee_shop,134620,>100K,low
male,74,seventies,mime,circus,billiards,bar,38100,<=50K,medium
male,44,forties,journalist,office,bingo,casino,53550,>50K<=100K,high
male,46,forties,miner,mine,boat_racing,sea,50440,>50K<=100K,high
male,23,twenties,graphic_designer,office,basketball,basketball_court,34960,<=50K,low
female,60,sixties,nurse,surgery,bicycling,park,70800,>50K<=100K,high
female,51,fifties,decorator,office,running,cinder_track,50850,>50K<=100K,low
male,27,twenties,math_teacher,school,rock_climbing,wall_rock,47000,<=50K,low
female,41,forties,nurse,hospital,american_football,football_field,66670,>50K<=100K,high
male,23,twenties,choreographer,theatre,basketball,basketball_court,34650,<=50K,low
male,54,fifties,graphic_designer,office,boat_racing,sea,44460,<=50K,high
male,71,seventies,copilot,sky,auto_racing,racing_circuit,175160,>100K,high
male,61,sixties,math_teacher,school,bowling,amusement_park,47000,<=50K,low
female,50,fifties,decorator,house,baseball,ballpark,50850,>50K<=100K,low
male,69,sixties,basketball_coach,gym,american_football,ballpark,51300,>50K<=100K,medium
male,63,sixties,composer,studio,horse_racing,hippodrome,53920,>50K<=100K,medium
male,29,twenties,copilot,airport,boat_racing,sea,54520,>50K<=100K,high
male,74,seventies,mime,theatre,american_football,football_field,38100,<=50K,medium
male,62,sixties,cardiologist,hospital,american_football,football_field,275520,>100K,medium
male,31,thirties,math_teacher,school,american_football,ballpark,47000,<=50K,medium
female,24,twenties,decorator,office,american_football,football_field,40950,<=50K,medium
female,73,seventies,general_practitioner,hospital,american_football,ballpark,175500,>100K,medium
female,70,seventies,criminologist,courtroom,bowling,amusement_park,77142,>50K<=100K,low
male,30,thirties,dentist,surgery,bicycling,park,134620,>100K,low
female,33,thirties,graphic_designer,office,billiards,bar,40660,<=50K,low
male,43,forties,graphic_designer,office,table_tennis,gym,44460,<=50K,low
male,61,sixties,miner,mine,chess,cafeteria,50440,>50K<=100K,high
female,31,thirties,graphic_designer,office,dancing,ballroom,40660,<=50K,low
female,44,forties,magician,theatre,golf,golf_course,44800,<=50K,low
female,54,fifties,visiting_professor,office,billiards,bar,63440,>50K<=100K,low
male,52,fifties,copilot,sky,bicycling,park,131080,>100K,high
female,72,seventies,decorator,house,baseball,ballpark,59850,>50K<=100K,low
female,31,thirties,chiropractor,hospital,american_football,football_field,62130,>50K<=100K,medium
female,31,thirties,criminologist,office,chess,coffee_shop,56230,>50K<=100K,low
female,71,seventies,criminologist,courtroom,billiards,pub,77142,>50K<=100K,low
female,64,sixties,divorce_lawyer,office,billiards,pub,103490,>100K,low
male,75,seventies,divorce_lawyer,courtroom,basketball,basketball_court,103490,>100K,low
female,43,forties,ballet_dancer,school,bicycling,park,40250,<=50K,low
female,55,fifties,cardiologist,surgery,american_football,football_field,250880,>100K,medium
male,72,seventies,basketball_coach,gym,snorkeling,cave,51300,>50K<=100K,low
female,70,seventies,decorator,house,auto_racing,racing_circuit,59850,>50K<=100K,high
male,37,thirties,beekeeper,farm,bowling,amusement_park,29100,<=50K,high
female,38,thirties,esthetician,beauty_salon,bicycling,street,34500,<=50K,low
female,64,sixties,general_practitioner,hospital,auto_racing,racing_circuit,175500,>100K,high
male,34,thirties,electrician,office,darts,pub,44620,<=50K,high
female,36,thirties,math_teacher,school,baseball,ballpark,47000,<=50K,low
male,29,twenties,civil_engineer,office,billiards,pub,54900,>50K<=100K,high
male,44,forties,lecturer,university,boat_racing,sea,49220,<=50K,high
male,54,fifties,civil_engineer,office,auto_racing,racing_circuit,77470,>50K<=100K,high
female,67,sixties,decorator,office,darts,pub,59850,>50K<=100K,low
female,75,seventies,general_practitioner,surgery,bicycling,park,175500,>100K,low
female,23,twenties,divorce_lawyer,office,chess,coffee_shop,66360,>50K<=100K,low
male,69,sixties,choreographer,theatre,chess,cafeteria,40250,<=50K,low
female,50,fifties,chemist,school,american_football,football_field,61740,>50K<=100K,medium
female,39,thirties,dishwasher,tavern,bingo,casino,19260,<=50K,low
male,29,twenties,beekeeper,farm,auto_racing,racing_circuit,24300,<=50K,high
female,51,fifties,chemist,school,golf,golf_course,61740,>50K<=100K,low
female,26,twenties,nurse,hospital,darts,bar,51330,>50K<=100K,high
female,65,sixties,decorator,house,auto_racing,racing_circuit,59850,>50K<=100K,high
female,68,sixties,lecturer,university,billiards,bar,52900,>50K<=100K,low
female,28,twenties,decorator,house,billiards,pub,40950,<=50K,low
female,56,fifties,assistant_professor,university,dominoes,pub,62220,>50K<=100K,low
male,42,forties,miner,mine,auto_racing,racing_circuit,50440,>50K<=100K,high
male,72,seventies,math_teacher,school,american_football,ballpark,47000,<=50K,medium
male,54,fifties,cardiologist,hospital,basketball,basketball_court,250880,>100K,low
female,47,forties,choreographer,theatre,bicycling,park,40250,<=50K,low
male,62,sixties,basketball_coach,gym,auto_racing,racing_circuit,51300,>50K<=100K,high
female,53,fifties,massager,massage_parlor,basketball,basketball_court,51250,>50K<=100K,low
male,46,forties,breeder,countryside,auto_racing,racing_circuit,32100,<=50K,high
female,70,seventies,clinical_psychologist,hospital,bicycling,park,91250,>50K<=100K,low
female,56,fifties,movie_actor,location,american_football,ballpark,90780,>50K<=100K,high
male,58,fifties,divorce_lawyer,courtroom,dancing,ballroom,93220,>50K<=100K,low
male,22,twenties,magician,theatre,american_football,football_field,32000,<=50K,medium
male,48,forties,cardiologist,surgery,baseball,ballpark,250880,>100K,low
female,32,thirties,graphic_designer,office,basketball,basketball_court,40660,<=50K,low
male,61,sixties,demonstrator,university,scuba_diving,sea,33209,<=50K,low
male,35,thirties,journalist,office,dancing,ballroom,29750,<=50K,high
female,74,seventies,nutritionist,hospital,billiards,pub,43600,<=50K,low
male,46,forties,breeder,farm,auto_racing,racing_circuit,32100,<=50K,high
male,42,forties,criminologist,courtroom,boat_racing,sea,68777,>50K<=100K,high
female,67,sixties,dentist,surgery,american_football,football_field,157480,>100K,medium
female,74,seventies,general_practitioner,hospital,billiards,pub,175500,>100K,low
male,26,twenties,composer,house,basketball,basketball_court,45781,<=50K,low
male,62,sixties,pianist,theatre,auto_racing,racing_circuit,41160,<=50K,high
male,38,thirties,composer,house,dominoes,pub,50868,>50K<=100K,low
male,24,twenties,dentist,hospital,ice_skating,skating_rink,114300,>100K,low
male,22,twenties,music_teacher,school,baseball,ballpark,40590,<=50K,low
male,35,thirties,electrician,street,auto_racing,racing_circuit,44620,<=50K,high
male,45,forties,copilot,airport,fishing,river,131080,>100K,high
male,40,forties,copilot,sky,judo,gym,131080,>100K,high
male,63,sixties,dishwasher,tavern,american_football,football_field,20880,<=50K,medium
female,24,twenties,music_teacher,school,darts,bar,40590,<=50K,low
male,54,fifties,opera_star,concert_hall,bicycling,street,54080,>50K<=100K,low
male,37,thirties,electrician,office,bowling,amusement_park,44620,<=50K,high
female,68,sixties,demonstrator,university,golf,golf_course,33209,<=50K,low
male,28,twenties,dentist,surgery,bicycling,street,114300,>100K,low
male,23,twenties,basketball_coach,gym,fishing,lake,31160,<=50K,low
female,75,seventies,demonstrator,university,dancing,ballroom,33209,<=50K,low
male,55,fifties,surgeon,surgery,bingo,casino,254400,>100K,low
male,62,sixties,physicist,science_lab,boxing,boxing_ring,122980,>100K,low
male,71,seventies,dentist,hospital,billiards,bar,157480,>100K,low
male,68,sixties,copilot,airport,baseball,ballpark,175160,>100K,high
female,51,fifties,chiropractor,hospital,bingo,casino,72390,>50K<=100K,low
female,25,twenties,divorce_lawyer,courtroom,boxing,boxing_ring,66360,>50K<=100K,low
female,51,fifties,physicist,science_lab,american_football,ballpark,104060,>100K,medium
male,52,fifties,copilot,sky,american_football,ballpark,131080,>100K,high
male,24,twenties,movie_actor,location,auto_racing,racing_circuit,71200,>50K<=100K,high
male,30,thirties,electrician,house,darts,bar,44620,<=50K,high
female,40,forties,decorator,office,american_football,ballpark,50850,>50K<=100K,medium
male,46,forties,copilot,airport,basketball,basketball_court,131080,>100K,high
female,69,sixties,demonstrator,university,baseball,ballpark,33209,<=50K,low
male,54,fifties,clinical_psychologist,hospital,bicycling,park,84680,>50K<=100K,low
female,67,sixties,general_practitioner,hospital,baseball,ballpark,175500,>100K,low
female,58,fifties,movie_actor,location,dominoes,pub,90780,>50K<=100K,high
male,23,twenties,magician,circus,american_football,football_field,32000,<=50K,high
female,74,seventies,visiting_professor,office,auto_racing,racing_circuit,62220,>50K<=100K,high
female,37,thirties,massager,massage_parlor,baseball,ballpark,44690,<=50K,low
female,30,thirties,nutritionist,surgery,bingo,casino,42000,<=50K,low
male,45,forties,copilot,airport,basketball,basketball_court,131080,>100K,high
male,33,thirties,cardiologist,hospital,american_football,ballpark,232960,>100K,medium
male,29,twenties,copilot,sky,bingo,casino,54520,>50K<=100K,high
female,39,thirties,music_teacher,school,billiards,pub,45510,<=50K,low
male,27,twenties,breeder,countryside,bicycling,street,24300,<=50K,high
male,60,sixties,cardiologist,hospital,bicycling,street,275520,>100K,low
male,53,fifties,optometrist,surgery,hunting,forest,107800,>100K,low
male,27,twenties,composer,school,bicycling,street,45781,<=50K,low
female,66,sixties,magician,circus,american_football,ballpark,48000,<=50K,high
male,59,fifties,composer,school,bicycling,park,53411,>50K<=100K,low
female,51,fifties,nurse,surgery,dancing,ballroom,66670,>50K<=100K,high
female,25,twenties,music_teacher,school,auto_racing,racing_circuit,40590,<=50K,high
female,48,forties,decorator,house,auto_racing,racing_circuit,50850,>50K<=100K,high
male,65,sixties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
