gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,51,fifties,lecturer,university,ice_hockey,skating_rink,49220,<=50K,medium
male,70,seventies,lecturer,university,snorkeling,sea,52900,>50K<=100K,low
female,63,sixties,massager,massage_parlor,running,gym,77900,>50K<=100K,low
female,32,thirties,massager,massage_parlor,gymnastics,gym,44690,<=50K,medium
male,46,forties,journalist,office,rock_climbing,wall_rock,53550,>50K<=100K,high
male,68,sixties,lecturer,university,snorkeling,cave,52900,>50K<=100K,low
female,61,sixties,choreographer,theatre,surfing,sea,40250,<=50K,low
male,27,twenties,dishwasher,tavern,american_football,football_field,17640,<=50K,medium
male,60,sixties,composer,school,rock_climbing,wall_rock,53920,>50K<=100K,low
male,28,twenties,copilot,sky,soccer,ballpark,54520,>50K<=100K,high
male,22,twenties,composer,school,ice_hockey,skating_rink,45781,<=50K,medium
male,71,seventies,breeder,countryside,ice_skating,skating_rink,39900,<=50K,high
male,23,twenties,copilot,sky,jump_rope,park,54520,>50K<=100K,high
female,39,thirties,opera_star,theatre,roller_skating,skating_rink,51480,>50K<=100K,low
female,58,fifties,chemist,science_lab,surfing,sea,61740,>50K<=100K,low
male,51,fifties,breeder,farm,running,cinder_track,32100,<=50K,high
female,70,seventies,criminologist,courtroom,rock_climbing,wall_rock,77142,>50K<=100K,low
female,42,forties,choreographer,theatre,marbles,street,40250,<=50K,low
female,67,sixties,optometrist,surgery,dominoes,pub,111720,>100K,low
female,57,fifties,lecturer,university,rock_climbing,wall_rock,49220,<=50K,low
female,60,sixties,journalist,office,roller_skating,skating_rink,60900,>50K<=100K,high
male,53,fifties,demonstrator,university,hunting,jungle,33209,<=50K,low
female,61,sixties,decorator,office,table_tennis,gym,59850,>50K<=100K,low
male,22,twenties,opera_star,concert_hall,snorkeling,sea,44200,<=50K,low
female,62,sixties,esthetician,beauty_salon,rock_climbing,wall_rock,40800,<=50K,low
female,40,forties,chiropractor,surgery,judo,gym,72390,>50K<=100K,low
male,23,twenties,mime,theatre,marbles,street,27300,<=50K,low
male,63,sixties,chemist,science_lab,soccer,ballpark,73500,>50K<=100K,low
female,36,thirties,choreographer,theatre,squash,squash_court,41300,<=50K,low
male,22,twenties,mime,street,rock_climbing,wall_rock,27300,<=50K,high
female,64,sixties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
male,31,thirties,copilot,airport,running,gym,91640,>50K<=100K,high
female,42,forties,lecturer,university,jump_rope,park,49220,<=50K,low
female,30,thirties,esthetician,beauty_salon,dominoes,bar,34500,<=50K,low
female,22,twenties,criminologist,courtroom,snorkeling,cave,38106,<=50K,low
female,55,fifties,decorator,house,rugby,ballpark,50850,>50K<=100K,medium
male,32,thirties,magician,theatre,judo,gym,44000,<=50K,low
male,59,fifties,clinical_psychologist,hospital,hurling,ballpark,84680,>50K<=100K,low
male,46,forties,movie_actor,location,soccer,ballpark,90780,>50K<=100K,high
female,25,twenties,chemist,school,roller_skating,skating_rink,44590,<=50K,low
female,42,forties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
female,63,sixties,nurse,hospital,horse_racing,hippodrome,70800,>50K<=100K,high
female,39,thirties,lecturer,university,running,gym,44620,<=50K,low
female,45,forties,choreographer,theatre,ice_hockey,skating_rink,40250,<=50K,medium
male,25,twenties,composer,school,bowling,amusement_park,45781,<=50K,low
female,39,thirties,massager,massage_parlor,rugby,ballpark,44690,<=50K,medium
female,65,sixties,clinical_psychologist,hospital,snorkeling,cave,91250,>50K<=100K,low
female,30,thirties,dentist,hospital,marbles,street,134620,>100K,low
female,24,twenties,decorator,office,running,gym,40950,<=50K,low
male,42,forties,demonstrator,university,scuba_diving,sea,33209,<=50K,low
female,25,twenties,decorator,house,rock_climbing,wall_rock,40950,<=50K,low
male,43,forties,breeder,countryside,american_football,ballpark,32100,<=50K,high
male,69,sixties,copilot,sky,rugby,ballpark,175160,>100K,high
male,28,twenties,breeder,farm,ice_skating,skating_rink,24300,<=50K,high
female,62,sixties,nurse,surgery,hurling,ballpark,70800,>50K<=100K,high
female,58,fifties,decorator,house,hunting,forest,50850,>50K<=100K,low
male,23,twenties,nutritionist,surgery,rugby,ballpark,38400,<=50K,medium
male,66,sixties,dishwasher,restaurant,roller_skating,skating_rink,20880,<=50K,low
male,74,seventies,civil_engineer,office,tennis,tennis_court,90280,>50K<=100K,high
female,24,twenties,choreographer,theatre,snorkeling,cave,34650,<=50K,low
female,32,thirties,demonstrator,university,judo,gym,33209,<=50K,low
female,69,sixties,esthetician,beauty_salon,american_football,ballpark,40800,<=50K,medium
female,40,forties,chiropractor,hospital,scuba_diving,sea,72390,>50K<=100K,low
female,45,forties,demonstrator,university,soccer,ballpark,33209,<=50K,low
female,31,thirties,massager,massage_parlor,horse_racing,hippodrome,44690,<=50K,medium
male,74,seventies,nurse,surgery,squash,squash_court,70800,>50K<=100K,high
female,39,thirties,journalist,office,scuba_diving,sea,29750,<=50K,high
male,68,sixties,nurse,surgery,jump_rope,park,70800,>50K<=100K,high
male,46,forties,dishwasher,restaurant,running,cinder_track,19260,<=50K,low
male,64,sixties,dentist,hospital,golf,golf_course,157480,>100K,low
male,42,forties,dishwasher,tavern,hurling,ballpark,19260,<=50K,low
male,69,sixties,opera_star,theatre,snorkeling,sea,59280,>50K<=100K,low
female,71,seventies,esthetician,beauty_salon,judo,gym,40800,<=50K,low
female,41,forties,music_teacher,school,rugby,ballpark,48790,<=50K,medium
female,49,forties,civil_engineer,office,table_tennis,park,77470,>50K<=100K,high
male,55,fifties,dishwasher,restaurant,running,cinder_track,19260,<=50K,low
male,41,forties,dishwasher,tavern,roller_skating,skating_rink,19260,<=50K,low
male,51,fifties,miner,mine,ice_hockey,skating_rink,50440,>50K<=100K,high
male,46,forties,miner,mine,snorkeling,sea,50440,>50K<=100K,high
male,75,seventies,divorce_lawyer,courtroom,ice_hockey,skating_rink,103490,>100K,medium
female,64,sixties,esthetician,beauty_salon,roller_skating,skating_rink,40800,<=50K,low
male,60,sixties,copilot,sky,ice_skating,skating_rink,175160,>100K,high
female,45,forties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
male,75,seventies,chemist,science_lab,snorkeling,cave,73500,>50K<=100K,low
male,46,forties,basketball_coach,court,rock_climbing,wall_rock,44840,<=50K,low
female,65,sixties,civil_engineer,office,scuba_diving,sea,90280,>50K<=100K,high
female,60,sixties,chemist,school,running,cinder_track,73500,>50K<=100K,low
male,74,seventies,magician,theatre,squash,squash_court,48000,<=50K,low
male,56,fifties,civil_engineer,office,rugby,ballpark,77470,>50K<=100K,high
female,36,thirties,decorator,office,surfing,sea,43650,<=50K,low
male,64,sixties,magician,circus,soccer,ballpark,48000,<=50K,high
male,66,sixties,general_practitioner,hospital,squash,squash_court,175500,>100K,low
female,39,thirties,decorator,office,running,gym,43650,<=50K,low
male,56,fifties,journalist,office,swimming,sea,53550,>50K<=100K,high
female,55,fifties,magician,theatre,judo,gym,44800,<=50K,low
female,25,twenties,dishwasher,tavern,scuba_diving,sea,17640,<=50K,low
female,74,seventies,divorce_lawyer,office,golf,golf_course,103490,>100K,low
female,23,twenties,cardiologist,surgery,golf,golf_course,159040,>100K,low
female,29,twenties,advocate,courtroom,ice_skating,skating_rink,65600,>50K<=100K,low
male,28,twenties,copilot,airport,ice_hockey,skating_rink,54520,>50K<=100K,high
female,28,twenties,divorce_lawyer,office,hurling,ballpark,66360,>50K<=100K,low
male,34,thirties,composer,school,rugby,ballpark,50868,>50K<=100K,medium
female,70,seventies,divorce_lawyer,office,marbles,street,103490,>100K,low
male,36,thirties,massager,massage_parlor,squash,squash_court,44690,<=50K,low
female,35,thirties,esthetician,beauty_salon,dancing,ballroom,34500,<=50K,low
male,71,seventies,electrician,house,running,cinder_track,56580,>50K<=100K,high
female,49,forties,demonstrator,university,rugby,ballpark,33209,<=50K,medium
male,67,sixties,clinical_psychologist,hospital,auto_racing,racing_circuit,91250,>50K<=100K,high
female,44,forties,esthetician,beauty_salon,jump_rope,street,37200,<=50K,low
male,23,twenties,civil_engineer,office,swimming,creek,54900,>50K<=100K,high
male,36,thirties,dishwasher,tavern,soccer,ballpark,19260,<=50K,low
female,66,sixties,math_teacher,school,horse_racing,hippodrome,47000,<=50K,medium
male,26,twenties,math_teacher,school,marbles,park,47000,<=50K,low
female,29,twenties,clinical_psychologist,surgery,soccer,ballpark,63510,>50K<=100K,low
male,51,fifties,nurse,hospital,hurling,ballpark,66670,>50K<=100K,high
female,75,seventies,graphic_designer,office,marbles,street,46740,<=50K,low
female,31,thirties,clinical_psychologist,surgery,scuba_diving,sea,73730,>50K<=100K,low
male,53,fifties,general_practitioner,hospital,jump_rope,park,148500,>100K,low
female,33,thirties,criminologist,office,rock_climbing,wall_rock,56230,>50K<=100K,low
female,46,forties,demonstrator,university,snorkeling,sea,33209,<=50K,low
male,73,seventies,copilot,sky,ice_skating,skating_rink,175160,>100K,high
male,74,seventies,nurse,surgery,american_football,football_field,70800,>50K<=100K,high
male,57,fifties,post_doc,university,horse_racing,hippodrome,46870,<=50K,medium
male,34,thirties,mime,street,hurling,ballpark,34500,<=50K,high
male,39,thirties,beekeeper,countryside,jump_rope,park,29100,<=50K,high
male,32,thirties,divorce_lawyer,courtroom,hurling,ballpark,90060,>50K<=100K,low
female,61,sixties,nutritionist,surgery,table_tennis,park,43600,<=50K,low
male,69,sixties,optometrist,surgery,marbles,street,111720,>100K,low
male,70,seventies,demonstrator,university,rugby,ballpark,33209,<=50K,medium
male,21,twenties,civil_engineer,office,ice_hockey,skating_rink,54900,>50K<=100K,high
female,61,sixties,demonstrator,university,scuba_diving,sea,33209,<=50K,low
male,38,thirties,music_teacher,school,roller_skating,skating_rink,45510,<=50K,low
male,62,sixties,criminologist,courtroom,swimming,sea,77142,>50K<=100K,low
female,42,forties,demonstrator,university,golf,golf_course,33209,<=50K,low
male,51,fifties,dishwasher,tavern,running,gym,19260,<=50K,low
female,66,sixties,esthetician,beauty_salon,judo,gym,40800,<=50K,low
male,56,fifties,beekeeper,farm,american_football,football_field,32100,<=50K,high
female,56,fifties,decorator,house,soccer,ballpark,50850,>50K<=100K,low
male,44,forties,criminologist,courtroom,ice_skating,skating_rink,68777,>50K<=100K,low
female,54,fifties,choreographer,theatre,judo,gym,40250,<=50K,low
male,21,twenties,lecturer,university,horse_racing,hippodrome,44160,<=50K,medium
male,36,thirties,electrician,street,ice_skating,skating_rink,44620,<=50K,high
male,43,forties,chiropractor,hospital,rock_climbing,wall_rock,72390,>50K<=100K,low
male,43,forties,miner,mine,roller_skating,skating_rink,50440,>50K<=100K,high
male,37,thirties,miner,mine,soccer,ballpark,58240,>50K<=100K,high
female,44,forties,lecturer,university,running,gym,49220,<=50K,low
female,23,twenties,decorator,office,scuba_diving,sea,40950,<=50K,low
female,47,forties,dentist,hospital,table_tennis,park,146050,>100K,low
female,69,sixties,nutritionist,surgery,ice_skating,skating_rink,43600,<=50K,low
female,40,forties,breeder,countryside,roller_skating,skating_rink,32100,<=50K,high
male,22,twenties,criminologist,office,hunting,jungle,38106,<=50K,low
male,57,fifties,dentist,hospital,marbles,park,146050,>100K,low
male,39,thirties,basketball_coach,gym,marbles,park,38380,<=50K,low
male,47,forties,dishwasher,restaurant,rock_climbing,wall_rock,19260,<=50K,low
male,37,thirties,dentist,surgery,soccer,ballpark,134620,>100K,low
male,36,thirties,civil_engineer,architecture,roller_skating,skating_rink,65270,>50K<=100K,high
female,65,sixties,clinical_psychologist,surgery,rugby,ballpark,91250,>50K<=100K,medium
female,61,sixties,graphic_designer,office,ice_skating,skating_rink,46740,<=50K,low
male,73,seventies,math_teacher,school,darts,bar,47000,<=50K,low
male,26,twenties,dishwasher,tavern,running,cinder_track,17640,<=50K,low
male,28,twenties,electrician,street,dominoes,pub,35420,<=50K,high
female,45,forties,decorator,house,gymnastics,gym,50850,>50K<=100K,medium
male,29,twenties,dishwasher,tavern,snorkeling,cave,17640,<=50K,low
male,23,twenties,demonstrator,university,table_tennis,gym,33209,<=50K,low
male,52,fifties,chemist,school,roller_skating,skating_rink,61740,>50K<=100K,low
male,38,thirties,movie_actor,location,jump_rope,street,89000,>50K<=100K,high
male,57,fifties,basketball_coach,gym,running,cinder_track,44840,<=50K,low
female,63,sixties,divorce_lawyer,office,hurling,ballpark,103490,>100K,low
male,62,sixties,copilot,sky,dominoes,bar,175160,>100K,high
male,72,seventies,dentist,hospital,ice_hockey,skating_rink,157480,>100K,medium
female,46,forties,general_practitioner,hospital,hunting,jungle,148500,>100K,low
male,43,forties,optometrist,surgery,judo,gym,107800,>100K,low
male,42,forties,civil_engineer,office,judo,gym,77470,>50K<=100K,high
female,36,thirties,lecturer,university,table_tennis,gym,44620,<=50K,low
female,53,fifties,esthetician,beauty_salon,judo,gym,37200,<=50K,low
female,55,fifties,math_teacher,school,rock_climbing,wall_rock,47000,<=50K,low
male,52,fifties,copilot,airport,running,cinder_track,131080,>100K,high
female,47,forties,lecturer,university,squash,squash_court,49220,<=50K,low
female,67,sixties,decorator,office,snorkeling,sea,59850,>50K<=100K,low
male,72,seventies,beekeeper,farm,ice_hockey,skating_rink,39900,<=50K,high
male,36,thirties,divorce_lawyer,office,swimming,sea,90060,>50K<=100K,low
male,29,twenties,dishwasher,tavern,marbles,park,17640,<=50K,low
female,32,thirties,massager,massage_parlor,marbles,park,44690,<=50K,low
male,35,thirties,copilot,sky,judo,gym,91640,>50K<=100K,high
male,60,sixties,baseball_coach,gym,rock_climbing,wall_rock,51300,>50K<=100K,low
male,49,forties,movie_actor,location,marbles,park,90780,>50K<=100K,high
female,43,forties,massager,massage_parlor,rock_climbing,wall_rock,51250,>50K<=100K,low
male,34,thirties,copilot,sky,horse_racing,hippodrome,91640,>50K<=100K,high
female,70,seventies,breeder,countryside,rock_climbing,wall_rock,39900,<=50K,high
male,71,seventies,lecturer,university,ice_skating,skating_rink,52900,>50K<=100K,low
female,51,fifties,copilot,airport,judo,gym,131080,>100K,high
female,68,sixties,divorce_lawyer,office,snorkeling,sea,103490,>100K,low
male,42,forties,math_teacher,school,jump_rope,park,47000,<=50K,low
male,26,twenties,cardiologist,hospital,marbles,street,159040,>100K,low
female,74,seventies,opera_star,concert_hall,roller_skating,skating_rink,59280,>50K<=100K,low
female,25,twenties,esthetician,beauty_salon,horse_racing,hippodrome,28200,<=50K,medium
male,31,thirties,electrician,office,ice_skating,skating_rink,44620,<=50K,high
male,51,fifties,miner,mine,marbles,street,50440,>50K<=100K,high
female,42,forties,esthetician,beauty_salon,ice_hockey,skating_rink,37200,<=50K,medium
female,54,fifties,clinical_psychologist,hospital,running,cinder_track,84680,>50K<=100K,low
male,25,twenties,chemist,school,golf,golf_course,44590,<=50K,low
male,44,forties,copilot,airport,ice_skating,skating_rink,131080,>100K,high
female,69,sixties,criminologist,office,ice_skating,skating_rink,77142,>50K<=100K,low
female,38,thirties,nurse,surgery,horse_racing,hippodrome,59590,>50K<=100K,high
male,45,forties,math_teacher,school,judo,gym,47000,<=50K,low
male,48,forties,demonstrator,university,jump_rope,park,33209,<=50K,low
female,65,sixties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
male,67,sixties,magician,circus,ice_skating,skating_rink,48000,<=50K,high
male,56,fifties,copilot,sky,hunting,jungle,131080,>100K,high
female,42,forties,choreographer,theatre,ice_hockey,skating_rink,40250,<=50K,medium
male,34,thirties,dishwasher,tavern,swimming,creek,19260,<=50K,low
female,48,forties,divorce_lawyer,courtroom,horse_racing,hippodrome,93220,>50K<=100K,medium
male,64,sixties,magician,circus,auto_racing,racing_circuit,48000,<=50K,high
male,74,seventies,associate_professor,university,scuba_diving,sea,75260,>50K<=100K,low
female,69,sixties,criminologist,courtroom,rock_climbing,wall_rock,77142,>50K<=100K,low
male,43,forties,lecturer,university,squash,squash_court,49220,<=50K,low
female,48,forties,graphic_designer,office,hurling,ballpark,44460,<=50K,low
male,63,sixties,civil_engineer,architecture,fishing,lake,90280,>50K<=100K,high
female,23,twenties,criminologist,courtroom,hunting,jungle,38106,<=50K,low
female,25,twenties,nurse,surgery,rock_climbing,wall_rock,51330,>50K<=100K,high
male,21,twenties,cardiologist,hospital,soccer,ballpark,159040,>100K,low
female,26,twenties,movie_actor,location,running,gym,71200,>50K<=100K,high
male,27,twenties,tap_dancer,theatre,ice_hockey,skating_rink,34650,<=50K,medium
male,24,twenties,clinical_psychologist,hospital,snorkeling,cave,63510,>50K<=100K,low
male,56,fifties,dishwasher,restaurant,roller_skating,skating_rink,19260,<=50K,low
female,26,twenties,decorator,office,scuba_diving,sea,40950,<=50K,low
female,63,sixties,lecturer,university,horse_racing,hippodrome,52900,>50K<=100K,medium
female,30,thirties,divorce_lawyer,courtroom,squash,squash_court,90060,>50K<=100K,low
male,52,fifties,dishwasher,tavern,hurling,ballpark,19260,<=50K,low
female,49,forties,clinical_psychologist,hospital,marbles,street,84680,>50K<=100K,low
male,26,twenties,dishwasher,restaurant,roller_skating,skating_rink,17640,<=50K,low
female,45,forties,civil_engineer,office,ice_hockey,skating_rink,77470,>50K<=100K,high
male,36,thirties,beekeeper,farm,marbles,street,29100,<=50K,high
female,53,fifties,journalist,office,ice_skating,skating_rink,53550,>50K<=100K,high
female,73,seventies,demonstrator,university,snorkeling,cave,33209,<=50K,low
female,66,sixties,graphic_designer,office,roller_skating,skating_rink,46740,<=50K,low
female,29,twenties,dentist,hospital,table_tennis,park,114300,>100K,low
female,22,twenties,optometrist,surgery,judo,gym,91140,>50K<=100K,low
female,44,forties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
female,70,seventies,divorce_lawyer,office,rock_climbing,wall_rock,103490,>100K,low
female,61,sixties,demonstrator,university,darts,bar,33209,<=50K,low
female,41,forties,chiropractor,surgery,ice_skating,skating_rink,72390,>50K<=100K,low
female,35,thirties,clinical_psychologist,surgery,ice_skating,skating_rink,73730,>50K<=100K,low
male,32,thirties,mime,theatre,hurling,ballpark,34500,<=50K,low
male,64,sixties,cardiologist,hospital,table_tennis,gym,275520,>100K,low
female,41,forties,demonstrator,university,hurling,ballpark,33209,<=50K,low
male,62,sixties,composer,house,marbles,street,53920,>50K<=100K,low
female,72,seventies,demonstrator,university,running,gym,33209,<=50K,low
male,66,sixties,magician,theatre,ice_hockey,skating_rink,48000,<=50K,medium
male,61,sixties,magician,circus,horse_racing,hippodrome,48000,<=50K,high
male,44,forties,massager,massage_parlor,marbles,park,51250,>50K<=100K,low
male,40,forties,miner,mine,soccer,ballpark,50440,>50K<=100K,high
female,32,thirties,journalist,office,marbles,street,29750,<=50K,high
female,31,thirties,veterinarian,hospital,chess,coffee_shop,78840,>50K<=100K,high
male,69,sixties,general_practitioner,surgery,hunting,jungle,175500,>100K,low
male,74,seventies,chiropractor,surgery,soccer,ballpark,86070,>50K<=100K,low
male,58,fifties,graphic_designer,office,snorkeling,cave,44460,<=50K,low
male,44,forties,veterinarian,farm,hunting,jungle,83220,>50K<=100K,high
female,53,fifties,journalist,office,marbles,street,53550,>50K<=100K,high
male,29,twenties,copilot,airport,roller_skating,skating_rink,54520,>50K<=100K,high
male,60,sixties,pharmacist,pharmacy,ice_skating,skating_rink,117600,>100K,low
female,22,twenties,nutritionist,hospital,roller_skating,skating_rink,38400,<=50K,low
female,29,twenties,graphic_designer,office,running,cinder_track,34960,<=50K,low
female,69,sixties,ballet_dancer,theatre,golf,golf_course,39550,<=50K,low
female,57,fifties,graphic_designer,office,american_football,ballpark,44460,<=50K,medium
male,25,twenties,dentist,surgery,jump_rope,street,114300,>100K,low
female,64,sixties,journalist,office,swimming,sea,60900,>50K<=100K,high
female,45,forties,breeder,countryside,fishing,sea,32100,<=50K,high
male,71,seventies,chiropractor,surgery,gymnastics,gym,86070,>50K<=100K,medium
male,51,fifties,copilot,sky,judo,gym,131080,>100K,high
female,71,seventies,graphic_designer,office,roller_skating,skating_rink,46740,<=50K,low
male,74,seventies,electrician,street,hurling,ballpark,56580,>50K<=100K,high
male,54,fifties,copilot,airport,hunting,jungle,131080,>100K,high
male,50,fifties,electrician,house,table_tennis,gym,50140,>50K<=100K,high
male,75,seventies,baseball_coach,court,ice_skating,skating_rink,51300,>50K<=100K,low
male,51,fifties,dishwasher,restaurant,scuba_diving,sea,19260,<=50K,low
male,67,sixties,chiropractor,hospital,jump_rope,street,86070,>50K<=100K,low
female,52,fifties,divorce_lawyer,office,snorkeling,sea,93220,>50K<=100K,low
male,27,twenties,composer,school,marbles,street,45781,<=50K,low
male,42,forties,breeder,farm,ice_skating,skating_rink,32100,<=50K,high
male,23,twenties,basketball_coach,gym,fishing,sea,31160,<=50K,low
female,50,fifties,criminologist,courtroom,ice_hockey,skating_rink,68777,>50K<=100K,medium
female,60,sixties,demonstrator,university,rock_climbing,wall_rock,33209,<=50K,low
female,31,thirties,math_teacher,school,jump_rope,street,47000,<=50K,low
male,56,fifties,beekeeper,farm,snorkeling,sea,32100,<=50K,high
male,42,forties,breeder,farm,ice_skating,skating_rink,32100,<=50K,high
female,58,fifties,esthetician,beauty_salon,marbles,park,37200,<=50K,low
male,28,twenties,miner,mine,rock_climbing,wall_rock,47320,<=50K,high
male,56,fifties,miner,mine,surfing,sea,50440,>50K<=100K,high
male,42,forties,journalist,office,ice_hockey,skating_rink,53550,>50K<=100K,high
male,32,thirties,electrician,office,snorkeling,cave,44620,<=50K,high
