gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,64,sixties,basketball_coach,gym,bicycling,street,51300,>50K<=100K,low
male,59,fifties,agriculturist,countryside,running,gym,32100,<=50K,medium
male,72,seventies,baseball_coach,court,boxing,boxing_ring,51300,>50K<=100K,low
female,49,forties,decorator,house,dancing,ballroom,50850,>50K<=100K,low
male,24,twenties,agriculturist,countryside,bingo,casino,24300,<=50K,medium
male,25,twenties,agriculturist,farm,marbles,street,24300,<=50K,medium
male,64,sixties,architect,office,american_football,football_field,88350,>50K<=100K,medium
male,70,seventies,magician,circus,ice_skating,skating_rink,48000,<=50K,high
male,52,fifties,copilot,sky,ice_hockey,skating_rink,131080,>100K,high
male,75,seventies,copilot,sky,horse_racing,hippodrome,175160,>100K,high
male,64,sixties,chiropractor,hospital,jump_rope,park,86070,>50K<=100K,low
male,33,thirties,dentist,surgery,billiards,pub,134620,>100K,low
female,22,twenties,clinical_psychologist,hospital,horse_racing,hippodrome,63510,>50K<=100K,medium
male,27,twenties,breeder,countryside,billiards,pub,24300,<=50K,high
male,32,thirties,dentist,hospital,darts,bar,134620,>100K,low
female,71,seventies,advocate,office,boat_racing,sea,132800,>100K,high
male,48,forties,chiropractor,surgery,marbles,street,72390,>50K<=100K,low
male,72,seventies,cardiologist,surgery,horse_racing,hippodrome,275520,>100K,medium
male,71,seventies,dentist,hospital,dancing,ballroom,157480,>100K,low
female,33,thirties,ballet_dancer,theatre,dancing,ballroom,41300,<=50K,low
male,32,thirties,cardiologist,surgery,basketball,basketball_court,232960,>100K,low
female,46,forties,ballet_dancer,theatre,ice_hockey,skating_rink,40250,<=50K,medium
male,23,twenties,electrician,office,bicycling,park,35420,<=50K,high
female,29,twenties,nurse,surgery,boxing,boxing_ring,51330,>50K<=100K,high
female,46,forties,pediatrician,hospital,billiards,pub,145520,>100K,low
male,47,forties,baseball_coach,court,jump_rope,street,44840,<=50K,low
female,42,forties,associate_professor,university,billiards,pub,72420,>50K<=100K,low
male,45,forties,electrician,street,gymnastics,gym,50140,>50K<=100K,high
male,41,forties,architect,architecture,golf,golf_course,71250,>50K<=100K,medium
female,69,sixties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
male,41,forties,breeder,countryside,baseball,ballpark,32100,<=50K,high
female,71,seventies,associate_professor,university,bowling,amusement_park,75260,>50K<=100K,low
male,47,forties,dentist,surgery,chess,cafeteria,146050,>100K,low
female,73,seventies,choreographer,theatre,billiards,bar,40250,<=50K,low
male,30,thirties,journalist,office,hurling,ballpark,29750,<=50K,high
female,34,thirties,decorator,office,billiards,bar,43650,<=50K,low
male,26,twenties,advocate,office,golf,golf_course,65600,>50K<=100K,low
female,71,seventies,assistant_professor,university,boxing,boxing_ring,63440,>50K<=100K,low
male,52,fifties,architect,office,horse_racing,hippodrome,71250,>50K<=100K,medium
female,68,sixties,lecturer,university,darts,pub,52900,>50K<=100K,low
female,38,thirties,decorator,office,boxing,boxing_ring,43650,<=50K,low
female,59,fifties,decorator,house,bowling,amusement_park,50850,>50K<=100K,low
male,62,sixties,taster,restaurant,darts,pub,75900,>50K<=100K,low
male,64,sixties,dishwasher,restaurant,bingo,casino,20880,<=50K,low
female,62,sixties,decorator,house,hurling,ballpark,59850,>50K<=100K,low
male,60,sixties,composer,house,fishing,sea,53920,>50K<=100K,low
male,26,twenties,basketball_coach,gym,bicycling,park,31160,<=50K,low
male,33,thirties,architect,office,dancing,ballroom,57570,>50K<=100K,low
female,72,seventies,divorce_lawyer,courtroom,fishing,lake,103490,>100K,low
male,21,twenties,composer,house,bicycling,street,45781,<=50K,low
male,41,forties,beekeeper,farm,jump_rope,street,32100,<=50K,high
male,22,twenties,lecturer,university,american_football,football_field,44160,<=50K,medium
male,46,forties,copilot,airport,bicycling,street,131080,>100K,high
male,57,fifties,chiropractor,hospital,boat_racing,sea,72390,>50K<=100K,high
female,61,sixties,lecturer,university,boat_racing,sea,52900,>50K<=100K,high
male,29,twenties,basketball_coach,court,bicycling,street,31160,<=50K,low
female,27,twenties,esthetician,beauty_salon,boat_racing,sea,28200,<=50K,high
female,51,fifties,ballet_dancer,school,golf,golf_course,40250,<=50K,low
male,59,fifties,magician,circus,dancing,ballroom,44800,<=50K,medium
female,21,twenties,divorce_lawyer,office,bowling,amusement_park,66360,>50K<=100K,low
male,54,fifties,basketball_coach,gym,bingo,casino,44840,<=50K,low
male,36,thirties,agriculturist,farm,bingo,casino,29100,<=50K,medium
female,44,forties,divorce_lawyer,courtroom,rugby,ballpark,93220,>50K<=100K,medium
female,28,twenties,architect,architecture,rock_climbing,wall_rock,46170,<=50K,high
female,71,seventies,ballet_dancer,school,dancing,ballroom,39550,<=50K,low
female,58,fifties,architect,architecture,dancing,ballroom,71250,>50K<=100K,medium
male,34,thirties,agriculturist,countryside,basketball,basketball_court,29100,<=50K,medium
male,62,sixties,associate_professor,university,dominoes,bar,75260,>50K<=100K,low
male,27,twenties,architect,office,bingo,casino,46170,<=50K,low
female,40,forties,esthetician,beauty_salon,roller_skating,skating_rink,37200,<=50K,low
male,26,twenties,basketball_coach,court,judo,gym,31160,<=50K,low
male,46,forties,cardiologist,surgery,dominoes,pub,250880,>100K,low
female,68,sixties,clinical_psychologist,hospital,basketball,basketball_court,91250,>50K<=100K,low
male,39,thirties,basketball_coach,court,rock_climbing,wall_rock,38380,<=50K,low
male,33,thirties,assistant_professor,university,bowling,amusement_park,61610,>50K<=100K,low
male,72,seventies,basketball_coach,gym,horse_racing,hippodrome,51300,>50K<=100K,medium
male,61,sixties,beekeeper,farm,bowling,amusement_park,39900,<=50K,high
male,42,forties,cardiologist,hospital,dominoes,pub,250880,>100K,low
male,66,sixties,architect,office,running,cinder_track,88350,>50K<=100K,low
female,48,forties,composer,house,chess,coffee_shop,53411,>50K<=100K,low
male,31,thirties,clinical_psychologist,surgery,hurling,ballpark,73730,>50K<=100K,low
female,22,twenties,esthetician,beauty_salon,bowling,amusement_park,28200,<=50K,low
female,42,forties,advocate,office,boxing,boxing_ring,118400,>100K,low
male,28,twenties,assistant_professor,university,soccer,ballpark,60390,>50K<=100K,low
male,67,sixties,agriculturist,countryside,darts,bar,39900,<=50K,medium
male,25,twenties,electrician,office,fishing,sea,35420,<=50K,high
female,21,twenties,associate_professor,university,darts,pub,60350,>50K<=100K,low
male,24,twenties,clinical_psychologist,surgery,gymnastics,gym,63510,>50K<=100K,medium
male,66,sixties,magician,theatre,hunting,forest,48000,<=50K,low
male,72,seventies,basketball_coach,court,hunting,jungle,51300,>50K<=100K,low
male,25,twenties,dentist,hospital,judo,gym,114300,>100K,low
male,23,twenties,assistant_professor,university,darts,bar,60390,>50K<=100K,low
male,29,twenties,composer,studio,darts,bar,45781,<=50K,low
male,37,thirties,breeder,farm,fishing,lake,29100,<=50K,high
male,65,sixties,breeder,farm,chess,cafeteria,39900,<=50K,high
male,67,sixties,advocate,courtroom,running,gym,132800,>100K,low
male,70,seventies,baseball_coach,gym,gymnastics,gym,51300,>50K<=100K,medium
male,34,thirties,assistant_professor,university,auto_racing,racing_circuit,61610,>50K<=100K,high
female,46,forties,decorator,office,golf,golf_course,50850,>50K<=100K,low
female,41,forties,decorator,office,marbles,street,50850,>50K<=100K,low
male,56,fifties,divorce_lawyer,courtroom,chess,coffee_shop,93220,>50K<=100K,low
male,31,thirties,baseball_coach,gym,boat_racing,sea,38380,<=50K,high
male,60,sixties,agriculturist,countryside,boxing,boxing_ring,39900,<=50K,high
male,47,forties,breeder,countryside,horse_racing,hippodrome,32100,<=50K,high
female,37,thirties,math_teacher,school,rugby,ballpark,47000,<=50K,medium
female,27,twenties,assistant_professor,university,golf,golf_course,60390,>50K<=100K,low
male,70,seventies,dishwasher,restaurant,hunting,jungle,20880,<=50K,low
female,44,forties,associate_professor,university,horse_racing,hippodrome,72420,>50K<=100K,medium
male,37,thirties,beekeeper,countryside,bicycling,park,29100,<=50K,high
male,52,fifties,divorce_lawyer,courtroom,basketball,basketball_court,93220,>50K<=100K,low
male,73,seventies,chemist,school,bicycling,street,73500,>50K<=100K,low
male,55,fifties,dishwasher,tavern,fishing,river,19260,<=50K,low
female,47,forties,criminologist,office,darts,bar,68777,>50K<=100K,low
male,64,sixties,breeder,countryside,horse_racing,hippodrome,39900,<=50K,high
male,34,thirties,architect,architecture,fishing,sea,57570,>50K<=100K,high
female,52,fifties,beekeeper,countryside,rock_climbing,wall_rock,32100,<=50K,high
male,25,twenties,basketball_coach,gym,baseball,ballpark,31160,<=50K,low
female,74,seventies,decorator,office,boat_racing,sea,59850,>50K<=100K,high
female,63,sixties,dentist,hospital,baseball,ballpark,157480,>100K,low
female,63,sixties,demonstrator,university,bowling,amusement_park,33209,<=50K,low
male,55,fifties,assistant_professor,university,bowling,amusement_park,62220,>50K<=100K,low
male,30,thirties,architect,office,billiards,pub,57570,>50K<=100K,low
female,75,seventies,architect,office,bicycling,park,88350,>50K<=100K,low
female,45,forties,criminologist,office,auto_racing,racing_circuit,68777,>50K<=100K,high
female,37,thirties,associate_professor,university,horse_racing,hippodrome,71710,>50K<=100K,medium
male,54,fifties,electrician,street,boxing,boxing_ring,50140,>50K<=100K,high
male,33,thirties,chemist,science_lab,darts,pub,53410,>50K<=100K,low
female,22,twenties,journalist,office,bingo,casino,30800,<=50K,high
male,25,twenties,electrician,house,bicycling,street,35420,<=50K,high
female,68,sixties,chiropractor,hospital,gymnastics,gym,86070,>50K<=100K,medium
male,72,seventies,civil_engineer,architecture,boxing,boxing_ring,90280,>50K<=100K,high
male,39,thirties,beekeeper,farm,chess,cafeteria,29100,<=50K,high
male,34,thirties,electrician,street,golf,golf_course,44620,<=50K,high
male,41,forties,agriculturist,countryside,boat_racing,sea,32100,<=50K,high
male,34,thirties,beekeeper,farm,bicycling,street,29100,<=50K,high
male,65,sixties,chemist,science_lab,baseball,ballpark,73500,>50K<=100K,low
female,54,fifties,associate_professor,university,judo,gym,72420,>50K<=100K,low
male,63,sixties,agriculturist,countryside,boxing,boxing_ring,39900,<=50K,high
male,27,twenties,decorator,office,jump_rope,street,40950,<=50K,low
male,57,fifties,advocate,office,darts,pub,118400,>100K,low
male,74,seventies,architect,architecture,bowling,amusement_park,88350,>50K<=100K,medium
male,31,thirties,electrician,office,auto_racing,racing_circuit,44620,<=50K,high
male,42,forties,dishwasher,restaurant,hurling,ballpark,19260,<=50K,low
female,41,forties,clinical_psychologist,surgery,baseball,ballpark,84680,>50K<=100K,low
male,64,sixties,architect,office,horse_racing,hippodrome,88350,>50K<=100K,medium
male,75,seventies,baseball_coach,court,billiards,pub,51300,>50K<=100K,low
female,52,fifties,nutritionist,hospital,golf,golf_course,42400,<=50K,low
male,71,seventies,advocate,office,gymnastics,gym,132800,>100K,medium
male,73,seventies,agriculturist,farm,bowling,amusement_park,39900,<=50K,medium
female,28,twenties,clinical_psychologist,surgery,bicycling,street,63510,>50K<=100K,low
male,32,thirties,beekeeper,countryside,auto_racing,racing_circuit,29100,<=50K,high
male,67,sixties,ballet_dancer,theatre,basketball,basketball_court,39550,<=50K,low
male,60,sixties,baseball_coach,court,boat_racing,sea,51300,>50K<=100K,high
female,22,twenties,decorator,office,baseball,ballpark,40950,<=50K,low
female,34,thirties,assistant_professor,university,hunting,forest,61610,>50K<=100K,low
male,37,thirties,cardiologist,surgery,bingo,casino,232960,>100K,low
male,41,forties,dishwasher,tavern,hurling,ballpark,19260,<=50K,low
female,46,forties,criminologist,courtroom,horse_racing,hippodrome,68777,>50K<=100K,medium
male,64,sixties,composer,studio,dancing,ballroom,53920,>50K<=100K,low
female,45,forties,journalist,office,chess,cafeteria,53550,>50K<=100K,high
male,72,seventies,copilot,airport,golf,golf_course,175160,>100K,high
female,22,twenties,decorator,office,boxing,boxing_ring,40950,<=50K,low
male,59,fifties,composer,studio,rock_climbing,wall_rock,53411,>50K<=100K,low
male,50,fifties,movie_actor,location,bowling,amusement_park,90780,>50K<=100K,high
male,71,seventies,associate_professor,university,gymnastics,gym,75260,>50K<=100K,medium
female,36,thirties,criminologist,office,dominoes,pub,56230,>50K<=100K,low
female,66,sixties,esthetician,beauty_salon,american_football,football_field,40800,<=50K,medium
female,74,seventies,choreographer,theatre,boat_racing,sea,40250,<=50K,high
male,71,seventies,architect,architecture,bowling,amusement_park,88350,>50K<=100K,medium
male,73,seventies,basketball_coach,court,fishing,sea,51300,>50K<=100K,low
female,42,forties,esthetician,beauty_salon,bowling,amusement_park,37200,<=50K,low
male,70,seventies,beekeeper,countryside,rock_climbing,wall_rock,39900,<=50K,high
male,51,fifties,criminologist,office,billiards,pub,68777,>50K<=100K,low
male,44,forties,clinical_psychologist,hospital,basketball,basketball_court,84680,>50K<=100K,low
female,33,thirties,chiropractor,hospital,dominoes,bar,62130,>50K<=100K,low
female,60,sixties,assistant_professor,university,darts,bar,63440,>50K<=100K,low
male,50,fifties,magician,circus,judo,gym,44800,<=50K,high
male,51,fifties,dishwasher,restaurant,horse_racing,hippodrome,19260,<=50K,medium
female,40,forties,mime,street,dominoes,bar,38100,<=50K,medium
female,50,fifties,chemist,science_lab,jump_rope,park,61740,>50K<=100K,low
female,65,sixties,ballet_dancer,theatre,bingo,casino,39550,<=50K,low
female,45,forties,clinical_psychologist,hospital,bicycling,street,84680,>50K<=100K,low
male,34,thirties,assistant_professor,university,hunting,forest,61610,>50K<=100K,low
male,34,thirties,basketball_coach,court,jump_rope,park,38380,<=50K,low
female,50,fifties,ballet_dancer,school,rugby,ballpark,40250,<=50K,medium
male,70,seventies,general_practitioner,hospital,basketball,basketball_court,175500,>100K,low
male,31,thirties,architect,office,hunting,jungle,57570,>50K<=100K,low
male,27,twenties,graphic_designer,office,hurling,ballpark,34960,<=50K,low
female,22,twenties,breeder,farm,bowling,amusement_park,24300,<=50K,high
female,57,fifties,clinical_psychologist,surgery,billiards,pub,84680,>50K<=100K,low
male,29,twenties,basketball_coach,court,boxing,boxing_ring,31160,<=50K,low
female,40,forties,beekeeper,farm,roller_skating,skating_rink,32100,<=50K,high
female,53,fifties,esthetician,beauty_salon,judo,gym,37200,<=50K,low
female,71,seventies,journalist,office,bingo,casino,60900,>50K<=100K,high
male,34,thirties,demonstrator,university,darts,bar,33209,<=50K,low
male,40,forties,architect,office,fishing,lake,71250,>50K<=100K,low
male,24,twenties,baseball_coach,gym,darts,pub,31160,<=50K,low
male,60,sixties,electrician,street,fishing,river,56580,>50K<=100K,high
male,65,sixties,general_practitioner,surgery,bowling,amusement_park,175500,>100K,low
male,64,sixties,chemist,science_lab,horse_racing,hippodrome,73500,>50K<=100K,medium
male,23,twenties,civil_engineer,office,auto_racing,racing_circuit,54900,>50K<=100K,high
male,59,fifties,copilot,sky,dominoes,pub,131080,>100K,high
male,55,fifties,associate_professor,university,bingo,casino,72420,>50K<=100K,low
male,63,sixties,basketball_coach,court,gymnastics,gym,51300,>50K<=100K,medium
male,35,thirties,miner,mine,chess,coffee_shop,58240,>50K<=100K,high
female,75,seventies,nutritionist,hospital,fishing,sea,43600,<=50K,low
female,69,sixties,choreographer,theatre,dominoes,bar,40250,<=50K,low
male,25,twenties,assistant_professor,university,american_football,ballpark,60390,>50K<=100K,medium
female,71,seventies,clinical_psychologist,hospital,darts,pub,91250,>50K<=100K,low
male,27,twenties,breeder,countryside,auto_racing,racing_circuit,24300,<=50K,high
female,52,fifties,choreographer,theatre,ice_skating,skating_rink,40250,<=50K,low
male,74,seventies,architect,office,jump_rope,street,88350,>50K<=100K,low
male,42,forties,breeder,countryside,american_football,football_field,32100,<=50K,high
male,27,twenties,miner,mine,hurling,ballpark,47320,<=50K,high
male,26,twenties,ballet_dancer,theatre,golf,golf_course,34650,<=50K,low
male,21,twenties,baseball_coach,gym,hunting,forest,31160,<=50K,low
female,36,thirties,decorator,office,baseball,ballpark,43650,<=50K,low
male,43,forties,chiropractor,surgery,boxing,boxing_ring,72390,>50K<=100K,low
female,74,seventies,journalist,office,roller_skating,skating_rink,60900,>50K<=100K,high
male,54,fifties,associate_professor,university,surfing,sea,72420,>50K<=100K,low
male,66,sixties,agriculturist,countryside,billiards,pub,39900,<=50K,medium
female,36,thirties,decorator,office,baseball,ballpark,43650,<=50K,low
male,36,thirties,basketball_coach,gym,hunting,jungle,38380,<=50K,low
female,57,fifties,associate_professor,university,bowling,amusement_park,72420,>50K<=100K,low
female,50,fifties,music_teacher,school,bicycling,street,48790,<=50K,low
male,32,thirties,associate_professor,university,baseball,ballpark,71710,>50K<=100K,low
female,69,sixties,decorator,office,gymnastics,gym,59850,>50K<=100K,medium
male,65,sixties,associate_professor,university,chess,cafeteria,75260,>50K<=100K,low
female,34,thirties,assistant_professor,university,fishing,lake,61610,>50K<=100K,low
female,49,forties,esthetician,beauty_salon,dancing,ballroom,37200,<=50K,low
male,52,fifties,dentist,surgery,golf,golf_course,146050,>100K,low
male,52,fifties,breeder,farm,billiards,bar,32100,<=50K,high
male,57,fifties,dishwasher,tavern,horse_racing,hippodrome,19260,<=50K,medium
male,35,thirties,composer,studio,baseball,ballpark,50868,>50K<=100K,low
male,26,twenties,movie_actor,location,bicycling,street,71200,>50K<=100K,high
female,43,forties,clinical_psychologist,surgery,dancing,ballroom,84680,>50K<=100K,low
female,43,forties,decorator,house,marbles,street,50850,>50K<=100K,low
male,44,forties,general_practitioner,surgery,bingo,casino,148500,>100K,low
