gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,73,seventies,veterinarian,hospital,judo,gym,86140,>50K<=100K,high
male,70,seventies,movie_actor,location,basketball,basketball_court,66750,>50K<=100K,high
female,24,twenties,movie_actor,location,volleyball,volleyball_court,71200,>50K<=100K,high
male,44,forties,clinical_psychologist,hospital,running,gym,84680,>50K<=100K,low
male,70,seventies,mime,theatre,golf,golf_course,38100,<=50K,low
female,59,fifties,esthetician,beauty_salon,tennis,tennis_court,37200,<=50K,low
male,67,sixties,associate_professor,university,ice_skating,skating_rink,75260,>50K<=100K,low
female,30,thirties,lecturer,university,boat_racing,sea,44620,<=50K,high
male,26,twenties,advocate,courtroom,dominoes,pub,65600,>50K<=100K,low
male,57,fifties,movie_actor,location,snorkeling,cave,90780,>50K<=100K,high
female,40,forties,architect,office,running,gym,71250,>50K<=100K,low
female,40,forties,dishwasher,tavern,judo,gym,19260,<=50K,low
male,47,forties,optometrist,hospital,soccer,ballpark,107800,>100K,low
male,54,fifties,divorce_lawyer,courtroom,rugby,ballpark,93220,>50K<=100K,medium
female,27,twenties,violinist,concert_hall,squash,squash_court,51240,>50K<=100K,low
female,69,sixties,dentist,hospital,volleyball,volleyball_court,157480,>100K,low
female,68,sixties,decorator,house,horse_racing,hippodrome,59850,>50K<=100K,medium
female,58,fifties,journalist,office,auto_racing,racing_circuit,53550,>50K<=100K,high
female,75,seventies,massager,massage_parlor,boxing,boxing_ring,77900,>50K<=100K,low
male,36,thirties,baseball_coach,gym,bowling,amusement_park,38380,<=50K,low
male,74,seventies,pediatrician,surgery,volleyball,volleyball_court,157760,>100K,low
female,23,twenties,general_practitioner,surgery,surfing,sea,102600,>100K,low
male,38,thirties,pianist,concert_hall,soccer,ballpark,41160,<=50K,low
female,63,sixties,breeder,countryside,bowling,amusement_park,39900,<=50K,high
male,32,thirties,post_doc,university,volleyball,volleyball_court,46010,<=50K,low
male,53,fifties,civil_engineer,office,soccer,ballpark,77470,>50K<=100K,high
male,35,thirties,architect,architecture,marbles,park,57570,>50K<=100K,medium
female,70,seventies,veterinarian,hospital,hurling,ballpark,86140,>50K<=100K,high
female,22,twenties,lecturer,university,jump_rope,park,44160,<=50K,low
male,33,thirties,window_cleaner,heights,gymnastics,gym,34500,<=50K,high
female,73,seventies,mime,theatre,water-skiing,sea,38100,<=50K,low
male,47,forties,baseball_coach,court,baseball,ballpark,44840,<=50K,low
female,75,seventies,nutritionist,hospital,baseball,ballpark,43600,<=50K,low
male,60,sixties,assistant_professor,university,fishing,lake,63440,>50K<=100K,low
male,70,seventies,civil_engineer,office,table_tennis,park,90280,>50K<=100K,high
male,46,forties,visiting_professor,office,roller_skating,skating_rink,63440,>50K<=100K,low
female,55,fifties,massager,massage_parlor,swimming,sea,51250,>50K<=100K,low
female,40,forties,veterinarian,hospital,auto_racing,racing_circuit,83220,>50K<=100K,high
female,70,seventies,dentist,surgery,golf,golf_course,157480,>100K,low
male,67,sixties,composer,studio,ice_hockey,skating_rink,53920,>50K<=100K,medium
male,64,sixties,associate_professor,university,jump_rope,street,75260,>50K<=100K,low
female,62,sixties,music_teacher,school,volleyball,volleyball_court,51250,>50K<=100K,low
female,34,thirties,decorator,office,bingo,casino,43650,<=50K,low
male,75,seventies,lecturer,university,american_football,football_field,52900,>50K<=100K,medium
female,24,twenties,nutritionist,hospital,water-skiing,sea,38400,<=50K,low
female,63,sixties,mime,street,judo,gym,38100,<=50K,high
female,75,seventies,massager,massage_parlor,dominoes,pub,77900,>50K<=100K,low
female,71,seventies,veterinarian,hospital,american_football,football_field,86140,>50K<=100K,high
male,54,fifties,copilot,airport,table_tennis,park,131080,>100K,high
female,44,forties,baseball_coach,court,billiards,bar,44840,<=50K,low
male,50,fifties,pianist,concert_hall,bowling,amusement_park,41160,<=50K,low
male,72,seventies,dentist,surgery,chess,cafeteria,157480,>100K,low
male,64,sixties,lecturer,university,billiards,bar,52900,>50K<=100K,low
female,50,fifties,architect,office,wrestling,wrestling_ring,71250,>50K<=100K,medium
male,49,forties,electrician,street,ice_skating,skating_rink,50140,>50K<=100K,high
male,74,seventies,associate_professor,university,fishing,sea,75260,>50K<=100K,low
male,38,thirties,general_practitioner,hospital,bingo,casino,139050,>100K,low
female,43,forties,veterinarian,hospital,auto_racing,racing_circuit,83220,>50K<=100K,high
female,51,fifties,visiting_professor,office,water-skiing,sea,63440,>50K<=100K,low
male,54,fifties,visiting_professor,office,fishing,sea,63440,>50K<=100K,low
female,51,fifties,taster,restaurant,boxing,boxing_ring,73920,>50K<=100K,low
female,67,sixties,decorator,house,boxing,boxing_ring,59850,>50K<=100K,low
male,56,fifties,electrician,house,jump_rope,street,50140,>50K<=100K,high
male,22,twenties,software_engineer,office,boat_racing,sea,69160,>50K<=100K,high
female,38,thirties,esthetician,beauty_salon,judo,gym,34500,<=50K,low
female,22,twenties,nutritionist,hospital,chess,cafeteria,38400,<=50K,low
female,48,forties,optometrist,surgery,tennis,tennis_court,107800,>100K,low
male,44,forties,beekeeper,countryside,dancing,ballroom,32100,<=50K,high
female,67,sixties,pediatrician,surgery,judo,gym,157760,>100K,low
female,27,twenties,assistant_professor,university,rugby,ballpark,60390,>50K<=100K,medium
male,31,thirties,lecturer,university,gymnastics,gym,44620,<=50K,medium
female,45,forties,massager,massage_parlor,baseball,ballpark,51250,>50K<=100K,low
male,26,twenties,post_doc,university,wrestling,wrestling_ring,42140,<=50K,medium
male,38,thirties,beekeeper,countryside,boxing,boxing_ring,29100,<=50K,high
male,59,fifties,copilot,airport,rugby,ballpark,131080,>100K,high
male,56,fifties,visiting_professor,office,scuba_diving,sea,63440,>50K<=100K,low
female,38,thirties,agriculturist,farm,snorkeling,cave,29100,<=50K,high
female,60,sixties,decorator,office,rock_climbing,wall_rock,59850,>50K<=100K,low
male,56,fifties,baseball_coach,court,soccer,ballpark,44840,<=50K,low
male,50,fifties,opera_star,concert_hall,wrestling,wrestling_ring,54080,>50K<=100K,medium
female,38,thirties,tap_dancer,theatre,horse_racing,hippodrome,41300,<=50K,medium
male,27,twenties,beekeeper,countryside,table_tennis,gym,24300,<=50K,high
female,53,fifties,advocate,courtroom,rugby,ballpark,118400,>100K,medium
male,61,sixties,mime,street,american_football,football_field,38100,<=50K,high
female,38,thirties,pediatrician,hospital,billiards,pub,138720,>100K,low
male,30,thirties,mime,street,chess,coffee_shop,34500,<=50K,medium
female,50,fifties,clinical_psychologist,hospital,roller_skating,skating_rink,84680,>50K<=100K,low
male,72,seventies,graphic_designer,office,jump_rope,street,46740,<=50K,low
male,50,fifties,taster,restaurant,basketball,basketball_court,73920,>50K<=100K,low
male,47,forties,copilot,airport,rugby,ballpark,131080,>100K,high
male,43,forties,tap_dancer,theatre,boat_racing,sea,40250,<=50K,high
male,29,twenties,nutritionist,surgery,hurling,ballpark,38400,<=50K,low
male,23,twenties,general_practitioner,hospital,judo,gym,102600,>100K,low
male,58,fifties,pediatrician,hospital,hunting,forest,145520,>100K,low
female,68,sixties,tap_dancer,theatre,snorkeling,sea,39550,<=50K,low
female,51,fifties,advocate,courtroom,rock_climbing,wall_rock,118400,>100K,low
female,50,fifties,window_cleaner,heights,volleyball,volleyball_court,38100,<=50K,high
male,23,twenties,architect,office,horse_racing,hippodrome,46170,<=50K,medium
male,48,forties,pianist,theatre,tennis,tennis_court,41160,<=50K,low
female,75,seventies,optometrist,hospital,jump_rope,street,111720,>100K,low
female,65,sixties,architect,office,surfing,sea,88350,>50K<=100K,low
male,49,forties,window_cleaner,heights,boat_racing,sea,38100,<=50K,high
male,71,seventies,dentist,hospital,bowling,amusement_park,157480,>100K,low
female,35,thirties,visiting_professor,office,marbles,street,61610,>50K<=100K,low
male,27,twenties,violinist,concert_hall,darts,pub,51240,>50K<=100K,low
female,40,forties,massager,massage_parlor,billiards,bar,51250,>50K<=100K,low
female,27,twenties,tap_dancer,theatre,scuba_diving,sea,34650,<=50K,low
male,67,sixties,visiting_professor,university,boat_racing,sea,62220,>50K<=100K,high
female,57,fifties,associate_professor,university,roller_skating,skating_rink,72420,>50K<=100K,low
female,36,thirties,pharmacist,pharmacy,rugby,ballpark,113120,>100K,medium
female,42,forties,chemist,science_lab,volleyball,volleyball_court,61740,>50K<=100K,low
female,39,thirties,veterinarian,farm,bowling,amusement_park,78840,>50K<=100K,high
female,22,twenties,divorce_lawyer,courtroom,dominoes,bar,66360,>50K<=100K,low
female,41,forties,general_practitioner,hospital,bingo,casino,148500,>100K,low
female,40,forties,pediatrician,surgery,roller_skating,skating_rink,145520,>100K,low
male,41,forties,composer,house,ice_hockey,skating_rink,53411,>50K<=100K,medium
male,22,twenties,beekeeper,countryside,billiards,bar,24300,<=50K,high
female,70,seventies,visiting_professor,office,american_football,football_field,62220,>50K<=100K,medium
female,41,forties,veterinarian,hospital,bowling,amusement_park,83220,>50K<=100K,high
male,45,forties,nurse,surgery,gymnastics,gym,66670,>50K<=100K,high
female,21,twenties,veterinarian,hospital,volleyball,volleyball_court,67160,>50K<=100K,high
female,55,fifties,esthetician,beauty_salon,baseball,ballpark,37200,<=50K,low
male,48,forties,beekeeper,countryside,volleyball,volleyball_court,32100,<=50K,high
female,46,forties,journalist,office,billiards,bar,53550,>50K<=100K,high
male,60,sixties,violinist,theatre,baseball,ballpark,39480,<=50K,low
female,64,sixties,criminologist,courtroom,snorkeling,sea,77142,>50K<=100K,low
male,49,forties,dishwasher,tavern,bowling,amusement_park,19260,<=50K,low
male,74,seventies,associate_professor,university,surfing,sea,75260,>50K<=100K,low
female,31,thirties,esthetician,beauty_salon,auto_racing,racing_circuit,34500,<=50K,high
male,63,sixties,breeder,countryside,gymnastics,gym,39900,<=50K,high
female,72,seventies,composer,house,hunting,forest,53920,>50K<=100K,low
female,46,forties,clinical_psychologist,surgery,swimming,sea,84680,>50K<=100K,low
male,59,fifties,dishwasher,restaurant,scuba_diving,sea,19260,<=50K,low
male,27,twenties,composer,school,running,gym,45781,<=50K,low
female,38,thirties,veterinarian,hospital,rugby,ballpark,78840,>50K<=100K,high
male,55,fifties,general_practitioner,surgery,bingo,casino,148500,>100K,low
male,48,forties,composer,studio,surfing,sea,53411,>50K<=100K,low
female,33,thirties,baseball_coach,court,horse_racing,hippodrome,38380,<=50K,medium
male,41,forties,copilot,sky,rugby,ballpark,131080,>100K,high
male,42,forties,surgeon,hospital,billiards,pub,254400,>100K,low
male,69,sixties,composer,studio,wrestling,wrestling_ring,53920,>50K<=100K,medium
male,29,twenties,chemist,science_lab,golf,golf_course,44590,<=50K,low
female,43,forties,nurse,surgery,tennis,tennis_court,66670,>50K<=100K,high
female,51,fifties,visiting_professor,office,dancing,ballroom,63440,>50K<=100K,low
male,62,sixties,beekeeper,countryside,squash,squash_court,39900,<=50K,high
male,66,sixties,advocate,office,snorkeling,cave,132800,>100K,low
female,23,twenties,nurse,hospital,horse_racing,hippodrome,51330,>50K<=100K,high
female,32,thirties,clinical_psychologist,hospital,volleyball,volleyball_court,73730,>50K<=100K,low
female,59,fifties,esthetician,beauty_salon,surfing,sea,37200,<=50K,low
male,32,thirties,window_cleaner,heights,surfing,sea,34500,<=50K,high
female,64,sixties,street_cleaner,street,wrestling,wrestling_ring,30360,<=50K,high
female,61,sixties,pediatrician,hospital,darts,pub,157760,>100K,low
male,72,seventies,movie_actor,location,squash,squash_court,66750,>50K<=100K,high
female,39,thirties,street_cleaner,street,auto_racing,racing_circuit,24420,<=50K,high
female,68,sixties,movie_actor,location,marbles,park,66750,>50K<=100K,high
male,56,fifties,miner,mine,american_football,ballpark,50440,>50K<=100K,high
male,24,twenties,cardiologist,surgery,fishing,river,159040,>100K,low
female,58,fifties,pianist,theatre,gymnastics,gym,41160,<=50K,medium
male,54,fifties,software_engineer,office,table_tennis,gym,96520,>50K<=100K,low
female,63,sixties,tap_dancer,theatre,running,cinder_track,39550,<=50K,low
female,52,fifties,tap_dancer,theatre,golf,golf_course,40250,<=50K,low
female,61,sixties,pediatrician,hospital,swimming,sea,157760,>100K,low
female,75,seventies,visiting_professor,office,auto_racing,racing_circuit,62220,>50K<=100K,high
female,41,forties,architect,office,table_tennis,gym,71250,>50K<=100K,low
male,59,fifties,taster,restaurant,darts,bar,73920,>50K<=100K,low
male,72,seventies,violinist,theatre,ice_skating,skating_rink,39480,<=50K,low
male,47,forties,general_practitioner,hospital,fishing,sea,148500,>100K,low
male,65,sixties,composer,school,wrestling,wrestling_ring,53920,>50K<=100K,medium
male,50,fifties,dentist,surgery,judo,gym,146050,>100K,low
female,73,seventies,veterinarian,farm,bowling,amusement_park,86140,>50K<=100K,high
female,64,sixties,clinical_psychologist,hospital,marbles,street,91250,>50K<=100K,low
male,32,thirties,veterinarian,hospital,golf,golf_course,78840,>50K<=100K,high
female,32,thirties,street_cleaner,street,ice_hockey,skating_rink,24420,<=50K,high
male,75,seventies,associate_professor,university,soccer,ballpark,75260,>50K<=100K,low
male,53,fifties,violinist,concert_hall,volleyball,volleyball_court,40320,<=50K,low
female,32,thirties,pianist,theatre,chess,cafeteria,41160,<=50K,low
female,54,fifties,demonstrator,university,billiards,bar,33209,<=50K,low
male,72,seventies,beekeeper,countryside,golf,golf_course,39900,<=50K,high
male,28,twenties,beekeeper,countryside,squash,squash_court,24300,<=50K,high
male,63,sixties,composer,school,basketball,basketball_court,53920,>50K<=100K,low
male,73,seventies,optometrist,hospital,surfing,sea,111720,>100K,low
male,56,fifties,nurse,hospital,basketball,basketball_court,66670,>50K<=100K,high
female,23,twenties,general_practitioner,surgery,snorkeling,sea,102600,>100K,low
male,50,fifties,optometrist,surgery,surfing,sea,107800,>100K,low
female,53,fifties,decorator,house,golf,golf_course,50850,>50K<=100K,low
female,70,seventies,violinist,theatre,billiards,bar,39480,<=50K,low
female,51,fifties,decorator,office,bowling,amusement_park,50850,>50K<=100K,low
male,23,twenties,copilot,sky,wrestling,wrestling_ring,54520,>50K<=100K,high
male,32,thirties,dentist,surgery,basketball,basketball_court,134620,>100K,low
female,24,twenties,decorator,house,dominoes,bar,40950,<=50K,low
male,29,twenties,copilot,sky,judo,gym,54520,>50K<=100K,high
female,56,fifties,nutritionist,hospital,chess,cafeteria,42400,<=50K,low
female,58,fifties,esthetician,beauty_salon,wrestling,wrestling_ring,37200,<=50K,medium
male,75,seventies,copilot,sky,wrestling,wrestling_ring,175160,>100K,high
male,38,thirties,dishwasher,tavern,bicycling,park,19260,<=50K,low
female,71,seventies,esthetician,beauty_salon,water-skiing,sea,40800,<=50K,low
male,46,forties,baseball_coach,court,water-skiing,lake,44840,<=50K,low
female,72,seventies,nurse,surgery,table_tennis,park,70800,>50K<=100K,high
female,43,forties,pharmacist,pharmacy,fishing,river,116480,>100K,low
female,41,forties,journalist,office,table_tennis,park,53550,>50K<=100K,high
male,60,sixties,associate_professor,university,running,cinder_track,75260,>50K<=100K,low
male,25,twenties,taster,restaurant,fishing,sea,58080,>50K<=100K,low
female,27,twenties,pediatrician,hospital,billiards,bar,127840,>100K,low
female,57,fifties,nutritionist,surgery,golf,golf_course,42400,<=50K,low
male,41,forties,dishwasher,tavern,hunting,forest,19260,<=50K,low
female,32,thirties,taster,restaurant,swimming,swimming_pool,69300,>50K<=100K,low
male,36,thirties,movie_actor,location,marbles,street,89000,>50K<=100K,high
male,31,thirties,post_doc,university,bingo,casino,46010,<=50K,low
male,23,twenties,beekeeper,farm,squash,squash_court,24300,<=50K,high
male,41,forties,post_doc,university,auto_racing,racing_circuit,46870,<=50K,high
female,33,thirties,visiting_professor,university,bowling,amusement_park,61610,>50K<=100K,low
female,54,fifties,violinist,theatre,bicycling,street,40320,<=50K,low
female,32,thirties,associate_professor,university,roller_skating,skating_rink,71710,>50K<=100K,low
female,59,fifties,divorce_lawyer,courtroom,snorkeling,sea,93220,>50K<=100K,low
female,73,seventies,lecturer,university,wrestling,wrestling_ring,52900,>50K<=100K,medium
male,27,twenties,visiting_professor,university,scuba_diving,sea,60390,>50K<=100K,low
male,30,thirties,associate_professor,university,marbles,street,71710,>50K<=100K,low
female,29,twenties,nurse,surgery,wrestling,wrestling_ring,51330,>50K<=100K,high
male,58,fifties,beekeeper,countryside,ice_hockey,skating_rink,32100,<=50K,high
female,66,sixties,associate_professor,university,bicycling,street,75260,>50K<=100K,low
female,34,thirties,music_teacher,school,marbles,park,45510,<=50K,low
female,52,fifties,advocate,courtroom,volleyball,volleyball_court,118400,>100K,low
female,49,forties,advocate,office,baseball,ballpark,118400,>100K,low
male,28,twenties,surgeon,surgery,ice_hockey,skating_rink,223200,>100K,medium
female,48,forties,street_cleaner,street,squash,squash_court,29480,<=50K,high
female,21,twenties,baseball_coach,gym,chess,coffee_shop,31160,<=50K,low
female,36,thirties,tap_dancer,theatre,rugby,ballpark,41300,<=50K,medium
female,50,fifties,clinical_psychologist,hospital,water-skiing,sea,84680,>50K<=100K,low
male,40,forties,pediatrician,hospital,jump_rope,park,145520,>100K,low
male,56,fifties,pianist,concert_hall,volleyball,volleyball_court,41160,<=50K,low
female,71,seventies,pediatrician,hospital,chess,cafeteria,157760,>100K,low
male,26,twenties,software_engineer,office,ice_skating,skating_rink,69160,>50K<=100K,low
female,48,forties,movie_actor,location,judo,gym,90780,>50K<=100K,high
female,44,forties,esthetician,beauty_salon,table_tennis,gym,37200,<=50K,low
male,34,thirties,pharmacist,pharmacy,tennis,tennis_court,113120,>100K,low
male,59,fifties,visiting_professor,office,billiards,bar,63440,>50K<=100K,low
male,74,seventies,pilot,sky,billiards,pub,175160,>100K,high
male,50,fifties,baseball_coach,gym,bingo,casino,44840,<=50K,low
female,52,fifties,general_practitioner,surgery,golf,golf_course,148500,>100K,low
male,57,fifties,window_cleaner,heights,bingo,casino,38100,<=50K,high
female,70,seventies,violinist,theatre,scuba_diving,sea,39480,<=50K,low
female,51,fifties,veterinarian,farm,running,cinder_track,83220,>50K<=100K,high
male,41,forties,veterinarian,farm,rock_climbing,wall_rock,83220,>50K<=100K,high
female,39,thirties,pharmacist,pharmacy,bowling,amusement_park,113120,>100K,low
female,62,sixties,street_cleaner,street,chess,cafeteria,30360,<=50K,high
male,26,twenties,beekeeper,countryside,ice_hockey,skating_rink,24300,<=50K,high
male,32,thirties,pediatrician,hospital,squash,squash_court,138720,>100K,low
male,22,twenties,mime,circus,boat_racing,sea,27300,<=50K,high
male,73,seventies,chiropractor,hospital,marbles,street,86070,>50K<=100K,low
male,35,thirties,chiropractor,hospital,gymnastics,gym,62130,>50K<=100K,medium
female,35,thirties,dishwasher,restaurant,squash,squash_court,19260,<=50K,low
female,64,sixties,visiting_professor,university,water-skiing,sea,62220,>50K<=100K,low
male,36,thirties,optometrist,surgery,bowling,amusement_park,99960,>50K<=100K,low
female,55,fifties,visiting_professor,university,auto_racing,racing_circuit,63440,>50K<=100K,high
male,29,twenties,copilot,sky,volleyball,volleyball_court,54520,>50K<=100K,high
male,74,seventies,beekeeper,countryside,hunting,jungle,39900,<=50K,high
male,33,thirties,chiropractor,hospital,swimming,lake,62130,>50K<=100K,low
male,70,seventies,mime,circus,bicycling,park,38100,<=50K,high
male,62,sixties,beekeeper,farm,marbles,park,39900,<=50K,high
male,39,thirties,baseball_coach,court,hunting,jungle,38380,<=50K,low
male,69,sixties,electrician,house,boxing,boxing_ring,56580,>50K<=100K,high
female,23,twenties,street_cleaner,street,soccer,ballpark,20240,<=50K,high
female,64,sixties,nutritionist,surgery,boxing,boxing_ring,43600,<=50K,low
female,48,forties,violinist,concert_hall,fishing,river,40320,<=50K,low
male,48,forties,composer,house,surfing,sea,53411,>50K<=100K,low
male,38,thirties,dishwasher,tavern,bicycling,park,19260,<=50K,low
female,70,seventies,street_cleaner,street,billiards,bar,30360,<=50K,high
female,35,thirties,veterinarian,hospital,snorkeling,cave,78840,>50K<=100K,high
female,65,sixties,tap_dancer,theatre,tennis,tennis_court,39550,<=50K,low
male,42,forties,basketball_coach,court,rock_climbing,wall_rock,44840,<=50K,low
female,44,forties,clinical_psychologist,hospital,ice_hockey,skating_rink,84680,>50K<=100K,medium
male,44,forties,dishwasher,tavern,surfing,sea,19260,<=50K,low
male,47,forties,copilot,sky,boat_racing,sea,131080,>100K,high
male,49,forties,general_practitioner,hospital,jump_rope,park,148500,>100K,low
female,69,sixties,pianist,concert_hall,running,cinder_track,41160,<=50K,low
male,71,seventies,post_doc,university,soccer,ballpark,59770,>50K<=100K,low
male,35,thirties,violinist,concert_hall,boat_racing,sea,41160,<=50K,high
female,45,forties,veterinarian,farm,soccer,ballpark,83220,>50K<=100K,high
female,22,twenties,graphic_designer,office,swimming,creek,34960,<=50K,low
female,53,fifties,architect,office,auto_racing,racing_circuit,71250,>50K<=100K,high
female,36,thirties,chemist,school,snorkeling,sea,53410,>50K<=100K,low
female,49,forties,pediatrician,surgery,basketball,basketball_court,145520,>100K,low
male,52,fifties,dishwasher,tavern,chess,coffee_shop,19260,<=50K,low
male,55,fifties,mime,street,darts,pub,38100,<=50K,medium
male,54,fifties,assistant_professor,university,boxing,boxing_ring,62220,>50K<=100K,low
female,24,twenties,decorator,office,gymnastics,gym,40950,<=50K,medium
female,61,sixties,esthetician,beauty_salon,volleyball,volleyball_court,40800,<=50K,low
male,54,fifties,copilot,sky,fishing,sea,131080,>100K,high
female,24,twenties,baseball_coach,court,bowling,amusement_park,31160,<=50K,low
female,36,thirties,dishwasher,restaurant,wrestling,wrestling_ring,19260,<=50K,medium
female,65,sixties,pediatrician,hospital,jump_rope,street,157760,>100K,low
female,45,forties,tap_dancer,theatre,jump_rope,park,40250,<=50K,low
male,70,seventies,general_practitioner,hospital,basketball,basketball_court,175500,>100K,low
female,39,thirties,copilot,airport,horse_racing,hippodrome,91640,>50K<=100K,high
male,62,sixties,taster,restaurant,jump_rope,park,75900,>50K<=100K,low
male,62,sixties,visiting_professor,office,hunting,jungle,62220,>50K<=100K,low
female,69,sixties,composer,house,bowling,amusement_park,53920,>50K<=100K,low
male,58,fifties,street_cleaner,street,running,gym,29480,<=50K,high
female,26,twenties,nurse,hospital,ice_hockey,skating_rink,51330,>50K<=100K,high
male,57,fifties,pianist,theatre,rugby,ballpark,41160,<=50K,medium
female,53,fifties,decorator,office,jump_rope,park,50850,>50K<=100K,low
male,73,seventies,movie_actor,location,horse_racing,hippodrome,66750,>50K<=100K,high
female,33,thirties,street_cleaner,street,bowling,amusement_park,24420,<=50K,high
male,60,sixties,software_engineer,office,auto_racing,racing_circuit,103360,>100K,high
male,50,fifties,composer,school,boat_racing,sea,53411,>50K<=100K,high
male,27,twenties,beekeeper,countryside,rugby,ballpark,24300,<=50K,high
male,54,fifties,nurse,hospital,golf,golf_course,66670,>50K<=100K,high
female,23,twenties,esthetician,beauty_salon,rugby,ballpark,28200,<=50K,medium
male,39,thirties,visiting_professor,office,basketball,basketball_court,61610,>50K<=100K,low
male,35,thirties,lecturer,university,judo,gym,44620,<=50K,low
female,24,twenties,visiting_professor,university,boat_racing,sea,60390,>50K<=100K,high
male,38,thirties,tap_dancer,theatre,volleyball,volleyball_court,41300,<=50K,low
female,70,seventies,optometrist,surgery,squash,squash_court,111720,>100K,low
female,75,seventies,taster,restaurant,rock_climbing,wall_rock,75900,>50K<=100K,low
male,33,thirties,pianist,theatre,snorkeling,cave,41160,<=50K,low
female,42,forties,architect,office,bowling,amusement_park,71250,>50K<=100K,low
male,54,fifties,veterinarian,farm,scuba_diving,sea,83220,>50K<=100K,high
female,22,twenties,pilot,airport,gymnastics,gym,54520,>50K<=100K,high
male,66,sixties,chiropractor,hospital,swimming,swimming_pool,86070,>50K<=100K,low
female,40,forties,associate_professor,university,table_tennis,gym,72420,>50K<=100K,low
male,67,sixties,cardiologist,hospital,running,gym,275520,>100K,low
female,58,fifties,basketball_coach,court,fishing,river,44840,<=50K,low
female,73,seventies,journalist,office,rugby,ballpark,60900,>50K<=100K,high
