gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,40,forties,math_teacher,school,basketball,basketball_court,47000,<=50K,low
male,44,forties,miner,mine,american_football,ballpark,50440,>50K<=100K,high
male,38,thirties,movie_actor,location,auto_racing,racing_circuit,89000,>50K<=100K,high
male,43,forties,dentist,hospital,water-skiing,lake,146050,>100K,low
male,65,sixties,chiropractor,hospital,american_football,football_field,86070,>50K<=100K,medium
male,30,thirties,miner,mine,jump_rope,street,58240,>50K<=100K,high
male,54,fifties,cardiologist,hospital,marbles,street,250880,>100K,low
female,30,thirties,graphic_designer,office,american_football,ballpark,40660,<=50K,medium
male,55,fifties,copilot,sky,auto_racing,racing_circuit,131080,>100K,high
female,44,forties,massager,massage_parlor,basketball,basketball_court,51250,>50K<=100K,low
female,63,sixties,basketball_coach,court,basketball,basketball_court,51300,>50K<=100K,low
male,37,thirties,basketball_coach,court,baseball,ballpark,38380,<=50K,low
female,32,thirties,associate_professor,university,baseball,ballpark,71710,>50K<=100K,low
male,52,fifties,baseball_coach,court,american_football,ballpark,44840,<=50K,medium
male,62,sixties,software_engineer,office,american_football,football_field,103360,>100K,medium
female,56,fifties,decorator,house,baseball,ballpark,50850,>50K<=100K,low
male,75,seventies,electrician,office,baseball,ballpark,56580,>50K<=100K,high
male,47,forties,breeder,countryside,american_football,ballpark,32100,<=50K,high
female,74,seventies,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
male,61,sixties,beekeeper,countryside,auto_racing,racing_circuit,39900,<=50K,high
male,69,sixties,beekeeper,countryside,auto_racing,racing_circuit,39900,<=50K,high
female,34,thirties,demonstrator,university,baseball,ballpark,33209,<=50K,low
female,56,fifties,general_practitioner,hospital,american_football,ballpark,148500,>100K,medium
male,37,thirties,dishwasher,tavern,american_football,ballpark,19260,<=50K,medium
female,45,forties,divorce_lawyer,courtroom,auto_racing,racing_circuit,93220,>50K<=100K,high
male,38,thirties,basketball_coach,court,baseball,ballpark,38380,<=50K,low
female,65,sixties,clinical_psychologist,surgery,judo,gym,91250,>50K<=100K,low
female,68,sixties,journalist,office,jump_rope,park,60900,>50K<=100K,high
male,74,seventies,dentist,hospital,auto_racing,racing_circuit,157480,>100K,high
male,59,fifties,composer,school,ice_hockey,skating_rink,53411,>50K<=100K,medium
male,47,forties,civil_engineer,architecture,ice_skating,skating_rink,77470,>50K<=100K,high
male,58,fifties,lecturer,university,ice_hockey,skating_rink,49220,<=50K,medium
female,38,thirties,graphic_designer,office,ice_skating,skating_rink,40660,<=50K,low
male,60,sixties,assistant_professor,university,roller_skating,skating_rink,63440,>50K<=100K,low
female,32,thirties,criminologist,courtroom,american_football,ballpark,56230,>50K<=100K,medium
female,66,sixties,chiropractor,hospital,wrestling,wrestling_ring,86070,>50K<=100K,medium
male,62,sixties,clinical_psychologist,surgery,auto_racing,racing_circuit,91250,>50K<=100K,high
female,49,forties,criminologist,courtroom,jump_rope,street,68777,>50K<=100K,low
male,56,fifties,basketball_coach,gym,auto_racing,racing_circuit,44840,<=50K,high
female,32,thirties,nurse,surgery,baseball,ballpark,59590,>50K<=100K,high
male,26,twenties,civil_engineer,office,hunting,jungle,54900,>50K<=100K,high
male,64,sixties,composer,school,ice_hockey,skating_rink,53920,>50K<=100K,medium
female,75,seventies,math_teacher,school,marbles,park,47000,<=50K,low
female,55,fifties,criminologist,office,auto_racing,racing_circuit,68777,>50K<=100K,high
female,65,sixties,associate_professor,university,auto_racing,racing_circuit,75260,>50K<=100K,high
male,58,fifties,dishwasher,restaurant,hurling,ballpark,19260,<=50K,low
male,21,twenties,cardiologist,surgery,horse_racing,hippodrome,159040,>100K,medium
male,56,fifties,electrician,house,american_football,football_field,50140,>50K<=100K,high
male,39,thirties,copilot,airport,auto_racing,racing_circuit,91640,>50K<=100K,high
female,72,seventies,choreographer,theatre,wrestling,wrestling_ring,40250,<=50K,medium
male,71,seventies,math_teacher,school,auto_racing,racing_circuit,47000,<=50K,high
female,61,sixties,esthetician,beauty_salon,auto_racing,racing_circuit,40800,<=50K,high
male,43,forties,ballet_dancer,school,baseball,ballpark,40250,<=50K,low
female,34,thirties,nurse,surgery,baseball,ballpark,59590,>50K<=100K,high
female,72,seventies,clinical_psychologist,surgery,auto_racing,racing_circuit,91250,>50K<=100K,high
female,56,fifties,demonstrator,university,american_football,ballpark,33209,<=50K,medium
male,70,seventies,beekeeper,farm,american_football,football_field,39900,<=50K,high
female,56,fifties,dentist,hospital,auto_racing,racing_circuit,146050,>100K,high
male,48,forties,architect,office,american_football,football_field,71250,>50K<=100K,medium
female,29,twenties,ballet_dancer,theatre,billiards,pub,34650,<=50K,low
male,24,twenties,clinical_psychologist,hospital,baseball,ballpark,63510,>50K<=100K,low
male,45,forties,miner,mine,american_football,ballpark,50440,>50K<=100K,high
female,63,sixties,journalist,office,billiards,pub,60900,>50K<=100K,high
male,34,thirties,chiropractor,surgery,boat_racing,sea,62130,>50K<=100K,high
female,28,twenties,clinical_psychologist,hospital,auto_racing,racing_circuit,63510,>50K<=100K,high
male,72,seventies,composer,studio,basketball,basketball_court,53920,>50K<=100K,low
female,74,seventies,journalist,office,american_football,ballpark,60900,>50K<=100K,high
female,25,twenties,graphic_designer,office,marbles,street,34960,<=50K,low
male,35,thirties,criminologist,office,american_football,ballpark,56230,>50K<=100K,medium
female,65,sixties,esthetician,beauty_salon,basketball,basketball_court,40800,<=50K,low
male,57,fifties,beekeeper,farm,auto_racing,racing_circuit,32100,<=50K,high
female,60,sixties,chemist,school,billiards,bar,73500,>50K<=100K,low
female,25,twenties,graphic_designer,office,auto_racing,racing_circuit,34960,<=50K,high
female,55,fifties,clinical_psychologist,hospital,auto_racing,racing_circuit,84680,>50K<=100K,high
male,39,thirties,opera_star,concert_hall,american_football,football_field,51480,>50K<=100K,medium
female,73,seventies,chemist,science_lab,american_football,football_field,73500,>50K<=100K,medium
female,38,thirties,choreographer,theatre,water-skiing,lake,41300,<=50K,low
female,22,twenties,chiropractor,surgery,american_football,football_field,50160,>50K<=100K,medium
male,65,sixties,basketball_coach,gym,marbles,street,51300,>50K<=100K,low
female,25,twenties,decorator,house,roller_skating,skating_rink,40950,<=50K,low
male,48,forties,mime,theatre,american_football,football_field,38100,<=50K,medium
male,65,sixties,composer,house,judo,gym,53920,>50K<=100K,low
male,57,fifties,breeder,farm,baseball,ballpark,32100,<=50K,high
male,31,thirties,dentist,surgery,basketball,basketball_court,134620,>100K,low
female,42,forties,esthetician,beauty_salon,horse_racing,hippodrome,37200,<=50K,medium
female,23,twenties,choreographer,theatre,wrestling,wrestling_ring,34650,<=50K,medium
male,21,twenties,electrician,street,ice_skating,skating_rink,35420,<=50K,high
female,37,thirties,decorator,house,baseball,ballpark,43650,<=50K,low
male,74,seventies,electrician,office,hurling,ballpark,56580,>50K<=100K,high
female,68,sixties,electrician,office,basketball,basketball_court,56580,>50K<=100K,high
male,73,seventies,demonstrator,university,american_football,ballpark,33209,<=50K,medium
male,71,seventies,copilot,sky,baseball,ballpark,175160,>100K,high
male,69,sixties,copilot,sky,basketball,basketball_court,175160,>100K,high
male,70,seventies,chemist,science_lab,baseball,ballpark,73500,>50K<=100K,low
male,63,sixties,physicist,science_lab,basketball,basketball_court,122980,>100K,low
male,38,thirties,electrician,office,hurling,ballpark,44620,<=50K,high
male,51,fifties,clinical_psychologist,hospital,wrestling,wrestling_ring,84680,>50K<=100K,medium
male,72,seventies,electrician,house,baseball,ballpark,56580,>50K<=100K,high
female,58,fifties,journalist,office,baseball,ballpark,53550,>50K<=100K,high
male,62,sixties,copilot,sky,basketball,basketball_court,175160,>100K,high
male,58,fifties,baseball_coach,court,wrestling,wrestling_ring,44840,<=50K,medium
female,60,sixties,massager,massage_parlor,american_football,ballpark,77900,>50K<=100K,medium
male,28,twenties,clinical_psychologist,surgery,american_football,football_field,63510,>50K<=100K,medium
female,35,thirties,esthetician,beauty_salon,american_football,football_field,34500,<=50K,medium
male,23,twenties,dishwasher,restaurant,american_football,football_field,17640,<=50K,medium
female,30,thirties,decorator,office,american_football,ballpark,43650,<=50K,medium
female,24,twenties,general_practitioner,hospital,baseball,ballpark,102600,>100K,low
male,22,twenties,music_teacher,school,judo,gym,40590,<=50K,low
female,34,thirties,lecturer,university,snorkeling,cave,44620,<=50K,low
female,62,sixties,divorce_lawyer,courtroom,baseball,ballpark,103490,>100K,low
female,21,twenties,math_teacher,school,baseball,ballpark,47000,<=50K,low
female,29,twenties,graphic_designer,office,american_football,ballpark,34960,<=50K,medium
male,36,thirties,civil_engineer,office,baseball,ballpark,65270,>50K<=100K,high
female,27,twenties,dishwasher,tavern,jump_rope,street,17640,<=50K,low
male,22,twenties,cardiologist,hospital,marbles,street,159040,>100K,low
female,25,twenties,demonstrator,university,baseball,ballpark,33209,<=50K,low
female,29,twenties,public_defender,office,auto_racing,racing_circuit,49820,<=50K,high
male,24,twenties,massager,massage_parlor,rock_climbing,wall_rock,38130,<=50K,low
female,21,twenties,clinical_psychologist,surgery,american_football,football_field,63510,>50K<=100K,medium
female,68,sixties,journalist,office,american_football,football_field,60900,>50K<=100K,high
female,58,fifties,choreographer,theatre,wrestling,wrestling_ring,40250,<=50K,medium
male,49,forties,cardiologist,surgery,hurling,ballpark,250880,>100K,low
male,54,fifties,copilot,airport,auto_racing,racing_circuit,131080,>100K,high
female,53,fifties,chiropractor,surgery,hurling,ballpark,72390,>50K<=100K,low
female,27,twenties,architect,architecture,marbles,street,46170,<=50K,medium
male,30,thirties,dishwasher,restaurant,american_football,ballpark,19260,<=50K,medium
female,54,fifties,journalist,office,scuba_diving,sea,53550,>50K<=100K,high
female,39,thirties,magician,theatre,roller_skating,skating_rink,44000,<=50K,low
female,36,thirties,dishwasher,tavern,rugby,ballpark,19260,<=50K,medium
female,55,fifties,nutritionist,surgery,rock_climbing,wall_rock,42400,<=50K,low
male,33,thirties,associate_professor,university,judo,gym,71710,>50K<=100K,low
female,64,sixties,choreographer,theatre,ice_hockey,skating_rink,40250,<=50K,medium
male,30,thirties,divorce_lawyer,courtroom,american_football,football_field,90060,>50K<=100K,medium
female,25,twenties,decorator,office,snorkeling,sea,40950,<=50K,low
male,65,sixties,beekeeper,farm,wrestling,wrestling_ring,39900,<=50K,high
male,45,forties,lecturer,university,auto_racing,racing_circuit,49220,<=50K,high
female,58,fifties,beekeeper,farm,hunting,jungle,32100,<=50K,high
female,72,seventies,criminologist,office,american_football,football_field,77142,>50K<=100K,medium
male,70,seventies,cardiologist,surgery,american_football,football_field,275520,>100K,medium
male,59,fifties,graphic_designer,office,american_football,football_field,44460,<=50K,medium
male,55,fifties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
female,55,fifties,divorce_lawyer,courtroom,baseball,ballpark,93220,>50K<=100K,low
male,57,fifties,pediatrician,hospital,american_football,ballpark,145520,>100K,medium
male,33,thirties,civil_engineer,office,wrestling,wrestling_ring,65270,>50K<=100K,high
male,54,fifties,clinical_psychologist,surgery,horse_racing,hippodrome,84680,>50K<=100K,medium
male,67,sixties,dentist,surgery,marbles,street,157480,>100K,low
female,61,sixties,decorator,house,gymnastics,gym,59850,>50K<=100K,medium
female,33,thirties,assistant_professor,university,american_football,football_field,61610,>50K<=100K,medium
female,47,forties,assistant_professor,university,running,gym,62220,>50K<=100K,low
male,40,forties,dishwasher,restaurant,american_football,ballpark,19260,<=50K,medium
male,55,fifties,beekeeper,farm,baseball,ballpark,32100,<=50K,high
male,27,twenties,civil_engineer,architecture,american_football,ballpark,54900,>50K<=100K,high
male,34,thirties,movie_actor,location,wrestling,wrestling_ring,89000,>50K<=100K,high
male,40,forties,breeder,countryside,hurling,ballpark,32100,<=50K,high
male,32,thirties,pediatrician,hospital,american_football,ballpark,138720,>100K,medium
female,65,sixties,magician,theatre,water-skiing,sea,48000,<=50K,low
female,28,twenties,lecturer,university,judo,gym,44160,<=50K,low
male,24,twenties,cardiologist,surgery,ice_skating,skating_rink,159040,>100K,low
female,63,sixties,journalist,office,roller_skating,skating_rink,60900,>50K<=100K,high
male,28,twenties,electrician,street,rugby,ballpark,35420,<=50K,high
female,56,fifties,agriculturist,farm,american_football,ballpark,32100,<=50K,high
female,40,forties,massager,massage_parlor,baseball,ballpark,51250,>50K<=100K,low
female,32,thirties,clinical_psychologist,surgery,roller_skating,skating_rink,73730,>50K<=100K,low
female,32,thirties,criminologist,office,hurling,ballpark,56230,>50K<=100K,low
female,23,twenties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
male,51,fifties,lecturer,university,auto_racing,racing_circuit,49220,<=50K,high
male,45,forties,miner,mine,baseball,ballpark,50440,>50K<=100K,high
male,36,thirties,basketball_coach,gym,baseball,ballpark,38380,<=50K,low
male,74,seventies,cardiologist,surgery,auto_racing,racing_circuit,275520,>100K,high
male,53,fifties,beekeeper,countryside,ice_skating,skating_rink,32100,<=50K,high
male,52,fifties,assistant_professor,university,jump_rope,park,62220,>50K<=100K,low
female,51,fifties,tap_dancer,theatre,roller_skating,skating_rink,40250,<=50K,low
male,28,twenties,nurse,hospital,american_football,ballpark,51330,>50K<=100K,high
female,66,sixties,baseball_coach,court,baseball,ballpark,51300,>50K<=100K,low
male,33,thirties,magician,circus,hurling,ballpark,44000,<=50K,high
female,53,fifties,chemist,school,american_football,football_field,61740,>50K<=100K,medium
female,62,sixties,esthetician,beauty_salon,hurling,ballpark,40800,<=50K,low
male,36,thirties,miner,mine,wrestling,wrestling_ring,58240,>50K<=100K,high
female,36,thirties,divorce_lawyer,courtroom,basketball,basketball_court,90060,>50K<=100K,low
female,68,sixties,chiropractor,hospital,hunting,forest,86070,>50K<=100K,low
female,37,thirties,music_teacher,school,baseball,ballpark,45510,<=50K,low
male,56,fifties,chiropractor,hospital,auto_racing,racing_circuit,72390,>50K<=100K,high
female,66,sixties,cardiologist,surgery,wrestling,wrestling_ring,275520,>100K,medium
female,69,sixties,copilot,sky,judo,gym,175160,>100K,high
male,63,sixties,pilot,sky,american_football,ballpark,175160,>100K,high
male,29,twenties,electrician,office,gymnastics,gym,35420,<=50K,high
male,54,fifties,architect,office,baseball,ballpark,71250,>50K<=100K,low
male,32,thirties,electrician,street,american_football,ballpark,44620,<=50K,high
female,56,fifties,civil_engineer,office,american_football,football_field,77470,>50K<=100K,high
male,68,sixties,lecturer,university,baseball,ballpark,52900,>50K<=100K,low
female,60,sixties,choreographer,theatre,ice_skating,skating_rink,40250,<=50K,low
male,46,forties,miner,mine,hunting,jungle,50440,>50K<=100K,high
male,49,forties,dishwasher,restaurant,basketball,basketball_court,19260,<=50K,low
female,29,twenties,chemist,school,judo,gym,44590,<=50K,low
female,67,sixties,esthetician,beauty_salon,ice_skating,skating_rink,40800,<=50K,low
male,42,forties,breeder,countryside,american_football,ballpark,32100,<=50K,high
male,25,twenties,magician,theatre,american_football,ballpark,32000,<=50K,medium
female,60,sixties,decorator,house,bicycling,park,59850,>50K<=100K,low
female,58,fifties,ballet_dancer,theatre,auto_racing,racing_circuit,40250,<=50K,high
female,24,twenties,chemist,science_lab,american_football,football_field,44590,<=50K,medium
male,70,seventies,copilot,airport,basketball,basketball_court,175160,>100K,high
male,53,fifties,composer,school,hunting,forest,53411,>50K<=100K,low
male,37,thirties,cardiologist,hospital,american_football,football_field,232960,>100K,medium
male,53,fifties,cardiologist,hospital,american_football,ballpark,250880,>100K,medium
female,24,twenties,esthetician,beauty_salon,ice_hockey,skating_rink,28200,<=50K,medium
male,45,forties,composer,school,basketball,basketball_court,53411,>50K<=100K,low
male,67,sixties,copilot,airport,auto_racing,racing_circuit,175160,>100K,high
female,38,thirties,choreographer,theatre,american_football,ballpark,41300,<=50K,medium
male,32,thirties,beekeeper,farm,horse_racing,hippodrome,29100,<=50K,high
male,71,seventies,baseball_coach,gym,rock_climbing,wall_rock,51300,>50K<=100K,low
female,22,twenties,music_teacher,school,billiards,bar,40590,<=50K,low
female,36,thirties,post_doc,university,bicycling,park,46010,<=50K,low
male,53,fifties,music_teacher,school,american_football,football_field,48790,<=50K,medium
male,73,seventies,miner,mine,hunting,jungle,50440,>50K<=100K,high
female,73,seventies,criminologist,office,judo,gym,77142,>50K<=100K,low
male,46,forties,breeder,farm,bicycling,street,32100,<=50K,high
male,63,sixties,pharmacist,pharmacy,american_football,football_field,117600,>100K,medium
female,61,sixties,movie_actor,location,wrestling,wrestling_ring,66750,>50K<=100K,high
female,36,thirties,divorce_lawyer,courtroom,american_football,football_field,90060,>50K<=100K,medium
female,68,sixties,journalist,office,wrestling,wrestling_ring,60900,>50K<=100K,high
male,31,thirties,dentist,surgery,bicycling,park,134620,>100K,low
male,48,forties,graphic_designer,office,hunting,jungle,44460,<=50K,low
female,70,seventies,ballet_dancer,school,auto_racing,racing_circuit,39550,<=50K,high
male,69,sixties,electrician,office,ice_skating,skating_rink,56580,>50K<=100K,high
male,73,seventies,divorce_lawyer,courtroom,marbles,street,103490,>100K,low
female,56,fifties,clinical_psychologist,hospital,basketball,basketball_court,84680,>50K<=100K,low
female,39,thirties,criminologist,office,rock_climbing,wall_rock,56230,>50K<=100K,low
male,43,forties,beekeeper,countryside,jump_rope,street,32100,<=50K,high
male,24,twenties,chiropractor,surgery,jump_rope,park,50160,>50K<=100K,low
male,71,seventies,physicist,science_lab,american_football,ballpark,122980,>100K,medium
female,41,forties,esthetician,beauty_salon,baseball,ballpark,37200,<=50K,low
female,28,twenties,demonstrator,university,american_football,football_field,33209,<=50K,medium
female,66,sixties,clinical_psychologist,hospital,american_football,football_field,91250,>50K<=100K,medium
female,73,seventies,massager,massage_parlor,american_football,ballpark,77900,>50K<=100K,medium
female,23,twenties,choreographer,theatre,baseball,ballpark,34650,<=50K,low
female,75,seventies,associate_professor,university,auto_racing,racing_circuit,75260,>50K<=100K,high
male,70,seventies,civil_engineer,office,rugby,ballpark,90280,>50K<=100K,high
female,64,sixties,graphic_designer,office,judo,gym,46740,<=50K,low
male,33,thirties,civil_engineer,office,hurling,ballpark,65270,>50K<=100K,high
male,54,fifties,cardiologist,surgery,auto_racing,racing_circuit,250880,>100K,high
male,36,thirties,civil_engineer,architecture,rugby,ballpark,65270,>50K<=100K,high
female,23,twenties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
male,67,sixties,breeder,countryside,auto_racing,racing_circuit,39900,<=50K,high
male,53,fifties,breeder,countryside,bicycling,street,32100,<=50K,high
female,66,sixties,esthetician,beauty_salon,baseball,ballpark,40800,<=50K,low
female,44,forties,decorator,house,rugby,ballpark,50850,>50K<=100K,medium
female,42,forties,demonstrator,university,jump_rope,park,33209,<=50K,low
male,39,thirties,chiropractor,surgery,auto_racing,racing_circuit,62130,>50K<=100K,high
male,64,sixties,graphic_designer,office,american_football,ballpark,46740,<=50K,medium
female,34,thirties,decorator,office,american_football,football_field,43650,<=50K,medium
male,34,thirties,dishwasher,restaurant,american_football,football_field,19260,<=50K,medium
male,56,fifties,chemist,school,american_football,ballpark,61740,>50K<=100K,medium
female,64,sixties,breeder,farm,auto_racing,racing_circuit,39900,<=50K,high
female,37,thirties,divorce_lawyer,courtroom,basketball,basketball_court,90060,>50K<=100K,low
female,60,sixties,criminologist,courtroom,bingo,casino,77142,>50K<=100K,low
female,35,thirties,chiropractor,hospital,rock_climbing,wall_rock,62130,>50K<=100K,low
male,37,thirties,journalist,office,billiards,bar,29750,<=50K,high
female,22,twenties,baseball_coach,court,auto_racing,racing_circuit,31160,<=50K,high
male,24,twenties,miner,mine,american_football,football_field,47320,<=50K,high
male,24,twenties,cardiologist,hospital,auto_racing,racing_circuit,159040,>100K,high
male,33,thirties,clinical_psychologist,hospital,american_football,ballpark,73730,>50K<=100K,medium
female,54,fifties,general_practitioner,hospital,baseball,ballpark,148500,>100K,low
male,72,seventies,basketball_coach,gym,american_football,football_field,51300,>50K<=100K,medium
male,24,twenties,divorce_lawyer,courtroom,american_football,ballpark,66360,>50K<=100K,medium
female,42,forties,cardiologist,hospital,marbles,park,250880,>100K,low
male,65,sixties,mime,theatre,auto_racing,racing_circuit,38100,<=50K,high
female,57,fifties,decorator,house,billiards,pub,50850,>50K<=100K,low
male,61,sixties,chiropractor,surgery,baseball,ballpark,86070,>50K<=100K,low
male,63,sixties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
female,46,forties,dentist,hospital,judo,gym,146050,>100K,low
female,61,sixties,math_teacher,school,wrestling,wrestling_ring,47000,<=50K,medium
male,40,forties,general_practitioner,surgery,basketball,basketball_court,148500,>100K,low
female,56,fifties,lecturer,university,hurling,ballpark,49220,<=50K,low
male,59,fifties,miner,mine,auto_racing,racing_circuit,50440,>50K<=100K,high
male,27,twenties,beekeeper,farm,auto_racing,racing_circuit,24300,<=50K,high
male,51,fifties,civil_engineer,architecture,wrestling,wrestling_ring,77470,>50K<=100K,high
male,47,forties,composer,house,auto_racing,racing_circuit,53411,>50K<=100K,high
female,65,sixties,decorator,office,ice_skating,skating_rink,59850,>50K<=100K,low
male,59,fifties,movie_actor,location,bicycling,park,90780,>50K<=100K,high
male,50,fifties,civil_engineer,architecture,american_football,football_field,77470,>50K<=100K,high
male,60,sixties,civil_engineer,architecture,bicycling,park,90280,>50K<=100K,high
female,48,forties,choreographer,theatre,baseball,ballpark,40250,<=50K,low
female,57,fifties,decorator,house,auto_racing,racing_circuit,50850,>50K<=100K,high
male,22,twenties,composer,school,american_football,football_field,45781,<=50K,medium
male,43,forties,civil_engineer,architecture,baseball,ballpark,77470,>50K<=100K,high
female,33,thirties,journalist,office,baseball,ballpark,29750,<=50K,high
female,66,sixties,choreographer,theatre,bowling,amusement_park,40250,<=50K,low
female,63,sixties,general_practitioner,surgery,ice_skating,skating_rink,175500,>100K,low
female,72,seventies,decorator,office,american_football,football_field,59850,>50K<=100K,medium
male,56,fifties,lecturer,university,marbles,street,49220,<=50K,low
male,40,forties,basketball_coach,court,american_football,football_field,44840,<=50K,medium
male,23,twenties,baseball_coach,court,rock_climbing,wall_rock,31160,<=50K,low
female,28,twenties,clinical_psychologist,hospital,basketball,basketball_court,63510,>50K<=100K,low
male,55,fifties,demonstrator,university,hurling,ballpark,33209,<=50K,low
male,27,twenties,electrician,office,judo,gym,35420,<=50K,high
female,64,sixties,choreographer,theatre,american_football,ballpark,40250,<=50K,medium
female,43,forties,choreographer,theatre,billiards,bar,40250,<=50K,low
male,28,twenties,journalist,office,horse_racing,hippodrome,30800,<=50K,high
male,56,fifties,math_teacher,school,american_football,ballpark,47000,<=50K,medium
male,34,thirties,veterinarian,hospital,american_football,football_field,78840,>50K<=100K,high
male,42,forties,copilot,sky,baseball,ballpark,131080,>100K,high
female,27,twenties,esthetician,beauty_salon,american_football,ballpark,28200,<=50K,medium
female,74,seventies,nutritionist,surgery,auto_racing,racing_circuit,43600,<=50K,high
male,75,seventies,divorce_lawyer,office,ice_hockey,skating_rink,103490,>100K,medium
female,48,forties,decorator,house,ice_hockey,skating_rink,50850,>50K<=100K,medium
female,46,forties,beekeeper,farm,hurling,ballpark,32100,<=50K,high
male,41,forties,lecturer,university,american_football,ballpark,49220,<=50K,medium
female,55,fifties,magician,theatre,judo,gym,44800,<=50K,low
male,35,thirties,copilot,sky,american_football,ballpark,91640,>50K<=100K,high
male,23,twenties,civil_engineer,office,basketball,basketball_court,54900,>50K<=100K,high
male,34,thirties,magician,circus,bicycling,street,44000,<=50K,high
female,27,twenties,graphic_designer,office,american_football,football_field,34960,<=50K,medium
male,30,thirties,divorce_lawyer,courtroom,auto_racing,racing_circuit,90060,>50K<=100K,high
female,60,sixties,journalist,office,american_football,football_field,60900,>50K<=100K,high
male,75,seventies,demonstrator,university,jump_rope,street,33209,<=50K,low
female,21,twenties,graphic_designer,office,auto_racing,racing_circuit,34960,<=50K,high
male,48,forties,civil_engineer,architecture,baseball,ballpark,77470,>50K<=100K,high
male,60,sixties,copilot,sky,jump_rope,street,175160,>100K,high
male,31,thirties,dishwasher,tavern,bicycling,street,19260,<=50K,low
female,48,forties,composer,school,american_football,ballpark,53411,>50K<=100K,medium
male,36,thirties,music_teacher,school,judo,gym,45510,<=50K,low
male,56,fifties,dentist,surgery,baseball,ballpark,146050,>100K,low
male,30,thirties,basketball_coach,court,american_football,football_field,38380,<=50K,medium
male,54,fifties,copilot,airport,auto_racing,racing_circuit,131080,>100K,high
