gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,68,sixties,agriculturist,countryside,gymnastics,gym,39900,<=50K,high
male,66,sixties,electrician,street,dancing,ballroom,56580,>50K<=100K,high
male,28,twenties,assistant_professor,university,hunting,forest,60390,>50K<=100K,low
male,35,thirties,beekeeper,farm,billiards,bar,29100,<=50K,high
male,22,twenties,chiropractor,hospital,fishing,lake,50160,>50K<=100K,low
male,48,forties,beekeeper,countryside,dominoes,bar,32100,<=50K,high
male,31,thirties,agriculturist,countryside,bicycling,park,29100,<=50K,high
female,43,forties,baseball_coach,court,boat_racing,sea,44840,<=50K,high
male,43,forties,copilot,airport,bicycling,park,131080,>100K,high
male,68,sixties,composer,studio,bicycling,park,53920,>50K<=100K,low
male,52,fifties,electrician,street,darts,bar,50140,>50K<=100K,high
female,25,twenties,massager,massage_parlor,dominoes,bar,38130,<=50K,low
male,53,fifties,electrician,house,baseball,ballpark,50140,>50K<=100K,high
male,74,seventies,breeder,countryside,bicycling,park,39900,<=50K,high
male,63,sixties,general_practitioner,surgery,hurling,ballpark,175500,>100K,low
female,67,sixties,chemist,school,basketball,basketball_court,73500,>50K<=100K,low
male,52,fifties,architect,office,dancing,ballroom,71250,>50K<=100K,low
female,29,twenties,chemist,science_lab,boat_racing,sea,44590,<=50K,high
female,25,twenties,choreographer,theatre,fishing,lake,34650,<=50K,low
female,43,forties,esthetician,beauty_salon,bicycling,park,37200,<=50K,low
female,59,fifties,esthetician,beauty_salon,dancing,ballroom,37200,<=50K,low
female,23,twenties,advocate,office,horse_racing,hippodrome,65600,>50K<=100K,medium
female,60,sixties,criminologist,office,gymnastics,gym,77142,>50K<=100K,medium
male,56,fifties,electrician,street,jump_rope,street,50140,>50K<=100K,high
female,66,sixties,choreographer,theatre,dancing,ballroom,40250,<=50K,low
female,67,sixties,choreographer,theatre,american_football,football_field,40250,<=50K,medium
female,57,fifties,chiropractor,hospital,baseball,ballpark,72390,>50K<=100K,low
female,51,fifties,advocate,office,ice_hockey,skating_rink,118400,>100K,medium
female,53,fifties,chemist,school,bicycling,park,61740,>50K<=100K,low
male,44,forties,associate_professor,university,ice_hockey,skating_rink,72420,>50K<=100K,medium
male,32,thirties,copilot,airport,boat_racing,sea,91640,>50K<=100K,high
female,28,twenties,associate_professor,university,dancing,ballroom,60350,>50K<=100K,low
male,70,seventies,associate_professor,university,dancing,ballroom,75260,>50K<=100K,low
female,63,sixties,assistant_professor,university,judo,gym,63440,>50K<=100K,low
female,37,thirties,assistant_professor,university,boat_racing,sea,61610,>50K<=100K,high
male,48,forties,basketball_coach,court,ice_hockey,skating_rink,44840,<=50K,medium
male,66,sixties,lecturer,university,dominoes,pub,52900,>50K<=100K,low
female,66,sixties,assistant_professor,university,american_football,football_field,63440,>50K<=100K,medium
male,48,forties,basketball_coach,gym,boxing,boxing_ring,44840,<=50K,low
male,33,thirties,breeder,farm,water-skiing,lake,29100,<=50K,high
male,55,fifties,assistant_professor,university,bingo,casino,62220,>50K<=100K,low
female,25,twenties,massager,massage_parlor,bingo,casino,38130,<=50K,low
male,30,thirties,software_engineer,office,fishing,sea,81320,>50K<=100K,low
male,21,twenties,divorce_lawyer,courtroom,american_football,football_field,66360,>50K<=100K,medium
female,60,sixties,agriculturist,countryside,baseball,ballpark,39900,<=50K,high
male,47,forties,baseball_coach,court,american_football,football_field,44840,<=50K,medium
female,49,forties,divorce_lawyer,courtroom,gymnastics,gym,93220,>50K<=100K,medium
male,50,fifties,associate_professor,university,bicycling,park,72420,>50K<=100K,low
male,49,forties,electrician,house,boat_racing,sea,50140,>50K<=100K,high
male,36,thirties,copilot,airport,billiards,pub,91640,>50K<=100K,high
male,43,forties,composer,school,bicycling,street,53411,>50K<=100K,low
male,25,twenties,associate_professor,university,dancing,ballroom,60350,>50K<=100K,low
female,55,fifties,math_teacher,school,billiards,pub,47000,<=50K,low
male,56,fifties,breeder,countryside,hurling,ballpark,32100,<=50K,high
female,31,thirties,criminologist,office,bingo,casino,56230,>50K<=100K,low
male,68,sixties,composer,house,billiards,bar,53920,>50K<=100K,low
male,28,twenties,associate_professor,university,dancing,ballroom,60350,>50K<=100K,low
female,21,twenties,ballet_dancer,theatre,fishing,sea,34650,<=50K,low
female,29,twenties,baseball_coach,gym,baseball,ballpark,31160,<=50K,low
male,21,twenties,associate_professor,university,american_football,football_field,60350,>50K<=100K,medium
male,66,sixties,agriculturist,farm,chess,cafeteria,39900,<=50K,medium
female,54,fifties,decorator,office,jump_rope,park,50850,>50K<=100K,low
female,35,thirties,decorator,office,auto_racing,racing_circuit,43650,<=50K,high
male,45,forties,mime,theatre,ice_skating,skating_rink,38100,<=50K,low
male,71,seventies,magician,circus,boxing,boxing_ring,48000,<=50K,high
male,66,sixties,dentist,hospital,auto_racing,racing_circuit,157480,>100K,high
male,67,sixties,criminologist,office,golf,golf_course,77142,>50K<=100K,low
male,70,seventies,architect,office,bingo,casino,88350,>50K<=100K,low
male,41,forties,agriculturist,countryside,basketball,basketball_court,32100,<=50K,medium
male,67,sixties,criminologist,office,american_football,ballpark,77142,>50K<=100K,medium
female,34,thirties,assistant_professor,university,bicycling,park,61610,>50K<=100K,low
female,68,sixties,clinical_psychologist,surgery,auto_racing,racing_circuit,91250,>50K<=100K,high
female,50,fifties,choreographer,theatre,bowling,amusement_park,40250,<=50K,low
male,67,sixties,violinist,theatre,darts,pub,39480,<=50K,low
female,51,fifties,architect,architecture,boat_racing,sea,71250,>50K<=100K,high
female,47,forties,assistant_professor,university,rock_climbing,wall_rock,62220,>50K<=100K,low
female,60,sixties,criminologist,courtroom,golf,golf_course,77142,>50K<=100K,low
male,53,fifties,cardiologist,surgery,ice_hockey,skating_rink,250880,>100K,medium
female,25,twenties,baseball_coach,gym,judo,gym,31160,<=50K,low
male,25,twenties,copilot,airport,marbles,street,54520,>50K<=100K,high
female,73,seventies,advocate,courtroom,american_football,ballpark,132800,>100K,medium
male,61,sixties,cardiologist,hospital,hurling,ballpark,275520,>100K,low
male,53,fifties,associate_professor,university,american_football,ballpark,72420,>50K<=100K,medium
female,44,forties,decorator,house,gymnastics,gym,50850,>50K<=100K,medium
male,53,fifties,advocate,courtroom,bicycling,park,118400,>100K,low
female,75,seventies,assistant_professor,university,bowling,amusement_park,63440,>50K<=100K,low
male,40,forties,basketball_coach,gym,bowling,amusement_park,44840,<=50K,low
male,52,fifties,electrician,street,billiards,pub,50140,>50K<=100K,high
female,29,twenties,dentist,surgery,bicycling,street,114300,>100K,low
male,54,fifties,civil_engineer,architecture,bicycling,street,77470,>50K<=100K,high
male,54,fifties,assistant_professor,university,boxing,boxing_ring,62220,>50K<=100K,low
male,27,twenties,architect,office,bicycling,street,46170,<=50K,low
male,27,twenties,civil_engineer,office,dancing,ballroom,54900,>50K<=100K,high
female,40,forties,general_practitioner,surgery,auto_racing,racing_circuit,148500,>100K,high
female,58,fifties,assistant_professor,university,dominoes,pub,62220,>50K<=100K,low
male,30,thirties,lecturer,university,gymnastics,gym,44620,<=50K,medium
female,59,fifties,basketball_coach,gym,bicycling,park,44840,<=50K,low
male,70,seventies,cardiologist,hospital,basketball,basketball_court,275520,>100K,low
male,70,seventies,chemist,science_lab,horse_racing,hippodrome,73500,>50K<=100K,medium
male,61,sixties,criminologist,courtroom,table_tennis,gym,77142,>50K<=100K,low
female,37,thirties,choreographer,theatre,basketball,basketball_court,41300,<=50K,low
male,74,seventies,miner,mine,bingo,casino,50440,>50K<=100K,high
male,63,sixties,general_practitioner,hospital,chess,coffee_shop,175500,>100K,low
male,48,forties,massager,massage_parlor,bingo,casino,51250,>50K<=100K,low
female,53,fifties,demonstrator,university,american_football,football_field,33209,<=50K,medium
male,39,thirties,divorce_lawyer,office,boxing,boxing_ring,90060,>50K<=100K,low
male,28,twenties,journalist,office,billiards,pub,30800,<=50K,high
male,53,fifties,copilot,sky,bingo,casino,131080,>100K,high
female,23,twenties,criminologist,courtroom,boxing,boxing_ring,38106,<=50K,low
male,45,forties,advocate,courtroom,bingo,casino,118400,>100K,low
male,28,twenties,architect,architecture,gymnastics,gym,46170,<=50K,high
female,42,forties,massager,massage_parlor,boxing,boxing_ring,51250,>50K<=100K,low
male,75,seventies,journalist,office,chess,coffee_shop,60900,>50K<=100K,high
male,64,sixties,advocate,courtroom,golf,golf_course,132800,>100K,low
female,62,sixties,divorce_lawyer,courtroom,american_football,ballpark,103490,>100K,medium
female,34,thirties,decorator,office,auto_racing,racing_circuit,43650,<=50K,high
male,70,seventies,general_practitioner,hospital,billiards,pub,175500,>100K,low
male,51,fifties,cardiologist,surgery,bowling,amusement_park,250880,>100K,low
male,47,forties,advocate,courtroom,chess,cafeteria,118400,>100K,low
male,21,twenties,beekeeper,farm,bicycling,park,24300,<=50K,high
male,62,sixties,chemist,science_lab,bowling,amusement_park,73500,>50K<=100K,low
female,68,sixties,chiropractor,hospital,billiards,pub,86070,>50K<=100K,low
male,37,thirties,architect,architecture,golf,golf_course,57570,>50K<=100K,medium
male,73,seventies,dentist,hospital,basketball,basketball_court,157480,>100K,low
female,37,thirties,assistant_professor,university,auto_racing,racing_circuit,61610,>50K<=100K,high
male,24,twenties,basketball_coach,gym,billiards,pub,31160,<=50K,low
female,31,thirties,esthetician,beauty_salon,darts,pub,34500,<=50K,low
female,54,fifties,associate_professor,university,gymnastics,gym,72420,>50K<=100K,medium
female,41,forties,beekeeper,countryside,hunting,forest,32100,<=50K,high
male,21,twenties,copilot,sky,boxing,boxing_ring,54520,>50K<=100K,high
male,35,thirties,copilot,airport,horse_racing,hippodrome,91640,>50K<=100K,high
male,38,thirties,advocate,courtroom,bowling,amusement_park,96800,>50K<=100K,low
female,61,sixties,decorator,office,basketball,basketball_court,59850,>50K<=100K,low
female,31,thirties,chemist,science_lab,basketball,basketball_court,53410,>50K<=100K,low
male,70,seventies,cardiologist,hospital,ice_skating,skating_rink,275520,>100K,low
female,34,thirties,criminologist,courtroom,jump_rope,street,56230,>50K<=100K,low
male,72,seventies,copilot,airport,darts,bar,175160,>100K,high
female,56,fifties,general_practitioner,surgery,boat_racing,sea,148500,>100K,high
male,64,sixties,civil_engineer,architecture,gymnastics,gym,90280,>50K<=100K,high
female,36,thirties,breeder,countryside,basketball,basketball_court,29100,<=50K,high
male,38,thirties,assistant_professor,university,bingo,casino,61610,>50K<=100K,low
female,61,sixties,massager,massage_parlor,american_football,ballpark,77900,>50K<=100K,medium
female,58,fifties,associate_professor,university,american_football,football_field,72420,>50K<=100K,medium
male,53,fifties,basketball_coach,court,basketball,basketball_court,44840,<=50K,low
female,71,seventies,general_practitioner,hospital,bowling,amusement_park,175500,>100K,low
male,41,forties,chiropractor,surgery,american_football,ballpark,72390,>50K<=100K,medium
female,46,forties,choreographer,theatre,billiards,bar,40250,<=50K,low
female,53,fifties,chiropractor,hospital,auto_racing,racing_circuit,72390,>50K<=100K,high
male,25,twenties,cardiologist,hospital,american_football,ballpark,159040,>100K,medium
female,45,forties,clinical_psychologist,hospital,american_football,football_field,84680,>50K<=100K,medium
male,53,fifties,agriculturist,countryside,boat_racing,sea,32100,<=50K,high
female,70,seventies,chemist,science_lab,billiards,pub,73500,>50K<=100K,low
female,35,thirties,architect,architecture,bingo,casino,57570,>50K<=100K,medium
female,41,forties,associate_professor,university,billiards,bar,72420,>50K<=100K,low
male,67,sixties,associate_professor,university,horse_racing,hippodrome,75260,>50K<=100K,medium
male,68,sixties,electrician,house,ice_hockey,skating_rink,56580,>50K<=100K,high
male,44,forties,agriculturist,countryside,bicycling,park,32100,<=50K,high
female,30,thirties,esthetician,beauty_salon,basketball,basketball_court,34500,<=50K,low
male,40,forties,composer,studio,boxing,boxing_ring,53411,>50K<=100K,low
female,73,seventies,chemist,school,jump_rope,park,73500,>50K<=100K,low
male,53,fifties,optometrist,hospital,dancing,ballroom,107800,>100K,low
male,42,forties,baseball_coach,gym,billiards,pub,44840,<=50K,low
female,73,seventies,cardiologist,hospital,horse_racing,hippodrome,275520,>100K,medium
male,53,fifties,software_engineer,office,basketball,basketball_court,96520,>50K<=100K,low
male,57,fifties,advocate,courtroom,ice_skating,skating_rink,118400,>100K,low
female,51,fifties,ballet_dancer,school,bingo,casino,40250,<=50K,low
male,22,twenties,electrician,office,dancing,ballroom,35420,<=50K,high
male,51,fifties,divorce_lawyer,office,gymnastics,gym,93220,>50K<=100K,medium
female,51,fifties,basketball_coach,court,auto_racing,racing_circuit,44840,<=50K,high
male,59,fifties,beekeeper,farm,fishing,river,32100,<=50K,high
male,27,twenties,beekeeper,countryside,darts,pub,24300,<=50K,high
male,42,forties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
female,27,twenties,decorator,house,darts,pub,40950,<=50K,low
male,55,fifties,civil_engineer,office,chess,cafeteria,77470,>50K<=100K,high
female,55,fifties,clinical_psychologist,hospital,bowling,amusement_park,84680,>50K<=100K,low
male,39,thirties,movie_actor,location,gymnastics,gym,89000,>50K<=100K,high
male,59,fifties,dishwasher,restaurant,american_football,ballpark,19260,<=50K,medium
female,34,thirties,lecturer,university,bicycling,street,44620,<=50K,low
male,40,forties,basketball_coach,court,billiards,pub,44840,<=50K,low
female,30,thirties,ballet_dancer,theatre,american_football,football_field,41300,<=50K,medium
male,44,forties,mime,theatre,billiards,pub,38100,<=50K,low
male,64,sixties,assistant_professor,university,baseball,ballpark,63440,>50K<=100K,low
male,53,fifties,composer,school,gymnastics,gym,53411,>50K<=100K,medium
male,21,twenties,associate_professor,university,billiards,bar,60350,>50K<=100K,low
male,25,twenties,baseball_coach,court,basketball,basketball_court,31160,<=50K,low
male,21,twenties,architect,architecture,golf,golf_course,46170,<=50K,medium
female,27,twenties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
female,64,sixties,baseball_coach,court,auto_racing,racing_circuit,51300,>50K<=100K,high
male,30,thirties,advocate,courtroom,baseball,ballpark,96800,>50K<=100K,low
female,22,twenties,architect,architecture,bowling,amusement_park,46170,<=50K,medium
male,24,twenties,movie_actor,location,american_football,football_field,71200,>50K<=100K,high
female,27,twenties,divorce_lawyer,courtroom,bingo,casino,66360,>50K<=100K,low
male,72,seventies,cardiologist,hospital,gymnastics,gym,275520,>100K,medium
male,67,sixties,civil_engineer,architecture,fishing,sea,90280,>50K<=100K,high
female,51,fifties,basketball_coach,gym,horse_racing,hippodrome,44840,<=50K,medium
male,48,forties,optometrist,hospital,american_football,ballpark,107800,>100K,medium
male,38,thirties,agriculturist,farm,jump_rope,street,29100,<=50K,medium
female,55,fifties,assistant_professor,university,bicycling,park,62220,>50K<=100K,low
male,25,twenties,beekeeper,countryside,horse_racing,hippodrome,24300,<=50K,high
male,64,sixties,chiropractor,surgery,hurling,ballpark,86070,>50K<=100K,low
male,75,seventies,architect,architecture,horse_racing,hippodrome,88350,>50K<=100K,high
female,39,thirties,ballet_dancer,school,dancing,ballroom,41300,<=50K,low
male,57,fifties,baseball_coach,court,billiards,bar,44840,<=50K,low
male,62,sixties,advocate,office,american_football,football_field,132800,>100K,medium
female,46,forties,music_teacher,school,ice_hockey,skating_rink,48790,<=50K,medium
male,54,fifties,assistant_professor,university,american_football,ballpark,62220,>50K<=100K,medium
male,58,fifties,breeder,countryside,bingo,casino,32100,<=50K,high
female,32,thirties,journalist,office,ice_skating,skating_rink,29750,<=50K,high
male,70,seventies,advocate,office,boxing,boxing_ring,132800,>100K,low
female,51,fifties,criminologist,courtroom,auto_racing,racing_circuit,68777,>50K<=100K,high
female,45,forties,criminologist,courtroom,baseball,ballpark,68777,>50K<=100K,low
male,68,sixties,ballet_dancer,school,american_football,ballpark,39550,<=50K,medium
male,59,fifties,chiropractor,hospital,hunting,jungle,72390,>50K<=100K,low
male,29,twenties,breeder,farm,boxing,boxing_ring,24300,<=50K,high
male,55,fifties,beekeeper,countryside,bowling,amusement_park,32100,<=50K,high
female,57,fifties,choreographer,theatre,dominoes,bar,40250,<=50K,low
male,35,thirties,basketball_coach,court,marbles,park,38380,<=50K,low
male,46,forties,cardiologist,surgery,bicycling,park,250880,>100K,low
male,54,fifties,breeder,farm,hurling,ballpark,32100,<=50K,high
female,26,twenties,agriculturist,countryside,chess,cafeteria,24300,<=50K,medium
male,21,twenties,agriculturist,farm,dancing,ballroom,24300,<=50K,medium
female,65,sixties,divorce_lawyer,office,american_football,ballpark,103490,>100K,medium
female,43,forties,cardiologist,hospital,auto_racing,racing_circuit,250880,>100K,high
female,59,fifties,criminologist,courtroom,ice_skating,skating_rink,68777,>50K<=100K,low
male,75,seventies,basketball_coach,gym,golf,golf_course,51300,>50K<=100K,low
male,51,fifties,composer,studio,horse_racing,hippodrome,53411,>50K<=100K,medium
male,33,thirties,graphic_designer,office,dancing,ballroom,40660,<=50K,low
male,56,fifties,cardiologist,hospital,bingo,casino,250880,>100K,low
female,70,seventies,choreographer,theatre,chess,coffee_shop,40250,<=50K,low
male,73,seventies,copilot,airport,darts,bar,175160,>100K,high
female,61,sixties,advocate,office,horse_racing,hippodrome,132800,>100K,medium
female,72,seventies,architect,office,bicycling,park,88350,>50K<=100K,low
male,47,forties,electrician,office,auto_racing,racing_circuit,50140,>50K<=100K,high
female,35,thirties,chemist,school,ice_skating,skating_rink,53410,>50K<=100K,low
female,69,sixties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
male,55,fifties,demonstrator,university,dancing,ballroom,33209,<=50K,low
male,42,forties,architect,office,boxing,boxing_ring,71250,>50K<=100K,low
female,59,fifties,ballet_dancer,theatre,bingo,casino,40250,<=50K,low
female,26,twenties,advocate,office,bowling,amusement_park,65600,>50K<=100K,low
female,47,forties,baseball_coach,court,dancing,ballroom,44840,<=50K,low
male,45,forties,general_practitioner,hospital,american_football,football_field,148500,>100K,medium
female,31,thirties,advocate,office,chess,coffee_shop,96800,>50K<=100K,low
male,61,sixties,baseball_coach,court,bowling,amusement_park,51300,>50K<=100K,low
male,62,sixties,basketball_coach,court,chess,coffee_shop,51300,>50K<=100K,low
male,59,fifties,beekeeper,farm,auto_racing,racing_circuit,32100,<=50K,high
male,41,forties,associate_professor,university,american_football,ballpark,72420,>50K<=100K,medium
male,66,sixties,pediatrician,hospital,billiards,bar,157760,>100K,low
female,68,sixties,massager,massage_parlor,darts,bar,77900,>50K<=100K,low
female,64,sixties,assistant_professor,university,boat_racing,sea,63440,>50K<=100K,high
female,55,fifties,decorator,office,dancing,ballroom,50850,>50K<=100K,low
female,49,forties,architect,architecture,bowling,amusement_park,71250,>50K<=100K,medium
female,70,seventies,massager,massage_parlor,american_football,football_field,77900,>50K<=100K,medium
female,64,sixties,dentist,surgery,ice_hockey,skating_rink,157480,>100K,medium
male,26,twenties,breeder,countryside,bowling,amusement_park,24300,<=50K,high
male,22,twenties,lecturer,university,dancing,ballroom,44160,<=50K,low
female,67,sixties,ballet_dancer,school,bowling,amusement_park,39550,<=50K,low
male,47,forties,cardiologist,hospital,dominoes,bar,250880,>100K,low
male,35,thirties,basketball_coach,court,dominoes,bar,38380,<=50K,low
male,41,forties,assistant_professor,university,auto_racing,racing_circuit,62220,>50K<=100K,high
male,68,sixties,chiropractor,hospital,baseball,ballpark,86070,>50K<=100K,low
male,44,forties,cardiologist,hospital,golf,golf_course,250880,>100K,low
female,37,thirties,basketball_coach,gym,basketball,basketball_court,38380,<=50K,low
