gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,28,twenties,chiropractor,surgery,fishing,lake,50160,>50K<=100K,low
male,67,sixties,chiropractor,surgery,bicycling,park,86070,>50K<=100K,low
male,50,fifties,dishwasher,tavern,running,cinder_track,19260,<=50K,low
female,35,thirties,decorator,office,judo,gym,43650,<=50K,low
female,28,twenties,massager,massage_parlor,judo,gym,38130,<=50K,low
male,70,seventies,public_defender,courtroom,hunting,jungle,92220,>50K<=100K,low
male,41,forties,electrician,office,darts,bar,50140,>50K<=100K,high
female,23,twenties,lecturer,university,ice_hockey,skating_rink,44160,<=50K,medium
female,75,seventies,graphic_designer,office,running,cinder_track,46740,<=50K,low
female,70,seventies,movie_actor,location,golf,golf_course,66750,>50K<=100K,high
female,66,sixties,mime,circus,bowling,amusement_park,38100,<=50K,medium
male,30,thirties,dentist,hospital,marbles,park,134620,>100K,low
male,57,fifties,lecturer,university,fishing,river,49220,<=50K,low
male,58,fifties,miner,mine,jump_rope,street,50440,>50K<=100K,high
male,47,forties,pilot,airport,billiards,pub,131080,>100K,high
female,56,fifties,demonstrator,university,dominoes,pub,33209,<=50K,low
female,29,twenties,criminologist,courtroom,boxing,boxing_ring,38106,<=50K,low
male,69,sixties,demonstrator,university,wrestling,wrestling_ring,33209,<=50K,medium
female,28,twenties,decorator,house,rugby,ballpark,40950,<=50K,medium
male,23,twenties,copilot,airport,hunting,jungle,54520,>50K<=100K,high
female,47,forties,divorce_lawyer,courtroom,dominoes,bar,93220,>50K<=100K,low
male,50,fifties,optometrist,hospital,bowling,amusement_park,107800,>100K,low
female,44,forties,nutritionist,surgery,hurling,ballpark,42400,<=50K,low
female,63,sixties,music_teacher,school,fishing,sea,51250,>50K<=100K,low
male,35,thirties,magician,circus,rock_climbing,wall_rock,44000,<=50K,high
female,41,forties,lecturer,university,judo,gym,49220,<=50K,low
male,45,forties,movie_actor,location,basketball,basketball_court,90780,>50K<=100K,high
female,38,thirties,music_teacher,school,hunting,forest,45510,<=50K,low
female,26,twenties,agriculturist,countryside,chess,cafeteria,24300,<=50K,medium
male,47,forties,magician,theatre,chess,coffee_shop,44800,<=50K,low
male,72,seventies,dishwasher,tavern,ice_skating,skating_rink,20880,<=50K,low
female,69,sixties,journalist,office,darts,pub,60900,>50K<=100K,high
male,59,fifties,divorce_lawyer,courtroom,golf,golf_course,93220,>50K<=100K,low
female,24,twenties,esthetician,beauty_salon,dancing,ballroom,28200,<=50K,low
female,52,fifties,general_practitioner,hospital,chess,cafeteria,148500,>100K,low
female,61,sixties,pediatrician,surgery,ice_skating,skating_rink,157760,>100K,low
male,60,sixties,mime,street,ice_hockey,skating_rink,38100,<=50K,high
female,36,thirties,divorce_lawyer,courtroom,golf,golf_course,90060,>50K<=100K,low
male,67,sixties,opera_star,concert_hall,gymnastics,gym,59280,>50K<=100K,medium
female,23,twenties,optometrist,hospital,ice_skating,skating_rink,91140,>50K<=100K,low
female,30,thirties,esthetician,beauty_salon,ice_skating,skating_rink,34500,<=50K,low
female,59,fifties,lecturer,university,marbles,street,49220,<=50K,low
male,66,sixties,electrician,office,dominoes,pub,56580,>50K<=100K,high
female,46,forties,esthetician,beauty_salon,ice_hockey,skating_rink,37200,<=50K,medium
female,24,twenties,optometrist,surgery,ice_hockey,skating_rink,91140,>50K<=100K,medium
male,41,forties,miner,mine,golf,golf_course,50440,>50K<=100K,high
male,31,thirties,public_defender,courtroom,roller_skating,skating_rink,57240,>50K<=100K,low
male,46,forties,opera_star,theatre,bowling,amusement_park,54080,>50K<=100K,low
male,56,fifties,clinical_psychologist,hospital,bicycling,street,84680,>50K<=100K,low
male,33,thirties,miner,mine,horse_racing,hippodrome,58240,>50K<=100K,high
female,75,seventies,lecturer,university,bingo,casino,52900,>50K<=100K,low
female,74,seventies,dentist,hospital,jump_rope,street,157480,>100K,low
female,68,sixties,divorce_lawyer,office,bowling,amusement_park,103490,>100K,low
male,75,seventies,journalist,office,rock_climbing,wall_rock,60900,>50K<=100K,high
female,47,forties,physicist,science_lab,darts,bar,104060,>100K,low
female,36,thirties,pharmacist,pharmacy,judo,gym,113120,>100K,low
female,65,sixties,journalist,office,darts,pub,60900,>50K<=100K,high
female,54,fifties,pianist,concert_hall,darts,pub,41160,<=50K,low
female,44,forties,pediatrician,surgery,dominoes,pub,145520,>100K,low
male,25,twenties,math_teacher,school,chess,coffee_shop,47000,<=50K,low
male,57,fifties,general_practitioner,hospital,bingo,casino,148500,>100K,low
male,66,sixties,miner,mine,gymnastics,gym,50440,>50K<=100K,high
male,53,fifties,opera_star,concert_hall,hunting,forest,54080,>50K<=100K,low
male,26,twenties,general_practitioner,hospital,hunting,jungle,102600,>100K,low
male,35,thirties,dishwasher,tavern,ice_hockey,skating_rink,19260,<=50K,medium
female,31,thirties,journalist,office,horse_racing,hippodrome,29750,<=50K,high
female,39,thirties,mime,theatre,boxing,boxing_ring,34500,<=50K,low
female,35,thirties,dentist,hospital,running,cinder_track,134620,>100K,low
male,30,thirties,civil_engineer,office,table_tennis,gym,65270,>50K<=100K,high
male,47,forties,pharmacist,pharmacy,gymnastics,gym,116480,>100K,medium
male,49,forties,journalist,office,ice_skating,skating_rink,53550,>50K<=100K,high
male,35,thirties,journalist,office,jump_rope,park,29750,<=50K,high
female,68,sixties,esthetician,beauty_salon,darts,pub,40800,<=50K,low
male,29,twenties,pediatrician,surgery,fishing,sea,127840,>100K,low
female,37,thirties,esthetician,beauty_salon,gymnastics,gym,34500,<=50K,medium
male,50,fifties,dishwasher,restaurant,hunting,jungle,19260,<=50K,low
female,69,sixties,magician,theatre,darts,pub,48000,<=50K,low
female,38,thirties,lecturer,university,horse_racing,hippodrome,44620,<=50K,medium
male,57,fifties,dentist,surgery,rugby,ballpark,146050,>100K,medium
male,21,twenties,physicist,science_lab,hurling,ballpark,73960,>50K<=100K,low
male,59,fifties,mime,theatre,ice_skating,skating_rink,38100,<=50K,low
male,47,forties,lecturer,university,golf,golf_course,49220,<=50K,low
female,47,forties,esthetician,beauty_salon,marbles,park,37200,<=50K,low
male,25,twenties,divorce_lawyer,office,dancing,ballroom,66360,>50K<=100K,low
male,48,forties,mime,circus,darts,bar,38100,<=50K,medium
female,37,thirties,nurse,surgery,fishing,river,59590,>50K<=100K,high
female,59,fifties,decorator,house,hurling,ballpark,50850,>50K<=100K,low
male,53,fifties,general_practitioner,hospital,running,cinder_track,148500,>100K,low
female,41,forties,divorce_lawyer,courtroom,rock_climbing,wall_rock,93220,>50K<=100K,low
female,40,forties,demonstrator,university,bingo,casino,33209,<=50K,low
female,33,thirties,magician,circus,golf,golf_course,44000,<=50K,medium
female,73,seventies,copilot,sky,ice_hockey,skating_rink,175160,>100K,high
female,49,forties,pediatrician,surgery,dominoes,bar,145520,>100K,low
male,35,thirties,movie_actor,location,fishing,river,89000,>50K<=100K,high
male,73,seventies,electrician,street,wrestling,wrestling_ring,56580,>50K<=100K,high
female,61,sixties,criminologist,courtroom,dancing,ballroom,77142,>50K<=100K,low
female,34,thirties,music_teacher,school,gymnastics,gym,45510,<=50K,medium
male,56,fifties,opera_star,concert_hall,dancing,ballroom,54080,>50K<=100K,low
male,45,forties,magician,theatre,dominoes,bar,44800,<=50K,low
male,36,thirties,music_teacher,school,darts,pub,45510,<=50K,low
female,73,seventies,massager,massage_parlor,hurling,ballpark,77900,>50K<=100K,low
female,72,seventies,criminologist,courtroom,ice_skating,skating_rink,77142,>50K<=100K,low
female,65,sixties,lecturer,university,darts,pub,52900,>50K<=100K,low
male,42,forties,magician,theatre,wrestling,wrestling_ring,44800,<=50K,medium
male,43,forties,mime,theatre,dominoes,pub,38100,<=50K,low
female,44,forties,math_teacher,school,rock_climbing,wall_rock,47000,<=50K,low
female,43,forties,pilot,sky,darts,pub,131080,>100K,high
female,55,fifties,demonstrator,university,hurling,ballpark,33209,<=50K,low
female,37,thirties,massager,massage_parlor,hurling,ballpark,44690,<=50K,low
female,48,forties,pediatrician,surgery,ice_hockey,skating_rink,145520,>100K,medium
female,62,sixties,nutritionist,surgery,gymnastics,gym,43600,<=50K,medium
male,39,thirties,math_teacher,school,marbles,street,47000,<=50K,low
female,44,forties,optometrist,surgery,marbles,street,107800,>100K,low
male,32,thirties,nutritionist,hospital,horse_racing,hippodrome,42000,<=50K,medium
female,38,thirties,pediatrician,hospital,water-skiing,sea,138720,>100K,low
female,23,twenties,math_teacher,school,boxing,boxing_ring,47000,<=50K,low
female,61,sixties,lecturer,university,boxing,boxing_ring,52900,>50K<=100K,low
male,30,thirties,magician,circus,hurling,ballpark,44000,<=50K,high
male,66,sixties,lecturer,university,chess,cafeteria,52900,>50K<=100K,low
female,37,thirties,nurse,hospital,bingo,casino,59590,>50K<=100K,high
male,46,forties,mime,circus,bingo,casino,38100,<=50K,medium
female,72,seventies,lecturer,university,darts,bar,52900,>50K<=100K,low
female,56,fifties,decorator,house,darts,pub,50850,>50K<=100K,low
male,68,sixties,dishwasher,tavern,ice_hockey,skating_rink,20880,<=50K,medium
female,58,fifties,magician,theatre,darts,pub,44800,<=50K,low
male,53,fifties,general_practitioner,surgery,bingo,casino,148500,>100K,low
female,32,thirties,divorce_lawyer,courtroom,bicycling,street,90060,>50K<=100K,low
female,64,sixties,music_teacher,school,golf,golf_course,51250,>50K<=100K,low
male,45,forties,general_practitioner,hospital,roller_skating,skating_rink,148500,>100K,low
female,69,sixties,movie_actor,location,ice_skating,skating_rink,66750,>50K<=100K,high
female,74,seventies,music_teacher,school,ice_hockey,skating_rink,51250,>50K<=100K,medium
male,40,forties,pianist,theatre,bingo,casino,41160,<=50K,low
male,74,seventies,general_practitioner,surgery,bingo,casino,175500,>100K,low
male,63,sixties,copilot,airport,dancing,ballroom,175160,>100K,high
female,61,sixties,graphic_designer,office,judo,gym,46740,<=50K,low
male,68,sixties,copilot,sky,boxing,boxing_ring,175160,>100K,high
female,28,twenties,math_teacher,school,bowling,amusement_park,47000,<=50K,low
female,46,forties,divorce_lawyer,courtroom,roller_skating,skating_rink,93220,>50K<=100K,low
male,65,sixties,divorce_lawyer,courtroom,fishing,lake,103490,>100K,low
male,54,fifties,post_doc,university,gymnastics,gym,46870,<=50K,medium
female,71,seventies,associate_professor,university,golf,golf_course,75260,>50K<=100K,low
male,65,sixties,movie_actor,location,soccer,ballpark,66750,>50K<=100K,high
male,75,seventies,lecturer,university,marbles,street,52900,>50K<=100K,low
female,29,twenties,criminologist,office,bowling,amusement_park,38106,<=50K,low
male,71,seventies,magician,theatre,ice_hockey,skating_rink,48000,<=50K,medium
male,62,sixties,mime,circus,fishing,sea,38100,<=50K,high
male,22,twenties,graphic_designer,office,roller_skating,skating_rink,34960,<=50K,low
male,43,forties,agriculturist,countryside,ice_hockey,skating_rink,32100,<=50K,high
male,22,twenties,magician,theatre,darts,bar,32000,<=50K,low
female,53,fifties,pediatrician,surgery,horse_racing,hippodrome,145520,>100K,medium
female,70,seventies,demonstrator,university,chess,cafeteria,33209,<=50K,low
female,66,sixties,nutritionist,hospital,hurling,ballpark,43600,<=50K,low
male,48,forties,dishwasher,restaurant,bingo,casino,19260,<=50K,low
female,63,sixties,divorce_lawyer,office,scuba_diving,sea,103490,>100K,low
male,53,fifties,journalist,office,chess,coffee_shop,53550,>50K<=100K,high
female,26,twenties,math_teacher,school,horse_racing,hippodrome,47000,<=50K,medium
female,58,fifties,massager,massage_parlor,boxing,boxing_ring,51250,>50K<=100K,low
male,60,sixties,math_teacher,school,dominoes,bar,47000,<=50K,low
male,50,fifties,physicist,science_lab,roller_skating,skating_rink,104060,>100K,low
female,63,sixties,math_teacher,school,golf,golf_course,47000,<=50K,low
female,36,thirties,esthetician,beauty_salon,dancing,ballroom,34500,<=50K,low
female,36,thirties,public_defender,courtroom,boxing,boxing_ring,57240,>50K<=100K,low
male,28,twenties,dishwasher,tavern,hunting,jungle,17640,<=50K,low
female,52,fifties,esthetician,beauty_salon,dominoes,bar,37200,<=50K,low
female,65,sixties,nutritionist,hospital,bowling,amusement_park,43600,<=50K,low
male,69,sixties,opera_star,theatre,ice_hockey,skating_rink,59280,>50K<=100K,medium
male,50,fifties,copilot,sky,marbles,street,131080,>100K,high
male,70,seventies,nurse,hospital,ice_hockey,skating_rink,70800,>50K<=100K,high
male,38,thirties,dentist,surgery,dominoes,bar,134620,>100K,low
male,34,thirties,copilot,airport,marbles,park,91640,>50K<=100K,high
female,47,forties,pharmacist,pharmacy,roller_skating,skating_rink,116480,>100K,low
female,61,sixties,clinical_psychologist,surgery,jump_rope,park,91250,>50K<=100K,low
female,67,sixties,pediatrician,hospital,boat_racing,sea,157760,>100K,high
male,28,twenties,magician,theatre,gymnastics,gym,32000,<=50K,medium
female,52,fifties,clinical_psychologist,surgery,dancing,ballroom,84680,>50K<=100K,low
male,53,fifties,window_cleaner,heights,golf,golf_course,38100,<=50K,high
male,27,twenties,electrician,street,hunting,forest,35420,<=50K,high
female,47,forties,divorce_lawyer,courtroom,hunting,forest,93220,>50K<=100K,low
female,74,seventies,esthetician,beauty_salon,roller_skating,skating_rink,40800,<=50K,low
female,63,sixties,music_teacher,school,golf,golf_course,51250,>50K<=100K,low
female,60,sixties,pediatrician,hospital,dominoes,bar,157760,>100K,low
female,33,thirties,nutritionist,surgery,rock_climbing,wall_rock,42000,<=50K,low
male,53,fifties,copilot,sky,dancing,ballroom,131080,>100K,high
male,35,thirties,physicist,science_lab,bowling,amusement_park,84280,>50K<=100K,low
male,72,seventies,civil_engineer,architecture,hunting,jungle,90280,>50K<=100K,high
male,39,thirties,graphic_designer,office,fishing,lake,40660,<=50K,low
female,46,forties,divorce_lawyer,courtroom,fishing,lake,93220,>50K<=100K,low
male,57,fifties,opera_star,theatre,darts,pub,54080,>50K<=100K,low
male,42,forties,school_principal,school,jump_rope,street,89040,>50K<=100K,low
male,53,fifties,general_practitioner,surgery,wrestling,wrestling_ring,148500,>100K,medium
male,32,thirties,lecturer,university,chess,coffee_shop,44620,<=50K,low
female,46,forties,decorator,house,bicycling,park,50850,>50K<=100K,low
female,50,fifties,movie_actor,location,ice_hockey,skating_rink,90780,>50K<=100K,high
male,56,fifties,lecturer,university,wrestling,wrestling_ring,49220,<=50K,medium
male,36,thirties,electrician,street,judo,gym,44620,<=50K,high
male,42,forties,magician,theatre,jump_rope,street,44800,<=50K,low
male,60,sixties,pharmacist,pharmacy,bingo,casino,117600,>100K,low
male,55,fifties,dishwasher,tavern,golf,golf_course,19260,<=50K,low
female,33,thirties,divorce_lawyer,office,gymnastics,gym,90060,>50K<=100K,medium
female,44,forties,movie_actor,location,judo,gym,90780,>50K<=100K,high
female,41,forties,pediatrician,surgery,hunting,forest,145520,>100K,low
male,42,forties,dishwasher,tavern,golf,golf_course,19260,<=50K,low
female,35,thirties,decorator,house,boat_racing,sea,43650,<=50K,high
female,67,sixties,general_practitioner,surgery,boat_racing,sea,175500,>100K,high
male,59,fifties,copilot,sky,jump_rope,street,131080,>100K,high
female,26,twenties,nutritionist,surgery,hurling,ballpark,38400,<=50K,low
male,28,twenties,journalist,office,bowling,amusement_park,30800,<=50K,high
male,72,seventies,journalist,office,fishing,sea,60900,>50K<=100K,high
female,30,thirties,pianist,theatre,bingo,casino,41160,<=50K,low
male,47,forties,miner,mine,hurling,ballpark,50440,>50K<=100K,high
male,66,sixties,magician,circus,bowling,amusement_park,48000,<=50K,medium
female,39,thirties,esthetician,beauty_salon,rock_climbing,wall_rock,34500,<=50K,low
male,23,twenties,magician,theatre,jump_rope,park,32000,<=50K,low
male,48,forties,beekeeper,farm,bowling,amusement_park,32100,<=50K,high
female,52,fifties,math_teacher,school,dancing,ballroom,47000,<=50K,low
female,52,fifties,dishwasher,tavern,rock_climbing,wall_rock,19260,<=50K,low
male,28,twenties,electrician,house,rugby,ballpark,35420,<=50K,high
female,59,fifties,journalist,office,boxing,boxing_ring,53550,>50K<=100K,high
male,50,fifties,advocate,office,golf,golf_course,118400,>100K,low
female,51,fifties,school_principal,school,running,gym,89040,>50K<=100K,low
female,46,forties,advocate,courtroom,golf,golf_course,118400,>100K,low
female,71,seventies,nutritionist,surgery,horse_racing,hippodrome,43600,<=50K,medium
female,46,forties,divorce_lawyer,courtroom,roller_skating,skating_rink,93220,>50K<=100K,low
male,66,sixties,movie_actor,location,boxing,boxing_ring,66750,>50K<=100K,high
female,37,thirties,journalist,office,golf,golf_course,29750,<=50K,high
male,45,forties,divorce_lawyer,office,golf,golf_course,93220,>50K<=100K,low
male,42,forties,pianist,concert_hall,darts,bar,41160,<=50K,low
male,35,thirties,clinical_psychologist,surgery,judo,gym,73730,>50K<=100K,low
female,30,thirties,divorce_lawyer,office,gymnastics,gym,90060,>50K<=100K,medium
male,50,fifties,opera_star,theatre,ice_hockey,skating_rink,54080,>50K<=100K,medium
female,47,forties,pediatrician,hospital,jump_rope,street,145520,>100K,low
female,45,forties,decorator,office,running,gym,50850,>50K<=100K,low
male,64,sixties,copilot,airport,soccer,ballpark,175160,>100K,high
female,21,twenties,opera_star,concert_hall,golf,golf_course,44200,<=50K,low
female,63,sixties,graphic_designer,office,ice_skating,skating_rink,46740,<=50K,low
female,55,fifties,decorator,office,bicycling,street,50850,>50K<=100K,low
female,34,thirties,general_practitioner,hospital,jump_rope,street,139050,>100K,low
male,71,seventies,divorce_lawyer,office,fishing,sea,103490,>100K,low
male,41,forties,math_teacher,school,gymnastics,gym,47000,<=50K,medium
male,68,sixties,general_practitioner,hospital,golf,golf_course,175500,>100K,low
female,45,forties,divorce_lawyer,courtroom,gymnastics,gym,93220,>50K<=100K,medium
female,56,fifties,math_teacher,school,jump_rope,park,47000,<=50K,low
female,63,sixties,journalist,office,jump_rope,park,60900,>50K<=100K,high
male,62,sixties,criminologist,office,snorkeling,sea,77142,>50K<=100K,low
male,59,fifties,dentist,surgery,hurling,ballpark,146050,>100K,low
female,73,seventies,esthetician,beauty_salon,dominoes,pub,40800,<=50K,low
female,54,fifties,massager,massage_parlor,darts,pub,51250,>50K<=100K,low
female,33,thirties,math_teacher,school,golf,golf_course,47000,<=50K,low
female,24,twenties,graphic_designer,office,rock_climbing,wall_rock,34960,<=50K,low
male,57,fifties,dishwasher,restaurant,hunting,jungle,19260,<=50K,low
male,65,sixties,dishwasher,restaurant,bowling,amusement_park,20880,<=50K,low
female,75,seventies,general_practitioner,hospital,judo,gym,175500,>100K,low
male,27,twenties,miner,mine,ice_hockey,skating_rink,47320,<=50K,high
male,35,thirties,dishwasher,tavern,horse_racing,hippodrome,19260,<=50K,medium
male,55,fifties,dentist,surgery,gymnastics,gym,146050,>100K,medium
female,63,sixties,massager,massage_parlor,billiards,bar,77900,>50K<=100K,low
male,38,thirties,magician,circus,ice_skating,skating_rink,44000,<=50K,high
female,59,fifties,dishwasher,tavern,boxing,boxing_ring,19260,<=50K,low
male,60,sixties,post_doc,university,horse_racing,hippodrome,59770,>50K<=100K,medium
female,54,fifties,massager,massage_parlor,judo,gym,51250,>50K<=100K,low
female,31,thirties,massager,massage_parlor,judo,gym,44690,<=50K,low
female,41,forties,esthetician,beauty_salon,chess,cafeteria,37200,<=50K,low
female,56,fifties,nurse,surgery,golf,golf_course,66670,>50K<=100K,high
female,33,thirties,nurse,surgery,dominoes,bar,59590,>50K<=100K,high
male,35,thirties,journalist,office,fishing,sea,29750,<=50K,high
female,27,twenties,dishwasher,restaurant,bingo,casino,17640,<=50K,low
male,68,sixties,civil_engineer,architecture,hunting,jungle,90280,>50K<=100K,high
male,27,twenties,copilot,sky,fishing,lake,54520,>50K<=100K,high
male,72,seventies,civil_engineer,office,gymnastics,gym,90280,>50K<=100K,high
male,71,seventies,mime,circus,bowling,amusement_park,38100,<=50K,medium
female,41,forties,optometrist,hospital,ice_hockey,skating_rink,107800,>100K,medium
female,68,sixties,decorator,office,rugby,ballpark,59850,>50K<=100K,medium
female,22,twenties,movie_actor,location,marbles,street,71200,>50K<=100K,high
male,39,thirties,copilot,airport,dancing,ballroom,91640,>50K<=100K,high
female,28,twenties,demonstrator,university,gymnastics,gym,33209,<=50K,medium
female,45,forties,graphic_designer,office,basketball,basketball_court,44460,<=50K,low
female,52,fifties,optometrist,surgery,rock_climbing,wall_rock,107800,>100K,low
female,41,forties,nurse,hospital,golf,golf_course,66670,>50K<=100K,high
male,74,seventies,miner,mine,hurling,ballpark,50440,>50K<=100K,high
male,29,twenties,pianist,theatre,bicycling,park,51240,>50K<=100K,low
female,39,thirties,music_teacher,school,marbles,street,45510,<=50K,low
male,51,fifties,general_practitioner,surgery,boxing,boxing_ring,148500,>100K,low
male,69,sixties,demonstrator,university,bowling,amusement_park,33209,<=50K,low
female,51,fifties,general_practitioner,hospital,boat_racing,sea,148500,>100K,high
male,57,fifties,math_teacher,school,hunting,forest,47000,<=50K,low
female,22,twenties,opera_star,concert_hall,boxing,boxing_ring,44200,<=50K,low
male,29,twenties,opera_star,concert_hall,bowling,amusement_park,44200,<=50K,low
female,27,twenties,magician,theatre,golf,golf_course,32000,<=50K,low
female,56,fifties,pediatrician,hospital,ice_hockey,skating_rink,145520,>100K,medium
female,57,fifties,choreographer,theatre,dominoes,bar,40250,<=50K,low
female,21,twenties,math_teacher,school,bingo,casino,47000,<=50K,low
female,58,fifties,visiting_professor,office,gymnastics,gym,63440,>50K<=100K,medium
female,24,twenties,nutritionist,hospital,dominoes,pub,38400,<=50K,low
female,44,forties,nutritionist,hospital,hurling,ballpark,42400,<=50K,low
female,72,seventies,graphic_designer,office,horse_racing,hippodrome,46740,<=50K,medium
male,28,twenties,opera_star,concert_hall,bowling,amusement_park,44200,<=50K,low
female,47,forties,general_practitioner,hospital,dominoes,pub,148500,>100K,low
female,70,seventies,optometrist,surgery,fishing,lake,111720,>100K,low
male,44,forties,optometrist,hospital,hunting,jungle,107800,>100K,low
male,49,forties,dentist,hospital,golf,golf_course,146050,>100K,low
female,27,twenties,nutritionist,hospital,fishing,river,38400,<=50K,low
female,27,twenties,dentist,surgery,billiards,pub,114300,>100K,low
female,68,sixties,math_teacher,school,boxing,boxing_ring,47000,<=50K,low
female,74,seventies,optometrist,hospital,hurling,ballpark,111720,>100K,low
male,70,seventies,mime,street,ice_hockey,skating_rink,38100,<=50K,high
female,38,thirties,movie_actor,location,hunting,jungle,89000,>50K<=100K,high
female,71,seventies,pediatrician,surgery,bingo,casino,157760,>100K,low
male,25,twenties,optometrist,surgery,gymnastics,gym,91140,>50K<=100K,medium
female,29,twenties,nutritionist,hospital,marbles,park,38400,<=50K,low
female,24,twenties,pediatrician,hospital,marbles,park,127840,>100K,low
female,35,thirties,massager,massage_parlor,bingo,casino,44690,<=50K,low
male,37,thirties,pianist,concert_hall,ice_hockey,skating_rink,41160,<=50K,medium
female,46,forties,divorce_lawyer,office,hurling,ballpark,93220,>50K<=100K,low
female,37,thirties,nutritionist,hospital,rugby,ballpark,42000,<=50K,medium
female,38,thirties,massager,massage_parlor,chess,coffee_shop,44690,<=50K,low
female,48,forties,physicist,science_lab,dancing,ballroom,104060,>100K,low
female,43,forties,dentist,hospital,roller_skating,skating_rink,146050,>100K,low
male,68,sixties,optometrist,hospital,darts,pub,111720,>100K,low
male,70,seventies,miner,mine,horse_racing,hippodrome,50440,>50K<=100K,high
female,47,forties,pharmacist,pharmacy,dancing,ballroom,116480,>100K,low
male,55,fifties,mime,circus,dominoes,bar,38100,<=50K,medium
female,23,twenties,criminologist,office,ice_skating,skating_rink,38106,<=50K,low
male,73,seventies,pilot,airport,rock_climbing,wall_rock,175160,>100K,high
male,63,sixties,mime,street,scuba_diving,sea,38100,<=50K,high
female,22,twenties,math_teacher,school,bicycling,street,47000,<=50K,low
male,24,twenties,pilot,sky,fishing,lake,54520,>50K<=100K,high
male,60,sixties,general_practitioner,hospital,gymnastics,gym,175500,>100K,medium
male,22,twenties,dentist,hospital,golf,golf_course,114300,>100K,low
female,26,twenties,movie_actor,location,judo,gym,71200,>50K<=100K,high
male,68,sixties,pilot,airport,chess,coffee_shop,175160,>100K,high
