gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,23,twenties,divorce_lawyer,courtroom,dominoes,pub,66360,>50K<=100K,low
female,51,fifties,chemist,science_lab,chess,coffee_shop,61740,>50K<=100K,low
male,38,thirties,copilot,sky,ice_skating,skating_rink,91640,>50K<=100K,high
male,23,twenties,civil_engineer,architecture,jump_rope,park,54900,>50K<=100K,high
female,64,sixties,graphic_designer,office,boat_racing,sea,46740,<=50K,high
male,64,sixties,copilot,airport,jump_rope,park,175160,>100K,high
female,51,fifties,decorator,house,gymnastics,gym,50850,>50K<=100K,medium
male,70,seventies,physicist,science_lab,golf,golf_course,122980,>100K,low
male,31,thirties,chemist,school,boxing,boxing_ring,53410,>50K<=100K,low
female,46,forties,esthetician,beauty_salon,ice_hockey,skating_rink,37200,<=50K,medium
male,59,fifties,chiropractor,surgery,bingo,casino,72390,>50K<=100K,low
female,37,thirties,associate_professor,university,golf,golf_course,71710,>50K<=100K,low
male,43,forties,chiropractor,hospital,gymnastics,gym,72390,>50K<=100K,medium
male,49,forties,miner,mine,bingo,casino,50440,>50K<=100K,high
female,60,sixties,decorator,office,dancing,ballroom,59850,>50K<=100K,low
female,52,fifties,nurse,hospital,bowling,amusement_park,66670,>50K<=100K,high
male,54,fifties,cardiologist,hospital,darts,pub,250880,>100K,low
male,26,twenties,civil_engineer,architecture,ice_skating,skating_rink,54900,>50K<=100K,high
male,43,forties,dishwasher,tavern,roller_skating,skating_rink,19260,<=50K,low
male,72,seventies,pilot,airport,basketball,basketball_court,175160,>100K,high
male,71,seventies,demonstrator,university,dominoes,pub,33209,<=50K,low
male,68,sixties,basketball_coach,court,hurling,ballpark,51300,>50K<=100K,low
female,41,forties,breeder,countryside,ice_skating,skating_rink,32100,<=50K,high
male,60,sixties,composer,school,rugby,ballpark,53920,>50K<=100K,medium
male,65,sixties,lecturer,university,chess,cafeteria,52900,>50K<=100K,low
male,71,seventies,electrician,street,hunting,forest,56580,>50K<=100K,high
male,23,twenties,civil_engineer,architecture,dominoes,bar,54900,>50K<=100K,high
male,46,forties,basketball_coach,gym,bowling,amusement_park,44840,<=50K,low
male,48,forties,journalist,office,darts,bar,53550,>50K<=100K,high
male,41,forties,assistant_professor,university,bicycling,park,62220,>50K<=100K,low
male,72,seventies,baseball_coach,gym,horse_racing,hippodrome,51300,>50K<=100K,medium
female,39,thirties,decorator,office,scuba_diving,sea,43650,<=50K,low
male,46,forties,chiropractor,surgery,roller_skating,skating_rink,72390,>50K<=100K,low
male,75,seventies,copilot,sky,dancing,ballroom,175160,>100K,high
female,59,fifties,massager,massage_parlor,boat_racing,sea,51250,>50K<=100K,high
male,34,thirties,breeder,countryside,boat_racing,sea,29100,<=50K,high
male,30,thirties,composer,studio,darts,pub,50868,>50K<=100K,low
male,21,twenties,chiropractor,hospital,hunting,jungle,50160,>50K<=100K,low
male,63,sixties,basketball_coach,gym,dominoes,bar,51300,>50K<=100K,low
female,71,seventies,music_teacher,school,marbles,park,51250,>50K<=100K,low
male,30,thirties,clinical_psychologist,hospital,billiards,pub,73730,>50K<=100K,low
male,25,twenties,baseball_coach,gym,ice_skating,skating_rink,31160,<=50K,low
male,46,forties,dentist,surgery,jump_rope,street,146050,>100K,low
male,35,thirties,breeder,countryside,boxing,boxing_ring,29100,<=50K,high
male,46,forties,copilot,sky,darts,pub,131080,>100K,high
male,43,forties,music_teacher,school,judo,gym,48790,<=50K,low
male,61,sixties,demonstrator,university,dancing,ballroom,33209,<=50K,low
female,37,thirties,demonstrator,university,fishing,lake,33209,<=50K,low
female,38,thirties,esthetician,beauty_salon,boxing,boxing_ring,34500,<=50K,low
female,27,twenties,ballet_dancer,theatre,bingo,casino,34650,<=50K,low
female,62,sixties,demonstrator,university,dominoes,bar,33209,<=50K,low
male,72,seventies,electrician,office,jump_rope,park,56580,>50K<=100K,high
female,25,twenties,associate_professor,university,wrestling,wrestling_ring,60350,>50K<=100K,medium
male,21,twenties,dishwasher,restaurant,jump_rope,park,17640,<=50K,low
male,36,thirties,dentist,surgery,hunting,forest,134620,>100K,low
female,30,thirties,criminologist,office,rock_climbing,wall_rock,56230,>50K<=100K,low
female,67,sixties,music_teacher,school,roller_skating,skating_rink,51250,>50K<=100K,low
female,34,thirties,choreographer,theatre,dominoes,pub,41300,<=50K,low
female,24,twenties,esthetician,beauty_salon,golf,golf_course,28200,<=50K,low
female,40,forties,magician,circus,bowling,amusement_park,44800,<=50K,medium
female,47,forties,clinical_psychologist,surgery,bowling,amusement_park,84680,>50K<=100K,low
male,73,seventies,associate_professor,university,darts,pub,75260,>50K<=100K,low
male,28,twenties,architect,office,bowling,amusement_park,46170,<=50K,low
female,64,sixties,massager,massage_parlor,hunting,jungle,77900,>50K<=100K,low
male,39,thirties,associate_professor,university,ice_skating,skating_rink,71710,>50K<=100K,low
female,67,sixties,general_practitioner,surgery,chess,cafeteria,175500,>100K,low
male,22,twenties,breeder,farm,rugby,ballpark,24300,<=50K,high
female,63,sixties,esthetician,beauty_salon,hurling,ballpark,40800,<=50K,low
male,63,sixties,criminologist,office,bicycling,park,77142,>50K<=100K,low
female,57,fifties,choreographer,theatre,marbles,park,40250,<=50K,low
male,57,fifties,breeder,countryside,judo,gym,32100,<=50K,high
female,41,forties,criminologist,courtroom,judo,gym,68777,>50K<=100K,low
male,51,fifties,associate_professor,university,ice_skating,skating_rink,72420,>50K<=100K,low
female,74,seventies,massager,massage_parlor,horse_racing,hippodrome,77900,>50K<=100K,medium
female,57,fifties,divorce_lawyer,office,jump_rope,park,93220,>50K<=100K,low
female,73,seventies,decorator,house,judo,gym,59850,>50K<=100K,low
female,63,sixties,graphic_designer,office,gymnastics,gym,46740,<=50K,medium
male,71,seventies,composer,house,gymnastics,gym,53920,>50K<=100K,medium
female,55,fifties,massager,massage_parlor,dominoes,bar,51250,>50K<=100K,low
male,30,thirties,copilot,airport,horse_racing,hippodrome,91640,>50K<=100K,high
female,58,fifties,agriculturist,farm,jump_rope,park,32100,<=50K,medium
male,50,fifties,math_teacher,school,running,cinder_track,47000,<=50K,low
male,68,sixties,miner,mine,hunting,forest,50440,>50K<=100K,high
female,36,thirties,graphic_designer,office,golf,golf_course,40660,<=50K,low
male,22,twenties,baseball_coach,gym,fishing,sea,31160,<=50K,low
female,62,sixties,math_teacher,school,dominoes,bar,47000,<=50K,low
male,43,forties,electrician,street,ice_skating,skating_rink,50140,>50K<=100K,high
male,41,forties,electrician,street,roller_skating,skating_rink,50140,>50K<=100K,high
female,70,seventies,pharmacist,pharmacy,hunting,jungle,117600,>100K,low
female,37,thirties,decorator,house,ice_hockey,skating_rink,43650,<=50K,medium
female,23,twenties,movie_actor,location,bowling,amusement_park,71200,>50K<=100K,high
male,59,fifties,dishwasher,restaurant,judo,gym,19260,<=50K,low
male,56,fifties,basketball_coach,gym,bingo,casino,44840,<=50K,low
female,46,forties,demonstrator,university,darts,bar,33209,<=50K,low
male,59,fifties,basketball_coach,gym,fishing,lake,44840,<=50K,low
male,75,seventies,graphic_designer,office,basketball,basketball_court,46740,<=50K,low
female,67,sixties,choreographer,theatre,chess,cafeteria,40250,<=50K,low
male,42,forties,math_teacher,school,darts,bar,47000,<=50K,low
female,60,sixties,dentist,surgery,darts,pub,157480,>100K,low
female,51,fifties,graphic_designer,office,scuba_diving,sea,44460,<=50K,low
female,23,twenties,civil_engineer,office,roller_skating,skating_rink,54900,>50K<=100K,high
male,25,twenties,nurse,hospital,rock_climbing,wall_rock,51330,>50K<=100K,high
female,26,twenties,dentist,hospital,chess,cafeteria,114300,>100K,low
male,45,forties,civil_engineer,architecture,dominoes,pub,77470,>50K<=100K,high
female,70,seventies,clinical_psychologist,surgery,ice_hockey,skating_rink,91250,>50K<=100K,medium
female,73,seventies,chiropractor,surgery,basketball,basketball_court,86070,>50K<=100K,low
female,72,seventies,clinical_psychologist,surgery,horse_racing,hippodrome,91250,>50K<=100K,medium
female,33,thirties,nurse,hospital,golf,golf_course,59590,>50K<=100K,high
female,71,seventies,demonstrator,university,judo,gym,33209,<=50K,low
male,62,sixties,baseball_coach,gym,darts,bar,51300,>50K<=100K,low
female,23,twenties,ballet_dancer,theatre,ice_skating,skating_rink,34650,<=50K,low
male,56,fifties,movie_actor,location,gymnastics,gym,90780,>50K<=100K,high
female,33,thirties,nurse,hospital,hunting,jungle,59590,>50K<=100K,high
male,62,sixties,civil_engineer,office,horse_racing,hippodrome,90280,>50K<=100K,high
male,21,twenties,composer,school,golf,golf_course,45781,<=50K,low
male,33,thirties,lecturer,university,boat_racing,sea,44620,<=50K,high
male,64,sixties,baseball_coach,court,dancing,ballroom,51300,>50K<=100K,low
male,23,twenties,criminologist,courtroom,hurling,ballpark,38106,<=50K,low
male,24,twenties,assistant_professor,university,dancing,ballroom,60390,>50K<=100K,low
male,37,thirties,beekeeper,countryside,bowling,amusement_park,29100,<=50K,high
male,31,thirties,journalist,office,jump_rope,street,29750,<=50K,high
female,29,twenties,general_practitioner,hospital,fishing,lake,102600,>100K,low
female,59,fifties,agriculturist,countryside,darts,pub,32100,<=50K,medium
male,54,fifties,agriculturist,countryside,fishing,sea,32100,<=50K,high
male,71,seventies,movie_actor,location,dominoes,bar,66750,>50K<=100K,high
male,21,twenties,electrician,house,chess,coffee_shop,35420,<=50K,high
male,30,thirties,clinical_psychologist,surgery,rock_climbing,wall_rock,73730,>50K<=100K,low
male,53,fifties,composer,studio,hunting,jungle,53411,>50K<=100K,low
male,63,sixties,copilot,sky,hurling,ballpark,175160,>100K,high
female,75,seventies,cardiologist,hospital,darts,bar,275520,>100K,low
male,41,forties,chiropractor,hospital,running,cinder_track,72390,>50K<=100K,low
male,35,thirties,magician,theatre,bowling,amusement_park,44000,<=50K,low
female,50,fifties,baseball_coach,gym,darts,pub,44840,<=50K,low
male,28,twenties,dentist,surgery,dominoes,pub,114300,>100K,low
female,75,seventies,ballet_dancer,theatre,hunting,jungle,39550,<=50K,low
male,70,seventies,movie_actor,location,hurling,ballpark,66750,>50K<=100K,high
female,54,fifties,dentist,hospital,bicycling,park,146050,>100K,low
female,60,sixties,clinical_psychologist,surgery,chess,cafeteria,91250,>50K<=100K,low
female,31,thirties,associate_professor,university,boxing,boxing_ring,71710,>50K<=100K,low
female,41,forties,chemist,school,water-skiing,lake,61740,>50K<=100K,low
female,55,fifties,ballet_dancer,theatre,hurling,ballpark,40250,<=50K,low
male,43,forties,chiropractor,hospital,jump_rope,street,72390,>50K<=100K,low
male,37,thirties,composer,house,gymnastics,gym,50868,>50K<=100K,medium
male,45,forties,miner,mine,marbles,park,50440,>50K<=100K,high
female,53,fifties,baseball_coach,gym,golf,golf_course,44840,<=50K,low
male,38,thirties,beekeeper,countryside,chess,cafeteria,29100,<=50K,high
male,31,thirties,pilot,airport,golf,golf_course,91640,>50K<=100K,high
male,53,fifties,electrician,street,bicycling,park,50140,>50K<=100K,high
female,22,twenties,journalist,office,darts,pub,30800,<=50K,high
male,29,twenties,composer,house,boxing,boxing_ring,45781,<=50K,low
male,66,sixties,divorce_lawyer,office,ice_hockey,skating_rink,103490,>100K,medium
male,60,sixties,chemist,science_lab,judo,gym,73500,>50K<=100K,low
male,51,fifties,choreographer,theatre,dominoes,bar,40250,<=50K,low
female,61,sixties,clinical_psychologist,hospital,marbles,park,91250,>50K<=100K,low
female,67,sixties,dishwasher,tavern,jump_rope,park,20880,<=50K,low
female,75,seventies,clinical_psychologist,surgery,hunting,forest,91250,>50K<=100K,low
male,50,fifties,breeder,farm,soccer,ballpark,32100,<=50K,high
male,60,sixties,chiropractor,surgery,judo,gym,86070,>50K<=100K,low
female,53,fifties,massager,massage_parlor,chess,coffee_shop,51250,>50K<=100K,low
male,59,fifties,beekeeper,countryside,horse_racing,hippodrome,32100,<=50K,high
female,68,sixties,dentist,hospital,gymnastics,gym,157480,>100K,medium
female,40,forties,decorator,office,ice_skating,skating_rink,50850,>50K<=100K,low
male,47,forties,architect,office,bowling,amusement_park,71250,>50K<=100K,low
female,54,fifties,dentist,surgery,chess,cafeteria,146050,>100K,low
male,73,seventies,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
female,22,twenties,agriculturist,farm,golf,golf_course,24300,<=50K,medium
female,48,forties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
female,24,twenties,decorator,office,hurling,ballpark,40950,<=50K,low
male,33,thirties,composer,studio,horse_racing,hippodrome,50868,>50K<=100K,medium
female,68,sixties,basketball_coach,gym,gymnastics,gym,51300,>50K<=100K,medium
female,48,forties,opera_star,concert_hall,dancing,ballroom,54080,>50K<=100K,low
male,62,sixties,public_defender,courtroom,ice_hockey,skating_rink,92220,>50K<=100K,medium
male,27,twenties,optometrist,surgery,boxing,boxing_ring,91140,>50K<=100K,low
female,72,seventies,clinical_psychologist,hospital,judo,gym,91250,>50K<=100K,low
female,25,twenties,journalist,office,wrestling,wrestling_ring,30800,<=50K,high
female,24,twenties,assistant_professor,university,ice_hockey,skating_rink,60390,>50K<=100K,medium
male,43,forties,civil_engineer,architecture,chess,cafeteria,77470,>50K<=100K,high
male,34,thirties,demonstrator,university,hurling,ballpark,33209,<=50K,low
male,51,fifties,basketball_coach,court,bingo,casino,44840,<=50K,low
female,54,fifties,general_practitioner,surgery,dominoes,pub,148500,>100K,low
female,24,twenties,ballet_dancer,school,golf,golf_course,34650,<=50K,low
male,48,forties,demonstrator,university,dancing,ballroom,33209,<=50K,low
female,66,sixties,movie_actor,location,hunting,forest,66750,>50K<=100K,high
male,56,fifties,basketball_coach,gym,marbles,park,44840,<=50K,low
female,47,forties,decorator,house,gymnastics,gym,50850,>50K<=100K,medium
male,72,seventies,baseball_coach,gym,judo,gym,51300,>50K<=100K,low
male,36,thirties,composer,studio,marbles,street,50868,>50K<=100K,low
male,42,forties,architect,office,billiards,bar,71250,>50K<=100K,low
male,35,thirties,lecturer,university,gymnastics,gym,44620,<=50K,medium
male,22,twenties,miner,mine,judo,gym,47320,<=50K,high
female,73,seventies,basketball_coach,gym,hunting,forest,51300,>50K<=100K,low
male,34,thirties,mime,circus,judo,gym,34500,<=50K,high
male,24,twenties,composer,school,hurling,ballpark,45781,<=50K,low
male,54,fifties,baseball_coach,court,golf,golf_course,44840,<=50K,low
female,40,forties,optometrist,hospital,boxing,boxing_ring,107800,>100K,low
female,52,fifties,clinical_psychologist,hospital,dominoes,bar,84680,>50K<=100K,low
male,75,seventies,dishwasher,tavern,ice_skating,skating_rink,20880,<=50K,low
female,40,forties,nutritionist,surgery,ice_skating,skating_rink,42400,<=50K,low
male,43,forties,copilot,sky,running,cinder_track,131080,>100K,high
male,46,forties,composer,school,gymnastics,gym,53411,>50K<=100K,medium
male,32,thirties,chemist,science_lab,fishing,river,53410,>50K<=100K,low
male,58,fifties,general_practitioner,surgery,ice_hockey,skating_rink,148500,>100K,medium
female,35,thirties,ballet_dancer,theatre,horse_racing,hippodrome,41300,<=50K,medium
male,36,thirties,basketball_coach,court,hunting,forest,38380,<=50K,low
female,75,seventies,choreographer,theatre,horse_racing,hippodrome,40250,<=50K,medium
male,56,fifties,agriculturist,countryside,gymnastics,gym,32100,<=50K,high
female,64,sixties,tap_dancer,theatre,judo,gym,39550,<=50K,low
female,72,seventies,criminologist,office,boxing,boxing_ring,77142,>50K<=100K,low
male,29,twenties,civil_engineer,architecture,hurling,ballpark,54900,>50K<=100K,high
female,57,fifties,choreographer,theatre,basketball,basketball_court,40250,<=50K,low
male,71,seventies,physicist,science_lab,boxing,boxing_ring,122980,>100K,low
male,34,thirties,electrician,street,ice_skating,skating_rink,44620,<=50K,high
