gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,26,twenties,decorator,house,golf,golf_course,40950,<=50K,low
male,38,thirties,agriculturist,countryside,boxing,boxing_ring,29100,<=50K,high
male,37,thirties,dentist,hospital,darts,pub,134620,>100K,low
female,61,sixties,ballet_dancer,theatre,dominoes,pub,39550,<=50K,low
male,33,thirties,beekeeper,countryside,boat_racing,sea,29100,<=50K,high
female,61,sixties,movie_actor,location,chess,cafeteria,66750,>50K<=100K,high
male,39,thirties,assistant_professor,university,jump_rope,park,61610,>50K<=100K,low
male,53,fifties,chiropractor,surgery,dancing,ballroom,72390,>50K<=100K,low
male,64,sixties,breeder,farm,boat_racing,sea,39900,<=50K,high
male,24,twenties,breeder,countryside,billiards,bar,24300,<=50K,high
male,21,twenties,physicist,science_lab,jump_rope,street,73960,>50K<=100K,low
female,49,forties,veterinarian,farm,ice_hockey,skating_rink,83220,>50K<=100K,high
male,40,forties,baseball_coach,gym,hunting,jungle,44840,<=50K,low
male,37,thirties,chemist,school,gymnastics,gym,53410,>50K<=100K,medium
male,45,forties,agriculturist,countryside,fishing,lake,32100,<=50K,medium
female,64,sixties,advocate,office,wrestling,wrestling_ring,132800,>100K,medium
male,62,sixties,advocate,courtroom,marbles,street,132800,>100K,low
female,74,seventies,architect,architecture,hurling,ballpark,88350,>50K<=100K,high
female,39,thirties,esthetician,beauty_salon,marbles,park,34500,<=50K,low
male,37,thirties,copilot,airport,basketball,basketball_court,91640,>50K<=100K,high
female,32,thirties,choreographer,theatre,ice_hockey,skating_rink,41300,<=50K,medium
female,61,sixties,decorator,office,boxing,boxing_ring,59850,>50K<=100K,low
male,53,fifties,advocate,courtroom,snorkeling,sea,118400,>100K,low
male,24,twenties,copilot,airport,boxing,boxing_ring,54520,>50K<=100K,high
male,73,seventies,beekeeper,countryside,golf,golf_course,39900,<=50K,high
female,31,thirties,assistant_professor,university,chess,cafeteria,61610,>50K<=100K,low
female,73,seventies,assistant_professor,university,hurling,ballpark,63440,>50K<=100K,low
male,26,twenties,basketball_coach,gym,hunting,jungle,31160,<=50K,low
male,63,sixties,dentist,hospital,bingo,casino,157480,>100K,low
male,56,fifties,cardiologist,surgery,roller_skating,skating_rink,250880,>100K,low
female,74,seventies,ballet_dancer,theatre,marbles,street,39550,<=50K,low
female,65,sixties,assistant_professor,university,bowling,amusement_park,63440,>50K<=100K,low
male,75,seventies,breeder,countryside,dancing,ballroom,39900,<=50K,high
male,27,twenties,criminologist,courtroom,jump_rope,street,38106,<=50K,low
male,38,thirties,agriculturist,countryside,dominoes,bar,29100,<=50K,medium
female,59,fifties,divorce_lawyer,courtroom,hunting,forest,93220,>50K<=100K,low
male,47,forties,cardiologist,hospital,dominoes,pub,250880,>100K,low
male,53,fifties,cardiologist,hospital,scuba_diving,sea,250880,>100K,low
female,38,thirties,criminologist,courtroom,ice_skating,skating_rink,56230,>50K<=100K,low
female,35,thirties,ballet_dancer,theatre,ice_skating,skating_rink,41300,<=50K,low
male,42,forties,assistant_professor,university,basketball,basketball_court,62220,>50K<=100K,low
male,32,thirties,basketball_coach,court,running,gym,38380,<=50K,low
female,24,twenties,decorator,office,boat_racing,sea,40950,<=50K,high
male,27,twenties,copilot,airport,hunting,forest,54520,>50K<=100K,high
female,69,sixties,associate_professor,university,rugby,ballpark,75260,>50K<=100K,medium
male,62,sixties,chiropractor,surgery,ice_hockey,skating_rink,86070,>50K<=100K,medium
male,36,thirties,advocate,courtroom,boat_racing,sea,96800,>50K<=100K,high
male,74,seventies,beekeeper,farm,hurling,ballpark,39900,<=50K,high
female,64,sixties,advocate,courtroom,fishing,sea,132800,>100K,low
female,43,forties,violinist,concert_hall,roller_skating,skating_rink,40320,<=50K,low
female,56,fifties,associate_professor,university,marbles,park,72420,>50K<=100K,low
male,56,fifties,baseball_coach,gym,golf,golf_course,44840,<=50K,low
female,32,thirties,assistant_professor,university,gymnastics,gym,61610,>50K<=100K,medium
female,54,fifties,baseball_coach,gym,dancing,ballroom,44840,<=50K,low
male,43,forties,basketball_coach,gym,ice_skating,skating_rink,44840,<=50K,low
female,67,sixties,decorator,house,swimming,sea,59850,>50K<=100K,low
male,65,sixties,breeder,farm,judo,gym,39900,<=50K,high
male,30,thirties,dishwasher,restaurant,ice_skating,skating_rink,19260,<=50K,low
male,39,thirties,math_teacher,school,bingo,casino,47000,<=50K,low
female,22,twenties,ballet_dancer,theatre,hunting,jungle,34650,<=50K,low
female,71,seventies,baseball_coach,gym,judo,gym,51300,>50K<=100K,low
male,43,forties,copilot,sky,ice_hockey,skating_rink,131080,>100K,high
male,61,sixties,clinical_psychologist,hospital,dancing,ballroom,91250,>50K<=100K,low
male,62,sixties,agriculturist,countryside,boat_racing,sea,39900,<=50K,high
male,54,fifties,basketball_coach,gym,rock_climbing,wall_rock,44840,<=50K,low
male,40,forties,associate_professor,university,hurling,ballpark,72420,>50K<=100K,low
male,73,seventies,baseball_coach,gym,hurling,ballpark,51300,>50K<=100K,low
female,40,forties,architect,office,horse_racing,hippodrome,71250,>50K<=100K,medium
male,70,seventies,beekeeper,farm,darts,pub,39900,<=50K,high
male,40,forties,dishwasher,tavern,horse_racing,hippodrome,19260,<=50K,medium
male,21,twenties,copilot,airport,dancing,ballroom,54520,>50K<=100K,high
male,31,thirties,chiropractor,surgery,golf,golf_course,62130,>50K<=100K,low
male,40,forties,composer,house,hurling,ballpark,53411,>50K<=100K,low
male,27,twenties,architect,office,golf,golf_course,46170,<=50K,low
female,22,twenties,choreographer,theatre,basketball,basketball_court,34650,<=50K,low
female,44,forties,beekeeper,farm,bingo,casino,32100,<=50K,high
male,56,fifties,architect,architecture,dancing,ballroom,71250,>50K<=100K,medium
male,71,seventies,architect,office,bingo,casino,88350,>50K<=100K,low
male,35,thirties,chiropractor,surgery,golf,golf_course,62130,>50K<=100K,low
male,40,forties,divorce_lawyer,office,dancing,ballroom,93220,>50K<=100K,low
male,37,thirties,advocate,courtroom,golf,golf_course,96800,>50K<=100K,low
female,37,thirties,assistant_professor,university,judo,gym,61610,>50K<=100K,low
male,34,thirties,beekeeper,farm,marbles,park,29100,<=50K,high
male,55,fifties,assistant_professor,university,volleyball,volleyball_court,62220,>50K<=100K,low
male,47,forties,basketball_coach,court,bingo,casino,44840,<=50K,low
female,61,sixties,basketball_coach,court,soccer,ballpark,51300,>50K<=100K,low
female,44,forties,agriculturist,farm,ice_skating,skating_rink,32100,<=50K,high
female,66,sixties,demonstrator,university,darts,bar,33209,<=50K,low
male,37,thirties,advocate,courtroom,jump_rope,street,96800,>50K<=100K,low
female,27,twenties,agriculturist,farm,marbles,park,24300,<=50K,medium
male,36,thirties,dentist,hospital,billiards,pub,134620,>100K,low
male,70,seventies,basketball_coach,court,billiards,bar,51300,>50K<=100K,low
male,30,thirties,breeder,farm,golf,golf_course,29100,<=50K,high
male,50,fifties,dishwasher,restaurant,darts,pub,19260,<=50K,low
male,58,fifties,cardiologist,hospital,boxing,boxing_ring,250880,>100K,low
female,25,twenties,associate_professor,university,ice_skating,skating_rink,60350,>50K<=100K,low
female,72,seventies,chemist,school,gymnastics,gym,73500,>50K<=100K,medium
female,46,forties,associate_professor,university,dancing,ballroom,72420,>50K<=100K,low
female,38,thirties,chemist,science_lab,bowling,amusement_park,53410,>50K<=100K,low
female,71,seventies,chemist,school,boat_racing,sea,73500,>50K<=100K,high
female,52,fifties,advocate,office,bowling,amusement_park,118400,>100K,low
female,22,twenties,agriculturist,farm,rock_climbing,wall_rock,24300,<=50K,high
male,59,fifties,advocate,courtroom,fishing,sea,118400,>100K,low
male,29,twenties,agriculturist,countryside,boat_racing,sea,24300,<=50K,high
male,74,seventies,criminologist,courtroom,golf,golf_course,77142,>50K<=100K,low
male,25,twenties,civil_engineer,architecture,running,cinder_track,54900,>50K<=100K,high
female,25,twenties,ballet_dancer,theatre,judo,gym,34650,<=50K,low
female,37,thirties,architect,office,hunting,forest,57570,>50K<=100K,low
female,24,twenties,agriculturist,countryside,boat_racing,sea,24300,<=50K,high
male,56,fifties,civil_engineer,office,darts,pub,77470,>50K<=100K,high
male,57,fifties,beekeeper,countryside,gymnastics,gym,32100,<=50K,high
male,30,thirties,math_teacher,school,fishing,lake,47000,<=50K,low
male,46,forties,basketball_coach,gym,jump_rope,street,44840,<=50K,low
male,31,thirties,baseball_coach,court,boxing,boxing_ring,38380,<=50K,low
female,49,forties,chemist,school,golf,golf_course,61740,>50K<=100K,low
male,62,sixties,mime,theatre,scuba_diving,sea,38100,<=50K,low
male,74,seventies,breeder,farm,bicycling,street,39900,<=50K,high
male,31,thirties,associate_professor,university,roller_skating,skating_rink,71710,>50K<=100K,low
female,31,thirties,copilot,sky,wrestling,wrestling_ring,91640,>50K<=100K,high
female,41,forties,choreographer,theatre,golf,golf_course,40250,<=50K,low
female,28,twenties,ballet_dancer,school,boxing,boxing_ring,34650,<=50K,low
male,74,seventies,associate_professor,university,hunting,forest,75260,>50K<=100K,low
male,40,forties,agriculturist,farm,ice_hockey,skating_rink,32100,<=50K,high
male,33,thirties,associate_professor,university,hurling,ballpark,71710,>50K<=100K,low
male,27,twenties,miner,mine,fishing,river,47320,<=50K,high
female,52,fifties,beekeeper,countryside,darts,pub,32100,<=50K,high
female,55,fifties,clinical_psychologist,hospital,billiards,pub,84680,>50K<=100K,low
male,71,seventies,chemist,school,darts,bar,73500,>50K<=100K,low
male,42,forties,basketball_coach,court,golf,golf_course,44840,<=50K,low
male,49,forties,agriculturist,farm,surfing,sea,32100,<=50K,high
female,53,fifties,demonstrator,university,boxing,boxing_ring,33209,<=50K,low
female,58,fifties,baseball_coach,court,chess,coffee_shop,44840,<=50K,low
male,52,fifties,breeder,farm,chess,coffee_shop,32100,<=50K,high
male,23,twenties,electrician,office,water-skiing,lake,35420,<=50K,high
male,55,fifties,divorce_lawyer,office,horse_racing,hippodrome,93220,>50K<=100K,medium
male,67,sixties,associate_professor,university,darts,bar,75260,>50K<=100K,low
male,22,twenties,basketball_coach,gym,chess,cafeteria,31160,<=50K,low
female,30,thirties,ballet_dancer,theatre,boat_racing,sea,41300,<=50K,high
male,31,thirties,baseball_coach,gym,bowling,amusement_park,38380,<=50K,low
female,69,sixties,assistant_professor,university,bicycling,street,63440,>50K<=100K,low
male,25,twenties,agriculturist,countryside,rock_climbing,wall_rock,24300,<=50K,high
female,37,thirties,advocate,office,judo,gym,96800,>50K<=100K,low
male,75,seventies,agriculturist,countryside,bicycling,street,39900,<=50K,high
male,40,forties,general_practitioner,surgery,gymnastics,gym,148500,>100K,medium
female,67,sixties,composer,studio,basketball,basketball_court,53920,>50K<=100K,low
female,58,fifties,baseball_coach,gym,dancing,ballroom,44840,<=50K,low
female,62,sixties,demonstrator,university,golf,golf_course,33209,<=50K,low
female,38,thirties,divorce_lawyer,courtroom,darts,bar,90060,>50K<=100K,low
male,47,forties,breeder,countryside,dancing,ballroom,32100,<=50K,high
male,21,twenties,baseball_coach,court,bowling,amusement_park,31160,<=50K,low
female,32,thirties,graphic_designer,office,jump_rope,park,40660,<=50K,low
female,71,seventies,demonstrator,university,golf,golf_course,33209,<=50K,low
male,66,sixties,advocate,courtroom,hunting,forest,132800,>100K,low
female,36,thirties,assistant_professor,university,boxing,boxing_ring,61610,>50K<=100K,low
female,47,forties,assistant_professor,university,chess,cafeteria,62220,>50K<=100K,low
male,26,twenties,architect,architecture,baseball,ballpark,46170,<=50K,high
male,73,seventies,advocate,courtroom,dancing,ballroom,132800,>100K,low
male,45,forties,assistant_professor,university,boat_racing,sea,62220,>50K<=100K,high
male,70,seventies,cardiologist,surgery,darts,pub,275520,>100K,low
female,34,thirties,associate_professor,university,bicycling,street,71710,>50K<=100K,low
male,26,twenties,cardiologist,surgery,hurling,ballpark,159040,>100K,low
male,41,forties,baseball_coach,gym,jump_rope,park,44840,<=50K,low
male,34,thirties,dishwasher,restaurant,ice_hockey,skating_rink,19260,<=50K,medium
male,39,thirties,baseball_coach,court,dominoes,pub,38380,<=50K,low
male,56,fifties,associate_professor,university,golf,golf_course,72420,>50K<=100K,low
male,66,sixties,associate_professor,university,boat_racing,sea,75260,>50K<=100K,high
female,64,sixties,assistant_professor,university,darts,bar,63440,>50K<=100K,low
male,37,thirties,associate_professor,university,darts,bar,71710,>50K<=100K,low
male,33,thirties,breeder,countryside,snorkeling,cave,29100,<=50K,high
male,66,sixties,architect,architecture,billiards,bar,88350,>50K<=100K,medium
female,36,thirties,divorce_lawyer,office,dominoes,pub,90060,>50K<=100K,low
female,28,twenties,advocate,courtroom,darts,pub,65600,>50K<=100K,low
female,75,seventies,advocate,office,horse_racing,hippodrome,132800,>100K,medium
male,34,thirties,cardiologist,hospital,fishing,river,232960,>100K,low
male,27,twenties,taster,restaurant,hurling,ballpark,58080,>50K<=100K,low
female,51,fifties,associate_professor,university,hurling,ballpark,72420,>50K<=100K,low
female,23,twenties,journalist,office,billiards,bar,30800,<=50K,high
male,55,fifties,baseball_coach,gym,fishing,sea,44840,<=50K,low
male,39,thirties,agriculturist,farm,dominoes,pub,29100,<=50K,medium
female,38,thirties,advocate,office,chess,cafeteria,96800,>50K<=100K,low
male,66,sixties,assistant_professor,university,dancing,ballroom,63440,>50K<=100K,low
male,26,twenties,advocate,office,boxing,boxing_ring,65600,>50K<=100K,low
male,32,thirties,assistant_professor,university,dominoes,bar,61610,>50K<=100K,low
male,45,forties,copilot,sky,ice_hockey,skating_rink,131080,>100K,high
male,39,thirties,architect,office,dancing,ballroom,57570,>50K<=100K,low
male,31,thirties,electrician,office,dominoes,bar,44620,<=50K,high
male,25,twenties,beekeeper,farm,boxing,boxing_ring,24300,<=50K,high
male,23,twenties,cardiologist,surgery,jump_rope,street,159040,>100K,low
female,38,thirties,assistant_professor,university,gymnastics,gym,61610,>50K<=100K,medium
male,55,fifties,beekeeper,countryside,marbles,park,32100,<=50K,high
female,63,sixties,chiropractor,surgery,bicycling,park,86070,>50K<=100K,low
male,22,twenties,graphic_designer,office,boxing,boxing_ring,34960,<=50K,low
male,34,thirties,assistant_professor,university,hurling,ballpark,61610,>50K<=100K,low
male,61,sixties,associate_professor,university,bowling,amusement_park,75260,>50K<=100K,low
female,29,twenties,assistant_professor,university,basketball,basketball_court,60390,>50K<=100K,low
female,74,seventies,math_teacher,school,fishing,river,47000,<=50K,low
female,26,twenties,assistant_professor,university,horse_racing,hippodrome,60390,>50K<=100K,medium
female,64,sixties,associate_professor,university,billiards,bar,75260,>50K<=100K,low
male,43,forties,clinical_psychologist,surgery,fishing,sea,84680,>50K<=100K,low
female,34,thirties,architect,office,bowling,amusement_park,57570,>50K<=100K,low
male,29,twenties,agriculturist,farm,fishing,sea,24300,<=50K,high
female,24,twenties,choreographer,theatre,judo,gym,34650,<=50K,low
female,45,forties,choreographer,theatre,boat_racing,sea,40250,<=50K,high
male,39,thirties,dentist,hospital,chess,cafeteria,134620,>100K,low
male,55,fifties,associate_professor,university,baseball,ballpark,72420,>50K<=100K,low
male,41,forties,cardiologist,surgery,dancing,ballroom,250880,>100K,low
male,33,thirties,basketball_coach,gym,chess,cafeteria,38380,<=50K,low
male,56,fifties,assistant_professor,university,gymnastics,gym,62220,>50K<=100K,medium
male,65,sixties,civil_engineer,office,judo,gym,90280,>50K<=100K,high
male,54,fifties,magician,theatre,fishing,sea,44800,<=50K,low
male,24,twenties,beekeeper,farm,hunting,jungle,24300,<=50K,high
male,26,twenties,civil_engineer,architecture,boat_racing,sea,54900,>50K<=100K,high
male,57,fifties,chemist,science_lab,chess,coffee_shop,61740,>50K<=100K,low
female,25,twenties,nurse,surgery,bingo,casino,51330,>50K<=100K,high
male,71,seventies,associate_professor,university,horse_racing,hippodrome,75260,>50K<=100K,medium
male,41,forties,civil_engineer,office,bowling,amusement_park,77470,>50K<=100K,high
female,36,thirties,beekeeper,countryside,horse_racing,hippodrome,29100,<=50K,high
male,37,thirties,chemist,school,marbles,street,53410,>50K<=100K,low
female,61,sixties,architect,office,dancing,ballroom,88350,>50K<=100K,low
male,31,thirties,journalist,office,fishing,lake,29750,<=50K,high
male,70,seventies,copilot,airport,judo,gym,175160,>100K,high
male,73,seventies,breeder,countryside,ice_hockey,skating_rink,39900,<=50K,high
male,22,twenties,baseball_coach,court,fishing,lake,31160,<=50K,low
male,66,sixties,choreographer,theatre,basketball,basketball_court,40250,<=50K,low
