gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,62,sixties,breeder,farm,rugby,ballpark,39900,<=50K,high
male,61,sixties,electrician,office,boxing,boxing_ring,56580,>50K<=100K,high
male,39,thirties,dishwasher,restaurant,golf,golf_course,19260,<=50K,low
female,57,fifties,math_teacher,school,roller_skating,skating_rink,47000,<=50K,low
male,66,sixties,clinical_psychologist,surgery,dominoes,pub,91250,>50K<=100K,low
male,37,thirties,dishwasher,tavern,marbles,park,19260,<=50K,low
female,75,seventies,nutritionist,hospital,hurling,ballpark,43600,<=50K,low
female,66,sixties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
female,23,twenties,nutritionist,surgery,golf,golf_course,38400,<=50K,low
male,69,sixties,composer,school,fishing,lake,53920,>50K<=100K,low
male,37,thirties,miner,mine,golf,golf_course,58240,>50K<=100K,high
male,36,thirties,journalist,office,wrestling,wrestling_ring,29750,<=50K,high
female,48,forties,criminologist,courtroom,boxing,boxing_ring,68777,>50K<=100K,low
male,37,thirties,journalist,office,ice_skating,skating_rink,29750,<=50K,high
male,69,sixties,nurse,surgery,horse_racing,hippodrome,70800,>50K<=100K,high
male,62,sixties,divorce_lawyer,courtroom,hunting,jungle,103490,>100K,low
female,66,sixties,nurse,hospital,golf,golf_course,70800,>50K<=100K,high
male,35,thirties,software_engineer,office,ice_skating,skating_rink,81320,>50K<=100K,low
male,58,fifties,dishwasher,restaurant,ice_hockey,skating_rink,19260,<=50K,medium
female,22,twenties,choreographer,theatre,judo,gym,34650,<=50K,low
male,65,sixties,lecturer,university,boxing,boxing_ring,52900,>50K<=100K,low
female,60,sixties,mime,street,boxing,boxing_ring,38100,<=50K,high
female,23,twenties,clinical_psychologist,hospital,chess,cafeteria,63510,>50K<=100K,low
female,74,seventies,divorce_lawyer,office,darts,bar,103490,>100K,low
female,34,thirties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
male,74,seventies,chemist,school,hunting,forest,73500,>50K<=100K,low
male,45,forties,dentist,surgery,hurling,ballpark,146050,>100K,low
male,57,fifties,civil_engineer,office,ice_hockey,skating_rink,77470,>50K<=100K,high
male,40,forties,chiropractor,hospital,scuba_diving,sea,72390,>50K<=100K,low
female,60,sixties,general_practitioner,hospital,chess,cafeteria,175500,>100K,low
female,75,seventies,opera_star,concert_hall,fishing,lake,59280,>50K<=100K,low
male,49,forties,electrician,house,gymnastics,gym,50140,>50K<=100K,high
female,46,forties,clinical_psychologist,hospital,dominoes,bar,84680,>50K<=100K,low
male,40,forties,dishwasher,tavern,hunting,forest,19260,<=50K,low
male,62,sixties,beekeeper,countryside,golf,golf_course,39900,<=50K,high
male,49,forties,chiropractor,hospital,hurling,ballpark,72390,>50K<=100K,low
female,52,fifties,massager,massage_parlor,rugby,ballpark,51250,>50K<=100K,medium
male,66,sixties,general_practitioner,hospital,dominoes,bar,175500,>100K,low
female,47,forties,esthetician,beauty_salon,fishing,lake,37200,<=50K,low
female,29,twenties,general_practitioner,hospital,roller_skating,skating_rink,102600,>100K,low
male,62,sixties,magician,theatre,boat_racing,sea,48000,<=50K,high
female,23,twenties,pharmacist,pharmacy,bowling,amusement_park,106400,>100K,low
male,45,forties,electrician,house,chess,cafeteria,50140,>50K<=100K,high
male,55,fifties,copilot,sky,ice_skating,skating_rink,131080,>100K,high
female,70,seventies,composer,house,bowling,amusement_park,53920,>50K<=100K,low
male,71,seventies,mime,theatre,judo,gym,38100,<=50K,low
male,31,thirties,copilot,sky,hurling,ballpark,91640,>50K<=100K,high
female,23,twenties,graphic_designer,office,bowling,amusement_park,34960,<=50K,low
female,29,twenties,optometrist,surgery,hunting,jungle,91140,>50K<=100K,low
male,65,sixties,copilot,sky,darts,bar,175160,>100K,high
female,45,forties,violinist,theatre,dancing,ballroom,40320,<=50K,low
female,33,thirties,esthetician,beauty_salon,marbles,street,34500,<=50K,low
male,51,fifties,composer,house,golf,golf_course,53411,>50K<=100K,low
male,74,seventies,copilot,sky,fishing,lake,175160,>100K,high
female,49,forties,divorce_lawyer,courtroom,dominoes,bar,93220,>50K<=100K,low
male,46,forties,electrician,street,horse_racing,hippodrome,50140,>50K<=100K,high
female,48,forties,massager,massage_parlor,chess,cafeteria,51250,>50K<=100K,low
female,34,thirties,demonstrator,university,fishing,river,33209,<=50K,low
male,38,thirties,mime,circus,hunting,jungle,34500,<=50K,high
male,28,twenties,dishwasher,tavern,golf,golf_course,17640,<=50K,low
male,32,thirties,cardiologist,surgery,dominoes,pub,232960,>100K,low
female,21,twenties,criminologist,office,hunting,forest,38106,<=50K,low
male,30,thirties,math_teacher,school,hurling,ballpark,47000,<=50K,low
male,63,sixties,magician,theatre,marbles,street,48000,<=50K,low
female,21,twenties,general_practitioner,hospital,gymnastics,gym,102600,>100K,medium
female,71,seventies,criminologist,office,dancing,ballroom,77142,>50K<=100K,low
female,74,seventies,demonstrator,university,bingo,casino,33209,<=50K,low
male,70,seventies,cardiologist,hospital,judo,gym,275520,>100K,low
male,22,twenties,dentist,hospital,scuba_diving,sea,114300,>100K,low
male,37,thirties,dishwasher,restaurant,ice_skating,skating_rink,19260,<=50K,low
female,70,seventies,esthetician,beauty_salon,fishing,lake,40800,<=50K,low
male,62,sixties,demonstrator,university,billiards,bar,33209,<=50K,low
female,46,forties,nurse,hospital,jump_rope,street,66670,>50K<=100K,high
male,27,twenties,mime,street,marbles,street,27300,<=50K,medium
male,64,sixties,dishwasher,restaurant,billiards,pub,20880,<=50K,low
female,32,thirties,criminologist,courtroom,bowling,amusement_park,56230,>50K<=100K,low
male,53,fifties,magician,theatre,bowling,amusement_park,44800,<=50K,low
female,45,forties,graphic_designer,office,judo,gym,44460,<=50K,low
female,31,thirties,choreographer,theatre,rock_climbing,wall_rock,41300,<=50K,low
male,29,twenties,copilot,sky,darts,bar,54520,>50K<=100K,high
female,74,seventies,massager,massage_parlor,fishing,lake,77900,>50K<=100K,low
male,69,sixties,dishwasher,restaurant,fishing,lake,20880,<=50K,low
male,52,fifties,movie_actor,location,boat_racing,sea,90780,>50K<=100K,high
female,53,fifties,esthetician,beauty_salon,marbles,street,37200,<=50K,low
male,47,forties,cardiologist,surgery,jump_rope,street,250880,>100K,low
male,63,sixties,pharmacist,pharmacy,dancing,ballroom,117600,>100K,low
male,52,fifties,divorce_lawyer,courtroom,horse_racing,hippodrome,93220,>50K<=100K,medium
male,41,forties,copilot,airport,horse_racing,hippodrome,131080,>100K,high
male,31,thirties,general_practitioner,hospital,bingo,casino,139050,>100K,low
male,24,twenties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
female,45,forties,esthetician,beauty_salon,boat_racing,sea,37200,<=50K,high
male,42,forties,dishwasher,tavern,gymnastics,gym,19260,<=50K,medium
male,43,forties,miner,mine,gymnastics,gym,50440,>50K<=100K,high
female,36,thirties,civil_engineer,office,wrestling,wrestling_ring,65270,>50K<=100K,high
male,75,seventies,opera_star,concert_hall,golf,golf_course,59280,>50K<=100K,low
female,60,sixties,decorator,house,bowling,amusement_park,59850,>50K<=100K,low
female,57,fifties,journalist,office,gymnastics,gym,53550,>50K<=100K,high
male,64,sixties,criminologist,courtroom,roller_skating,skating_rink,77142,>50K<=100K,low
male,43,forties,criminologist,courtroom,golf,golf_course,68777,>50K<=100K,low
male,61,sixties,miner,mine,bowling,amusement_park,50440,>50K<=100K,high
male,37,thirties,window_cleaner,heights,hurling,ballpark,34500,<=50K,high
male,62,sixties,criminologist,courtroom,horse_racing,hippodrome,77142,>50K<=100K,medium
female,72,seventies,basketball_coach,gym,running,cinder_track,51300,>50K<=100K,low
male,41,forties,copilot,sky,dancing,ballroom,131080,>100K,high
female,33,thirties,esthetician,beauty_salon,ice_skating,skating_rink,34500,<=50K,low
male,71,seventies,dishwasher,restaurant,boxing,boxing_ring,20880,<=50K,low
female,50,fifties,criminologist,courtroom,ice_hockey,skating_rink,68777,>50K<=100K,medium
female,25,twenties,decorator,house,boat_racing,sea,40950,<=50K,high
female,55,fifties,dentist,hospital,wrestling,wrestling_ring,146050,>100K,medium
male,29,twenties,copilot,airport,jump_rope,street,54520,>50K<=100K,high
female,36,thirties,esthetician,beauty_salon,surfing,sea,34500,<=50K,low
male,67,sixties,electrician,street,bowling,amusement_park,56580,>50K<=100K,high
male,56,fifties,general_practitioner,hospital,hurling,ballpark,148500,>100K,low
male,42,forties,dishwasher,restaurant,dancing,ballroom,19260,<=50K,low
female,64,sixties,dentist,surgery,judo,gym,157480,>100K,low
male,67,sixties,electrician,house,dancing,ballroom,56580,>50K<=100K,high
female,69,sixties,nurse,surgery,darts,bar,70800,>50K<=100K,high
male,37,thirties,clinical_psychologist,surgery,horse_racing,hippodrome,73730,>50K<=100K,medium
male,58,fifties,graphic_designer,office,golf,golf_course,44460,<=50K,low
male,68,sixties,civil_engineer,office,jump_rope,street,90280,>50K<=100K,high
male,42,forties,general_practitioner,surgery,fishing,sea,148500,>100K,low
female,69,sixties,nurse,hospital,roller_skating,skating_rink,70800,>50K<=100K,high
male,32,thirties,divorce_lawyer,courtroom,dominoes,bar,90060,>50K<=100K,low
male,39,thirties,taster,restaurant,dominoes,bar,69300,>50K<=100K,low
male,68,sixties,civil_engineer,architecture,marbles,street,90280,>50K<=100K,high
female,63,sixties,journalist,office,fishing,lake,60900,>50K<=100K,high
male,67,sixties,dentist,hospital,jump_rope,park,157480,>100K,low
female,59,fifties,magician,circus,rugby,ballpark,44800,<=50K,high
female,43,forties,lecturer,university,rugby,ballpark,49220,<=50K,medium
female,58,fifties,massager,massage_parlor,ice_skating,skating_rink,51250,>50K<=100K,low
male,54,fifties,clinical_psychologist,hospital,dancing,ballroom,84680,>50K<=100K,low
female,38,thirties,decorator,house,hunting,forest,43650,<=50K,low
female,72,seventies,lecturer,university,hunting,forest,52900,>50K<=100K,low
male,51,fifties,dishwasher,tavern,gymnastics,gym,19260,<=50K,medium
male,57,fifties,chiropractor,hospital,horse_racing,hippodrome,72390,>50K<=100K,medium
female,52,fifties,nurse,hospital,fishing,river,66670,>50K<=100K,high
female,48,forties,chemist,science_lab,boat_racing,sea,61740,>50K<=100K,high
male,29,twenties,copilot,airport,dancing,ballroom,54520,>50K<=100K,high
female,58,fifties,choreographer,theatre,chess,cafeteria,40250,<=50K,low
male,47,forties,magician,theatre,water-skiing,lake,44800,<=50K,low
female,57,fifties,decorator,house,dancing,ballroom,50850,>50K<=100K,low
female,51,fifties,massager,massage_parlor,hurling,ballpark,51250,>50K<=100K,low
male,69,sixties,dentist,hospital,hunting,jungle,157480,>100K,low
male,72,seventies,miner,mine,gymnastics,gym,50440,>50K<=100K,high
female,56,fifties,nurse,hospital,roller_skating,skating_rink,66670,>50K<=100K,high
male,41,forties,physicist,science_lab,golf,golf_course,104060,>100K,low
male,30,thirties,advocate,courtroom,darts,pub,96800,>50K<=100K,low
male,23,twenties,chemist,science_lab,boat_racing,sea,44590,<=50K,high
male,65,sixties,dentist,surgery,judo,gym,157480,>100K,low
female,22,twenties,lecturer,university,billiards,bar,44160,<=50K,low
female,46,forties,choreographer,theatre,boat_racing,sea,40250,<=50K,high
male,67,sixties,movie_actor,location,chess,coffee_shop,66750,>50K<=100K,high
male,28,twenties,opera_star,theatre,bowling,amusement_park,44200,<=50K,low
male,73,seventies,composer,house,dancing,ballroom,53920,>50K<=100K,low
female,43,forties,demonstrator,university,judo,gym,33209,<=50K,low
male,53,fifties,lecturer,university,fishing,lake,49220,<=50K,low
female,75,seventies,miner,mine,bicycling,street,50440,>50K<=100K,high
female,21,twenties,lecturer,university,hurling,ballpark,44160,<=50K,low
male,32,thirties,composer,house,rock_climbing,wall_rock,50868,>50K<=100K,low
female,27,twenties,massager,massage_parlor,judo,gym,38130,<=50K,low
female,66,sixties,criminologist,courtroom,roller_skating,skating_rink,77142,>50K<=100K,low
female,29,twenties,magician,theatre,hunting,jungle,32000,<=50K,low
male,48,forties,graphic_designer,office,dominoes,bar,44460,<=50K,low
female,59,fifties,decorator,house,gymnastics,gym,50850,>50K<=100K,medium
female,73,seventies,criminologist,office,ice_hockey,skating_rink,77142,>50K<=100K,medium
male,23,twenties,journalist,office,chess,cafeteria,30800,<=50K,high
female,50,fifties,music_teacher,school,rock_climbing,wall_rock,48790,<=50K,low
male,46,forties,graphic_designer,office,ice_skating,skating_rink,44460,<=50K,low
male,42,forties,electrician,office,darts,bar,50140,>50K<=100K,high
female,70,seventies,graphic_designer,office,marbles,park,46740,<=50K,low
female,45,forties,esthetician,beauty_salon,fishing,river,37200,<=50K,low
female,50,fifties,journalist,office,horse_racing,hippodrome,53550,>50K<=100K,high
female,74,seventies,choreographer,theatre,fishing,sea,40250,<=50K,low
female,31,thirties,esthetician,beauty_salon,ice_skating,skating_rink,34500,<=50K,low
female,53,fifties,demonstrator,university,darts,bar,33209,<=50K,low
female,64,sixties,massager,massage_parlor,ice_hockey,skating_rink,77900,>50K<=100K,medium
female,54,fifties,nutritionist,hospital,ice_hockey,skating_rink,42400,<=50K,medium
male,67,sixties,miner,mine,bingo,casino,50440,>50K<=100K,high
male,44,forties,nutritionist,surgery,judo,gym,42400,<=50K,low
male,22,twenties,composer,school,golf,golf_course,45781,<=50K,low
male,72,seventies,magician,theatre,horse_racing,hippodrome,48000,<=50K,medium
male,39,thirties,movie_actor,location,dancing,ballroom,89000,>50K<=100K,high
female,73,seventies,chemist,school,boxing,boxing_ring,73500,>50K<=100K,low
female,42,forties,math_teacher,school,ice_skating,skating_rink,47000,<=50K,low
male,64,sixties,chemist,school,water-skiing,lake,73500,>50K<=100K,low
male,59,fifties,graphic_designer,office,hurling,ballpark,44460,<=50K,low
female,41,forties,composer,school,boxing,boxing_ring,53411,>50K<=100K,low
male,39,thirties,graphic_designer,office,ice_hockey,skating_rink,40660,<=50K,medium
male,61,sixties,cardiologist,hospital,golf,golf_course,275520,>100K,low
female,67,sixties,nutritionist,hospital,darts,bar,43600,<=50K,low
female,30,thirties,magician,circus,roller_skating,skating_rink,44000,<=50K,high
female,71,seventies,esthetician,beauty_salon,fishing,lake,40800,<=50K,low
male,26,twenties,mime,theatre,boat_racing,sea,27300,<=50K,high
male,61,sixties,criminologist,courtroom,dancing,ballroom,77142,>50K<=100K,low
male,62,sixties,copilot,airport,judo,gym,175160,>100K,high
male,39,thirties,graphic_designer,office,water-skiing,sea,40660,<=50K,low
male,44,forties,dentist,hospital,horse_racing,hippodrome,146050,>100K,medium
female,27,twenties,lecturer,university,dominoes,pub,44160,<=50K,low
female,46,forties,choreographer,theatre,dancing,ballroom,40250,<=50K,low
female,75,seventies,graphic_designer,office,dancing,ballroom,46740,<=50K,low
female,63,sixties,demonstrator,university,jump_rope,street,33209,<=50K,low
male,71,seventies,choreographer,theatre,fishing,river,40250,<=50K,low
female,56,fifties,movie_actor,location,bicycling,park,90780,>50K<=100K,high
male,27,twenties,dentist,surgery,rock_climbing,wall_rock,114300,>100K,low
male,57,fifties,dishwasher,tavern,darts,bar,19260,<=50K,low
male,42,forties,dishwasher,tavern,chess,coffee_shop,19260,<=50K,low
male,67,sixties,civil_engineer,office,ice_hockey,skating_rink,90280,>50K<=100K,high
male,63,sixties,magician,theatre,boat_racing,sea,48000,<=50K,high
male,66,sixties,general_practitioner,surgery,hunting,jungle,175500,>100K,low
male,47,forties,chiropractor,surgery,horse_racing,hippodrome,72390,>50K<=100K,medium
female,73,seventies,graphic_designer,office,ice_skating,skating_rink,46740,<=50K,low
male,33,thirties,dentist,surgery,ice_skating,skating_rink,134620,>100K,low
male,39,thirties,clinical_psychologist,surgery,judo,gym,73730,>50K<=100K,low
female,30,thirties,journalist,office,darts,bar,29750,<=50K,high
male,25,twenties,miner,mine,marbles,street,47320,<=50K,high
female,35,thirties,esthetician,beauty_salon,hunting,jungle,34500,<=50K,low
male,45,forties,software_engineer,office,darts,pub,96520,>50K<=100K,low
female,27,twenties,graphic_designer,office,boat_racing,sea,34960,<=50K,high
male,29,twenties,general_practitioner,hospital,darts,pub,102600,>100K,low
female,49,forties,criminologist,courtroom,horse_racing,hippodrome,68777,>50K<=100K,medium
male,51,fifties,decorator,house,roller_skating,skating_rink,50850,>50K<=100K,low
male,69,sixties,mime,theatre,dancing,ballroom,38100,<=50K,low
male,71,seventies,chemist,science_lab,ice_hockey,skating_rink,73500,>50K<=100K,medium
male,75,seventies,electrician,house,boat_racing,sea,56580,>50K<=100K,high
male,59,fifties,divorce_lawyer,office,ice_hockey,skating_rink,93220,>50K<=100K,medium
male,47,forties,clinical_psychologist,surgery,jump_rope,street,84680,>50K<=100K,low
male,61,sixties,mime,circus,judo,gym,38100,<=50K,high
female,30,thirties,massager,massage_parlor,hunting,jungle,44690,<=50K,low
female,71,seventies,choreographer,theatre,judo,gym,40250,<=50K,low
male,25,twenties,optometrist,surgery,marbles,park,91140,>50K<=100K,low
female,45,forties,copilot,airport,dominoes,pub,131080,>100K,high
female,53,fifties,criminologist,courtroom,hurling,ballpark,68777,>50K<=100K,low
female,50,fifties,civil_engineer,architecture,gymnastics,gym,77470,>50K<=100K,high
male,47,forties,general_practitioner,surgery,rock_climbing,wall_rock,148500,>100K,low
male,36,thirties,copilot,airport,darts,bar,91640,>50K<=100K,high
female,56,fifties,chemist,science_lab,fishing,sea,61740,>50K<=100K,low
female,40,forties,divorce_lawyer,courtroom,hurling,ballpark,93220,>50K<=100K,low
male,40,forties,copilot,airport,roller_skating,skating_rink,131080,>100K,high
male,58,fifties,cardiologist,surgery,horse_racing,hippodrome,250880,>100K,medium
male,69,sixties,music_teacher,school,golf,golf_course,51250,>50K<=100K,low
female,61,sixties,music_teacher,school,wrestling,wrestling_ring,51250,>50K<=100K,medium
male,69,sixties,math_teacher,school,rugby,ballpark,47000,<=50K,medium
female,50,fifties,massager,massage_parlor,marbles,street,51250,>50K<=100K,low
female,42,forties,magician,theatre,scuba_diving,sea,44800,<=50K,low
male,41,forties,miner,mine,bingo,casino,50440,>50K<=100K,high
male,32,thirties,dentist,surgery,darts,pub,134620,>100K,low
female,71,seventies,criminologist,courtroom,horse_racing,hippodrome,77142,>50K<=100K,medium
female,55,fifties,esthetician,beauty_salon,roller_skating,skating_rink,37200,<=50K,low
male,62,sixties,optometrist,surgery,gymnastics,gym,111720,>100K,medium
female,21,twenties,decorator,house,fishing,river,40950,<=50K,low
female,24,twenties,esthetician,beauty_salon,bowling,amusement_park,28200,<=50K,low
female,26,twenties,decorator,office,bowling,amusement_park,40950,<=50K,low
female,48,forties,nurse,hospital,horse_racing,hippodrome,66670,>50K<=100K,high
male,49,forties,dishwasher,tavern,jump_rope,park,19260,<=50K,low
male,45,forties,dishwasher,restaurant,snorkeling,cave,19260,<=50K,low
male,40,forties,mime,theatre,rugby,ballpark,38100,<=50K,medium
male,26,twenties,dentist,surgery,gymnastics,gym,114300,>100K,medium
female,27,twenties,decorator,office,horse_racing,hippodrome,40950,<=50K,medium
male,65,sixties,baseball_coach,gym,dancing,ballroom,51300,>50K<=100K,low
female,31,thirties,surgeon,hospital,billiards,bar,249600,>100K,low
female,48,forties,esthetician,beauty_salon,fishing,lake,37200,<=50K,low
male,41,forties,civil_engineer,office,auto_racing,racing_circuit,77470,>50K<=100K,high
male,72,seventies,dentist,surgery,marbles,street,157480,>100K,low
male,46,forties,software_engineer,office,hunting,jungle,96520,>50K<=100K,low
female,63,sixties,lecturer,university,boxing,boxing_ring,52900,>50K<=100K,low
female,67,sixties,graphic_designer,office,gymnastics,gym,46740,<=50K,medium
female,65,sixties,lecturer,university,fishing,lake,52900,>50K<=100K,low
female,24,twenties,math_teacher,school,darts,bar,47000,<=50K,low
male,27,twenties,movie_actor,location,ice_hockey,skating_rink,71200,>50K<=100K,high
female,39,thirties,massager,massage_parlor,gymnastics,gym,44690,<=50K,medium
female,34,thirties,esthetician,beauty_salon,chess,coffee_shop,34500,<=50K,low
male,40,forties,journalist,office,hunting,forest,53550,>50K<=100K,high
male,56,fifties,cardiologist,surgery,ice_skating,skating_rink,250880,>100K,low
male,73,seventies,magician,theatre,bicycling,park,48000,<=50K,low
male,55,fifties,graphic_designer,office,gymnastics,gym,44460,<=50K,medium
male,65,sixties,math_teacher,school,running,gym,47000,<=50K,low
female,37,thirties,divorce_lawyer,courtroom,snorkeling,cave,90060,>50K<=100K,low
male,31,thirties,composer,school,gymnastics,gym,50868,>50K<=100K,medium
male,26,twenties,demonstrator,university,dancing,ballroom,33209,<=50K,low
male,27,twenties,math_teacher,school,golf,golf_course,47000,<=50K,low
male,70,seventies,lecturer,university,judo,gym,52900,>50K<=100K,low
male,25,twenties,chemist,school,ice_skating,skating_rink,44590,<=50K,low
male,50,fifties,composer,studio,dancing,ballroom,53411,>50K<=100K,low
female,22,twenties,music_teacher,school,jump_rope,park,40590,<=50K,low
male,48,forties,massager,massage_parlor,dominoes,pub,51250,>50K<=100K,low
male,34,thirties,physicist,science_lab,chess,cafeteria,84280,>50K<=100K,low
male,41,forties,math_teacher,school,darts,bar,47000,<=50K,low
female,34,thirties,divorce_lawyer,office,fishing,river,90060,>50K<=100K,low
male,35,thirties,miner,mine,hunting,jungle,58240,>50K<=100K,high
female,50,fifties,esthetician,beauty_salon,horse_racing,hippodrome,37200,<=50K,medium
male,28,twenties,chemist,science_lab,judo,gym,44590,<=50K,low
female,39,thirties,journalist,office,dominoes,bar,29750,<=50K,high
female,54,fifties,choreographer,theatre,chess,coffee_shop,40250,<=50K,low
female,51,fifties,decorator,house,bingo,casino,50850,>50K<=100K,low
female,22,twenties,chemist,science_lab,hunting,jungle,44590,<=50K,low
female,30,thirties,massager,massage_parlor,bowling,amusement_park,44690,<=50K,low
male,21,twenties,copilot,airport,golf,golf_course,54520,>50K<=100K,high
male,38,thirties,electrician,house,hunting,forest,44620,<=50K,high
male,22,twenties,copilot,sky,bingo,casino,54520,>50K<=100K,high
male,51,fifties,advocate,courtroom,bowling,amusement_park,118400,>100K,low
female,64,sixties,music_teacher,school,ice_skating,skating_rink,51250,>50K<=100K,low
male,25,twenties,journalist,office,dancing,ballroom,30800,<=50K,high
male,37,thirties,divorce_lawyer,office,roller_skating,skating_rink,90060,>50K<=100K,low
female,57,fifties,criminologist,office,gymnastics,gym,68777,>50K<=100K,medium
male,46,forties,lecturer,university,auto_racing,racing_circuit,49220,<=50K,high
female,53,fifties,massager,massage_parlor,horse_racing,hippodrome,51250,>50K<=100K,medium
female,49,forties,decorator,office,gymnastics,gym,50850,>50K<=100K,medium
male,36,thirties,magician,circus,ice_hockey,skating_rink,44000,<=50K,high
female,27,twenties,criminologist,courtroom,hunting,jungle,38106,<=50K,low
female,62,sixties,lecturer,university,hunting,forest,52900,>50K<=100K,low
female,25,twenties,general_practitioner,hospital,horse_racing,hippodrome,102600,>100K,medium
male,21,twenties,composer,school,rock_climbing,wall_rock,45781,<=50K,low
male,23,twenties,cardiologist,hospital,gymnastics,gym,159040,>100K,medium
male,69,sixties,composer,studio,dominoes,pub,53920,>50K<=100K,low
female,42,forties,pediatrician,hospital,darts,bar,145520,>100K,low
female,73,seventies,demonstrator,university,marbles,street,33209,<=50K,low
male,48,forties,chiropractor,surgery,gymnastics,gym,72390,>50K<=100K,medium
female,51,fifties,esthetician,beauty_salon,judo,gym,37200,<=50K,low
male,65,sixties,chiropractor,surgery,hunting,forest,86070,>50K<=100K,low
male,75,seventies,chemist,science_lab,golf,golf_course,73500,>50K<=100K,low
male,31,thirties,general_practitioner,hospital,golf,golf_course,139050,>100K,low
female,21,twenties,pianist,concert_hall,dominoes,pub,51240,>50K<=100K,low
female,66,sixties,choreographer,theatre,ice_skating,skating_rink,40250,<=50K,low
male,64,sixties,massager,massage_parlor,chess,coffee_shop,77900,>50K<=100K,low
male,45,forties,clinical_psychologist,hospital,snorkeling,sea,84680,>50K<=100K,low
male,27,twenties,magician,circus,darts,pub,32000,<=50K,medium
male,40,forties,advocate,office,bowling,amusement_park,118400,>100K,low
male,66,sixties,miner,mine,dominoes,bar,50440,>50K<=100K,high
female,47,forties,graphic_designer,office,gymnastics,gym,44460,<=50K,medium
male,28,twenties,dishwasher,restaurant,fishing,sea,17640,<=50K,low
male,44,forties,magician,theatre,hunting,jungle,44800,<=50K,low
female,63,sixties,movie_actor,location,dominoes,pub,66750,>50K<=100K,high
female,50,fifties,divorce_lawyer,courtroom,gymnastics,gym,93220,>50K<=100K,medium
male,40,forties,lecturer,university,billiards,pub,49220,<=50K,low
male,36,thirties,copilot,sky,fishing,lake,91640,>50K<=100K,high
female,31,thirties,optometrist,surgery,horse_racing,hippodrome,99960,>50K<=100K,medium
