gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,55,fifties,breeder,farm,basketball,basketball_court,32100,<=50K,high
male,61,sixties,dishwasher,tavern,horse_racing,hippodrome,20880,<=50K,medium
male,41,forties,copilot,airport,bicycling,street,131080,>100K,high
female,59,fifties,breeder,countryside,hurling,ballpark,32100,<=50K,high
female,65,sixties,basketball_coach,gym,squash,squash_court,51300,>50K<=100K,low
male,26,twenties,mime,theatre,boat_racing,sea,27300,<=50K,high
female,71,seventies,journalist,office,boat_racing,sea,60900,>50K<=100K,high
female,50,fifties,ballet_dancer,theatre,rock_climbing,wall_rock,40250,<=50K,low
male,40,forties,electrician,house,snorkeling,cave,50140,>50K<=100K,high
male,38,thirties,architect,office,fishing,sea,57570,>50K<=100K,low
male,46,forties,beekeeper,countryside,bingo,casino,32100,<=50K,high
male,28,twenties,advocate,courtroom,hunting,forest,65600,>50K<=100K,low
female,44,forties,divorce_lawyer,office,bowling,amusement_park,93220,>50K<=100K,low
female,74,seventies,basketball_coach,court,bowling,amusement_park,51300,>50K<=100K,low
male,72,seventies,electrician,street,golf,golf_course,56580,>50K<=100K,high
male,22,twenties,divorce_lawyer,office,baseball,ballpark,66360,>50K<=100K,low
male,67,sixties,journalist,office,ice_hockey,skating_rink,60900,>50K<=100K,high
female,65,sixties,clinical_psychologist,surgery,darts,pub,91250,>50K<=100K,low
male,40,forties,basketball_coach,gym,judo,gym,44840,<=50K,low
male,58,fifties,ballet_dancer,school,bowling,amusement_park,40250,<=50K,low
female,72,seventies,esthetician,beauty_salon,auto_racing,racing_circuit,40800,<=50K,high
male,44,forties,agriculturist,farm,dominoes,bar,32100,<=50K,medium
male,51,fifties,architect,office,dancing,ballroom,71250,>50K<=100K,low
male,64,sixties,baseball_coach,court,boat_racing,sea,51300,>50K<=100K,high
male,36,thirties,baseball_coach,court,boxing,boxing_ring,38380,<=50K,low
male,66,sixties,baseball_coach,court,dominoes,pub,51300,>50K<=100K,low
male,36,thirties,magician,circus,boat_racing,sea,44000,<=50K,high
male,23,twenties,civil_engineer,architecture,hurling,ballpark,54900,>50K<=100K,high
female,49,forties,movie_actor,location,chess,coffee_shop,90780,>50K<=100K,high
male,34,thirties,baseball_coach,court,dancing,ballroom,38380,<=50K,low
female,41,forties,associate_professor,university,basketball,basketball_court,72420,>50K<=100K,low
female,32,thirties,dentist,surgery,darts,pub,134620,>100K,low
male,34,thirties,movie_actor,location,chess,cafeteria,89000,>50K<=100K,high
female,27,twenties,clinical_psychologist,hospital,bingo,casino,63510,>50K<=100K,low
female,47,forties,general_practitioner,hospital,american_football,football_field,148500,>100K,medium
male,56,fifties,breeder,farm,darts,pub,32100,<=50K,high
female,33,thirties,graphic_designer,office,boxing,boxing_ring,40660,<=50K,low
female,64,sixties,assistant_professor,university,gymnastics,gym,63440,>50K<=100K,medium
male,60,sixties,agriculturist,farm,bicycling,park,39900,<=50K,high
female,71,seventies,ballet_dancer,theatre,fishing,lake,39550,<=50K,low
female,71,seventies,ballet_dancer,theatre,boxing,boxing_ring,39550,<=50K,low
female,47,forties,associate_professor,university,boxing,boxing_ring,72420,>50K<=100K,low
female,36,thirties,baseball_coach,court,billiards,bar,38380,<=50K,low
male,53,fifties,beekeeper,farm,hurling,ballpark,32100,<=50K,high
male,36,thirties,assistant_professor,university,jump_rope,street,61610,>50K<=100K,low
female,22,twenties,ballet_dancer,theatre,billiards,bar,34650,<=50K,low
male,41,forties,assistant_professor,university,billiards,pub,62220,>50K<=100K,low
female,44,forties,baseball_coach,court,chess,coffee_shop,44840,<=50K,low
female,21,twenties,dishwasher,tavern,baseball,ballpark,17640,<=50K,low
male,42,forties,architect,architecture,dancing,ballroom,71250,>50K<=100K,medium
male,57,fifties,chiropractor,surgery,chess,cafeteria,72390,>50K<=100K,low
male,65,sixties,copilot,sky,hurling,ballpark,175160,>100K,high
male,41,forties,civil_engineer,office,table_tennis,gym,77470,>50K<=100K,high
male,75,seventies,architect,architecture,ice_hockey,skating_rink,88350,>50K<=100K,high
male,38,thirties,cardiologist,hospital,basketball,basketball_court,232960,>100K,low
male,45,forties,electrician,street,gymnastics,gym,50140,>50K<=100K,high
female,63,sixties,journalist,office,bingo,casino,60900,>50K<=100K,high
male,56,fifties,agriculturist,countryside,baseball,ballpark,32100,<=50K,high
female,69,sixties,clinical_psychologist,surgery,dominoes,bar,91250,>50K<=100K,low
male,23,twenties,breeder,farm,dancing,ballroom,24300,<=50K,high
male,25,twenties,civil_engineer,office,bicycling,street,54900,>50K<=100K,high
female,25,twenties,advocate,office,dancing,ballroom,65600,>50K<=100K,low
female,68,sixties,decorator,house,hurling,ballpark,59850,>50K<=100K,low
male,31,thirties,copilot,airport,bingo,casino,91640,>50K<=100K,high
female,47,forties,lecturer,university,boxing,boxing_ring,49220,<=50K,low
male,23,twenties,civil_engineer,office,bicycling,street,54900,>50K<=100K,high
female,39,thirties,breeder,countryside,golf,golf_course,29100,<=50K,high
female,53,fifties,journalist,office,bowling,amusement_park,53550,>50K<=100K,high
male,59,fifties,baseball_coach,gym,bowling,amusement_park,44840,<=50K,low
male,51,fifties,associate_professor,university,baseball,ballpark,72420,>50K<=100K,low
male,38,thirties,electrician,house,roller_skating,skating_rink,44620,<=50K,high
female,44,forties,choreographer,theatre,darts,bar,40250,<=50K,low
male,52,fifties,breeder,countryside,marbles,park,32100,<=50K,high
male,23,twenties,advocate,courtroom,boxing,boxing_ring,65600,>50K<=100K,low
male,26,twenties,cardiologist,surgery,fishing,sea,159040,>100K,low
female,64,sixties,choreographer,theatre,chess,cafeteria,40250,<=50K,low
female,28,twenties,chemist,school,hunting,forest,44590,<=50K,low
male,48,forties,agriculturist,countryside,boat_racing,sea,32100,<=50K,high
male,72,seventies,school_principal,school,dominoes,pub,94920,>50K<=100K,low
female,30,thirties,divorce_lawyer,courtroom,boxing,boxing_ring,90060,>50K<=100K,low
male,35,thirties,architect,architecture,ice_hockey,skating_rink,57570,>50K<=100K,high
male,27,twenties,copilot,airport,darts,bar,54520,>50K<=100K,high
female,66,sixties,ballet_dancer,school,dominoes,pub,39550,<=50K,low
male,62,sixties,chiropractor,surgery,hunting,forest,86070,>50K<=100K,low
male,26,twenties,civil_engineer,office,dancing,ballroom,54900,>50K<=100K,high
male,49,forties,beekeeper,farm,baseball,ballpark,32100,<=50K,high
male,72,seventies,baseball_coach,court,dancing,ballroom,51300,>50K<=100K,low
male,61,sixties,advocate,office,gymnastics,gym,132800,>100K,medium
female,55,fifties,chiropractor,hospital,billiards,bar,72390,>50K<=100K,low
female,33,thirties,breeder,farm,bowling,amusement_park,29100,<=50K,high
male,75,seventies,graphic_designer,office,squash,squash_court,46740,<=50K,low
male,23,twenties,baseball_coach,court,fishing,river,31160,<=50K,low
male,24,twenties,divorce_lawyer,courtroom,bicycling,street,66360,>50K<=100K,low
female,33,thirties,chemist,science_lab,fishing,sea,53410,>50K<=100K,low
female,57,fifties,journalist,office,dominoes,bar,53550,>50K<=100K,high
male,23,twenties,electrician,street,boxing,boxing_ring,35420,<=50K,high
female,21,twenties,decorator,house,bingo,casino,40950,<=50K,low
male,40,forties,basketball_coach,court,tennis,tennis_court,44840,<=50K,low
male,64,sixties,associate_professor,university,ice_skating,skating_rink,75260,>50K<=100K,low
male,51,fifties,chemist,school,baseball,ballpark,61740,>50K<=100K,low
female,41,forties,advocate,office,chess,cafeteria,118400,>100K,low
female,70,seventies,esthetician,beauty_salon,bingo,casino,40800,<=50K,low
female,42,forties,criminologist,office,horse_racing,hippodrome,68777,>50K<=100K,medium
male,48,forties,basketball_coach,court,hunting,forest,44840,<=50K,low
female,75,seventies,choreographer,theatre,golf,golf_course,40250,<=50K,low
male,25,twenties,breeder,countryside,baseball,ballpark,24300,<=50K,high
male,31,thirties,breeder,countryside,rock_climbing,wall_rock,29100,<=50K,high
female,54,fifties,music_teacher,school,fishing,sea,48790,<=50K,low
male,54,fifties,agriculturist,countryside,basketball,basketball_court,32100,<=50K,medium
female,48,forties,choreographer,theatre,dominoes,pub,40250,<=50K,low
male,68,sixties,graphic_designer,office,jump_rope,park,46740,<=50K,low
male,62,sixties,architect,office,hunting,forest,88350,>50K<=100K,low
male,55,fifties,math_teacher,school,scuba_diving,sea,47000,<=50K,low
male,25,twenties,beekeeper,countryside,baseball,ballpark,24300,<=50K,high
female,21,twenties,ballet_dancer,school,basketball,basketball_court,34650,<=50K,low
female,62,sixties,massager,massage_parlor,roller_skating,skating_rink,77900,>50K<=100K,low
female,35,thirties,advocate,office,darts,pub,96800,>50K<=100K,low
male,37,thirties,agriculturist,farm,dominoes,pub,29100,<=50K,medium
male,26,twenties,civil_engineer,architecture,billiards,pub,54900,>50K<=100K,high
male,43,forties,massager,massage_parlor,bicycling,park,51250,>50K<=100K,low
female,66,sixties,divorce_lawyer,office,soccer,ballpark,103490,>100K,low
male,52,fifties,composer,studio,roller_skating,skating_rink,53411,>50K<=100K,low
male,61,sixties,civil_engineer,architecture,chess,coffee_shop,90280,>50K<=100K,high
female,32,thirties,demonstrator,university,fishing,lake,33209,<=50K,low
male,70,seventies,agriculturist,farm,billiards,bar,39900,<=50K,medium
male,73,seventies,cardiologist,surgery,dancing,ballroom,275520,>100K,low
male,30,thirties,assistant_professor,university,horse_racing,hippodrome,61610,>50K<=100K,medium
female,43,forties,assistant_professor,university,horse_racing,hippodrome,62220,>50K<=100K,medium
female,43,forties,journalist,office,rock_climbing,wall_rock,53550,>50K<=100K,high
male,75,seventies,cardiologist,hospital,darts,bar,275520,>100K,low
male,72,seventies,baseball_coach,gym,golf,golf_course,51300,>50K<=100K,low
male,60,sixties,beekeeper,countryside,boxing,boxing_ring,39900,<=50K,high
male,61,sixties,electrician,office,gymnastics,gym,56580,>50K<=100K,high
male,69,sixties,breeder,countryside,boxing,boxing_ring,39900,<=50K,high
male,63,sixties,movie_actor,location,roller_skating,skating_rink,66750,>50K<=100K,high
male,34,thirties,journalist,office,fishing,river,29750,<=50K,high
female,64,sixties,criminologist,office,chess,coffee_shop,77142,>50K<=100K,low
male,33,thirties,chemist,science_lab,dancing,ballroom,53410,>50K<=100K,low
male,26,twenties,choreographer,theatre,bingo,casino,34650,<=50K,low
female,47,forties,demonstrator,university,horse_racing,hippodrome,33209,<=50K,medium
female,74,seventies,chemist,school,gymnastics,gym,73500,>50K<=100K,medium
male,64,sixties,choreographer,theatre,basketball,basketball_court,40250,<=50K,low
male,67,sixties,baseball_coach,court,scuba_diving,sea,51300,>50K<=100K,low
male,65,sixties,sculptor,studio,ice_skating,skating_rink,60680,>50K<=100K,low
male,27,twenties,copilot,sky,darts,bar,54520,>50K<=100K,high
male,58,fifties,advocate,courtroom,scuba_diving,sea,118400,>100K,low
male,72,seventies,assistant_professor,university,bicycling,park,63440,>50K<=100K,low
male,58,fifties,associate_professor,university,boxing,boxing_ring,72420,>50K<=100K,low
male,41,forties,math_teacher,school,darts,bar,47000,<=50K,low
male,74,seventies,choreographer,theatre,darts,bar,40250,<=50K,low
male,65,sixties,graphic_designer,office,dancing,ballroom,46740,<=50K,low
female,66,sixties,choreographer,theatre,boat_racing,sea,40250,<=50K,high
female,59,fifties,ballet_dancer,school,judo,gym,40250,<=50K,low
female,47,forties,ballet_dancer,school,dominoes,bar,40250,<=50K,low
male,23,twenties,civil_engineer,office,fishing,river,54900,>50K<=100K,high
female,28,twenties,demonstrator,university,bicycling,park,33209,<=50K,low
male,46,forties,copilot,airport,billiards,bar,131080,>100K,high
male,30,thirties,cardiologist,hospital,basketball,basketball_court,232960,>100K,low
male,75,seventies,civil_engineer,architecture,bicycling,park,90280,>50K<=100K,high
male,50,fifties,beekeeper,farm,judo,gym,32100,<=50K,high
female,45,forties,breeder,countryside,boxing,boxing_ring,32100,<=50K,high
male,74,seventies,breeder,countryside,chess,cafeteria,39900,<=50K,high
female,73,seventies,chemist,school,bicycling,park,73500,>50K<=100K,low
male,38,thirties,chiropractor,hospital,hunting,jungle,62130,>50K<=100K,low
female,66,sixties,esthetician,beauty_salon,fishing,lake,40800,<=50K,low
female,61,sixties,civil_engineer,architecture,bicycling,street,90280,>50K<=100K,high
male,27,twenties,graphic_designer,office,dominoes,pub,34960,<=50K,low
male,45,forties,copilot,sky,bicycling,park,131080,>100K,high
male,63,sixties,breeder,countryside,horse_racing,hippodrome,39900,<=50K,high
female,65,sixties,cardiologist,hospital,darts,pub,275520,>100K,low
male,55,fifties,copilot,airport,chess,cafeteria,131080,>100K,high
female,70,seventies,advocate,courtroom,ice_hockey,skating_rink,132800,>100K,medium
female,60,sixties,assistant_professor,university,ice_skating,skating_rink,63440,>50K<=100K,low
male,57,fifties,electrician,office,marbles,park,50140,>50K<=100K,high
male,33,thirties,basketball_coach,gym,golf,golf_course,38380,<=50K,low
male,27,twenties,clinical_psychologist,surgery,bicycling,street,63510,>50K<=100K,low
female,75,seventies,ballet_dancer,theatre,gymnastics,gym,39550,<=50K,medium
male,26,twenties,advocate,office,hunting,forest,65600,>50K<=100K,low
female,36,thirties,choreographer,theatre,bowling,amusement_park,41300,<=50K,low
male,70,seventies,copilot,sky,dancing,ballroom,175160,>100K,high
male,61,sixties,basketball_coach,gym,darts,bar,51300,>50K<=100K,low
male,65,sixties,associate_professor,university,dancing,ballroom,75260,>50K<=100K,low
male,24,twenties,architect,architecture,dominoes,bar,46170,<=50K,medium
female,40,forties,decorator,house,dominoes,bar,50850,>50K<=100K,low
female,73,seventies,composer,school,chess,cafeteria,53920,>50K<=100K,low
male,69,sixties,beekeeper,countryside,jump_rope,park,39900,<=50K,high
male,56,fifties,architect,architecture,auto_racing,racing_circuit,71250,>50K<=100K,high
female,53,fifties,ballet_dancer,theatre,boxing,boxing_ring,40250,<=50K,low
male,53,fifties,basketball_coach,court,darts,bar,44840,<=50K,low
male,53,fifties,beekeeper,farm,judo,gym,32100,<=50K,high
male,63,sixties,demonstrator,university,bowling,amusement_park,33209,<=50K,low
male,55,fifties,cardiologist,surgery,darts,bar,250880,>100K,low
female,70,seventies,violinist,concert_hall,dominoes,pub,39480,<=50K,low
male,48,forties,breeder,farm,bowling,amusement_park,32100,<=50K,high
male,55,fifties,copilot,sky,hunting,forest,131080,>100K,high
male,64,sixties,basketball_coach,gym,ice_skating,skating_rink,51300,>50K<=100K,low
female,51,fifties,choreographer,theatre,boxing,boxing_ring,40250,<=50K,low
male,74,seventies,associate_professor,university,dominoes,pub,75260,>50K<=100K,low
male,39,thirties,dentist,hospital,bingo,casino,134620,>100K,low
male,56,fifties,agriculturist,farm,darts,bar,32100,<=50K,medium
female,43,forties,decorator,house,fishing,river,50850,>50K<=100K,low
female,59,fifties,choreographer,theatre,fishing,sea,40250,<=50K,low
male,40,forties,general_practitioner,hospital,judo,gym,148500,>100K,low
female,31,thirties,cardiologist,surgery,billiards,bar,232960,>100K,low
male,65,sixties,electrician,office,chess,cafeteria,56580,>50K<=100K,high
female,42,forties,associate_professor,university,ice_hockey,skating_rink,72420,>50K<=100K,medium
female,69,sixties,clinical_psychologist,hospital,ice_hockey,skating_rink,91250,>50K<=100K,medium
female,56,fifties,ballet_dancer,school,bicycling,street,40250,<=50K,low
female,62,sixties,tap_dancer,theatre,billiards,bar,39550,<=50K,low
female,46,forties,demonstrator,university,marbles,street,33209,<=50K,low
female,39,thirties,demonstrator,university,golf,golf_course,33209,<=50K,low
male,73,seventies,breeder,farm,boxing,boxing_ring,39900,<=50K,high
female,27,twenties,general_practitioner,surgery,judo,gym,102600,>100K,low
male,66,sixties,electrician,house,judo,gym,56580,>50K<=100K,high
male,62,sixties,advocate,office,chess,coffee_shop,132800,>100K,low
male,25,twenties,mime,theatre,judo,gym,27300,<=50K,low
male,26,twenties,basketball_coach,gym,hurling,ballpark,31160,<=50K,low
male,29,twenties,architect,architecture,chess,coffee_shop,46170,<=50K,medium
female,74,seventies,criminologist,office,ice_hockey,skating_rink,77142,>50K<=100K,medium
male,60,sixties,architect,office,billiards,bar,88350,>50K<=100K,low
female,50,fifties,cardiologist,surgery,dominoes,pub,250880,>100K,low
male,54,fifties,architect,architecture,horse_racing,hippodrome,71250,>50K<=100K,high
male,61,sixties,chemist,school,darts,pub,73500,>50K<=100K,low
male,55,fifties,copilot,airport,bingo,casino,131080,>100K,high
male,40,forties,cardiologist,hospital,billiards,bar,250880,>100K,low
female,34,thirties,demonstrator,university,billiards,bar,33209,<=50K,low
male,67,sixties,baseball_coach,court,baseball,ballpark,51300,>50K<=100K,low
female,70,seventies,decorator,office,hunting,forest,59850,>50K<=100K,low
male,30,thirties,dentist,hospital,bowling,amusement_park,134620,>100K,low
male,51,fifties,criminologist,courtroom,billiards,pub,68777,>50K<=100K,low
male,49,forties,beekeeper,farm,bingo,casino,32100,<=50K,high
male,44,forties,baseball_coach,gym,squash,squash_court,44840,<=50K,low
male,74,seventies,beekeeper,countryside,darts,bar,39900,<=50K,high
male,37,thirties,agriculturist,farm,bingo,casino,29100,<=50K,medium
male,56,fifties,baseball_coach,gym,fishing,river,44840,<=50K,low
male,44,forties,basketball_coach,gym,judo,gym,44840,<=50K,low
female,67,sixties,architect,architecture,horse_racing,hippodrome,88350,>50K<=100K,high
female,65,sixties,basketball_coach,court,basketball,basketball_court,51300,>50K<=100K,low
male,31,thirties,associate_professor,university,ice_hockey,skating_rink,71710,>50K<=100K,medium
female,23,twenties,esthetician,beauty_salon,billiards,pub,28200,<=50K,low
male,48,forties,graphic_designer,office,dominoes,bar,44460,<=50K,low
male,32,thirties,basketball_coach,court,dominoes,bar,38380,<=50K,low
male,54,fifties,architect,architecture,soccer,ballpark,71250,>50K<=100K,high
male,30,thirties,movie_actor,location,jump_rope,park,89000,>50K<=100K,high
male,68,sixties,beekeeper,farm,hunting,forest,39900,<=50K,high
female,21,twenties,criminologist,courtroom,dominoes,bar,38106,<=50K,low
male,32,thirties,chiropractor,hospital,boxing,boxing_ring,62130,>50K<=100K,low
male,26,twenties,criminologist,office,gymnastics,gym,38106,<=50K,medium
male,24,twenties,advocate,courtroom,baseball,ballpark,65600,>50K<=100K,low
female,65,sixties,massager,massage_parlor,fishing,lake,77900,>50K<=100K,low
female,57,fifties,beekeeper,farm,bicycling,street,32100,<=50K,high
female,52,fifties,general_practitioner,hospital,bicycling,park,148500,>100K,low
male,56,fifties,agriculturist,farm,dancing,ballroom,32100,<=50K,medium
male,60,sixties,dishwasher,restaurant,dancing,ballroom,20880,<=50K,low
female,49,forties,ballet_dancer,school,hunting,jungle,40250,<=50K,low
female,61,sixties,criminologist,office,bicycling,street,77142,>50K<=100K,low
male,63,sixties,basketball_coach,gym,dominoes,bar,51300,>50K<=100K,low
female,75,seventies,clinical_psychologist,surgery,billiards,pub,91250,>50K<=100K,low
male,73,seventies,breeder,countryside,horse_racing,hippodrome,39900,<=50K,high
female,29,twenties,architect,architecture,ice_skating,skating_rink,46170,<=50K,high
female,71,seventies,assistant_professor,university,american_football,ballpark,63440,>50K<=100K,medium
male,49,forties,civil_engineer,architecture,chess,cafeteria,77470,>50K<=100K,high
male,61,sixties,graphic_designer,office,dancing,ballroom,46740,<=50K,low
female,63,sixties,architect,office,ice_hockey,skating_rink,88350,>50K<=100K,medium
female,72,seventies,choreographer,theatre,billiards,bar,40250,<=50K,low
female,69,sixties,agriculturist,countryside,roller_skating,skating_rink,39900,<=50K,high
male,32,thirties,ballet_dancer,theatre,billiards,pub,41300,<=50K,low
male,60,sixties,beekeeper,countryside,bingo,casino,39900,<=50K,high
male,68,sixties,criminologist,courtroom,darts,pub,77142,>50K<=100K,low
female,49,forties,lecturer,university,boxing,boxing_ring,49220,<=50K,low
male,41,forties,composer,school,judo,gym,53411,>50K<=100K,low
male,43,forties,divorce_lawyer,courtroom,bicycling,park,93220,>50K<=100K,low
male,29,twenties,cardiologist,surgery,gymnastics,gym,159040,>100K,medium
male,28,twenties,chemist,school,fishing,river,44590,<=50K,low
female,63,sixties,associate_professor,university,bicycling,street,75260,>50K<=100K,low
male,75,seventies,copilot,sky,chess,cafeteria,175160,>100K,high
female,41,forties,clinical_psychologist,surgery,gymnastics,gym,84680,>50K<=100K,medium
male,49,forties,basketball_coach,gym,golf,golf_course,44840,<=50K,low
female,71,seventies,civil_engineer,architecture,chess,cafeteria,90280,>50K<=100K,high
male,67,sixties,baseball_coach,court,golf,golf_course,51300,>50K<=100K,low
male,70,seventies,breeder,countryside,hunting,forest,39900,<=50K,high
female,67,sixties,math_teacher,school,chess,coffee_shop,47000,<=50K,low
male,71,seventies,ballet_dancer,school,horse_racing,hippodrome,39550,<=50K,medium
male,41,forties,choreographer,theatre,bicycling,street,40250,<=50K,low
female,59,fifties,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
male,58,fifties,electrician,office,boxing,boxing_ring,50140,>50K<=100K,high
male,72,seventies,magician,circus,dancing,ballroom,48000,<=50K,medium
female,35,thirties,beekeeper,countryside,boat_racing,sea,29100,<=50K,high
male,70,seventies,electrician,house,surfing,sea,56580,>50K<=100K,high
male,31,thirties,civil_engineer,architecture,boat_racing,sea,65270,>50K<=100K,high
male,70,seventies,associate_professor,university,boat_racing,sea,75260,>50K<=100K,high
