gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,52,fifties,movie_actor,location,judo,gym,90780,>50K<=100K,high
male,30,thirties,dentist,hospital,dancing,ballroom,134620,>100K,low
male,47,forties,composer,studio,chess,coffee_shop,53411,>50K<=100K,low
female,24,twenties,pianist,theatre,ice_skating,skating_rink,51240,>50K<=100K,low
male,32,thirties,physicist,science_lab,jump_rope,street,84280,>50K<=100K,low
male,61,sixties,veterinarian,farm,ice_hockey,skating_rink,86140,>50K<=100K,high
female,34,thirties,pediatrician,hospital,rock_climbing,wall_rock,138720,>100K,low
male,70,seventies,electrician,street,jump_rope,street,56580,>50K<=100K,high
female,37,thirties,movie_actor,location,judo,gym,89000,>50K<=100K,high
female,35,thirties,movie_actor,location,ice_skating,skating_rink,89000,>50K<=100K,high
female,59,fifties,decorator,house,golf,golf_course,50850,>50K<=100K,low
male,52,fifties,graphic_designer,office,fishing,sea,44460,<=50K,low
male,64,sixties,lecturer,university,dominoes,bar,52900,>50K<=100K,low
male,51,fifties,mime,theatre,fishing,sea,38100,<=50K,low
female,61,sixties,nutritionist,surgery,chess,cafeteria,43600,<=50K,low
female,74,seventies,journalist,office,boxing,boxing_ring,60900,>50K<=100K,high
male,35,thirties,mime,theatre,gymnastics,gym,34500,<=50K,medium
male,64,sixties,pianist,concert_hall,rock_climbing,wall_rock,41160,<=50K,low
male,61,sixties,composer,school,boat_racing,sea,53920,>50K<=100K,high
female,52,fifties,post_doc,university,scuba_diving,sea,46870,<=50K,low
female,74,seventies,dentist,surgery,hurling,ballpark,157480,>100K,low
male,30,thirties,composer,studio,boat_racing,sea,50868,>50K<=100K,high
male,72,seventies,mime,theatre,rugby,ballpark,38100,<=50K,medium
female,22,twenties,clinical_psychologist,hospital,fishing,lake,63510,>50K<=100K,low
male,56,fifties,dishwasher,restaurant,marbles,park,19260,<=50K,low
female,71,seventies,math_teacher,school,hunting,jungle,47000,<=50K,low
male,23,twenties,magician,circus,golf,golf_course,32000,<=50K,medium
male,43,forties,dentist,hospital,bowling,amusement_park,146050,>100K,low
male,38,thirties,magician,circus,volleyball,volleyball_court,44000,<=50K,medium
male,64,sixties,cardiologist,hospital,judo,gym,275520,>100K,low
male,46,forties,optometrist,hospital,boxing,boxing_ring,107800,>100K,low
female,49,forties,pianist,concert_hall,marbles,street,41160,<=50K,low
female,31,thirties,demonstrator,university,gymnastics,gym,33209,<=50K,medium
male,24,twenties,journalist,office,chess,coffee_shop,30800,<=50K,high
male,22,twenties,electrician,street,rock_climbing,wall_rock,35420,<=50K,high
male,54,fifties,magician,theatre,boxing,boxing_ring,44800,<=50K,low
female,54,fifties,music_teacher,school,gymnastics,gym,48790,<=50K,medium
female,42,forties,optometrist,hospital,golf,golf_course,107800,>100K,low
female,42,forties,music_teacher,school,judo,gym,48790,<=50K,low
female,69,sixties,math_teacher,school,golf,golf_course,47000,<=50K,low
male,26,twenties,composer,school,golf,golf_course,45781,<=50K,low
female,52,fifties,dishwasher,restaurant,rugby,ballpark,19260,<=50K,medium
male,47,forties,copilot,sky,marbles,park,131080,>100K,high
male,72,seventies,music_teacher,school,hunting,jungle,51250,>50K<=100K,low
male,29,twenties,pediatrician,surgery,boxing,boxing_ring,127840,>100K,low
female,60,sixties,nutritionist,surgery,horse_racing,hippodrome,43600,<=50K,medium
female,47,forties,massager,massage_parlor,basketball,basketball_court,51250,>50K<=100K,low
male,59,fifties,chiropractor,surgery,jump_rope,park,72390,>50K<=100K,low
male,22,twenties,lecturer,university,boxing,boxing_ring,44160,<=50K,low
male,45,forties,composer,house,dancing,ballroom,53411,>50K<=100K,low
female,29,twenties,nutritionist,surgery,gymnastics,gym,38400,<=50K,medium
female,38,thirties,clinical_psychologist,hospital,golf,golf_course,73730,>50K<=100K,low
female,24,twenties,nurse,hospital,fishing,sea,51330,>50K<=100K,high
male,42,forties,pediatrician,surgery,swimming,sea,145520,>100K,low
male,62,sixties,journalist,office,fishing,sea,60900,>50K<=100K,high
female,24,twenties,music_teacher,school,rugby,ballpark,40590,<=50K,medium
male,58,fifties,electrician,office,bowling,amusement_park,50140,>50K<=100K,high
male,50,fifties,dentist,hospital,dominoes,bar,146050,>100K,low
male,71,seventies,magician,circus,hunting,forest,48000,<=50K,high
female,29,twenties,divorce_lawyer,office,dominoes,bar,66360,>50K<=100K,low
female,46,forties,lecturer,university,hunting,forest,49220,<=50K,low
male,63,sixties,electrician,house,dancing,ballroom,56580,>50K<=100K,high
male,38,thirties,chemist,science_lab,gymnastics,gym,53410,>50K<=100K,medium
female,38,thirties,journalist,office,ice_skating,skating_rink,29750,<=50K,high
female,42,forties,nurse,hospital,roller_skating,skating_rink,66670,>50K<=100K,high
female,22,twenties,criminologist,courtroom,roller_skating,skating_rink,38106,<=50K,low
male,61,sixties,movie_actor,location,hurling,ballpark,66750,>50K<=100K,high
male,58,fifties,advocate,office,dominoes,pub,118400,>100K,low
male,59,fifties,electrician,street,gymnastics,gym,50140,>50K<=100K,high
female,49,forties,lecturer,university,boxing,boxing_ring,49220,<=50K,low
female,71,seventies,pediatrician,surgery,horse_racing,hippodrome,157760,>100K,medium
male,62,sixties,composer,school,soccer,ballpark,53920,>50K<=100K,low
male,29,twenties,dentist,surgery,judo,gym,114300,>100K,low
male,53,fifties,clinical_psychologist,hospital,hunting,forest,84680,>50K<=100K,low
male,60,sixties,copilot,sky,rugby,ballpark,175160,>100K,high
female,69,sixties,massager,massage_parlor,snorkeling,cave,77900,>50K<=100K,low
female,28,twenties,decorator,house,basketball,basketball_court,40950,<=50K,low
male,75,seventies,electrician,office,hunting,jungle,56580,>50K<=100K,high
female,72,seventies,nutritionist,hospital,ice_skating,skating_rink,43600,<=50K,low
female,28,twenties,magician,theatre,scuba_diving,sea,32000,<=50K,low
male,55,fifties,lecturer,university,dominoes,pub,49220,<=50K,low
female,73,seventies,pediatrician,hospital,horse_racing,hippodrome,157760,>100K,medium
male,46,forties,lecturer,university,ice_hockey,skating_rink,49220,<=50K,medium
male,65,sixties,magician,theatre,gymnastics,gym,48000,<=50K,medium
male,58,fifties,chemist,science_lab,ice_hockey,skating_rink,61740,>50K<=100K,medium
male,69,sixties,lecturer,university,bowling,amusement_park,52900,>50K<=100K,low
female,67,sixties,music_teacher,school,ice_hockey,skating_rink,51250,>50K<=100K,medium
male,66,sixties,clinical_psychologist,hospital,ice_hockey,skating_rink,91250,>50K<=100K,medium
female,64,sixties,decorator,office,bingo,casino,59850,>50K<=100K,low
male,38,thirties,demonstrator,university,marbles,street,33209,<=50K,low
female,61,sixties,dishwasher,tavern,fishing,river,20880,<=50K,low
female,51,fifties,demonstrator,university,dancing,ballroom,33209,<=50K,low
female,63,sixties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
male,31,thirties,dentist,surgery,gymnastics,gym,134620,>100K,medium
female,36,thirties,massager,massage_parlor,rock_climbing,wall_rock,44690,<=50K,low
male,53,fifties,magician,theatre,marbles,street,44800,<=50K,low
male,31,thirties,miner,mine,horse_racing,hippodrome,58240,>50K<=100K,high
male,58,fifties,mime,street,chess,coffee_shop,38100,<=50K,medium
male,50,fifties,movie_actor,location,roller_skating,skating_rink,90780,>50K<=100K,high
male,35,thirties,pediatrician,surgery,hurling,ballpark,138720,>100K,low
male,70,seventies,mime,theatre,boxing,boxing_ring,38100,<=50K,low
male,29,twenties,lecturer,university,baseball,ballpark,44160,<=50K,low
male,55,fifties,music_teacher,school,ice_hockey,skating_rink,48790,<=50K,medium
male,52,fifties,pianist,concert_hall,chess,coffee_shop,41160,<=50K,low
female,21,twenties,pianist,concert_hall,basketball,basketball_court,51240,>50K<=100K,low
male,53,fifties,clinical_psychologist,hospital,dominoes,pub,84680,>50K<=100K,low
male,39,thirties,composer,studio,boxing,boxing_ring,50868,>50K<=100K,low
male,64,sixties,dishwasher,restaurant,rock_climbing,wall_rock,20880,<=50K,low
female,24,twenties,criminologist,office,horse_racing,hippodrome,38106,<=50K,medium
female,38,thirties,nutritionist,surgery,bowling,amusement_park,42000,<=50K,low
female,48,forties,movie_actor,location,golf,golf_course,90780,>50K<=100K,high
male,24,twenties,miner,mine,hurling,ballpark,47320,<=50K,high
female,44,forties,pediatrician,hospital,hurling,ballpark,145520,>100K,low
male,67,sixties,chemist,school,dominoes,pub,73500,>50K<=100K,low
male,45,forties,math_teacher,school,fishing,river,47000,<=50K,low
female,30,thirties,esthetician,beauty_salon,dominoes,pub,34500,<=50K,low
male,59,fifties,nurse,surgery,chess,coffee_shop,66670,>50K<=100K,high
female,23,twenties,public_defender,office,chess,cafeteria,49820,<=50K,low
male,60,sixties,movie_actor,location,fishing,river,66750,>50K<=100K,high
male,71,seventies,movie_actor,location,fishing,sea,66750,>50K<=100K,high
male,56,fifties,mime,street,fishing,river,38100,<=50K,medium
male,63,sixties,electrician,house,bicycling,park,56580,>50K<=100K,high
male,22,twenties,mime,street,bowling,amusement_park,27300,<=50K,medium
male,44,forties,electrician,house,golf,golf_course,50140,>50K<=100K,high
male,62,sixties,magician,theatre,gymnastics,gym,48000,<=50K,medium
female,63,sixties,massager,massage_parlor,gymnastics,gym,77900,>50K<=100K,medium
male,59,fifties,miner,mine,bingo,casino,50440,>50K<=100K,high
female,28,twenties,nutritionist,hospital,hunting,jungle,38400,<=50K,low
female,66,sixties,general_practitioner,surgery,fishing,river,175500,>100K,low
male,33,thirties,dishwasher,tavern,jump_rope,park,19260,<=50K,low
female,42,forties,movie_actor,location,marbles,street,90780,>50K<=100K,high
male,36,thirties,opera_star,concert_hall,golf,golf_course,51480,>50K<=100K,low
male,67,sixties,civil_engineer,office,jump_rope,park,90280,>50K<=100K,high
female,58,fifties,esthetician,beauty_salon,boxing,boxing_ring,37200,<=50K,low
male,34,thirties,composer,house,bicycling,street,50868,>50K<=100K,low
male,34,thirties,miner,mine,hurling,ballpark,58240,>50K<=100K,high
female,40,forties,ballet_dancer,theatre,hunting,forest,40250,<=50K,low
male,28,twenties,miner,mine,running,cinder_track,47320,<=50K,high
male,63,sixties,clinical_psychologist,hospital,ice_skating,skating_rink,91250,>50K<=100K,low
female,33,thirties,nutritionist,surgery,golf,golf_course,42000,<=50K,low
female,63,sixties,graphic_designer,office,judo,gym,46740,<=50K,low
female,64,sixties,clinical_psychologist,surgery,judo,gym,91250,>50K<=100K,low
male,74,seventies,dishwasher,tavern,hunting,forest,20880,<=50K,low
female,42,forties,demonstrator,university,golf,golf_course,33209,<=50K,low
female,24,twenties,esthetician,beauty_salon,marbles,street,28200,<=50K,low
female,59,fifties,magician,circus,ice_skating,skating_rink,44800,<=50K,high
male,33,thirties,graphic_designer,office,marbles,street,40660,<=50K,low
male,72,seventies,massager,massage_parlor,dancing,ballroom,77900,>50K<=100K,low
male,38,thirties,opera_star,theatre,horse_racing,hippodrome,51480,>50K<=100K,medium
female,58,fifties,music_teacher,school,jump_rope,park,48790,<=50K,low
female,32,thirties,esthetician,beauty_salon,marbles,street,34500,<=50K,low
male,22,twenties,graphic_designer,office,dancing,ballroom,34960,<=50K,low
female,46,forties,massager,massage_parlor,boxing,boxing_ring,51250,>50K<=100K,low
male,28,twenties,pilot,airport,ice_skating,skating_rink,54520,>50K<=100K,high
female,25,twenties,miner,mine,hurling,ballpark,47320,<=50K,high
male,55,fifties,physicist,science_lab,jump_rope,park,104060,>100K,low
female,29,twenties,esthetician,beauty_salon,fishing,lake,28200,<=50K,low
female,32,thirties,graphic_designer,office,bingo,casino,40660,<=50K,low
male,64,sixties,electrician,house,marbles,park,56580,>50K<=100K,high
male,26,twenties,movie_actor,location,horse_racing,hippodrome,71200,>50K<=100K,high
male,56,fifties,copilot,airport,dominoes,bar,131080,>100K,high
male,37,thirties,electrician,street,ice_skating,skating_rink,44620,<=50K,high
male,52,fifties,cardiologist,surgery,marbles,street,250880,>100K,low
female,62,sixties,dentist,hospital,boat_racing,sea,157480,>100K,high
female,21,twenties,journalist,office,ice_hockey,skating_rink,30800,<=50K,high
male,60,sixties,music_teacher,school,billiards,pub,51250,>50K<=100K,low
male,62,sixties,physicist,science_lab,bicycling,street,122980,>100K,low
male,69,sixties,dishwasher,tavern,boxing,boxing_ring,20880,<=50K,low
male,24,twenties,optometrist,surgery,bingo,casino,91140,>50K<=100K,low
male,37,thirties,taster,restaurant,dancing,ballroom,69300,>50K<=100K,low
female,59,fifties,nutritionist,surgery,ice_skating,skating_rink,42400,<=50K,low
male,32,thirties,demonstrator,university,judo,gym,33209,<=50K,low
male,35,thirties,post_doc,university,horse_racing,hippodrome,46010,<=50K,medium
male,75,seventies,mime,circus,rock_climbing,wall_rock,38100,<=50K,high
male,27,twenties,magician,circus,wrestling,wrestling_ring,32000,<=50K,high
female,40,forties,esthetician,beauty_salon,wrestling,wrestling_ring,37200,<=50K,medium
male,58,fifties,electrician,office,golf,golf_course,50140,>50K<=100K,high
male,45,forties,magician,circus,boat_racing,sea,44800,<=50K,high
male,38,thirties,music_teacher,school,boxing,boxing_ring,45510,<=50K,low
female,52,fifties,esthetician,beauty_salon,golf,golf_course,37200,<=50K,low
male,35,thirties,math_teacher,school,darts,bar,47000,<=50K,low
male,22,twenties,miner,mine,dominoes,bar,47320,<=50K,high
male,24,twenties,clinical_psychologist,hospital,boxing,boxing_ring,63510,>50K<=100K,low
female,69,sixties,math_teacher,school,golf,golf_course,47000,<=50K,low
female,39,thirties,magician,theatre,fishing,lake,44000,<=50K,low
female,51,fifties,decorator,office,bingo,casino,50850,>50K<=100K,low
female,45,forties,music_teacher,school,rugby,ballpark,48790,<=50K,medium
female,54,fifties,nurse,hospital,jump_rope,park,66670,>50K<=100K,high
female,74,seventies,nutritionist,hospital,boat_racing,sea,43600,<=50K,high
male,47,forties,electrician,street,ice_skating,skating_rink,50140,>50K<=100K,high
female,62,sixties,decorator,office,boat_racing,sea,59850,>50K<=100K,high
female,67,sixties,demonstrator,university,bowling,amusement_park,33209,<=50K,low
male,39,thirties,music_teacher,school,scuba_diving,sea,45510,<=50K,low
male,62,sixties,movie_actor,location,dominoes,pub,66750,>50K<=100K,high
female,25,twenties,massager,massage_parlor,golf,golf_course,38130,<=50K,low
female,59,fifties,criminologist,office,boxing,boxing_ring,68777,>50K<=100K,low
male,24,twenties,miner,mine,dancing,ballroom,47320,<=50K,high
