gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,37,thirties,electrician,office,rock_climbing,wall_rock,44620,<=50K,high
male,43,forties,copilot,airport,ice_hockey,skating_rink,131080,>100K,high
female,61,sixties,esthetician,beauty_salon,ice_hockey,skating_rink,40800,<=50K,medium
female,74,seventies,criminologist,courtroom,running,gym,77142,>50K<=100K,low
female,71,seventies,decorator,house,running,cinder_track,59850,>50K<=100K,low
male,70,seventies,breeder,countryside,swimming,creek,39900,<=50K,high
female,23,twenties,lecturer,university,dominoes,bar,44160,<=50K,low
female,30,thirties,divorce_lawyer,courtroom,judo,gym,90060,>50K<=100K,low
female,60,sixties,criminologist,office,rock_climbing,wall_rock,77142,>50K<=100K,low
male,30,thirties,graphic_designer,office,fishing,sea,40660,<=50K,low
female,33,thirties,journalist,office,scuba_diving,sea,29750,<=50K,high
female,42,forties,choreographer,theatre,rugby,ballpark,40250,<=50K,medium
female,29,twenties,criminologist,courtroom,hurling,ballpark,38106,<=50K,low
male,71,seventies,beekeeper,countryside,table_tennis,gym,39900,<=50K,high
male,39,thirties,breeder,countryside,judo,gym,29100,<=50K,high
male,56,fifties,nurse,hospital,scuba_diving,sea,66670,>50K<=100K,high
female,40,forties,decorator,house,scuba_diving,sea,50850,>50K<=100K,low
male,37,thirties,beekeeper,countryside,horse_racing,hippodrome,29100,<=50K,high
male,69,sixties,dentist,surgery,roller_skating,skating_rink,157480,>100K,low
male,55,fifties,dentist,hospital,snorkeling,sea,146050,>100K,low
female,39,thirties,choreographer,theatre,rugby,ballpark,41300,<=50K,medium
male,66,sixties,general_practitioner,hospital,ice_skating,skating_rink,175500,>100K,low
male,35,thirties,cardiologist,surgery,rock_climbing,wall_rock,232960,>100K,low
male,48,forties,composer,studio,rock_climbing,wall_rock,53411,>50K<=100K,low
female,51,fifties,decorator,house,scuba_diving,sea,50850,>50K<=100K,low
male,33,thirties,breeder,countryside,jump_rope,street,29100,<=50K,high
female,37,thirties,decorator,office,ice_skating,skating_rink,43650,<=50K,low
female,69,sixties,choreographer,theatre,gymnastics,gym,40250,<=50K,medium
female,23,twenties,journalist,office,rock_climbing,wall_rock,30800,<=50K,high
male,71,seventies,miner,mine,rock_climbing,wall_rock,50440,>50K<=100K,high
male,66,sixties,graphic_designer,office,roller_skating,skating_rink,46740,<=50K,low
female,61,sixties,magician,theatre,running,gym,48000,<=50K,low
female,23,twenties,decorator,office,rugby,ballpark,40950,<=50K,medium
male,61,sixties,assistant_professor,university,golf,golf_course,63440,>50K<=100K,low
male,28,twenties,civil_engineer,office,jump_rope,street,54900,>50K<=100K,high
male,41,forties,electrician,house,bicycling,street,50140,>50K<=100K,high
male,66,sixties,dentist,surgery,judo,gym,157480,>100K,low
female,44,forties,general_practitioner,surgery,running,gym,148500,>100K,low
male,71,seventies,magician,circus,horse_racing,hippodrome,48000,<=50K,high
male,40,forties,cardiologist,surgery,ice_skating,skating_rink,250880,>100K,low
male,40,forties,copilot,sky,squash,squash_court,131080,>100K,high
female,74,seventies,optometrist,hospital,squash,squash_court,111720,>100K,low
female,70,seventies,massager,massage_parlor,squash,squash_court,77900,>50K<=100K,low
female,61,sixties,nutritionist,surgery,rugby,ballpark,43600,<=50K,medium
male,72,seventies,criminologist,office,hunting,forest,77142,>50K<=100K,low
female,37,thirties,choreographer,theatre,snorkeling,cave,41300,<=50K,low
female,36,thirties,criminologist,courtroom,jump_rope,street,56230,>50K<=100K,low
male,33,thirties,magician,circus,swimming,lake,44000,<=50K,medium
male,21,twenties,copilot,sky,ice_skating,skating_rink,54520,>50K<=100K,high
male,28,twenties,mime,theatre,jump_rope,street,27300,<=50K,low
male,57,fifties,composer,house,rugby,ballpark,53411,>50K<=100K,medium
male,58,fifties,electrician,house,surfing,sea,50140,>50K<=100K,high
male,58,fifties,chemist,science_lab,horse_racing,hippodrome,61740,>50K<=100K,medium
male,46,forties,dishwasher,restaurant,rugby,ballpark,19260,<=50K,medium
male,49,forties,electrician,house,rock_climbing,wall_rock,50140,>50K<=100K,high
male,45,forties,divorce_lawyer,courtroom,running,gym,93220,>50K<=100K,low
female,51,fifties,criminologist,courtroom,rugby,ballpark,68777,>50K<=100K,medium
male,49,forties,composer,house,gymnastics,gym,53411,>50K<=100K,medium
female,21,twenties,massager,massage_parlor,marbles,park,38130,<=50K,low
female,38,thirties,chiropractor,surgery,rugby,ballpark,62130,>50K<=100K,medium
male,39,thirties,magician,theatre,rugby,ballpark,44000,<=50K,medium
female,42,forties,decorator,house,marbles,street,50850,>50K<=100K,low
male,22,twenties,miner,mine,rugby,ballpark,47320,<=50K,high
female,75,seventies,demonstrator,university,marbles,park,33209,<=50K,low
male,56,fifties,composer,studio,roller_skating,skating_rink,53411,>50K<=100K,low
male,45,forties,dishwasher,restaurant,scuba_diving,sea,19260,<=50K,low
female,37,thirties,criminologist,courtroom,jump_rope,street,56230,>50K<=100K,low
male,26,twenties,breeder,farm,rock_climbing,wall_rock,24300,<=50K,high
male,60,sixties,cardiologist,surgery,ice_skating,skating_rink,275520,>100K,low
male,26,twenties,dentist,hospital,golf,golf_course,114300,>100K,low
female,59,fifties,divorce_lawyer,office,rugby,ballpark,93220,>50K<=100K,medium
male,56,fifties,copilot,sky,ice_hockey,skating_rink,131080,>100K,high
male,35,thirties,dentist,hospital,roller_skating,skating_rink,134620,>100K,low
male,53,fifties,composer,studio,jump_rope,street,53411,>50K<=100K,low
male,61,sixties,general_practitioner,surgery,ice_skating,skating_rink,175500,>100K,low
female,28,twenties,clinical_psychologist,surgery,hurling,ballpark,63510,>50K<=100K,low
female,72,seventies,esthetician,beauty_salon,hurling,ballpark,40800,<=50K,low
male,48,forties,composer,studio,american_football,football_field,53411,>50K<=100K,medium
female,27,twenties,decorator,office,hurling,ballpark,40950,<=50K,low
male,65,sixties,divorce_lawyer,office,surfing,sea,103490,>100K,low
male,42,forties,lecturer,university,marbles,park,49220,<=50K,low
female,50,fifties,decorator,house,roller_skating,skating_rink,50850,>50K<=100K,low
male,42,forties,dentist,surgery,roller_skating,skating_rink,146050,>100K,low
female,75,seventies,clinical_psychologist,surgery,ice_skating,skating_rink,91250,>50K<=100K,low
male,72,seventies,tamer,circus,surfing,sea,35275,<=50K,high
female,54,fifties,journalist,office,jump_rope,park,53550,>50K<=100K,high
male,51,fifties,copilot,sky,rugby,ballpark,131080,>100K,high
male,22,twenties,chiropractor,hospital,rugby,ballpark,50160,>50K<=100K,medium
female,65,sixties,choreographer,theatre,hurling,ballpark,40250,<=50K,low
male,42,forties,dentist,hospital,ice_hockey,skating_rink,146050,>100K,medium
male,46,forties,graphic_designer,office,gymnastics,gym,44460,<=50K,medium
female,30,thirties,optometrist,hospital,roller_skating,skating_rink,99960,>50K<=100K,low
male,29,twenties,graphic_designer,office,snorkeling,sea,34960,<=50K,low
female,55,fifties,chiropractor,hospital,squash,squash_court,72390,>50K<=100K,low
male,21,twenties,general_practitioner,surgery,ice_hockey,skating_rink,102600,>100K,medium
male,64,sixties,general_practitioner,surgery,rock_climbing,wall_rock,175500,>100K,low
female,51,fifties,esthetician,beauty_salon,hurling,ballpark,37200,<=50K,low
female,40,forties,demonstrator,university,swimming,swimming_pool,33209,<=50K,low
female,36,thirties,lecturer,university,hunting,forest,44620,<=50K,low
female,71,seventies,esthetician,beauty_salon,rock_climbing,wall_rock,40800,<=50K,low
female,61,sixties,journalist,office,ice_hockey,skating_rink,60900,>50K<=100K,high
female,30,thirties,decorator,office,soccer,ballpark,43650,<=50K,low
female,30,thirties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
female,32,thirties,tap_dancer,theatre,judo,gym,41300,<=50K,low
female,50,fifties,decorator,office,hurling,ballpark,50850,>50K<=100K,low
female,41,forties,criminologist,office,surfing,sea,68777,>50K<=100K,low
male,40,forties,copilot,sky,surfing,sea,131080,>100K,high
male,71,seventies,electrician,street,running,cinder_track,56580,>50K<=100K,high
female,68,sixties,nurse,surgery,running,gym,70800,>50K<=100K,high
male,53,fifties,copilot,airport,squash,squash_court,131080,>100K,high
male,33,thirties,civil_engineer,architecture,roller_skating,skating_rink,65270,>50K<=100K,high
male,53,fifties,chemist,school,roller_skating,skating_rink,61740,>50K<=100K,low
female,42,forties,decorator,office,ice_hockey,skating_rink,50850,>50K<=100K,medium
female,58,fifties,criminologist,courtroom,roller_skating,skating_rink,68777,>50K<=100K,low
female,61,sixties,criminologist,office,snorkeling,cave,77142,>50K<=100K,low
male,29,twenties,magician,theatre,ice_hockey,skating_rink,32000,<=50K,medium
male,48,forties,composer,studio,scuba_diving,sea,53411,>50K<=100K,low
male,66,sixties,composer,studio,scuba_diving,sea,53920,>50K<=100K,low
male,53,fifties,civil_engineer,office,horse_racing,hippodrome,77470,>50K<=100K,high
male,21,twenties,copilot,sky,jump_rope,park,54520,>50K<=100K,high
female,54,fifties,criminologist,courtroom,soccer,ballpark,68777,>50K<=100K,low
male,30,thirties,chiropractor,surgery,roller_skating,skating_rink,62130,>50K<=100K,low
male,31,thirties,math_teacher,school,swimming,creek,47000,<=50K,low
male,27,twenties,demonstrator,university,snorkeling,cave,33209,<=50K,low
male,69,sixties,copilot,airport,soccer,ballpark,175160,>100K,high
male,62,sixties,magician,theatre,marbles,street,48000,<=50K,low
female,32,thirties,chemist,school,rock_climbing,wall_rock,53410,>50K<=100K,low
male,57,fifties,demonstrator,university,roller_skating,skating_rink,33209,<=50K,low
male,33,thirties,cardiologist,hospital,jump_rope,street,232960,>100K,low
female,29,twenties,journalist,office,hurling,ballpark,30800,<=50K,high
female,51,fifties,esthetician,beauty_salon,roller_skating,skating_rink,37200,<=50K,low
female,38,thirties,clinical_psychologist,hospital,tennis,tennis_court,73730,>50K<=100K,low
female,25,twenties,decorator,house,running,cinder_track,40950,<=50K,low
male,43,forties,mime,theatre,surfing,sea,38100,<=50K,low
female,69,sixties,choreographer,theatre,judo,gym,40250,<=50K,low
male,72,seventies,baseball_coach,gym,jump_rope,park,51300,>50K<=100K,low
female,70,seventies,massager,massage_parlor,scuba_diving,sea,77900,>50K<=100K,low
male,46,forties,civil_engineer,architecture,ice_hockey,skating_rink,77470,>50K<=100K,high
male,27,twenties,clinical_psychologist,surgery,marbles,park,63510,>50K<=100K,low
male,26,twenties,math_teacher,school,rock_climbing,wall_rock,47000,<=50K,low
female,74,seventies,chemist,science_lab,american_football,football_field,73500,>50K<=100K,medium
female,51,fifties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
male,63,sixties,associate_professor,university,ice_hockey,skating_rink,75260,>50K<=100K,medium
female,37,thirties,demonstrator,university,jump_rope,park,33209,<=50K,low
male,23,twenties,chemist,school,judo,gym,44590,<=50K,low
female,40,forties,dentist,hospital,hurling,ballpark,146050,>100K,low
male,36,thirties,math_teacher,school,marbles,street,47000,<=50K,low
male,38,thirties,general_practitioner,surgery,american_football,football_field,139050,>100K,medium
female,46,forties,lecturer,university,ice_skating,skating_rink,49220,<=50K,low
male,24,twenties,graphic_designer,office,rock_climbing,wall_rock,34960,<=50K,low
male,53,fifties,cardiologist,surgery,ice_hockey,skating_rink,250880,>100K,medium
male,45,forties,magician,theatre,ice_hockey,skating_rink,44800,<=50K,medium
female,29,twenties,tap_dancer,theatre,dancing,ballroom,34650,<=50K,low
female,44,forties,esthetician,beauty_salon,ice_hockey,skating_rink,37200,<=50K,medium
female,37,thirties,dishwasher,tavern,ice_skating,skating_rink,19260,<=50K,low
male,28,twenties,beekeeper,farm,marbles,street,24300,<=50K,high
female,47,forties,decorator,office,roller_skating,skating_rink,50850,>50K<=100K,low
female,25,twenties,criminologist,office,rock_climbing,wall_rock,38106,<=50K,low
female,60,sixties,criminologist,office,ice_skating,skating_rink,77142,>50K<=100K,low
female,30,thirties,massager,massage_parlor,marbles,street,44690,<=50K,low
male,50,fifties,breeder,farm,swimming,creek,32100,<=50K,high
female,64,sixties,decorator,house,surfing,sea,59850,>50K<=100K,low
male,62,sixties,copilot,airport,swimming,creek,175160,>100K,high
female,73,seventies,esthetician,beauty_salon,marbles,street,40800,<=50K,low
male,33,thirties,breeder,countryside,judo,gym,29100,<=50K,high
male,48,forties,baseball_coach,gym,scuba_diving,sea,44840,<=50K,low
female,49,forties,massager,massage_parlor,ice_skating,skating_rink,51250,>50K<=100K,low
female,56,fifties,divorce_lawyer,courtroom,running,cinder_track,93220,>50K<=100K,low
male,73,seventies,movie_actor,location,running,cinder_track,66750,>50K<=100K,high
female,29,twenties,demonstrator,university,ice_hockey,skating_rink,33209,<=50K,medium
female,40,forties,massager,massage_parlor,jump_rope,street,51250,>50K<=100K,low
female,32,thirties,demonstrator,university,running,gym,33209,<=50K,low
female,75,seventies,criminologist,office,snorkeling,cave,77142,>50K<=100K,low
female,51,fifties,graphic_designer,office,darts,pub,44460,<=50K,low
male,50,fifties,divorce_lawyer,courtroom,soccer,ballpark,93220,>50K<=100K,low
female,51,fifties,esthetician,beauty_salon,american_football,ballpark,37200,<=50K,medium
female,53,fifties,divorce_lawyer,office,american_football,ballpark,93220,>50K<=100K,medium
female,34,thirties,choreographer,theatre,judo,gym,41300,<=50K,low
male,59,fifties,magician,circus,marbles,street,44800,<=50K,medium
male,65,sixties,dishwasher,restaurant,judo,gym,20880,<=50K,low
male,71,seventies,copilot,airport,ice_skating,skating_rink,175160,>100K,high
male,40,forties,divorce_lawyer,courtroom,rock_climbing,wall_rock,93220,>50K<=100K,low
male,50,fifties,composer,house,hurling,ballpark,53411,>50K<=100K,low
male,64,sixties,dentist,hospital,roller_skating,skating_rink,157480,>100K,low
female,47,forties,massager,massage_parlor,jump_rope,street,51250,>50K<=100K,low
female,37,thirties,criminologist,courtroom,squash,squash_court,56230,>50K<=100K,low
female,68,sixties,music_teacher,school,jump_rope,park,51250,>50K<=100K,low
male,28,twenties,dentist,surgery,swimming,creek,114300,>100K,low
female,50,fifties,divorce_lawyer,office,roller_skating,skating_rink,93220,>50K<=100K,low
female,61,sixties,graphic_designer,office,rugby,ballpark,46740,<=50K,medium
male,28,twenties,dentist,hospital,dominoes,bar,114300,>100K,low
male,47,forties,movie_actor,location,squash,squash_court,90780,>50K<=100K,high
female,73,seventies,beekeeper,farm,horse_racing,hippodrome,39900,<=50K,high
female,67,sixties,graphic_designer,office,rugby,ballpark,46740,<=50K,medium
female,69,sixties,lecturer,university,running,gym,52900,>50K<=100K,low
male,51,fifties,copilot,airport,jump_rope,park,131080,>100K,high
male,50,fifties,dentist,hospital,billiards,bar,146050,>100K,low
female,26,twenties,music_teacher,school,rock_climbing,wall_rock,40590,<=50K,low
male,75,seventies,journalist,office,jump_rope,street,60900,>50K<=100K,high
female,26,twenties,dentist,surgery,scuba_diving,sea,114300,>100K,low
male,49,forties,movie_actor,location,ice_skating,skating_rink,90780,>50K<=100K,high
female,47,forties,demonstrator,university,running,cinder_track,33209,<=50K,low
female,55,fifties,divorce_lawyer,courtroom,snorkeling,cave,93220,>50K<=100K,low
male,68,sixties,divorce_lawyer,courtroom,jump_rope,street,103490,>100K,low
female,23,twenties,massager,massage_parlor,running,gym,38130,<=50K,low
female,23,twenties,decorator,office,fishing,lake,40950,<=50K,low
male,34,thirties,electrician,office,swimming,sea,44620,<=50K,high
male,57,fifties,dishwasher,tavern,ice_hockey,skating_rink,19260,<=50K,medium
male,32,thirties,breeder,farm,gymnastics,gym,29100,<=50K,high
male,57,fifties,journalist,office,fishing,river,53550,>50K<=100K,high
male,45,forties,cardiologist,hospital,squash,squash_court,250880,>100K,low
male,44,forties,physicist,science_lab,rock_climbing,wall_rock,104060,>100K,low
male,48,forties,general_practitioner,surgery,golf,golf_course,148500,>100K,low
male,46,forties,journalist,office,water-skiing,sea,53550,>50K<=100K,high
male,66,sixties,composer,studio,judo,gym,53920,>50K<=100K,low
female,50,fifties,esthetician,beauty_salon,golf,golf_course,37200,<=50K,low
male,66,sixties,massager,massage_parlor,marbles,park,77900,>50K<=100K,low
male,52,fifties,lecturer,university,surfing,sea,49220,<=50K,low
female,44,forties,journalist,office,hurling,ballpark,53550,>50K<=100K,high
male,43,forties,associate_professor,university,ice_hockey,skating_rink,72420,>50K<=100K,medium
male,48,forties,dishwasher,restaurant,squash,squash_court,19260,<=50K,low
female,48,forties,nurse,surgery,snorkeling,cave,66670,>50K<=100K,high
male,64,sixties,movie_actor,location,ice_skating,skating_rink,66750,>50K<=100K,high
female,56,fifties,general_practitioner,surgery,ice_hockey,skating_rink,148500,>100K,medium
female,51,fifties,dishwasher,tavern,roller_skating,skating_rink,19260,<=50K,low
male,66,sixties,dishwasher,tavern,water-skiing,sea,20880,<=50K,low
female,30,thirties,decorator,office,jump_rope,park,43650,<=50K,low
male,61,sixties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
female,64,sixties,decorator,house,gymnastics,gym,59850,>50K<=100K,medium
female,36,thirties,journalist,office,marbles,park,29750,<=50K,high
female,52,fifties,divorce_lawyer,office,hunting,jungle,93220,>50K<=100K,low
male,52,fifties,general_practitioner,hospital,swimming,river,148500,>100K,low
male,48,forties,copilot,airport,snorkeling,cave,131080,>100K,high
male,60,sixties,dentist,surgery,running,cinder_track,157480,>100K,low
female,33,thirties,nutritionist,hospital,running,gym,42000,<=50K,low
female,23,twenties,chemist,school,jump_rope,street,44590,<=50K,low
male,62,sixties,chiropractor,surgery,judo,gym,86070,>50K<=100K,low
male,41,forties,dentist,surgery,ice_skating,skating_rink,146050,>100K,low
female,43,forties,decorator,office,jump_rope,street,50850,>50K<=100K,low
female,56,fifties,math_teacher,school,ice_hockey,skating_rink,47000,<=50K,medium
male,74,seventies,chiropractor,surgery,horse_racing,hippodrome,86070,>50K<=100K,medium
male,43,forties,chemist,science_lab,marbles,street,61740,>50K<=100K,low
male,43,forties,civil_engineer,architecture,american_football,ballpark,77470,>50K<=100K,high
male,62,sixties,violinist,theatre,judo,gym,39480,<=50K,low
male,39,thirties,chiropractor,surgery,ice_hockey,skating_rink,62130,>50K<=100K,medium
male,31,thirties,copilot,airport,snorkeling,cave,91640,>50K<=100K,high
male,63,sixties,lecturer,university,snorkeling,cave,52900,>50K<=100K,low
male,28,twenties,chemist,science_lab,ice_skating,skating_rink,44590,<=50K,low
male,67,sixties,general_practitioner,hospital,auto_racing,racing_circuit,175500,>100K,high
male,60,sixties,magician,circus,gymnastics,gym,48000,<=50K,high
male,38,thirties,civil_engineer,architecture,marbles,park,65270,>50K<=100K,high
male,29,twenties,mime,circus,ice_skating,skating_rink,27300,<=50K,high
male,58,fifties,criminologist,courtroom,squash,squash_court,68777,>50K<=100K,low
female,36,thirties,criminologist,courtroom,rock_climbing,wall_rock,56230,>50K<=100K,low
male,70,seventies,copilot,airport,hurling,ballpark,175160,>100K,high
female,36,thirties,clinical_psychologist,surgery,gymnastics,gym,73730,>50K<=100K,medium
female,54,fifties,lecturer,university,roller_skating,skating_rink,49220,<=50K,low
male,55,fifties,dishwasher,restaurant,judo,gym,19260,<=50K,low
male,30,thirties,graphic_designer,office,ice_hockey,skating_rink,40660,<=50K,medium
male,23,twenties,movie_actor,location,scuba_diving,sea,71200,>50K<=100K,high
female,64,sixties,nurse,hospital,roller_skating,skating_rink,70800,>50K<=100K,high
male,62,sixties,miner,mine,darts,bar,50440,>50K<=100K,high
female,49,forties,chemist,school,roller_skating,skating_rink,61740,>50K<=100K,low
female,30,thirties,clinical_psychologist,hospital,running,cinder_track,73730,>50K<=100K,low
male,27,twenties,copilot,sky,soccer,ballpark,54520,>50K<=100K,high
female,32,thirties,criminologist,office,scuba_diving,sea,56230,>50K<=100K,low
male,61,sixties,graphic_designer,office,golf,golf_course,46740,<=50K,low
male,30,thirties,general_practitioner,surgery,judo,gym,139050,>100K,low
female,55,fifties,demonstrator,university,rugby,ballpark,33209,<=50K,medium
male,33,thirties,chemist,school,surfing,sea,53410,>50K<=100K,low
male,42,forties,graphic_designer,office,soccer,ballpark,44460,<=50K,low
male,58,fifties,civil_engineer,architecture,golf,golf_course,77470,>50K<=100K,high
female,57,fifties,decorator,house,judo,gym,50850,>50K<=100K,low
male,75,seventies,divorce_lawyer,office,jump_rope,park,103490,>100K,low
male,30,thirties,miner,mine,scuba_diving,sea,58240,>50K<=100K,high
male,35,thirties,baseball_coach,gym,ice_skating,skating_rink,38380,<=50K,low
male,30,thirties,cardiologist,surgery,ice_skating,skating_rink,232960,>100K,low
female,55,fifties,composer,school,marbles,park,53411,>50K<=100K,low
male,25,twenties,choreographer,theatre,ice_hockey,skating_rink,34650,<=50K,medium
female,57,fifties,beekeeper,farm,scuba_diving,sea,32100,<=50K,high
male,27,twenties,graphic_designer,office,american_football,football_field,34960,<=50K,medium
male,54,fifties,general_practitioner,hospital,hurling,ballpark,148500,>100K,low
male,74,seventies,opera_star,concert_hall,snorkeling,sea,59280,>50K<=100K,low
male,67,sixties,journalist,office,running,gym,60900,>50K<=100K,high
male,31,thirties,dentist,surgery,table_tennis,park,134620,>100K,low
male,55,fifties,beekeeper,countryside,rock_climbing,wall_rock,32100,<=50K,high
male,35,thirties,dishwasher,restaurant,horse_racing,hippodrome,19260,<=50K,medium
male,25,twenties,electrician,office,ice_skating,skating_rink,35420,<=50K,high
male,26,twenties,dishwasher,tavern,horse_racing,hippodrome,17640,<=50K,medium
male,56,fifties,dentist,surgery,running,gym,146050,>100K,low
female,59,fifties,dishwasher,tavern,jump_rope,street,19260,<=50K,low
female,22,twenties,graphic_designer,office,ice_hockey,skating_rink,34960,<=50K,medium
male,75,seventies,math_teacher,school,soccer,ballpark,47000,<=50K,low
male,36,thirties,mime,theatre,darts,bar,34500,<=50K,low
male,71,seventies,electrician,house,snorkeling,cave,56580,>50K<=100K,high
female,70,seventies,dentist,surgery,chess,cafeteria,157480,>100K,low
female,43,forties,general_practitioner,surgery,roller_skating,skating_rink,148500,>100K,low
female,21,twenties,demonstrator,university,hunting,jungle,33209,<=50K,low
female,66,sixties,decorator,office,darts,pub,59850,>50K<=100K,low
female,74,seventies,divorce_lawyer,office,dancing,ballroom,103490,>100K,low
female,49,forties,pharmacist,pharmacy,marbles,park,116480,>100K,low
male,47,forties,civil_engineer,architecture,hurling,ballpark,77470,>50K<=100K,high
male,39,thirties,general_practitioner,hospital,rugby,ballpark,139050,>100K,medium
male,60,sixties,beekeeper,farm,roller_skating,skating_rink,39900,<=50K,high
female,61,sixties,breeder,countryside,snorkeling,cave,39900,<=50K,high
female,65,sixties,choreographer,theatre,table_tennis,park,40250,<=50K,low
female,35,thirties,choreographer,theatre,surfing,sea,41300,<=50K,low
male,40,forties,sculptor,studio,gymnastics,gym,48790,<=50K,medium
female,71,seventies,decorator,house,jump_rope,park,59850,>50K<=100K,low
male,73,seventies,criminologist,courtroom,auto_racing,racing_circuit,77142,>50K<=100K,high
female,52,fifties,miner,mine,judo,gym,50440,>50K<=100K,high
female,48,forties,choreographer,theatre,rock_climbing,wall_rock,40250,<=50K,low
female,54,fifties,graphic_designer,office,judo,gym,44460,<=50K,low
female,35,thirties,nurse,surgery,hurling,ballpark,59590,>50K<=100K,high
female,71,seventies,clinical_psychologist,surgery,soccer,ballpark,91250,>50K<=100K,low
