gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
male,32,thirties,copilot,sky,ice_skating,skating_rink,91640,>50K<=100K,high
male,55,fifties,architect,office,horse_racing,hippodrome,71250,>50K<=100K,medium
female,73,seventies,choreographer,theatre,roller_skating,skating_rink,40250,<=50K,low
female,63,sixties,music_teacher,school,boxing,boxing_ring,51250,>50K<=100K,low
male,48,forties,journalist,office,gymnastics,gym,53550,>50K<=100K,high
female,36,thirties,general_practitioner,hospital,horse_racing,hippodrome,139050,>100K,medium
male,30,thirties,ballet_dancer,school,bingo,casino,41300,<=50K,low
male,39,thirties,dishwasher,tavern,marbles,park,19260,<=50K,low
male,56,fifties,mime,street,darts,bar,38100,<=50K,medium
male,66,sixties,mime,street,dominoes,bar,38100,<=50K,medium
male,52,fifties,civil_engineer,architecture,judo,gym,77470,>50K<=100K,high
male,42,forties,architect,architecture,ice_skating,skating_rink,71250,>50K<=100K,high
female,58,fifties,ballet_dancer,theatre,darts,bar,40250,<=50K,low
female,57,fifties,divorce_lawyer,office,ice_hockey,skating_rink,93220,>50K<=100K,medium
male,25,twenties,miner,mine,jump_rope,street,47320,<=50K,high
male,23,twenties,baseball_coach,gym,bowling,amusement_park,31160,<=50K,low
female,57,fifties,chemist,school,dancing,ballroom,61740,>50K<=100K,low
male,42,forties,copilot,airport,boat_racing,sea,131080,>100K,high
female,46,forties,ballet_dancer,theatre,bingo,casino,40250,<=50K,low
female,48,forties,basketball_coach,gym,hurling,ballpark,44840,<=50K,low
male,56,fifties,pharmacist,pharmacy,hurling,ballpark,116480,>100K,low
male,27,twenties,demonstrator,university,golf,golf_course,33209,<=50K,low
male,60,sixties,composer,studio,roller_skating,skating_rink,53920,>50K<=100K,low
female,32,thirties,pharmacist,pharmacy,volleyball,volleyball_court,113120,>100K,low
male,45,forties,breeder,farm,ice_hockey,skating_rink,32100,<=50K,high
male,65,sixties,pilot,sky,dancing,ballroom,175160,>100K,high
female,28,twenties,esthetician,beauty_salon,scuba_diving,sea,28200,<=50K,low
male,70,seventies,pilot,sky,marbles,park,175160,>100K,high
male,25,twenties,basketball_coach,gym,wrestling,wrestling_ring,31160,<=50K,medium
female,24,twenties,clinical_psychologist,surgery,horse_racing,hippodrome,63510,>50K<=100K,medium
male,35,thirties,criminologist,office,ice_skating,skating_rink,56230,>50K<=100K,low
male,62,sixties,breeder,countryside,boxing,boxing_ring,39900,<=50K,high
female,29,twenties,basketball_coach,gym,rock_climbing,wall_rock,31160,<=50K,low
female,70,seventies,clinical_psychologist,hospital,hunting,jungle,91250,>50K<=100K,low
male,50,fifties,massager,massage_parlor,ice_skating,skating_rink,51250,>50K<=100K,low
female,48,forties,chiropractor,surgery,ice_hockey,skating_rink,72390,>50K<=100K,medium
female,50,fifties,chemist,science_lab,golf,golf_course,61740,>50K<=100K,low
female,51,fifties,associate_professor,university,ice_skating,skating_rink,72420,>50K<=100K,low
male,61,sixties,chemist,school,dancing,ballroom,73500,>50K<=100K,low
female,35,thirties,criminologist,courtroom,darts,bar,56230,>50K<=100K,low
male,59,fifties,cardiologist,hospital,horse_racing,hippodrome,250880,>100K,medium
male,36,thirties,beekeeper,countryside,jump_rope,street,29100,<=50K,high
female,36,thirties,divorce_lawyer,office,darts,pub,90060,>50K<=100K,low
male,64,sixties,chemist,school,wrestling,wrestling_ring,73500,>50K<=100K,medium
male,50,fifties,composer,school,chess,cafeteria,53411,>50K<=100K,low
male,24,twenties,civil_engineer,architecture,dancing,ballroom,54900,>50K<=100K,high
female,23,twenties,lecturer,university,marbles,park,44160,<=50K,low
male,67,sixties,miner,mine,ice_hockey,skating_rink,50440,>50K<=100K,high
male,23,twenties,composer,house,chess,cafeteria,45781,<=50K,low
male,24,twenties,miner,mine,dancing,ballroom,47320,<=50K,high
female,64,sixties,choreographer,theatre,hunting,jungle,40250,<=50K,low
male,51,fifties,electrician,house,bowling,amusement_park,50140,>50K<=100K,high
female,48,forties,demonstrator,university,jump_rope,street,33209,<=50K,low
male,58,fifties,basketball_coach,gym,hunting,jungle,44840,<=50K,low
male,35,thirties,electrician,street,ice_skating,skating_rink,44620,<=50K,high
male,30,thirties,demonstrator,university,boxing,boxing_ring,33209,<=50K,low
female,70,seventies,basketball_coach,gym,chess,cafeteria,51300,>50K<=100K,low
female,49,forties,cardiologist,hospital,golf,golf_course,250880,>100K,low
female,53,fifties,clinical_psychologist,surgery,dominoes,pub,84680,>50K<=100K,low
female,23,twenties,general_practitioner,hospital,dominoes,bar,102600,>100K,low
male,64,sixties,composer,house,fishing,river,53920,>50K<=100K,low
male,39,thirties,clinical_psychologist,hospital,fishing,sea,73730,>50K<=100K,low
female,37,thirties,optometrist,surgery,basketball,basketball_court,99960,>50K<=100K,low
male,22,twenties,breeder,farm,ice_skating,skating_rink,24300,<=50K,high
female,68,sixties,clinical_psychologist,surgery,horse_racing,hippodrome,91250,>50K<=100K,medium
female,23,twenties,dishwasher,restaurant,gymnastics,gym,17640,<=50K,medium
female,29,twenties,journalist,office,golf,golf_course,30800,<=50K,high
male,67,sixties,opera_star,theatre,dancing,ballroom,59280,>50K<=100K,low
male,31,thirties,chiropractor,hospital,bicycling,street,62130,>50K<=100K,low
female,47,forties,chiropractor,hospital,dominoes,bar,72390,>50K<=100K,low
male,66,sixties,basketball_coach,court,bowling,amusement_park,51300,>50K<=100K,low
male,39,thirties,choreographer,theatre,darts,bar,41300,<=50K,low
male,35,thirties,basketball_coach,court,hurling,ballpark,38380,<=50K,low
female,45,forties,tamer,zoo,ice_hockey,skating_rink,42176,<=50K,high
male,56,fifties,beekeeper,farm,squash,squash_court,32100,<=50K,high
female,59,fifties,architect,office,horse_racing,hippodrome,71250,>50K<=100K,medium
male,71,seventies,magician,theatre,horse_racing,hippodrome,48000,<=50K,medium
female,35,thirties,general_practitioner,hospital,hunting,forest,139050,>100K,low
female,55,fifties,ballet_dancer,theatre,marbles,park,40250,<=50K,low
female,49,forties,baseball_coach,gym,bicycling,street,44840,<=50K,low
female,42,forties,decorator,house,gymnastics,gym,50850,>50K<=100K,medium
male,68,sixties,copilot,airport,horse_racing,hippodrome,175160,>100K,high
female,71,seventies,choreographer,theatre,hurling,ballpark,40250,<=50K,low
male,24,twenties,agriculturist,farm,marbles,street,24300,<=50K,medium
female,54,fifties,dentist,surgery,judo,gym,146050,>100K,low
female,58,fifties,choreographer,theatre,hunting,forest,40250,<=50K,low
male,26,twenties,beekeeper,countryside,ice_skating,skating_rink,24300,<=50K,high
male,56,fifties,cardiologist,surgery,bowling,amusement_park,250880,>100K,low
female,47,forties,graphic_designer,office,gymnastics,gym,44460,<=50K,medium
female,69,sixties,ballet_dancer,theatre,bingo,casino,39550,<=50K,low
female,24,twenties,physicist,science_lab,judo,gym,73960,>50K<=100K,low
female,75,seventies,esthetician,beauty_salon,dancing,ballroom,40800,<=50K,low
female,46,forties,divorce_lawyer,office,rugby,ballpark,93220,>50K<=100K,medium
female,56,fifties,chiropractor,hospital,darts,bar,72390,>50K<=100K,low
female,40,forties,choreographer,theatre,darts,pub,40250,<=50K,low
male,40,forties,divorce_lawyer,office,judo,gym,93220,>50K<=100K,low
male,30,thirties,chemist,science_lab,horse_racing,hippodrome,53410,>50K<=100K,medium
male,38,thirties,copilot,airport,golf,golf_course,91640,>50K<=100K,high
female,34,thirties,graphic_designer,office,golf,golf_course,40660,<=50K,low
male,50,fifties,opera_star,concert_hall,ice_hockey,skating_rink,54080,>50K<=100K,medium
female,32,thirties,movie_actor,location,dominoes,pub,89000,>50K<=100K,high
male,51,fifties,civil_engineer,architecture,dancing,ballroom,77470,>50K<=100K,high
male,35,thirties,clinical_psychologist,surgery,hunting,jungle,73730,>50K<=100K,low
male,69,sixties,civil_engineer,architecture,chess,coffee_shop,90280,>50K<=100K,high
male,43,forties,baseball_coach,gym,running,cinder_track,44840,<=50K,low
female,48,forties,opera_star,concert_hall,ice_skating,skating_rink,54080,>50K<=100K,low
male,67,sixties,dishwasher,restaurant,boat_racing,sea,20880,<=50K,high
male,53,fifties,basketball_coach,gym,tennis,tennis_court,44840,<=50K,low
male,23,twenties,chemist,science_lab,jump_rope,street,44590,<=50K,low
female,32,thirties,decorator,office,jump_rope,street,43650,<=50K,low
female,70,seventies,massager,massage_parlor,bowling,amusement_park,77900,>50K<=100K,low
female,63,sixties,nurse,surgery,dominoes,pub,70800,>50K<=100K,high
female,47,forties,magician,theatre,horse_racing,hippodrome,44800,<=50K,medium
male,24,twenties,civil_engineer,office,baseball,ballpark,54900,>50K<=100K,high
male,48,forties,general_practitioner,surgery,hunting,forest,148500,>100K,low
male,41,forties,beekeeper,countryside,roller_skating,skating_rink,32100,<=50K,high
male,28,twenties,composer,house,scuba_diving,sea,45781,<=50K,low
male,66,sixties,composer,house,gymnastics,gym,53920,>50K<=100K,medium
male,58,fifties,visiting_professor,university,fishing,sea,63440,>50K<=100K,low
female,28,twenties,chemist,school,horse_racing,hippodrome,44590,<=50K,medium
female,47,forties,graphic_designer,office,hunting,forest,44460,<=50K,low
male,67,sixties,divorce_lawyer,office,darts,bar,103490,>100K,low
female,50,fifties,clinical_psychologist,surgery,ice_hockey,skating_rink,84680,>50K<=100K,medium
male,49,forties,baseball_coach,court,horse_racing,hippodrome,44840,<=50K,medium
male,28,twenties,copilot,airport,fishing,river,54520,>50K<=100K,high
female,48,forties,decorator,house,gymnastics,gym,50850,>50K<=100K,medium
female,42,forties,basketball_coach,gym,golf,golf_course,44840,<=50K,low
female,69,sixties,criminologist,office,ice_skating,skating_rink,77142,>50K<=100K,low
female,72,seventies,music_teacher,school,bowling,amusement_park,51250,>50K<=100K,low
male,72,seventies,beekeeper,farm,gymnastics,gym,39900,<=50K,high
female,61,sixties,dentist,hospital,horse_racing,hippodrome,157480,>100K,medium
male,75,seventies,electrician,house,rock_climbing,wall_rock,56580,>50K<=100K,high
male,30,thirties,breeder,farm,judo,gym,29100,<=50K,high
female,64,sixties,nurse,hospital,dominoes,bar,70800,>50K<=100K,high
male,48,forties,cardiologist,hospital,horse_racing,hippodrome,250880,>100K,medium
male,43,forties,composer,studio,hurling,ballpark,53411,>50K<=100K,low
male,41,forties,surgeon,surgery,darts,pub,254400,>100K,low
male,48,forties,cardiologist,surgery,dancing,ballroom,250880,>100K,low
male,33,thirties,beekeeper,countryside,dominoes,pub,29100,<=50K,high
male,62,sixties,copilot,sky,marbles,park,175160,>100K,high
female,43,forties,choreographer,theatre,horse_racing,hippodrome,40250,<=50K,medium
female,67,sixties,clinical_psychologist,surgery,ice_skating,skating_rink,91250,>50K<=100K,low
male,46,forties,composer,school,golf,golf_course,53411,>50K<=100K,low
male,38,thirties,assistant_professor,university,horse_racing,hippodrome,61610,>50K<=100K,medium
male,75,seventies,general_practitioner,hospital,darts,bar,175500,>100K,low
female,74,seventies,choreographer,theatre,fishing,sea,40250,<=50K,low
female,40,forties,choreographer,theatre,jump_rope,street,40250,<=50K,low
male,54,fifties,civil_engineer,office,scuba_diving,sea,77470,>50K<=100K,high
female,36,thirties,decorator,house,boxing,boxing_ring,43650,<=50K,low
male,32,thirties,clinical_psychologist,surgery,hunting,forest,73730,>50K<=100K,low
female,36,thirties,divorce_lawyer,office,scuba_diving,sea,90060,>50K<=100K,low
male,43,forties,clinical_psychologist,hospital,gymnastics,gym,84680,>50K<=100K,medium
female,37,thirties,criminologist,office,fishing,river,56230,>50K<=100K,low
female,25,twenties,choreographer,theatre,chess,cafeteria,34650,<=50K,low
male,68,sixties,composer,studio,hurling,ballpark,53920,>50K<=100K,low
female,48,forties,esthetician,beauty_salon,hurling,ballpark,37200,<=50K,low
female,64,sixties,graphic_designer,office,dancing,ballroom,46740,<=50K,low
female,65,sixties,chiropractor,hospital,gymnastics,gym,86070,>50K<=100K,medium
male,30,thirties,composer,school,gymnastics,gym,50868,>50K<=100K,medium
female,40,forties,choreographer,theatre,gymnastics,gym,40250,<=50K,medium
male,35,thirties,chiropractor,surgery,horse_racing,hippodrome,62130,>50K<=100K,medium
female,70,seventies,choreographer,theatre,horse_racing,hippodrome,40250,<=50K,medium
female,42,forties,decorator,office,horse_racing,hippodrome,50850,>50K<=100K,medium
male,51,fifties,chiropractor,surgery,dominoes,bar,72390,>50K<=100K,low
male,36,thirties,pharmacist,pharmacy,rock_climbing,wall_rock,113120,>100K,low
male,52,fifties,copilot,sky,rock_climbing,wall_rock,131080,>100K,high
male,72,seventies,movie_actor,location,dancing,ballroom,66750,>50K<=100K,high
female,62,sixties,choreographer,theatre,golf,golf_course,40250,<=50K,low
male,68,sixties,copilot,sky,boat_racing,sea,175160,>100K,high
male,54,fifties,baseball_coach,gym,gymnastics,gym,44840,<=50K,medium
female,52,fifties,demonstrator,university,golf,golf_course,33209,<=50K,low
male,75,seventies,electrician,office,rock_climbing,wall_rock,56580,>50K<=100K,high
male,67,sixties,miner,mine,horse_racing,hippodrome,50440,>50K<=100K,high
female,75,seventies,optometrist,hospital,horse_racing,hippodrome,111720,>100K,medium
female,56,fifties,choreographer,theatre,rock_climbing,wall_rock,40250,<=50K,low
female,58,fifties,journalist,office,bicycling,park,53550,>50K<=100K,high
female,38,thirties,decorator,house,darts,pub,43650,<=50K,low
male,60,sixties,civil_engineer,architecture,judo,gym,90280,>50K<=100K,high
female,29,twenties,ballet_dancer,school,hunting,jungle,34650,<=50K,low
female,33,thirties,esthetician,beauty_salon,horse_racing,hippodrome,34500,<=50K,medium
female,51,fifties,criminologist,courtroom,judo,gym,68777,>50K<=100K,low
male,67,sixties,journalist,office,chess,coffee_shop,60900,>50K<=100K,high
female,42,forties,demonstrator,university,fishing,river,33209,<=50K,low
male,59,fifties,chemist,school,hunting,jungle,61740,>50K<=100K,low
male,39,thirties,associate_professor,university,dancing,ballroom,71710,>50K<=100K,low
male,61,sixties,miner,mine,hurling,ballpark,50440,>50K<=100K,high
female,43,forties,dentist,surgery,rock_climbing,wall_rock,146050,>100K,low
female,69,sixties,ballet_dancer,school,chess,coffee_shop,39550,<=50K,low
female,52,fifties,clinical_psychologist,hospital,marbles,park,84680,>50K<=100K,low
male,51,fifties,mime,circus,jump_rope,park,38100,<=50K,medium
female,73,seventies,magician,theatre,fishing,lake,48000,<=50K,low
female,75,seventies,assistant_professor,university,bowling,amusement_park,63440,>50K<=100K,low
male,48,forties,miner,mine,ice_hockey,skating_rink,50440,>50K<=100K,high
female,71,seventies,baseball_coach,court,hunting,jungle,51300,>50K<=100K,low
female,39,thirties,assistant_professor,university,jump_rope,street,61610,>50K<=100K,low
female,44,forties,choreographer,theatre,bingo,casino,40250,<=50K,low
male,52,fifties,chiropractor,hospital,ice_skating,skating_rink,72390,>50K<=100K,low
female,63,sixties,massager,massage_parlor,jump_rope,street,77900,>50K<=100K,low
female,73,seventies,decorator,office,judo,gym,59850,>50K<=100K,low
male,46,forties,mime,theatre,dancing,ballroom,38100,<=50K,low
male,73,seventies,movie_actor,location,hurling,ballpark,66750,>50K<=100K,high
female,46,forties,criminologist,courtroom,dancing,ballroom,68777,>50K<=100K,low
male,27,twenties,general_practitioner,hospital,billiards,bar,102600,>100K,low
male,72,seventies,composer,studio,dancing,ballroom,53920,>50K<=100K,low
female,46,forties,advocate,office,horse_racing,hippodrome,118400,>100K,medium
female,36,thirties,ballet_dancer,theatre,boxing,boxing_ring,41300,<=50K,low
male,31,thirties,pharmacist,pharmacy,running,gym,113120,>100K,low
male,21,twenties,civil_engineer,office,rugby,ballpark,54900,>50K<=100K,high
female,56,fifties,journalist,office,bingo,casino,53550,>50K<=100K,high
female,43,forties,divorce_lawyer,office,golf,golf_course,93220,>50K<=100K,low
male,43,forties,copilot,sky,basketball,basketball_court,131080,>100K,high
female,33,thirties,esthetician,beauty_salon,fishing,lake,34500,<=50K,low
female,50,fifties,ballet_dancer,theatre,gymnastics,gym,40250,<=50K,medium
male,44,forties,civil_engineer,architecture,dancing,ballroom,77470,>50K<=100K,high
male,27,twenties,assistant_professor,university,roller_skating,skating_rink,60390,>50K<=100K,low
male,36,thirties,graphic_designer,office,ice_hockey,skating_rink,40660,<=50K,medium
female,49,forties,choreographer,theatre,auto_racing,racing_circuit,40250,<=50K,high
female,55,fifties,choreographer,theatre,fishing,river,40250,<=50K,low
female,65,sixties,decorator,office,hurling,ballpark,59850,>50K<=100K,low
male,45,forties,optometrist,surgery,dominoes,bar,107800,>100K,low
male,35,thirties,breeder,countryside,gymnastics,gym,29100,<=50K,high
female,38,thirties,choreographer,theatre,rock_climbing,wall_rock,41300,<=50K,low
female,66,sixties,journalist,office,scuba_diving,sea,60900,>50K<=100K,high
male,51,fifties,composer,school,gymnastics,gym,53411,>50K<=100K,medium
female,23,twenties,pharmacist,pharmacy,basketball,basketball_court,106400,>100K,low
male,75,seventies,cardiologist,hospital,dominoes,pub,275520,>100K,low
male,33,thirties,chemist,science_lab,golf,golf_course,53410,>50K<=100K,low
female,46,forties,optometrist,hospital,rock_climbing,wall_rock,107800,>100K,low
female,67,sixties,assistant_professor,university,darts,bar,63440,>50K<=100K,low
female,45,forties,esthetician,beauty_salon,horse_racing,hippodrome,37200,<=50K,medium
female,41,forties,clinical_psychologist,surgery,chess,cafeteria,84680,>50K<=100K,low
female,54,fifties,chiropractor,hospital,dancing,ballroom,72390,>50K<=100K,low
female,30,thirties,esthetician,beauty_salon,dominoes,bar,34500,<=50K,low
male,38,thirties,math_teacher,school,hurling,ballpark,47000,<=50K,low
female,50,fifties,decorator,office,dominoes,pub,50850,>50K<=100K,low
male,48,forties,movie_actor,location,dominoes,bar,90780,>50K<=100K,high
female,31,thirties,movie_actor,location,dominoes,pub,89000,>50K<=100K,high
female,27,twenties,architect,architecture,jump_rope,park,46170,<=50K,medium
male,70,seventies,electrician,street,chess,cafeteria,56580,>50K<=100K,high
male,63,sixties,breeder,countryside,ice_hockey,skating_rink,39900,<=50K,high
male,67,sixties,miner,mine,hurling,ballpark,50440,>50K<=100K,high
male,33,thirties,electrician,office,golf,golf_course,44620,<=50K,high
male,32,thirties,electrician,office,rugby,ballpark,44620,<=50K,high
female,63,sixties,chiropractor,surgery,roller_skating,skating_rink,86070,>50K<=100K,low
male,56,fifties,civil_engineer,architecture,hurling,ballpark,77470,>50K<=100K,high
male,32,thirties,chiropractor,surgery,boat_racing,sea,62130,>50K<=100K,high
female,35,thirties,mime,circus,ice_hockey,skating_rink,34500,<=50K,high
female,67,sixties,basketball_coach,court,boxing,boxing_ring,51300,>50K<=100K,low
male,48,forties,dishwasher,tavern,ice_hockey,skating_rink,19260,<=50K,medium
male,51,fifties,baseball_coach,court,dominoes,pub,44840,<=50K,low
male,26,twenties,chemist,school,rock_climbing,wall_rock,44590,<=50K,low
male,28,twenties,magician,theatre,wrestling,wrestling_ring,32000,<=50K,medium
male,38,thirties,breeder,countryside,jump_rope,street,29100,<=50K,high
female,61,sixties,decorator,office,dominoes,bar,59850,>50K<=100K,low
female,40,forties,massager,massage_parlor,hunting,forest,51250,>50K<=100K,low
male,59,fifties,physicist,science_lab,darts,bar,104060,>100K,low
male,70,seventies,magician,circus,dancing,ballroom,48000,<=50K,medium
male,75,seventies,miner,mine,ice_hockey,skating_rink,50440,>50K<=100K,high
male,34,thirties,civil_engineer,office,billiards,pub,65270,>50K<=100K,high
male,54,fifties,basketball_coach,gym,roller_skating,skating_rink,44840,<=50K,low
female,24,twenties,basketball_coach,gym,horse_racing,hippodrome,31160,<=50K,medium
female,69,sixties,esthetician,beauty_salon,boxing,boxing_ring,40800,<=50K,low
male,62,sixties,associate_professor,university,fishing,river,75260,>50K<=100K,low
female,72,seventies,esthetician,beauty_salon,dominoes,bar,40800,<=50K,low
male,28,twenties,baseball_coach,court,scuba_diving,sea,31160,<=50K,low
female,51,fifties,massager,massage_parlor,gymnastics,gym,51250,>50K<=100K,medium
male,64,sixties,assistant_professor,university,golf,golf_course,63440,>50K<=100K,low
female,21,twenties,esthetician,beauty_salon,hurling,ballpark,28200,<=50K,low
male,30,thirties,baseball_coach,gym,darts,bar,38380,<=50K,low
female,72,seventies,cardiologist,hospital,marbles,street,275520,>100K,low
female,67,sixties,demonstrator,university,hurling,ballpark,33209,<=50K,low
female,57,fifties,demonstrator,university,fishing,lake,33209,<=50K,low
male,52,fifties,journalist,office,dancing,ballroom,53550,>50K<=100K,high
female,66,sixties,choreographer,theatre,bowling,amusement_park,40250,<=50K,low
male,43,forties,massager,massage_parlor,marbles,park,51250,>50K<=100K,low
female,54,fifties,choreographer,theatre,table_tennis,gym,40250,<=50K,low
male,59,fifties,breeder,farm,running,cinder_track,32100,<=50K,high
male,30,thirties,mime,street,boxing,boxing_ring,34500,<=50K,high
male,50,fifties,copilot,airport,boat_racing,sea,131080,>100K,high
male,38,thirties,basketball_coach,court,billiards,pub,38380,<=50K,low
female,49,forties,advocate,office,rock_climbing,wall_rock,118400,>100K,low
female,72,seventies,choreographer,theatre,hurling,ballpark,40250,<=50K,low
male,61,sixties,dentist,hospital,rugby,ballpark,157480,>100K,medium
female,26,twenties,graphic_designer,office,marbles,park,34960,<=50K,low
male,35,thirties,chemist,science_lab,gymnastics,gym,53410,>50K<=100K,medium
male,51,fifties,agriculturist,countryside,boat_racing,sea,32100,<=50K,high
male,67,sixties,chemist,school,boat_racing,sea,73500,>50K<=100K,high
male,48,forties,assistant_professor,university,golf,golf_course,62220,>50K<=100K,low
female,75,seventies,math_teacher,school,rugby,ballpark,47000,<=50K,medium
male,29,twenties,miner,mine,bingo,casino,47320,<=50K,high
male,71,seventies,copilot,sky,rock_climbing,wall_rock,175160,>100K,high
female,41,forties,chiropractor,hospital,marbles,street,72390,>50K<=100K,low
female,49,forties,journalist,office,fishing,sea,53550,>50K<=100K,high
female,29,twenties,dentist,hospital,hunting,forest,114300,>100K,low
male,24,twenties,chemist,science_lab,dominoes,bar,44590,<=50K,low
male,42,forties,copilot,sky,bowling,amusement_park,131080,>100K,high
female,46,forties,decorator,house,hurling,ballpark,50850,>50K<=100K,low
female,63,sixties,chiropractor,hospital,soccer,ballpark,86070,>50K<=100K,low
female,24,twenties,architect,office,jump_rope,street,46170,<=50K,low
male,46,forties,copilot,airport,gymnastics,gym,131080,>100K,high
female,56,fifties,ballet_dancer,theatre,bowling,amusement_park,40250,<=50K,low
female,28,twenties,composer,house,hunting,jungle,45781,<=50K,low
male,47,forties,math_teacher,school,hunting,jungle,47000,<=50K,low
male,28,twenties,composer,house,hurling,ballpark,45781,<=50K,low
female,29,twenties,magician,theatre,fishing,river,32000,<=50K,low
female,61,sixties,massager,massage_parlor,bicycling,park,77900,>50K<=100K,low
female,42,forties,pediatrician,hospital,marbles,street,145520,>100K,low
female,53,fifties,esthetician,beauty_salon,hurling,ballpark,37200,<=50K,low
male,37,thirties,dentist,hospital,soccer,ballpark,134620,>100K,low
male,36,thirties,demonstrator,university,roller_skating,skating_rink,33209,<=50K,low
male,35,thirties,dishwasher,restaurant,wrestling,wrestling_ring,19260,<=50K,medium
male,38,thirties,electrician,street,jump_rope,park,44620,<=50K,high
male,65,sixties,basketball_coach,gym,darts,pub,51300,>50K<=100K,low
female,53,fifties,nutritionist,surgery,dominoes,bar,42400,<=50K,low
male,27,twenties,mime,street,hurling,ballpark,27300,<=50K,high
female,36,thirties,beekeeper,countryside,basketball,basketball_court,29100,<=50K,high
male,64,sixties,electrician,house,ice_hockey,skating_rink,56580,>50K<=100K,high
male,60,sixties,beekeeper,farm,bingo,casino,39900,<=50K,high
female,21,twenties,divorce_lawyer,courtroom,golf,golf_course,66360,>50K<=100K,low
female,33,thirties,esthetician,beauty_salon,roller_skating,skating_rink,34500,<=50K,low
male,36,thirties,chemist,school,darts,bar,53410,>50K<=100K,low
male,39,thirties,demonstrator,university,boat_racing,sea,33209,<=50K,high
female,59,fifties,choreographer,theatre,boat_racing,sea,40250,<=50K,high
male,64,sixties,chemist,school,boxing,boxing_ring,73500,>50K<=100K,low
female,31,thirties,esthetician,beauty_salon,fishing,river,34500,<=50K,low
male,21,twenties,assistant_professor,university,fishing,river,60390,>50K<=100K,low
female,33,thirties,nutritionist,hospital,table_tennis,park,42000,<=50K,low
female,66,sixties,lecturer,university,roller_skating,skating_rink,52900,>50K<=100K,low
female,32,thirties,assistant_professor,university,scuba_diving,sea,61610,>50K<=100K,low
male,35,thirties,demonstrator,university,ice_skating,skating_rink,33209,<=50K,low
female,42,forties,lecturer,university,ice_hockey,skating_rink,49220,<=50K,medium
female,49,forties,chemist,school,dominoes,bar,61740,>50K<=100K,low
male,62,sixties,composer,house,ice_hockey,skating_rink,53920,>50K<=100K,medium
female,44,forties,decorator,office,ice_skating,skating_rink,50850,>50K<=100K,low
male,38,thirties,general_practitioner,surgery,ice_skating,skating_rink,139050,>100K,low
